generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,12,1.43333,2.43088,-0.843097,-6.36262,-2.05604,-1.67743,0.566657,1.0679,-0.143818,3.18029,-5.7276,0.709071,1.07728,-4.48859,-4.7047,-1.53201,-2.1378,1.57356,3.59461,0.038307,-0.152772,-1.63005,-1.79196,-9.05235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,4,4,5,12
1,200,3,84,31.2,18.2594,3.41908,-4.61744,-9.5993,0.0925836,-2.17932,1.39118,-3.15814,2.21771,-5.20007,-2.13716,-1.94955,-4.6403,-0.311378,-4.31775,-5.40003,-1.32571,0.309151,-5.77723,-4.33598,-4.9175,-3.62829,-15.8203,3,4,7,11,14,17,18,20,20,21,21,22,29,29,29,30,30,32,33,35,39,39,40,42,45,48,51,55,68,84
2,300,1,59,20.4667,14.5169,4.231,-8.82524,-8.78769,3.19204,-1.6936,0.0987668,-6.30701,0.078003,-6.96189,-1.15267,-1.899,-6.97243,-2.58611,-7.7592,-7.98616,-2.61524,3.92509,-5.6415,-7.79653,-6.85678,-2.12768,-25.341,1,2,4,5,6,7,9,10,12,12,12,14,15,15,17,18,20,21,24,26,26,27,29,29,30,34,35,37,58,59
3,400,11,73,36.3,15.0886,9.91242,-8.12863,-11.4014,0.912515,-1.67019,1.31544,-0.249089,-0.255767,-7.16574,-6.69031,-6.40212,-8.58038,-4.67734,-7.0508,-11.0537,-2.88131,-1.46066,-16.8328,-13.6708,-10.8939,-4.0981,-30.2049,11,13,16,17,18,20,21,24,26,27,34,34,35,35,35,37,38,38,40,42,44,44,48,50,50,50,53,57,59,73
4,500,10,246,79.0667,49.8127,10.0619,-1.45887,-7.32932,-0.213691,-4.36702,-0.0452263,-3.69591,2.41031,-4.00852,-7.5009,-6.18466,-8.9227,-5.9156,-8.72671,-14.5001,-7.16084,-0.177615,-23.7329,-12.5833,-12.5341,-7.69302,-29.8219,10,27,32,33,38,39,39,40,41,45,50,54,56,66,66,68,76,89,89,95,97,105,105,107,109,111,124,129,186,246
5,600,31,257,123.133,60.2344,11.2654,-2.9982,-11.8274,-0.225298,-6.05446,-1.30125,-4.89685,3.74964,-8.60955,-7.8442,-3.46545,-7.93585,-5.55281,-9.63517,-14.5562,-10.0516,-3.47588,-18.7502,-11.7346,-14.5307,-10.1372,-31.6201,31,49,50,53,54,61,71,83,86,87,87,89,95,108,108,109,127,134,143,143,148,155,175,178,179,180,184,227,243,257
6,700,52,469,145.467,89.5651,12.2747,-4.02183,-8.48746,-2.1799,-5.89341,-0.790497,-4.91113,2.56445,-11.3071,-3.46053,-1.4065,-9.08023,-5.10145,-12.1522,-11.7913,-9.73998,-5.96147,-13.7494,-12.0215,-17.4554,-11.9492,-31.6015,52,58,61,63,67,72,86,91,91,99,103,105,115,116,121,122,125,140,141,144,147,154,174,200,201,210,236,290,311,469
7,800,72,640,265.933,152.592,9.1649,-2.60001,-6.91575,-4.38879,-6.73159,-1.85733,-4.69768,0.300948,-12.1358,-2.20146,-1.88069,-9.26679,-3.93562,-12.8787,-10.8202,-6.51165,-4.97715,-13.7732,-9.91523,-16.1293,-13.5038,-33.7222,72,91,93,111,114,116,121,141,156,195,196,199,200,212,222,249,259,260,261,287,310,328,333,388,416,427,437,526,618,640
8,900,59,1268,385.067,280.913,10.3077,-1.00456,-6.20455,-4.72251,-4.38857,-4.47827,-3.44985,1.39003,-9.70628,-6.31004,-2.72656,-7.16767,-3.48207,-11.6999,-10.1428,-9.06604,-4.23532,-13.8471,-9.9237,-13.7484,-13.4864,-37.5798,59,67,72,73,111,115,137,160,164,196,202,279,299,353,358,363,374,393,486,506,513,518,531,532,563,577,599,651,1033,1268
9,1000,145,1625,661.033,417.176,11.7506,-0.747557,-4.58494,-5.67862,-4.94986,-6.8131,-3.9361,1.46596,-11.7509,-6.46773,-1.66042,-6.97648,-2.79552,-10.2638,-9.77466,-7.93277,-5.08816,-10.5161,-10.0332,-9.42437,-13.6637,-40.2563,145,187,226,234,258,264,275,293,298,314,344,443,445,505,530,535,626,672,779,822,877,906,1006,1045,1047,1196,1226,1261,1447,1625
