generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,11,3.4,3.24409,-3.65411,-5.03043,0.11161,2.29223,-8.0513,-3.77685,-5.5909,3.2106,-5.43603,-5.58123,2.40333,-4.29126,0.50741,1.5646,0.809922,-1.16223,-1.27481,0.164379,-0.401689,-0.685466,-7.28496,-10.9912,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,4,5,5,5,5,6,8,8,8,8,9,11
1,200,4,133,64.7333,36.6502,-9.53383,-6.04355,-1.8713,-0.289013,-8.91682,-3.15046,-5.3691,2.03794,-1.52701,-8.24095,2.63903,-7.14453,0.139617,-6.21309,0.982436,-5.29817,-2.61257,0.823674,0.406482,0.432236,-13.8345,-23.7893,4,5,10,18,19,23,26,42,44,45,45,51,55,55,63,70,77,78,82,83,88,89,92,94,100,100,114,117,120,133
2,300,8,183,66.1,50.8428,-8.36857,-1.95119,-3.91717,-0.311543,-11.9771,-0.0701353,-4.10741,1.58741,-6.40724,-10.3447,5.7882,-7.99114,-0.675813,-6.93467,0.200572,-7.27181,-3.54107,-2.46046,-1.79063,-3.74402,-13.9342,-30.968,8,10,11,19,19,19,20,25,26,32,35,39,40,42,52,59,61,68,74,81,84,89,89,91,93,130,139,162,183,183
3,400,88,734,258.9,153.793,-11.011,-0.910456,-4.52701,-1.0833,-9.3739,-2.81886,-7.09421,-3.39191,-6.70877,-7.08744,5.97864,-9.40202,-4.76384,-8.83364,-3.05337,-5.57673,-4.04432,-3.52344,-3.93398,-4.86837,-17.5224,-28.5963,88,89,104,104,111,114,118,124,160,173,200,207,213,221,232,234,235,242,251,267,278,295,344,377,381,388,419,446,618,734
4,500,46,1251,463.9,374.464,-10.2506,0.725431,-4.64054,-3.56807,-8.44442,0.194525,-5.26031,-4.78264,-7.01475,-9.58348,5.6288,-9.56622,-4.021,-8.94621,-6.24245,-6.19664,-1.40661,-4.53586,-3.45679,-7.70545,-14.1707,-30.6897,46,62,74,121,129,134,139,168,196,206,212,264,285,312,352,355,387,403,436,495,574,596,621,730,800,1067,1101,1171,1230,1251
5,600,53,1890,550.8,391.62,-10.5877,0.095435,-4.35552,-4.71834,-8.62576,0.625867,-5.76815,-3.09453,-5.81523,-9.34352,3.61191,-9.67012,-6.44932,-8.49312,-7.24778,-8.2786,-4.29357,-3.65623,-5.00384,-6.25233,-13.6991,-30.951,53,67,154,161,184,287,321,328,340,344,366,369,407,420,421,464,521,522,590,598,657,661,735,744,793,852,863,947,1465,1890
6,700,66,992,365.333,248.796,-11.0967,0.207822,-4.23122,-4.64239,-7.36102,0.62258,-5.239,-3.85134,-5.87254,-9.45599,6.10222,-6.31619,-4.25712,-9.89672,-9.41233,-6.85452,-3.30402,-4.35307,-6.44872,-7.41014,-13.6845,-31.4395,66,68,85,85,92,129,164,186,188,217,221,225,286,306,310,335,354,387,435,442,460,480,484,504,513,525,628,830,963,992
7,800,82,1408,474.1,399.234,-12.3245,1.40998,-3.43307,-3.98517,-8.16217,0.748687,-4.02294,-3.74462,-5.18645,-10.8702,8.54243,-5.35541,-4.92477,-8.70762,-7.79888,-7.49602,-4.0636,-4.01954,-8.75395,-7.5669,-13.7477,-31.9294,82,83,89,94,95,134,189,193,209,219,232,281,304,310,334,349,370,383,410,458,537,554,629,696,766,966,1199,1306,1344,1408
8,900,93,2502,817.333,676.136,-12.535,2.22085,-3.68309,-4.03789,-9.15622,-0.195829,-1.7868,-3.3647,-4.52543,-12.2094,8.90307,-5.42531,-5.74165,-8.9677,-7.62228,-6.80668,-5.10682,-4.65164,-9.76975,-8.18059,-13.8982,-32.8691,93,102,134,148,164,164,188,221,298,337,349,382,491,499,536,537,780,956,1005,1026,1116,1138,1258,1297,1306,1574,1814,1962,2143,2502
9,1000,106,2486,823.7,568.564,-13.2711,4.65477,-4.4115,-2.04344,-8.65309,-3.05709,-0.804446,-2.7742,-3.39378,-11.6787,6.68281,-6.40583,-5.49339,-9.93152,-9.00322,-7.20008,-5.55651,-2.67071,-6.75325,-8.98327,-13.2831,-35.9436,106,154,200,204,291,314,367,372,376,512,554,564,592,594,640,831,836,845,871,899,975,1000,1002,1243,1281,1350,1689,1760,1803,2486
