generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,28,11.2,7.31743,3.07535,-0.482026,-3.91125,-6.20257,2.05775,-0.366741,-3.38239,4.65882,-3.87888,-4.62986,-1.24115,-4.21978,-4.32455,0.458223,2.55552,-1.68374,0.621305,-3.00345,1.2017,-3.84414,-8.10037,-5.6434,0,1,1,3,4,5,5,6,6,7,8,8,8,8,9,9,11,12,12,15,15,16,17,18,19,19,19,23,24,28
1,200,12,78,38.4667,16.4269,6.1104,1.2881,-1.05474,-4.42921,1.62558,-8.03766,-4.67517,4.19831,-5.03672,-6.67319,-2.51492,-6.00271,-6.50819,-7.84627,-4.27144,-8.73989,-2.43156,-10.7604,1.41173,-4.78829,-18.0249,-11.1835,12,16,17,19,20,22,22,26,27,28,33,33,36,36,37,38,39,40,43,43,44,48,50,51,52,55,55,62,72,78
2,300,11,119,60.5333,27.7982,6.45797,0.543121,-1.68803,-6.24625,-0.527935,-4.50372,-9.43484,-1.23729,-8.9625,-6.26636,-7.46243,-8.40986,-3.67892,-7.33923,-7.454,-9.46845,-6.97481,-11.2329,-0.590062,-10.8856,-20.2877,-15.5292,11,17,22,25,28,35,38,44,51,53,53,55,55,56,57,57,58,59,61,66,70,72,77,81,88,89,93,110,116,119
3,400,21,153,72.1667,34.9148,6.53652,0.898648,-2.75475,-6.61559,-1.29951,-3.87284,-10.2135,-4.27179,-3.6543,-6.98325,-2.72298,-10.6302,-4.11436,-6.79688,-10.4925,-9.8126,-9.76714,-10.8603,-1.36923,-8.71055,-17.9926,-18.3984,21,34,39,40,41,42,43,44,44,48,51,52,54,57,59,62,63,65,69,89,91,97,97,100,105,110,124,134,137,153
4,500,23,213,83.6667,44.7586,5.69821,0.613539,-2.3187,-5.25397,-0.614503,-4.98178,-9.45445,0.498624,-4.25209,-3.79629,-4.85108,-11.1822,-3.71275,-6.7112,-11.468,-9.25568,-10.369,-10.4342,-2.00604,-9.82784,-17.9609,-21.766,23,31,31,37,42,50,55,58,59,59,59,61,61,64,64,74,77,79,83,93,94,96,109,112,125,131,149,158,163,213
5,600,26,258,113.7,60.3919,5.84047,1.30205,-2.99392,-4.70133,-0.652107,-5.70978,-10.8278,1.53745,-2.74993,-1.51751,-2.12112,-12.472,-5.84033,-5.74881,-12.2888,-9.56198,-12.919,-6.16671,-3.66377,-9.57818,-19.965,-26.4948,26,31,36,49,57,65,66,70,74,86,88,88,89,90,92,103,105,107,118,122,127,145,161,163,172,185,194,205,239,258
6,700,44,378,158.767,99.8525,5.16698,-1.47544,-7.17169,-4.81917,-2.92809,-6.07435,-11.3204,4.59296,-3.60579,-3.55415,-2.63483,-12.0755,-5.04128,-8.37609,-10.1277,-9.86957,-11.8098,-3.82126,-4.66563,-7.62553,-17.4773,-27.0339,44,51,56,66,68,75,76,78,81,81,90,94,98,99,114,119,139,148,165,183,201,215,231,271,294,300,301,323,324,378
7,800,42,314,153.433,74.0921,0.958454,-1.79854,-4.73468,-4.69605,-2.63598,-4.69718,-12.3878,3.92502,-2.64237,-4.69926,-2.60062,-13.6502,-5.02217,-7.93718,-10.9022,-8.07102,-12.0386,-4.16438,-1.90313,-9.25845,-18.3766,-28.233,42,64,74,74,80,80,85,94,98,101,105,114,122,133,151,157,159,160,164,164,171,188,202,209,215,226,257,289,311,314
8,900,63,606,194.167,118.353,4.17131,-1.84466,-3.81935,-8.36704,-2.72488,-3.76582,-11.4491,1.67485,-4.01907,-6.00859,-1.6788,-12.6005,-4.78606,-8.56755,-8.24051,-9.85029,-10.5763,-7.05022,-2.62611,-9.1262,-16.2603,-29.4774,63,76,83,84,88,93,104,106,108,115,122,131,136,138,156,177,192,197,204,211,212,214,274,274,291,315,343,356,356,606
9,1000,82,689,320.9,167.791,4.44432,-0.940571,-5.21197,-5.80957,-3.72349,-4.17059,-11.3833,2.41796,-4.99595,-6.3834,-1.12719,-13.1592,-4.74934,-8.82963,-7.48857,-8.23848,-11.1761,-7.49093,-3.02837,-7.9411,-16.1384,-31.0611,82,83,104,105,147,147,193,220,221,223,225,234,243,261,282,303,308,337,348,349,371,457,469,475,493,522,559,579,598,689
