generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,3,32,16.1667,7.70617,-1.14497,1.29682,-2.68848,-6.72097,-3.8763,-2.14166,-1.76333,-1.68501,1.91765,-2.00121,-2.47497,-3.04965,-4.37622,-1.49592,1.97081,-0.799704,-0.984459,-0.0581904,-1.23929,-8.99952,-1.11507,-7.16947,3,4,5,5,7,9,11,11,12,13,13,13,15,15,15,17,17,17,18,18,18,22,22,23,23,24,25,26,32,32
1,200,6,86,33.1667,18.8754,-2.10478,0.962018,-1.86181,-6.23183,-1.91543,-5.48644,-6.49799,-1.45476,-1.18984,-2.98626,-3.09085,-6.11273,-4.28619,-1.52261,2.82705,-4.98787,-1.48112,-0.503661,0.784606,-7.9022,-3.54722,-14.5379,6,13,14,17,18,18,19,20,21,22,24,25,26,28,28,28,31,31,32,33,36,37,39,43,44,50,64,71,71,86
2,300,12,83,30.5667,16.1388,1.37899,1.0123,-2.49289,-10.8272,-0.82435,-9.68509,-13.0164,-7.75934,-1.68144,-3.36912,-7.56036,-4.45697,-11.076,-6.59555,-1.14658,-6.0137,-1.30758,-0.219664,2.75846,-9.08041,-6.74606,-17.6533,12,14,14,15,16,17,18,18,20,20,22,22,23,24,25,28,28,32,33,34,36,38,38,40,41,45,45,49,67,83
3,400,23,207,81.8667,39.4809,1.55325,2.19732,-2.65297,-12.9969,-5.15559,-6.13082,-12.2591,-8.86086,-5.19797,-3.56732,-9.18478,-6.41928,-10.0335,-10.7703,-9.14873,-10.9757,-3.37832,-1.40431,1.70783,-10.3004,-5.55386,-19.77,23,28,42,47,47,54,55,56,57,59,59,62,63,63,75,77,77,81,86,86,90,103,104,105,113,121,123,145,148,207
4,500,40,458,133.4,94.1256,0.918262,0.914199,-3.93766,-10.8901,-2.87915,-6.99641,-14.2403,-5.25614,-5.03359,-3.00592,-12.5789,-6.00229,-9.52433,-9.84579,-15.51,-10.7652,-4.83794,-1.2889,-1.75038,-11.9897,-9.98245,-22.0815,40,42,50,55,56,59,65,72,76,80,82,86,94,95,98,102,109,118,136,142,166,170,181,190,190,202,204,211,373,458
5,600,40,339,154.8,69.3335,-0.376666,0.383204,-5.44904,-11.9639,-4.8201,-2.82333,-14.5376,-6.64041,-5.90592,-2.35361,-11.2554,-5.31075,-10.0354,-9.5423,-12.2775,-12.1965,-5.77376,-2.85065,-2.70339,-13.4612,-11.705,-24.4468,40,72,74,77,99,99,100,112,113,113,117,118,119,130,136,137,140,150,150,171,187,197,203,213,231,238,245,257,267,339
6,700,39,329,164.333,77.2324,0.487078,0.229465,-7.02835,-12.3163,-6.67296,-4.10988,-13.1216,-6.42782,-7.08809,-3.90869,-11.4843,-5.75468,-10.8025,-9.04263,-13.8587,-12.9139,-7.38618,-5.41857,-4.64215,-15.8509,-12.8238,-26.0581,39,42,63,71,72,98,101,106,115,119,125,129,135,145,164,169,169,172,185,192,205,212,213,215,239,249,274,285,298,329
7,800,51,676,189.267,134.858,1.33171,-0.735691,-8.01087,-13.6476,-5.83843,-3.64629,-13.3566,-7.77801,-8.58736,-3.10816,-10.5318,-6.16227,-11.4232,-8.24713,-12.1617,-11.8707,-6.8328,-6.09866,-7.49309,-14.9816,-15.1336,-30.1915,51,58,64,65,83,85,87,91,92,106,116,121,133,135,135,143,163,165,169,218,228,246,265,281,289,321,333,353,406,676
8,900,54,1103,400.533,269.537,2.49435,-0.726128,-8.76478,-12.6541,-8.04329,-7.43077,-11.93,-8.5058,-8.55973,-3.13821,-11.9995,-4.69612,-10.8058,-8.46839,-8.8496,-13.0928,-8.8837,-7.13656,-6.82596,-16.6346,-10.9767,-32.0534,54,67,114,124,140,160,187,190,197,198,201,244,261,291,309,337,354,414,481,546,547,588,590,619,620,648,677,822,933,1103
9,1000,48,1319,503.767,311.347,3.40882,-0.430524,-9.03519,-11.6711,-9.31318,-9.53765,-10.2501,-9.62356,-9.67381,-1.86787,-12.5911,-4.11089,-9.41015,-10.2076,-9.5821,-13.3916,-8.32032,-8.54176,-7.38134,-15.9319,-8.09889,-33.7003,48,71,75,141,147,174,268,283,292,309,314,387,395,430,471,486,501,515,539,690,709,710,742,766,772,803,828,900,1028,1319
10,1100,109,2268,593.133,495.674,2.97567,-1.20274,-9.79999,-12.8058,-8.34392,-10.1239,-9.56692,-10.2302,-10.3517,-3.19355,-11.0433,-5.25384,-11.4651,-9.98312,-10.261,-12.5109,-7.1404,-9.66254,-5.5411,-16.9951,-10.3915,-37.0242,109,112,178,182,184,198,216,219,236,251,291,306,309,314,370,392,496,645,653,676,710,773,781,896,963,1095,1223,1234,1514,2268
11,1200,169,2438,775.7,540.286,4.50074,-1.35516,-9.67484,-12.9213,-8.50304,-8.68471,-9.45409,-11.7847,-11.1224,-2.8791,-9.69527,-6.06537,-9.07782,-7.57641,-9.70005,-13.2363,-6.32694,-8.74417,-4.48638,-17.3355,-11.1848,-39.2276,169,188,243,263,275,338,340,350,351,361,392,446,490,625,638,727,803,813,837,908,929,961,1001,1008,1218,1310,1448,1520,1881,2438
12,1300,50,2703,837.867,733.768,4.29566,-0.800715,-9.16503,-11.4235,-5.01209,-9.7943,-9.37792,-11.3408,-11.1899,-4.04924,-9.66192,-6.85581,-9.7365,-9.32191,-9.88821,-11.1579,-8.49081,-7.42632,-4.89085,-17.9823,-10.1555,-44.8138,50,109,118,125,134,204,259,323,328,341,370,375,502,576,674,692,783,800,928,1017,1053,1115,1124,1180,1320,1338,1432,2521,2642,2703
13,1400,56,1279,611.3,350.563,3.9429,-1.22268,-8.57336,-12.0922,-11.1398,-9.13474,-8.31871,-11.8878,-10.9566,-5.16058,-11.8644,-7.432,-9.14823,-11.5199,-10.5902,-10.696,-7.31631,-9.34732,-5.28388,-17.6619,-9.49392,-46.5662,56,166,173,188,192,220,235,243,261,385,396,398,500,541,644,686,758,759,774,800,805,831,915,942,947,948,1027,1090,1180,1279
14,1500,35,2493,765.567,584.73,4.16691,-1.88382,-9.61767,-13.0108,-11.4802,-9.96507,-8.18199,-11.0249,-11.6112,-6.41669,-12.156,-5.66422,-6.79201,-11.7724,-9.11646,-9.86911,-10.0334,-8.02308,-4.14632,-16.1786,-11.2501,-48.7185,35,87,203,238,239,241,268,277,283,286,288,311,459,509,690,786,795,859,909,942,944,961,1078,1270,1385,1451,1479,1599,1602,2493
15,1600,29,1864,718.467,494.236,3.86953,-2.21448,-9.2782,-14.7192,-10.6101,-10.31,-9.29015,-9.88065,-11.2554,-6.67466,-11.0856,-6.3941,-7.17994,-14.1123,-10.455,-9.11485,-9.71416,-8.18255,-4.7234,-16.988,-12.4983,-51.4319,29,116,159,241,251,304,325,356,417,429,431,452,473,545,552,558,588,657,759,805,811,868,1115,1237,1251,1331,1354,1600,1676,1864
16,1700,71,5007,1021.97,1024.92,2.67072,-1.51481,-12.2935,-13.7403,-11.2985,-11.0929,-10.3213,-10.5347,-13.025,-8.8865,-11.1642,-7.04723,-6.7571,-13.1216,-10.9961,-10.1231,-9.91867,-10.1479,-3.80117,-17.948,-14.8171,-51.6394,71,83,142,209,235,272,274,299,314,345,387,577,644,681,723,874,947,960,971,1102,1104,1130,1145,1259,1816,2041,2208,2224,2615,5007
17,1800,60,4185,1479.53,1292.3,1.55511,-0.991092,-12.1235,-11.2312,-11.9282,-10.627,-11.4332,-10.1813,-12.935,-8.11918,-9.74918,-6.93227,-8.3403,-12.2009,-11.5462,-10.6057,-10.5046,-9.96586,-2.90253,-18.8685,-13.512,-51.8874,60,155,159,168,176,230,268,375,461,651,787,791,837,1031,1048,1069,1204,1429,1494,1701,1826,1970,2093,2347,3161,3235,3415,4001,4059,4185
18,1900,170,4389,1483.8,1163.54,-0.0805046,-0.0987546,-13.6976,-11.1247,-10.6797,-9.18456,-11.6937,-9.40883,-12.2802,-8.63455,-9.3187,-7.05486,-8.49912,-11.913,-9.25783,-10.8967,-9.19967,-9.91925,-1.90671,-17.5345,-11.8807,-53.4261,170,268,322,454,473,491,584,612,639,666,718,746,763,863,967,976,1092,1225,1697,1728,1808,1844,2387,2704,2870,2914,3214,3394,3536,4389
19,2000,99,4696,1159.63,1081.06,0.137375,0.501977,-13.1023,-10.5814,-9.14907,-11.8808,-10.8751,-10.4992,-12.9913,-7.2259,-8.61306,-8.13417,-9.57192,-12.4022,-12.4788,-11.3356,-8.97006,-9.1094,-3.48315,-18.0879,-11.6763,-53.3848,99,175,187,228,257,327,403,496,514,619,642,669,683,873,921,938,949,996,1006,1055,1059,1284,1300,1372,1785,2184,2256,2975,3841,4696
