generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,6,1.86667,1.97804,-1.88277,0.992226,-6.04955,0.00824404,-3.83997,-2.17055,0.567104,0.360607,-5.05506,6.03815,-5.066,3.88432,-0.346848,-10.3274,2.43824,-3.40914,-2.26319,-5.08481,1.00633,3.46547,-2.39004,-8.80399,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,5,5,5,6,6
1,200,0,15,3.16667,3.7332,-4.91207,3.6834,-4.32893,-2.87771,-0.553302,-7.08481,-5.67725,2.76186,-6.33651,3.59899,-1.15475,2.84055,-0.446403,-8.84921,-2.69896,-4.16235,-2.42184,-7.05337,-2.597,3.02723,-9.1695,-4.70955,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,5,5,7,10,13,15
2,300,1,53,27.8667,13.5741,-8.76404,2.9272,-6.59522,-2.12819,-0.389158,-6.04571,-4.91418,1.22618,-8.62748,1.10599,0.549971,1.18783,-0.0893401,-7.82508,-3.73735,-7.08465,-2.45419,-10.5521,-9.15629,5.40578,-21.8529,-8.79269,1,3,8,12,15,15,16,17,21,24,24,24,25,25,26,27,27,29,30,34,37,37,38,42,44,44,45,46,47,53
3,400,14,56,35.2667,10.282,-11.3612,3.6106,-6.15774,-4.069,-2.28127,-4.90853,-4.18362,-0.752909,-12.0741,0.569914,0.33055,-0.587776,-3.9388,-9.60862,-4.08102,-10.4236,-7.77861,-11.1883,-12.3421,2.45691,-28.7183,-9.18618,14,20,20,24,25,27,27,27,28,28,29,31,35,36,36,36,38,38,39,39,40,40,41,42,42,45,51,51,53,56
4,500,20,89,43.5667,16.4205,-10.7957,4.1076,-6.21644,-4.53802,0.222017,-1.85918,-7.04069,-3.31013,-17.4455,-0.646488,0.254513,-1.14333,-2.53263,-8.09655,-5.4839,-9.70192,-9.90378,-10.9052,-13.9916,1.18573,-31.2572,-13.0877,20,21,25,27,28,29,30,30,31,32,35,35,37,37,43,43,43,45,47,51,51,51,53,54,57,58,60,70,75,89
5,600,23,114,62.0667,24.4948,-13.426,2.90398,-6.1211,-5.44499,-0.944011,-4.33364,-6.7224,-4.35591,-15.6293,-0.694831,-1.49314,-0.774068,-3.72196,-8.31759,-5.60979,-7.31782,-8.69175,-8.8472,-10.7019,-2.61287,-26.5328,-14.7158,23,26,33,33,34,35,36,47,49,49,49,50,51,58,60,60,62,64,66,68,73,77,83,87,91,93,93,96,102,114
6,700,15,181,67.0667,40.5802,-14.4444,3.41861,-9.14906,-7.10028,-3.51533,-4.84147,-5.59391,-6.57958,-13.336,-3.83453,-2.42972,-0.955969,-3.74851,-7.96274,-5.51168,-6.80012,-6.87263,-9.40662,-12.3391,-2.9687,-27.2528,-15.3811,15,22,29,30,36,37,38,38,40,44,46,47,50,51,52,55,59,60,62,68,74,79,84,88,99,99,131,147,151,181
7,800,18,166,72.8,37.1441,-16.4127,2.24467,-8.51839,-6.75866,-1.8166,-5.94025,-6.81994,-11.4319,-8.92532,-4.90049,0.0114314,-3.7058,-4.86501,-7.5979,-2.23351,-8.25951,-9.70194,-11.3434,-12.3577,-4.95352,-29.3796,-17.3638,18,19,35,38,39,41,41,42,44,47,47,52,56,60,60,63,67,78,80,93,93,97,97,106,110,110,121,126,138,166
8,900,25,172,85.0333,34.8321,-17.6809,3.42833,-10.2043,-7.12215,-3.29132,-4.74756,-5.76644,-7.55474,-11.7709,-4.58282,-0.157224,-2.91507,-5.47906,-7.78141,-3.1904,-8.42276,-8.40564,-12.2957,-10.737,-2.99872,-28.3967,-18.3786,25,27,50,50,55,55,61,61,62,63,68,71,75,78,78,81,82,86,87,90,101,101,101,102,117,128,138,139,147,172
9,1000,17,308,104.733,64.7366,-17.9748,2.51594,-12.4443,-6.64637,-3.36021,-5.12292,-6.82047,-9.47431,-12.4021,-4.68394,-1.30197,-2.48282,-4.4507,-9.16204,-4.06295,-7.82821,-7.80643,-11.4575,-10.2398,-3.83514,-27.6192,-20.8037,17,21,35,39,48,53,54,64,66,72,76,76,84,87,94,99,99,112,113,119,125,127,128,129,143,144,148,200,262,308
