generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,18,6.33333,4.67815,2.78776,-1.02485,-1.30647,-2.63003,-1.32007,-0.15912,-1.68559,-2.02906,-4.51474,-1.04188,-2.6037,0.969704,-2.70013,3.01379,3.90406,0.903433,-6.4161,-0.068428,-3.57251,-3.21798,-5.40536,-2.92758,0,1,1,1,2,2,2,2,3,4,4,4,4,5,5,5,6,7,7,8,8,8,9,9,11,12,13,13,16,18
1,200,0,19,5.56667,4.41536,4.85108,2.36057,-4.52061,-3.1945,5.2277,-2.40939,-2.70478,-6.17729,-5.74418,-1.41911,0.22101,-0.459798,-5.18573,2.4837,4.15496,2.52115,-11.1855,-5.81324,-2.07636,-11.5624,-14.4514,-2.71508,0,0,1,1,1,1,2,2,2,3,3,4,4,4,5,5,5,5,6,6,7,8,9,10,10,10,11,11,12,19
2,300,10,57,32,11.6115,4.86211,5.9289,-8.03663,1.37263,2.4984,0.337063,-5.19714,-8.87432,-9.5195,-5.4126,-0.0575544,-4.63832,-7.49809,1.00348,1.91955,-2.68491,-9.20771,-7.21934,-5.85754,-18.5847,-20.9816,-11.2304,10,15,18,18,18,20,21,22,23,26,27,28,30,31,31,31,32,34,38,38,38,41,41,41,42,45,47,48,49,57
3,400,15,88,32.3667,17.093,9.34584,-0.783392,-10.3014,-5.66234,0.880499,1.46632,-3.19755,-9.17887,-14.67,-7.51925,2.03532,-8.45817,-8.10616,0.644409,2.34235,-1.96659,-9.48927,-10.7168,-13.0108,-22.4625,-27.7406,-11.1886,15,17,18,18,19,20,20,20,20,21,21,21,22,22,23,24,27,32,33,38,40,41,42,43,44,45,56,56,65,88
4,500,11,123,42.2333,23.1661,10.4139,-3.40307,-12.4231,-5.09495,-1.13352,-7.27493,-3.16703,-8.396,-16.2273,-14.0367,0.364815,-7.16224,-6.87625,-2.08666,0.445264,-4.15036,-9.47808,-8.8831,-12.3664,-26.3585,-38.6457,-13.5347,11,15,16,25,26,27,27,28,29,33,34,35,36,38,38,39,39,39,40,41,41,42,43,45,57,61,71,81,87,123
5,600,19,104,51.2667,22.3034,10.4777,-4.45797,-15.8525,-7.64187,-2.24492,-6.43993,-1.9114,-10.8486,-18.0333,-11.0241,-0.662513,-9.33249,-6.7611,-3.17414,0.311748,-6.46891,-8.87715,-7.88636,-13.1293,-23.7486,-41.0054,-17.1253,19,19,24,25,26,27,35,35,36,38,41,42,42,42,49,50,53,53,55,55,55,66,70,73,75,79,79,80,91,104
6,700,20,189,82.7667,40.0299,10.2507,-0.5651,-16.7507,-7.69703,-4.86728,-9.27874,-2.75342,-9.47328,-15.9177,-14.5242,1.11704,-8.5709,-6.68342,-2.9554,-0.67555,-3.63547,-8.79472,-5.9764,-12.1384,-17.3506,-40.3725,-19.8843,20,41,42,47,50,51,53,54,54,54,57,59,62,62,63,73,75,77,86,89,96,106,121,126,126,126,129,141,154,189
7,800,31,214,83.7,43.0574,10.5376,1.09475,-19.4141,-7.84549,-7.56778,-9.57135,-4.59886,-9.71722,-13.1107,-13.4963,1.876,-9.58116,-5.57706,-3.65792,-1.11129,-7.14484,-8.6773,-6.6686,-13.0798,-15.4591,-34.8361,-21.2255,31,34,44,45,48,48,51,54,57,59,59,60,60,66,73,80,83,84,85,85,87,96,100,105,109,122,134,155,183,214
8,900,37,306,94.1333,54.7154,11.0587,1.63486,-19.5958,-7.99269,-7.76895,-8.65406,-5.75589,-9.33779,-11.8987,-16.2481,0.783541,-9.88395,-6.7728,-3.05747,-1.2636,-6.62357,-7.52966,-5.66419,-12.0713,-13.4494,-37.1263,-22.5402,37,38,44,48,50,56,57,58,59,62,66,67,69,74,87,87,88,89,91,93,101,107,110,116,125,138,163,167,171,306
9,1000,45,227,112.933,51.8751,13.2605,3.23428,-17.5239,-9.26642,-10.0358,-8.60538,-6.88015,-9.48891,-12.3639,-16.279,-0.0252926,-8.74059,-7.17472,-0.52267,-3.1988,-8.44264,-6.96212,-7.20811,-10.9392,-12.129,-35.5597,-25.7912,45,47,51,53,66,75,76,77,78,78,79,83,84,90,95,101,104,119,122,122,123,136,143,159,166,178,191,203,217,227
