generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,9,88,38.7667,23.6464,5.89382,2.47367,-0.467508,-3.95991,-2.227,2.04388,-0.839368,-3.63752,-1.89628,-5.22452,-0.620854,-4.03736,-2.67332,-3.1176,-3.16122,-2.03338,-4.28374,4.10446,-4.6558,-4.08407,-4.05645,-11.5011,9,11,12,13,15,16,16,21,21,22,24,24,26,27,33,37,38,38,42,46,51,52,53,59,65,66,72,80,86,88
1,200,29,188,96.1,34.0328,2.20232,3.44938,-2.9287,-3.75396,-3.79761,-1.57246,-2.62998,-5.77658,-7.2209,-6.94995,0.65003,-2.61536,-2.95803,-6.18457,-8.99987,-2.83011,-5.4275,2.70663,-7.47334,-6.75712,-8.24342,-18.5416,29,41,54,59,59,65,69,72,84,86,86,95,95,97,97,98,99,100,101,102,103,107,110,114,122,122,125,127,177,188
2,300,23,462,108.333,81.1632,1.49966,4.001,-1.05181,-3.80206,-2.46783,-2.19096,-5.33464,-3.91242,-8.5558,-4.75157,0.925027,-6.02212,-5.16989,-6.85224,-8.9995,-4.21939,-7.01726,1.08075,-10.8349,-7.22413,-22.2476,-22.9828,23,30,32,39,46,52,53,58,64,72,74,85,86,89,97,100,103,112,120,121,123,125,129,130,134,146,156,161,228,462
3,400,44,313,153.3,73.7302,2.70475,1.94719,-1.60917,-3.48527,-3.05324,-5.87507,-0.162317,-7.83036,-7.98552,-4.32635,2.25598,-4.94986,-9.00934,-5.58116,-9.05205,-6.87895,-8.83746,-1.15975,-11.0397,-6.34051,-20.7468,-26.4129,44,61,63,73,78,93,94,99,100,105,125,126,137,139,140,142,152,152,155,163,169,183,183,187,201,233,277,306,306,313
4,500,74,546,215.767,124.516,3.11075,3.42555,-3.69557,-6.27194,-3.54613,-5.61651,-1.06183,-10.69,-10.132,-3.89891,5.05892,-4.78819,-9.69347,-5.63614,-9.566,-6.51346,-7.9617,-5.67452,-11.2946,-2.51417,-21.3442,-29.243,74,78,80,100,102,110,119,126,134,142,154,156,162,169,171,181,189,217,226,231,232,237,246,326,332,335,353,413,532,546
5,600,61,958,336.867,217.359,2.47779,2.85648,-4.16363,-6.57471,-6.56407,-5.53142,-1.84547,-12.5164,-13.784,-1.91449,6.18708,-5.5825,-8.78743,-6.91304,-8.83851,-7.83952,-9.87939,-8.15403,-12.4397,-1.66999,-20.8373,-37.5185,61,85,120,133,135,140,153,159,182,183,186,211,212,261,286,324,325,350,351,388,407,440,452,490,507,581,584,702,740,958
6,700,135,1452,409.367,283.322,1.16843,3.35161,-4.75221,-7.14397,-8.7168,-3.876,-1.06817,-11.915,-13.2498,-3.73212,6.34172,-6.21135,-8.66035,-6.39735,-9.0199,-8.19015,-11.085,-8.62998,-12.2712,-2.06343,-20.4819,-40.6137,135,149,172,184,190,200,200,204,209,224,230,253,255,298,318,322,348,375,407,431,435,497,534,566,624,678,734,813,844,1452
7,800,40,1611,454.533,361.771,4.43327,3.5518,-6.31667,-6.8196,-6.84132,-5.05908,-1.24031,-10.9975,-13.4064,-5.5938,6.58239,-6.5535,-7.8907,-7.64226,-8.49136,-7.49539,-12.0924,-10.8021,-9.21153,-2.4787,-20.1664,-42.6903,40,142,149,149,171,196,201,231,247,250,292,298,320,346,360,369,374,377,397,427,428,483,525,554,655,735,814,1148,1347,1611
8,900,102,1586,456.367,347.693,3.3131,3.45352,-8.0487,-7.35491,-4.87872,-5.11224,0.520926,-10.0562,-12.9693,-6.97382,5.83454,-6.43409,-6.05655,-6.1207,-8.42945,-10.3646,-13.8109,-11.9581,-8.65576,-3.97928,-20.8603,-46.8758,102,129,132,162,168,171,226,227,236,244,282,288,292,305,357,376,381,438,461,462,513,546,585,610,692,736,770,807,1407,1586
9,1000,60,1490,582.967,346.59,2.17412,0.794189,-7.627,-6.21503,-5.17878,-6.62175,-0.491248,-8.75803,-11.2313,-7.56832,5.93371,-7.49076,-6.06372,-6.30523,-6.98624,-8.25588,-13.9227,-13.5048,-8.02102,-2.73263,-21.4069,-47.6905,60,79,152,171,238,246,294,309,339,357,368,385,397,445,482,520,653,740,762,780,810,842,858,886,920,947,947,1003,1009,1490
10,1100,111,2516,657.4,525.606,2.19218,2.5733,-7.39868,-8.09783,-4.02437,-5.34892,0.609708,-7.46008,-11.3414,-7.7324,6.22636,-7.33159,-7.68809,-7.54164,-7.34948,-8.38589,-12.9618,-12.2106,-9.67825,-2.36208,-19.4207,-47.4651,111,147,173,180,184,185,187,210,232,238,304,417,529,586,609,623,644,677,712,733,747,793,853,881,1004,1115,1185,1335,1612,2516
11,1200,50,1442,615.033,435.952,0.0765743,3.98372,-9.10119,-6.97746,-4.03422,-6.83076,-0.463503,-5.58667,-10.5701,-8.1747,3.71691,-6.0512,-9.00029,-6.58163,-7.08921,-5.99623,-12.4059,-11.1221,-10.4348,-3.54793,-18.6085,-47.6425,50,52,107,144,182,203,221,227,259,268,294,315,369,510,573,574,576,651,674,818,914,922,925,978,1039,1075,1321,1354,1414,1442
12,1300,98,1964,797.967,486.468,-0.105803,3.88301,-8.9156,-9.45815,-5.07589,-6.71601,-0.100344,-8.27694,-9.53927,-9.25711,4.1376,-7.15603,-10.9477,-7.33453,-6.47175,-6.13658,-11.2667,-13.0731,-11.2876,-5.86985,-19.6976,-49.9654,98,118,214,260,304,313,336,430,444,542,550,570,623,637,669,725,747,758,893,968,1069,1088,1157,1239,1278,1285,1486,1572,1602,1964
13,1400,78,2949,721.233,684.497,0.969224,3.95775,-9.75937,-7.52586,-5.70641,-7.1718,1.09676,-8.24175,-9.12055,-7.37965,4.14205,-6.1723,-10.0367,-7.01376,-6.63501,-8.85318,-9.66859,-13.8917,-9.47056,-7.46382,-18.9963,-47.5122,78,100,144,149,174,183,257,282,283,294,301,341,356,428,494,524,550,571,603,624,702,874,1060,1131,1161,1535,1556,1716,2217,2949
