generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,3,24,7.83333,5.17343,-4.99308,2.28081,-0.879443,0.703272,-3.45346,0.51184,-0.469782,-7.27598,1.3242,-3.759,0.206898,-3.64957,-1.76989,-1.04713,-6.15312,-1.32829,0.170013,-6.68617,-1.14499,-3.12183,1.77457,-3.74724,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,7,7,8,8,8,10,10,11,12,12,15,16,19,24
1,200,3,141,28.6,25.5837,-6.94481,-0.783535,-6.8381,-2.51268,-6.6906,-1.16325,-2.18091,-10.9388,-3.88546,-6.73532,-0.428716,-3.69122,-2.43098,2.04124,-4.01462,-3.4867,-4.91375,-6.67414,-2.09819,-1.81699,1.33867,-12.9442,3,5,6,9,11,12,13,13,17,17,17,18,19,19,19,19,22,27,29,32,33,36,41,42,46,46,47,49,50,141
2,300,26,157,61.9,30.7205,-7.51156,2.37909,-7.70715,-2.23391,-7.5168,0.559764,-5.49445,-7.73834,-3.81368,-5.79575,0.83528,-9.31807,-0.633763,-0.115042,0.988546,-8.90903,-5.47403,-8.24047,-7.04904,-2.16353,1.22509,-20.7049,26,29,30,33,35,35,36,39,39,40,40,41,43,50,59,59,60,61,66,69,69,74,76,88,89,95,100,104,115,157
3,400,51,674,183.6,123.484,-6.5861,-2.48556,-7.50698,-3.92754,-4.03807,-1.16363,-5.92902,-9.27389,-7.65101,-5.57492,2.75947,-13.8057,-1.56378,-3.46439,-5.72235,-8.14773,-7.24573,-12.7494,-7.57501,-4.36406,2.22091,-25.0764,51,65,67,82,91,101,106,112,113,115,116,122,125,149,151,160,170,175,180,187,194,218,219,223,233,266,324,353,366,674
4,500,54,337,133.167,74.5645,-7.02738,-0.59469,-5.73937,-1.34639,-4.99144,-3.66218,-4.45195,-11.1585,-1.96016,-5.82844,1.14817,-13.7474,-3.06321,-3.97498,-12.2468,-7.91427,-5.80603,-14.851,-9.25225,-4.93409,2.72304,-27.1592,54,64,66,66,71,73,74,78,90,91,103,105,106,106,108,109,110,116,133,134,135,137,145,163,178,200,245,270,328,337
5,600,49,976,314.2,232.407,-6.78948,-2.96311,-5.49665,-2.90455,-5.47049,-4.03967,-6.05987,-10.7158,-2.89401,-6.59907,3.94846,-14.2893,-3.43213,-7.12682,-13.9275,-7.28214,-7.2127,-13.9754,-9.8349,-5.6627,1.86789,-31.0144,49,55,66,78,83,129,136,137,150,158,161,192,212,228,275,286,291,311,323,343,363,394,401,428,465,612,654,714,756,976
6,700,57,938,395,243.273,-6.88076,-1.57339,-4.80933,-4.18563,-6.43315,-0.862642,-3.20847,-8.6163,-4.5265,-5.20759,5.26382,-15.381,-7.32305,-6.81988,-12.9125,-9.46911,-8.5856,-11.9004,-12.9156,-4.73223,-1.88311,-32.4193,57,89,104,110,114,116,131,167,187,214,294,309,309,316,330,404,409,438,451,457,548,588,607,643,673,686,692,715,754,938
7,800,67,1929,742.467,521.13,-5.43994,-1.25979,-3.88481,-4.47211,-6.95403,-1.65708,-3.28474,-7.87744,-5.99311,-5.90146,5.50071,-12.7315,-8.68082,-6.74196,-13.8065,-9.77434,-9.7844,-12.4591,-10.6047,-7.14315,-3.76102,-34.4046,67,125,135,179,208,217,308,353,369,370,371,478,488,638,670,714,717,755,764,791,854,936,1095,1197,1256,1406,1534,1576,1774,1929
8,900,128,6156,1701.43,1514.76,-5.0775,-0.392074,-4.61736,-3.73814,-6.83847,-0.510926,-2.15572,-6.82059,-4.1752,-5.83248,4.55872,-12.2209,-6.09214,-6.81225,-13.8518,-9.03741,-7.01422,-13.0994,-9.53496,-8.53935,-5.47711,-36.5493,128,195,296,311,321,496,542,616,634,723,735,834,848,919,1177,1255,1472,1562,1849,1933,2186,2477,2538,2711,2738,2769,3013,4226,5383,6156
9,1000,140,8954,2093.4,2190.47,-6.69573,1.09368,-4.39433,-4.2394,-4.95784,-2.46179,-4.26906,-2.95744,-4.60002,-6.05066,4.25505,-12.1412,-5.93995,-4.52636,-12.7014,-8.54404,-7.64921,-12.4378,-9.64276,-8.61866,-6.68391,-37.2947,140,185,325,386,432,478,482,552,598,710,735,774,811,893,1183,1367,1514,1979,2225,2376,2490,2673,2687,2743,3229,4357,4493,5278,7753,8954
10,1100,103,14902,4775.23,4053.76,-5.00334,0.437302,-4.59215,-2.1199,-5.35592,-1.5287,-4.38603,-1.34853,-6.09426,-6.2483,3.85084,-10.7366,-6.73445,-6.56325,-10.3661,-6.61206,-8.04419,-12.8532,-9.34263,-8.57546,-4.53321,-38.4383,103,185,203,380,495,695,859,1592,1749,1992,2224,2395,2485,2685,3815,4771,4919,5459,6025,6234,6433,6851,7297,7689,7802,8538,9826,11364,13290,14902
11,1200,112,10490,2873.43,2654.61,-3.75894,0.018769,-4.33383,-1.35155,-5.51036,-1.5193,-4.682,1.39869,-4.79466,-7.16292,3.64215,-9.76517,-7.47286,-7.90104,-10.1206,-5.7268,-7.7758,-12.6001,-9.85395,-8.19468,-4.58817,-39.4248,112,258,730,871,953,961,1075,1203,1294,1301,1388,1511,1525,1649,1945,2052,2192,2225,2564,2838,2981,3288,3431,3856,4304,4310,7448,8513,8935,10490
12,1300,182,11444,4862.47,3176.7,-4.29767,-0.176141,-3.58364,-1.52632,-5.97269,-0.661722,-3.93326,2.06467,-4.8408,-6.45412,3.79831,-10.3001,-6.17459,-9.28604,-10.6642,-5.87902,-7.38916,-11.8221,-9.41138,-9.07383,-3.9448,-41.1022,182,497,619,647,743,987,1438,2504,2666,3144,3262,3296,3768,4086,4572,4803,5250,5881,5985,6469,6510,7822,7840,7995,8436,8696,8738,8741,8853,11444
13,1400,334,29576,7305.8,6985.23,-4.47937,-0.0209408,-3.17587,-1.98768,-6.09632,0.757825,-2.0348,1.05586,-4.9882,-6.32333,5.13493,-11.9295,-6.76222,-9.23804,-11.1171,-5.37364,-7.37973,-11.4768,-9.74669,-8.57778,-5.73006,-42.716,334,380,549,561,586,829,1735,2647,3809,3881,4541,4644,4738,5172,5796,5799,5854,6679,6747,7925,8133,9485,9720,10851,11445,12535,13388,13907,26928,29576
14,1500,332,48749,13835.9,12381.1,-4.20706,1.38179,-3.90732,-1.05624,-5.85885,1.54242,-1.67198,-0.217286,-3.91857,-5.8771,5.82582,-14.58,-5.75422,-9.44947,-10.662,-5.39577,-7.89319,-12.1767,-9.35538,-9.32407,-4.5254,-44.6393,332,555,739,1666,1681,3043,3245,5074,5227,5465,6770,7204,8468,8492,8758,10528,10820,12040,14313,15211,16481,20618,22730,23434,24149,27075,31008,35309,35894,48749
15,1600,31,113007,39011.8,30709.6,-3.27119,2.74538,-3.03121,-0.558915,-5.28796,-0.154171,-1.55329,-0.895078,-3.67355,-4.75089,5.40518,-12.8681,-5.46465,-8.94799,-9.96952,-7.23353,-8.06423,-11.5777,-7.09613,-10.2645,-6.64156,-45.6523,31,362,2807,3849,6348,9561,9755,15642,21234,21564,22409,23005,29471,30184,31504,33770,36638,43097,43882,45431,48104,50528,55846,61982,62007,66747,84567,96947,100074,113007
16,1700,1343,82752,20721.1,21881.4,-2.38619,1.37707,-2.78596,0.0920295,-5.23589,-0.80631,-2.16466,-0.383267,-2.25639,-4.42349,4.36265,-11.9757,-5.76339,-9.53845,-10.6989,-8.70006,-8.35402,-13.2953,-6.59002,-10.5724,-5.73101,-47.5219,1343,1361,1459,1476,1770,2125,2723,2728,3752,4317,4961,6442,6730,12345,12617,16274,18901,21321,23422,25001,26139,27127,28841,39804,40163,40218,42338,42407,80777,82752
