generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,9,4.23333,2.62197,1.4385,-5.57242,1.55523,1.91751,-1.32071,-5.83657,-1.87604,-4.41467,-0.516196,0.0951865,-0.660817,-2.08547,0.635563,0.614905,3.93026,-2.98248,6.78499,1.45633,5.5654,-4.58404,-1.1302,-8.21349,0,0,1,1,1,1,2,2,2,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,7,7,7,9,9,9
1,200,0,14,4.06667,3.1941,-3.47266,-2.38292,0.387274,-4.60827,-5.93911,-8.10461,-3.80353,-8.22333,-1.26118,1.94369,0.837821,-1.96056,7.02192,2.39001,2.71684,-7.44631,2.81594,1.65436,4.87246,-6.35842,-16.1104,-9.76659,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,4,5,6,6,6,6,6,6,7,7,7,8,8,14
2,300,4,32,15.6,8.11809,-2.99082,-2.88492,-5.76232,-6.44819,-13.0236,-15.0367,-6.25587,-5.96439,-5.4044,-1.06647,-2.79066,-3.72349,10.4144,0.134236,3.30269,-7.19707,5.74751,-3.1095,4.26258,-7.83024,-26.7387,-10.4021,4,5,6,6,7,7,8,8,9,10,10,11,11,13,14,15,16,16,18,21,22,23,23,24,24,24,26,27,28,32
3,400,5,66,27.6333,14.8591,1.36895,-4.68949,-7.77214,-7.12518,-14.4502,-16.1805,-5.40836,-11.5699,-6.88635,-6.48764,-6.12145,-8.14542,10.7725,-1.72881,3.00543,-12.3287,5.39561,-3.26648,5.52901,-13.0394,-29.4759,-11.2922,5,7,11,14,14,15,16,16,17,18,19,20,22,23,25,25,27,28,29,30,33,36,37,38,41,42,44,55,56,66
4,500,9,68,38.4667,15.2264,0.0930756,-6.48609,-6.33879,-5.22069,-13.9076,-19.414,-4.24451,-11.3166,-11.2575,-7.94823,-17.6378,-14.0132,5.25367,-1.6856,0.971616,-13.275,6.44867,-4.50476,5.57799,-13.8186,-34.1284,-13.127,9,14,17,20,21,24,26,26,27,28,29,31,35,38,41,42,43,45,45,45,45,46,51,54,54,57,57,57,59,68
5,600,13,98,35.1333,16.2581,-0.466453,-4.81546,-6.34468,-4.5023,-13.0582,-15.422,-2.15797,-8.42463,-12.1687,-7.90366,-16.2555,-14.0161,5.61313,-2.9724,-2.97436,-17.2963,4.29631,-3.52925,2.7277,-17.3336,-36.7591,-14.598,13,14,15,17,19,23,24,28,28,29,29,30,31,33,33,33,34,35,36,40,40,40,41,44,47,47,48,48,57,98
6,700,21,89,47.4,20.8055,-10.1046,-4.64614,-8.35216,-6.32878,-11.2368,-15.1385,-3.50387,-7.84539,-11.3239,-13.2563,-8.29145,-17.258,4.21492,-3.56037,-2.70695,-13.5779,2.3637,-3.81298,0.497294,-14.2033,-36.8908,-16.1334,21,24,24,27,28,28,30,30,31,31,32,32,34,37,44,46,47,48,49,50,57,60,65,67,70,74,74,85,88,89
7,800,18,163,66.2333,37.0867,-4.21935,-4.17027,-9.13628,-6.42805,-10.1614,-17.6893,-4.9512,-9.68854,-11.3258,-10.8505,-7.62138,-17.7576,4.89187,-4.54478,-3.85216,-11.9614,-0.924916,-4.40414,0.349968,-13.8794,-41.0991,-18.0089,18,21,22,24,30,33,41,41,41,42,43,44,45,46,55,59,67,67,76,76,82,87,94,95,97,103,112,127,136,163
8,900,16,156,66,29.7669,-1.44194,-6.20766,-10.3435,-7.72424,-9.57355,-15.765,-3.00959,-10.2173,-11.5776,-10.3298,-10.377,-19.5813,3.31918,-6.40231,-4.78947,-12.3106,-2.61367,-7.15634,-1.5133,-13.6605,-36.833,-20.9268,16,28,30,35,35,42,44,48,49,51,52,53,54,59,66,67,69,70,72,73,74,75,75,77,79,93,105,116,117,156
9,1000,22,183,78.9,41.2121,3.62776,-7.60092,-11.2462,-9.50405,-9.98574,-13.9836,-6.36384,-9.29991,-11.0647,-8.87819,-10.1342,-17.67,3.04187,-5.8169,-5.71175,-13.7179,-3.14836,-8.42825,-0.719737,-12.5697,-33.2005,-23.7341,22,24,28,41,42,45,51,52,52,55,59,61,61,61,67,68,70,75,81,85,89,93,104,109,113,116,146,157,157,183
