generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,25,8.9,6.71771,-4.80316,-2.66631,-4.38793,-1.26383,1.45264,-0.429014,-5.05781,-4.79749,-3.8966,-1.94001,1.64192,-0.595783,-3.61317,-4.44064,2.20903,-0.475838,-8.55158,-3.36045,2.41363,-0.0234206,-0.247801,-12.0796,0,1,1,1,2,3,3,3,4,5,6,6,6,7,7,8,9,9,9,9,10,13,13,14,16,18,18,18,23,25
1,200,1,26,8.96667,6.23385,-10.8978,1.54031,-6.89921,-5.51596,1.71141,-4.007,-6.37595,-16.1782,-5.86748,-6.38941,2.98785,-7.62518,-15.1158,0.01115,2.25775,-1.08189,-17.1078,-3.7217,4.52746,0.428645,1.62892,-13.9909,1,2,2,2,3,3,4,4,4,5,5,5,6,7,8,8,9,9,10,10,12,12,12,14,14,15,18,19,20,26
2,300,2,27,12,6.54428,-16.528,3.26324,-10.9648,-2.11884,4.4085,-6.44762,-6.78556,-16.0349,-7.75694,-9.02222,4.3635,-11.2049,-20.9598,-0.231517,-2.17632,-3.05621,-19.005,-7.63846,-5.43675,0.630401,3.04389,-15.2809,2,5,5,5,6,6,7,8,8,8,8,9,9,9,10,10,10,12,13,14,14,15,15,17,18,19,20,24,27,27
3,400,18,77,32.4333,13.8033,-10.2298,2.58403,-9.06846,-9.83841,3.58967,-10.6115,-1.14018,-16.5242,-3.37767,-8.35196,5.1422,-8.24352,-19.4656,-2.28123,-2.85089,-3.74446,-16.0546,-9.00321,-17.908,-0.510118,-0.664024,-17.9149,18,18,19,20,20,21,21,22,22,23,23,25,25,29,30,31,32,33,33,35,36,37,38,38,42,42,48,52,63,77
4,500,18,109,50.8667,20.3719,-12.5957,5.31404,-8.32383,-11.8066,4.11933,-13.2436,-0.055048,-16.449,-2.81601,-8.59163,1.9952,-7.81969,-22.0369,-1.29424,-4.82824,-4.33976,-10.1558,-12.3129,-17.7058,-1.72495,-5.29308,-20.4084,18,19,20,24,32,33,35,37,37,39,43,44,46,48,48,50,54,57,58,59,59,62,64,65,67,72,74,76,77,109
5,600,21,159,74.0667,31.2155,-11.7529,6.92426,-7.68105,-12.7732,3.5446,-13.8576,-2.44785,-15.7536,-5.72444,-10.0806,2.49545,-10.4398,-21.9864,-3.59659,-7.35232,-8.35857,-13.5497,-16.7811,-15.7603,-1.93533,-11.8354,-21.7488,21,33,44,45,46,46,47,48,50,53,56,58,62,62,63,65,75,75,81,83,85,100,103,107,108,109,111,111,116,159
6,700,25,132,66.3333,28.8663,-7.18452,5.0914,-8.48466,-13.8068,2.89064,-12.1834,-2.12315,-15.1522,-3.76159,-9.85618,-0.358373,-8.76035,-21.7252,-6.16198,-8.81751,-9.12646,-17.3396,-18.1648,-13.9322,-2.96243,-15.7059,-20.997,25,31,33,34,35,40,43,45,47,47,48,53,54,56,57,59,61,62,70,70,82,89,90,98,98,102,103,109,117,132
7,800,28,231,96.1,41.8984,-7.39378,5.41151,-10.701,-14.4544,2.63706,-13.4406,-0.448271,-15.2204,-4.31627,-9.91567,1.77394,-7.20825,-21.485,-7.54095,-8.25324,-10.1075,-15.2417,-16.3331,-14.0119,-6.48457,-16.7859,-23.9997,28,55,57,61,64,66,66,69,70,71,71,75,76,77,89,93,94,95,95,100,101,102,111,112,120,153,153,162,166,231
8,900,54,425,121.433,75.114,-9.97672,4.02624,-12.3963,-14.0354,1.46009,-14.4585,-2.40189,-16.5128,-4.70331,-9.96466,0.928605,-6.96139,-18.0721,-7.03374,-8.40592,-10.5411,-13.4373,-19.723,-12.3259,-7.1315,-16.3557,-26.8173,54,57,61,62,69,76,77,79,82,86,88,91,92,93,98,99,103,107,118,128,131,143,144,148,154,155,158,166,299,425
9,1000,54,414,165.633,92.2349,-13.846,5.43482,-11.5293,-15.946,-0.931361,-13.7616,-0.699686,-16.4262,-5.05147,-10.8935,-0.218579,-8.70149,-17.6972,-7.77224,-7.57619,-10.3702,-12.0723,-16.7496,-9.12483,-7.62887,-17.1541,-29.9161,54,62,62,72,77,88,94,98,100,113,125,132,135,138,144,145,151,161,177,181,185,187,190,197,217,264,295,323,388,414
10,1100,67,412,181.267,83.2714,-16.1083,7.74703,-8.89238,-17.2296,-1.03682,-14.5964,-3.17101,-14.5076,-6.30209,-9.99369,-0.132484,-7.74832,-14.778,-8.15617,-7.03016,-9.26303,-13.0199,-14.6432,-10.5362,-7.3543,-14.0588,-32.6444,67,89,92,108,109,117,120,128,137,137,139,145,146,148,160,163,167,169,172,176,184,203,208,222,252,279,286,347,356,412
11,1200,72,922,306.8,206.791,-21.2085,6.10106,-10.4898,-16.1319,-0.664181,-13.7574,-2.56895,-15.7194,-7.58339,-9.93991,0.472218,-7.00287,-14.5942,-8.47207,-8.20443,-9.89385,-12.4908,-14.9998,-12.6345,-7.1297,-10.4299,-36.1023,72,98,108,108,112,113,140,153,154,165,172,175,184,194,212,288,289,298,316,325,411,415,456,488,512,513,542,573,696,922
