generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,4,0.733333,1.11211,-2.40453,2.05702,-1.84182,-1.86022,-7.68688,-7.45837,-2.32539,-3.71631,-3.65284,-0.0761829,-1.24409,-4.31871,0.731135,-3.09483,-0.742582,3.33396,-0.44306,2.55034,4.10025,-2.49966,6.59752,-5.54098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4
1,200,0,24,6.26667,6.39468,-6.35716,2.48091,-4.05436,-5.99955,-12.792,-10.8988,-4.80148,-2.00326,-4.15533,-7.72805,-0.826012,-4.93908,4.06513,-6.64222,-3.38879,1.66695,-2.76441,-3.72567,-0.992964,-1.55589,8.44438,-9.52699,0,0,1,1,1,1,1,2,2,3,3,3,4,4,4,4,5,5,6,7,7,7,9,9,10,10,11,22,22,24
2,300,8,65,28.0667,16.6339,-8.6662,-0.213742,-8.44726,-2.37144,-8.12572,-7.68939,-7.13443,-4.74587,-5.76973,-8.73876,0.28579,-4.56787,0.717403,-3.75195,-5.84919,1.24981,-1.79505,-5.88217,-8.95697,-3.29068,8.24315,-14.2334,8,8,9,9,9,9,12,15,15,15,18,21,22,24,24,28,29,29,32,32,34,34,39,41,46,49,51,57,58,65
3,400,11,120,47.6667,26.7457,-8.72049,0.402649,-9.62655,-5.43848,-11.5378,-7.51938,-5.89168,-5.15691,-6.90841,-8.46983,-4.40762,-7.03237,-0.249414,-6.91029,-8.50493,-2.96028,-1.12922,-6.45823,-15.07,-2.67311,2.34202,-17.6763,11,17,25,27,27,27,30,31,31,33,34,34,35,35,35,36,39,44,44,50,53,56,62,62,63,74,91,98,106,120
4,500,35,719,255.467,162.639,-10.4781,-0.950272,-9.24926,-5.66114,-9.3221,-6.98778,-7.31614,-5.39984,-7.4336,-9.83559,-2.63272,-5.68715,-1.4088,-8.13664,-11.0771,-2.66318,-5.4745,-7.74219,-12.3516,-3.07693,-8.23265,-22.5496,35,75,88,103,108,139,146,146,151,153,182,192,206,218,220,232,236,253,256,270,273,278,285,307,350,395,417,564,667,719
5,600,41,492,171.3,98.4729,-11.9234,-0.154557,-9.88064,-11.8234,-9.42057,-8.27673,-8.53757,-5.98306,-8.06005,-12.8404,-2.12775,-4.25347,-5.01547,-7.07793,-9.60165,-4.42013,-5.17412,-7.31159,-11.7026,-5.39257,-20.6781,-23.0366,41,65,72,91,95,97,98,100,100,105,109,116,125,126,135,146,149,164,190,197,209,215,223,230,233,270,287,303,356,492
6,700,61,529,202.8,97.6367,-10.5381,-0.76195,-8.7941,-8.74388,-10.0143,-6.4925,-9.01516,-9.6817,-9.69775,-14.4775,-1.20902,-3.76241,-4.01071,-7.90906,-10.9234,-4.82102,-6.50715,-6.86388,-8.54679,-4.77765,-22.1278,-23.4795,61,63,82,83,98,127,136,137,143,149,154,168,170,194,205,206,208,219,223,224,227,250,262,262,265,275,298,304,362,529
7,800,57,368,172.267,88.5476,-10.282,-1.63456,-6.6305,-8.38848,-11.4628,-7.3699,-8.12333,-9.09861,-4.67928,-15.7241,0.31277,-4.09409,-3.87068,-8.26696,-11.1803,-4.72977,-6.46097,-10.1547,-9.32863,-3.8019,-19.6378,-24.6396,57,68,70,79,80,82,97,99,107,117,120,129,133,147,149,154,157,166,172,185,197,225,230,265,280,287,299,316,333,368
8,900,44,792,255.8,167.58,-9.16172,-2.16725,-8.75831,-10.3035,-11.418,-6.24564,-8.43825,-8.58485,-5.48197,-15.8305,-1.74328,-4.11195,-5.84487,-9.24373,-10.0742,-5.57126,-7.3344,-7.70053,-9.39032,-5.88995,-18.1242,-24.9851,44,51,63,76,113,129,145,158,164,175,180,187,202,209,245,246,246,248,255,259,280,303,313,315,331,351,456,467,671,792
9,1000,14,1100,334.467,242.976,-8.01778,-2.02661,-10.7206,-10.3426,-11.491,-7.88139,-9.92206,-11.488,-7.23725,-16.5687,-2.57602,-4.6677,-3.75473,-8.57886,-10.7665,-7.33536,-9.24915,-7.48349,-8.99297,-4.07164,-17.6172,-26.9424,14,29,99,106,110,127,129,177,190,198,208,230,268,283,285,286,331,344,350,353,355,365,377,476,513,521,700,701,809,1100
