generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,17,7.23333,4.24819,0.241957,-0.730517,-1.35907,-2.068,0.640017,1.80638,-3.5412,-7.05695,-3.57585,1.72444,0.476898,-8.59524,-2.65922,-6.06983,0.565406,-3.27067,-4.87504,6.46727,0.976082,-0.219374,-2.35836,-6.33235,0,1,3,3,3,3,4,4,4,4,5,5,5,6,7,7,7,8,8,9,9,10,10,10,11,12,13,14,15,17
1,200,1,69,28.5667,13.3976,0.90192,-1.17809,2.30172,-5.70438,-2.25785,-4.1586,-4.67668,-8.38428,-4.12156,-1.19396,-5.19173,-10.0297,-2.26433,-5.75212,-2.92311,-1.6196,-5.2227,5.75552,2.29,-4.98492,-9.23983,-12.7317,1,10,14,15,16,17,18,20,21,22,22,23,25,28,28,29,29,31,32,32,33,33,34,35,38,43,44,45,50,69
2,300,10,86,41.8333,19.4033,-1.00334,-5.74501,-2.02968,-8.40673,-1.17549,-2.02494,-4.58212,-14.8831,-7.48566,-3.77899,-4.85015,-12.8582,-8.34133,-12.1924,-7.83328,-4.79049,-3.96108,2.35974,-0.25449,-8.30062,-9.69188,-14.3359,10,11,13,14,24,27,27,31,32,33,34,35,36,37,39,41,42,42,43,43,46,54,57,58,64,65,67,68,76,86
3,400,0,127,60.3,31.7698,-3.79449,-5.11605,-7.61302,-7.90244,-2.86396,-7.61246,-5.16598,-14.2358,-2.92219,-6.40172,-4.97625,-13.1836,-10.2434,-13.9183,-7.85289,-7.85096,0.00938064,0.495646,1.84459,-9.14229,-9.476,-18.729,0,2,20,21,26,27,30,39,47,48,51,53,58,61,62,62,66,66,67,70,72,74,75,81,83,84,104,115,118,127
4,500,43,243,122.467,58.8046,-2.37515,-8.3569,-7.64465,-9.7283,-3.28747,-7.42635,-4.58322,-12.2824,-2.15051,-10.0146,-3.70183,-14.3293,-11.8087,-12.6084,-5.83304,-9.79243,-2.48981,-3.14389,-0.549655,-9.44706,-12.1283,-20.2645,43,55,56,63,66,66,71,72,72,75,76,82,84,87,111,116,119,125,135,161,168,170,170,183,187,192,195,202,229,243
5,600,36,282,105.467,47.7,-2.91195,-4.95236,-8.28964,-9.88035,-2.59204,-4.98902,-3.99942,-10.0412,-3.57802,-14.0144,-2.6057,-16.2476,-12.3279,-9.87023,-5.11009,-10.4866,-7.05935,-3.48374,-0.831495,-12.7356,-13.9847,-24.1581,36,55,56,57,59,65,65,75,77,77,86,88,91,94,96,101,102,105,115,121,125,128,131,134,135,139,141,145,183,282
6,700,33,506,145,110.116,-5.68178,-4.42633,-6.21339,-10.6749,-4.8713,-6.70064,-8.00295,-13.5172,-2.47465,-11.4713,-3.00566,-17.3478,-12.1005,-7.94631,-6.65878,-12.8822,-5.16144,-3.2993,-4.40207,-11.32,-14.8096,-26.0144,33,49,51,58,62,67,69,74,76,76,78,84,93,106,107,120,126,129,129,132,169,175,189,207,211,220,222,284,448,506
7,800,57,403,151.467,87.3004,-7.8731,-4.11448,-6.12566,-8.08798,-7.00894,-4.56761,-8.95444,-13.2949,-4.58643,-10.4136,-1.57383,-16.7289,-12.9126,-10.0074,-7.34224,-12.0092,-4.39909,-3.28108,-3.6638,-9.92739,-15.1396,-27.263,57,57,59,73,77,83,88,93,93,97,100,102,105,105,116,122,123,129,140,176,177,180,192,211,262,262,266,284,312,403
8,900,73,525,242.633,132.416,-6.93322,-2.07293,-6.60822,-6.11276,-5.84565,-3.66233,-9.39423,-10.7149,-4.36042,-9.62533,-2.02827,-15.6685,-13.2985,-12.4699,-6.79673,-11.0892,-4.17386,-1.69854,-3.35603,-10.8268,-13.5665,-31.8769,73,73,97,97,103,111,117,126,126,127,150,160,164,195,195,195,294,302,307,318,324,335,348,351,369,382,407,427,481,525
9,1000,53,1056,317.367,251.736,-8.31705,-2.12189,-6.64738,-5.49562,-6.39785,-4.13899,-9.42678,-6.481,-4.52754,-8.49906,0.0522699,-15.5605,-13.0343,-11.0453,-7.3974,-12.2573,-5.32216,-2.27367,-2.7505,-9.52598,-12.8172,-34.1199,53,93,97,106,112,120,122,151,161,164,188,200,206,211,233,234,283,299,310,322,328,355,383,419,448,460,614,869,924,1056
10,1100,58,1460,521.9,355.556,-7.68634,-0.689346,-7.5154,-4.87201,-7.82707,-3.75931,-10.6276,-7.00985,-5.07662,-7.35925,-0.539039,-12.5655,-12.1016,-11.8151,-6.04699,-9.98979,-6.64723,-3.13444,-4.90827,-9.51695,-11.2284,-35.7573,58,130,130,171,208,228,250,264,269,289,313,321,324,342,356,367,391,599,631,658,679,688,693,793,839,896,1003,1077,1230,1460
11,1200,148,5273,1262.33,1236.74,-10.3673,1.32971,-8.22254,-3.52739,-7.8367,-3.98568,-8.33077,-5.48676,-6.2828,-8.10551,0.332716,-10.124,-11.002,-12.5612,-7.24123,-8.03692,-4.70243,-5.05654,-4.66427,-9.78021,-10.9498,-37.222,148,167,212,237,292,405,438,448,483,504,594,636,640,736,927,1011,1130,1134,1264,1409,1415,1423,1709,1713,1716,1788,1901,3442,4675,5273
12,1300,319,8770,2547.5,2524.07,-9.30874,3.54805,-8.58803,-3.31063,-9.06087,-3.66755,-5.77756,-6.07204,-5.89159,-9.09929,1.52391,-9.99908,-9.12307,-11.615,-6.66292,-7.71802,-5.06863,-6.14923,-5.97283,-10.7182,-7.35548,-38.7172,319,329,351,383,384,385,417,680,698,711,757,1046,1234,1454,1466,1481,1545,1689,2211,2732,3190,3438,3825,4574,4891,5532,6767,7474,7692,8770
13,1400,188,18535,5387.43,4901.55,-7.36192,4.11751,-10.6345,-2.35647,-8.79047,-4.09602,-6.1041,-4.48791,-5.52835,-9.25702,0.348354,-10.8765,-9.39781,-13.379,-6.30395,-10.1154,-5.68056,-8.30695,-5.84566,-8.94401,-4.57439,-41.2927,188,240,607,962,987,1023,1098,1719,1800,2387,2847,2943,3084,3614,3880,4086,4487,4591,4717,4887,5945,7625,7820,9449,9947,10243,11604,13249,17059,18535
14,1500,576,19306,4701.37,4317.94,-6.24907,4.74527,-9.88516,-1.33548,-10.1186,-4.46992,-5.42495,-4.9765,-3.04179,-9.0489,0.543985,-10.0469,-11.1209,-11.4814,-7.88073,-8.75408,-7.27333,-8.97008,-6.05463,-10.1921,-5.78619,-44.3653,576,724,847,1013,1095,1323,1716,1966,2339,2390,2493,2572,2691,2771,2948,3256,3674,4212,4545,5077,5994,6010,6654,6949,7228,7891,8039,8311,16431,19306
15,1600,201,29930,7577.63,7053.52,-6.73513,4.52986,-8.82741,-1.6558,-9.90826,-4.12516,-2.95155,-6.79785,-2.95189,-9.5928,0.985865,-11.4849,-9.60649,-12.1479,-7.80898,-10.4273,-8.0381,-8.65651,-6.611,-10.7092,-4.98334,-49.3763,201,320,392,431,672,1654,2101,2277,2361,3265,5055,5710,5829,5834,5969,6217,6243,6427,6469,6921,8151,8886,9927,11423,12080,14621,17409,18027,22527,29930
