generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,18,7.26667,3.97348,-1.06895,1.50556,-0.024573,-9.81099,-3.70029,2.01141,-5.62533,-1.80914,1.14368,-5.00565,-5.78237,-1.81721,0.596514,-9.55591,1.61794,-1.3392,-5.84288,-3.55978,-0.471183,-3.53363,-0.647044,-10.0285,0,1,2,3,3,3,4,4,5,5,6,6,6,7,7,7,8,8,9,9,9,9,10,11,11,11,11,12,13,18
1,200,8,59,23.9333,11.5458,-3.21236,-1.94867,2.134,-11.4285,-7.6242,-2.15076,-8.64539,-1.1412,-0.138893,-5.82193,-2.30158,-4.78375,-7.60627,-11.0767,5.54328,-1.95365,-5.91292,-3.02673,0.00779552,-13.8558,-6.66708,-12.6125,8,12,13,13,14,14,15,15,15,16,16,17,18,18,20,21,21,24,28,29,30,31,31,32,33,34,36,39,46,59
2,300,19,152,72.1,33.1604,-1.95166,-1.27387,-4.0542,-10.2934,-8.64492,1.42946,-8.76917,-2.0197,-2.59112,-7.46152,-3.17012,-5.56449,-7.96818,-15.4361,-8.13193,-4.81369,-9.35595,-7.52263,-3.84406,-11.928,-7.0717,-12.9191,19,27,30,40,42,45,45,48,49,52,54,54,55,59,62,67,72,74,74,78,91,100,100,101,101,105,109,120,138,152
3,400,17,291,102.833,72.1278,-2.42619,-1.39215,-7.74295,-11.6387,-10.2077,-0.902051,-9.30827,-2.75506,-6.29181,-9.16156,-3.13506,-6.36248,-11.801,-14.1999,-6.72866,-5.35021,-6.57855,-7.65789,-5.78941,-13.8908,-10.2256,-17.3577,17,25,27,31,33,34,35,54,60,71,73,76,77,77,80,82,89,98,109,109,111,127,133,138,146,176,187,234,285,291
4,500,71,554,205.6,127.841,0.445906,-1.09881,-6.3566,-12.4346,-9.99519,-4.48856,-10.3543,-4.63934,-8.30231,-9.73814,-5.60894,-5.58402,-8.843,-8.51788,-8.35065,-6.39286,-7.41763,-6.33048,-6.93938,-14.593,-12.0378,-22.2477,71,77,84,85,93,106,108,116,116,123,125,128,130,153,168,180,182,189,206,221,226,233,241,280,307,322,429,437,478,554
5,600,34,568,248.333,135.351,3.48447,-0.747361,-7.20035,-11.7617,-12.1254,-4.58101,-9.61941,-2.75859,-11.3847,-12.3377,-2.0856,-4.36555,-7.76771,-10.0161,-9.0434,-6.82345,-6.59929,-7.41446,-11.5853,-12.9345,-13.7826,-26.1589,34,52,97,104,108,121,139,143,159,180,184,201,215,224,225,226,238,247,248,273,278,306,319,358,381,407,415,478,522,568
6,700,59,1141,249.7,214.99,2.76467,-1.29551,-9.18742,-12.7599,-12.8919,-7.44273,-8.09856,-1.79329,-11.562,-12.0216,-0.76983,-4.96845,-9.13034,-11.7255,-9.04287,-9.0375,-6.34574,-7.11353,-9.91818,-12.7109,-13.9246,-28.8703,59,62,77,82,96,112,116,128,139,144,145,148,161,181,182,185,199,238,266,268,285,295,315,336,339,345,357,381,709,1141
7,800,63,1780,419.333,337.071,2.47901,-0.18007,-8.61435,-12.2802,-13.1816,-6.15731,-9.07369,-2.2734,-10.531,-13.04,-1.47392,-4.33838,-7.97989,-9.7064,-9.746,-8.69504,-6.75085,-9.374,-9.95238,-13.2137,-12.8423,-32.9715,63,91,102,114,188,195,211,235,268,269,288,288,292,295,315,318,327,341,395,409,429,492,511,533,648,678,737,826,942,1780
8,900,84,2318,632.333,579.556,-0.30257,-0.196073,-9.70762,-11.0514,-11.9464,-8.10577,-9.19981,-2.38038,-11.6963,-13.4114,-1.79595,-5.69297,-8.54188,-11.2878,-8.92701,-11.818,-7.58018,-9.53983,-9.76874,-13.335,-13.539,-35.1365,84,85,108,116,150,169,171,217,240,255,262,274,358,386,435,459,496,560,560,624,669,785,802,950,1169,1297,1407,1758,1806,2318
9,1000,82,2201,572.333,488.286,0.642454,0.531752,-11.7627,-9.63773,-10.1719,-8.25281,-8.23958,-3.62437,-11.6146,-12.9474,-1.11238,-7.56971,-9.4408,-11.3148,-7.89615,-13.1418,-7.76034,-12.0404,-8.97503,-12.1212,-12.423,-37.0234,82,139,207,210,221,222,229,235,273,277,312,314,334,352,352,366,416,423,436,444,619,767,791,809,1021,1082,1083,1460,1493,2201
