generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,25,6.7,6.7064,-0.534937,-2.28247,0.270961,-3.56004,1.04415,-3.59956,-7.58667,-3.71724,-3.07249,1.43641,4.72848,-1.84858,-0.0162607,-1.79755,-5.93811,-3.5225,1.00117,0.907341,0.123293,-3.64933,-2.15573,-10.5789,0,0,0,0,1,1,1,1,1,3,4,4,4,4,5,5,5,6,7,7,8,10,10,10,10,11,15,20,23,25
1,200,7,53,22.2333,10.1223,3.01496,0.0236302,0.589823,1.27474,-5.87344,-6.17854,-6.1556,-1.5961,-1.95452,0.96218,7.4637,-2.34679,0.0645313,-3.58734,-10.6427,-8.69328,-1.80192,-0.285214,-8.61442,-7.83812,-4.60769,-18.4522,7,11,11,11,15,15,15,16,16,16,16,17,19,20,20,20,20,21,22,23,24,25,26,27,33,36,36,37,39,53
2,300,4,85,38.6667,19.5172,2.78745,0.518661,-1.85594,-1.64194,-8.22891,-6.96154,-4.56605,-0.861345,-3.40457,1.85154,4.19996,-4.89657,-3.64611,-13.8005,-10.2573,-9.62496,-3.34881,2.45587,-10.4717,-6.81992,-9.7968,-21.6452,4,14,20,21,24,25,27,28,29,29,30,32,32,33,33,33,34,35,35,37,40,42,45,45,55,64,74,75,80,85
3,400,40,159,78.7,29.8942,8.39124,-1.72633,-3.87824,-4.57597,-10.9001,-7.71042,-3.97646,-0.628679,-2.46865,-0.590874,1.37625,-7.67496,-5.12193,-12.8911,-9.79233,-10.7183,-3.53425,0.846249,-12.0016,-6.61086,-16.1856,-25.2572,40,40,42,48,51,52,54,54,57,58,59,61,62,64,73,78,81,83,86,87,89,91,99,103,110,114,115,122,129,159
4,500,45,219,101,46.4936,11.4628,-1.96553,-2.00845,-5.99366,-11.727,-8.40741,-2.6341,0.478441,-3.12119,-1.36876,1.48939,-8.29319,-7.08963,-12.4603,-8.2793,-9.84658,-2.36707,-2.03965,-8.69496,-8.09955,-30.4314,-29.3036,45,54,56,59,59,59,59,64,64,66,69,71,74,77,80,86,104,104,111,114,116,122,129,142,151,153,154,161,208,219
5,600,53,251,127.967,54.1196,16.7108,1.92627,-2.87413,-6.12526,-12.7716,-6.8916,-1.0282,-0.294417,-3.04137,-3.29745,2.65285,-7.9457,-6.65985,-10.41,-6.93403,-10.6385,-4.59248,-2.45947,-3.5576,-4.77055,-30.3422,-30.235,53,56,65,66,71,75,80,80,85,88,91,98,99,113,117,130,132,144,148,152,155,162,168,169,174,188,193,195,241,251
6,700,25,272,121.967,63.8973,14.305,3.21282,-2.70461,-5.31445,-13.2866,-2.40741,-2.54159,0.15878,-4.13385,-4.16506,3.42945,-8.02143,-6.91042,-10.8888,-9.12212,-11.3417,-7.17217,-0.946723,-4.36968,-4.11151,-32.2845,-32.4362,25,45,54,64,66,72,74,80,81,83,84,87,89,106,106,106,107,111,115,122,128,148,162,166,200,213,214,234,245,272
7,800,53,429,153.533,93.9742,19.2046,1.89477,-2.99977,-1.42118,-11.9117,-4.04323,-2.83675,-1.27598,-3.26497,-2.31619,3.90254,-7.03078,-5.75927,-11.6719,-11.3257,-11.5877,-7.13785,-3.44415,-5.94912,-5.72669,-28.5598,-33.7544,53,62,67,77,77,80,85,87,90,93,98,102,106,112,112,135,145,149,158,165,167,183,184,185,193,228,261,353,370,429
8,900,8,534,175.267,123.467,15.5006,5.5172,-3.19973,-0.0466411,-9.54624,-3.39366,-3.6703,0.395036,-2.47417,-2.74962,4.86273,-6.65346,-4.80466,-14.1451,-11.294,-11.9978,-9.72932,-4.48549,-5.54249,-6.31351,-23.8551,-34.7272,8,59,68,86,88,98,104,106,112,115,117,119,126,136,138,149,152,156,162,169,172,173,184,188,228,286,290,403,532,534
9,1000,53,568,198.8,133.213,17.4747,4.40281,-3.61699,0.216883,-9.97282,-1.45408,-2.72312,-0.1937,-3.61188,-2.46404,4.74513,-6.15714,-5.11686,-13.0248,-11.7616,-11.3721,-8.86744,-4.54428,-6.07587,-6.21015,-23.6857,-35.7928,53,55,59,72,72,86,89,97,101,109,115,121,136,141,147,159,169,186,207,209,225,280,310,313,314,323,383,405,460,568
10,1100,45,817,303.667,204.429,19.1855,4.7328,-5.34123,0.747262,-10.3723,-3.57165,-2.43701,-1.68784,-4.32977,-2.97028,5.30809,-7.98342,-7.35972,-12.0564,-9.35179,-10.9578,-12.1534,-4.69172,-7.50663,-4.72102,-20.9378,-36.3023,45,87,93,103,114,121,158,163,163,169,174,186,188,192,232,270,288,296,339,341,346,386,409,421,474,542,550,663,780,817
11,1200,33,1812,546.5,439.76,18.0033,5.81086,-6.03384,0.955533,-9.91416,-3.41983,-1.76269,-0.426309,-2.68526,-5.74579,6.52893,-8.26382,-6.32013,-11.2551,-8.82063,-9.85739,-9.91785,-3.96562,-8.75034,-4.80374,-17.7534,-37.3338,33,70,130,133,170,191,244,248,279,285,297,326,358,364,382,417,488,529,558,569,574,574,592,635,1125,1159,1265,1291,1297,1812
12,1300,109,2396,883.067,633.917,18.7663,4.72216,-5.89477,0.525568,-9.84209,-2.34747,-3.57266,-0.974652,-3.9324,-8.17682,6.74169,-8.49314,-7.8851,-11.3323,-11.458,-8.65093,-7.88282,-2.50977,-8.55666,-5.17727,-16.2706,-39.2102,109,152,166,266,276,301,309,327,355,399,433,575,584,732,770,771,809,914,992,1054,1173,1190,1209,1286,1432,1450,1853,2099,2110,2396
13,1400,115,5102,902.733,1070.97,27.0357,4.86855,-4.34455,0.83383,-9.68922,-2.53719,-1.86126,-1.62254,-1.94953,-7.8308,6.85846,-9.5082,-8.71041,-13.7921,-12.1712,-6.85773,-8.15571,-3.92872,-6.04709,-6.69441,-15.5465,-41.1492,115,139,163,223,223,294,317,321,339,352,364,371,439,512,554,567,583,706,708,752,768,773,819,1065,1118,1491,2316,2412,3176,5102
14,1500,79,6866,1733.37,1572.76,24.9902,4.52586,-4.1114,1.66361,-9.10475,-0.901409,-0.363928,-1.90671,-0.0930452,-7.94691,6.36264,-10.8653,-7.83129,-14.1172,-10.0147,-10.2829,-8.39741,-3.38648,-5.60054,-7.2475,-12.9912,-41.5487,79,206,242,355,386,413,415,499,501,660,684,736,752,1123,1294,1472,1546,1600,1701,2140,2230,2352,2573,2714,2907,3463,3598,4165,4329,6866
15,1600,53,24106,5998.67,5411.12,16.8236,5.0499,-5.7893,2.53624,-8.02573,-3.47194,-1.46836,-2.50658,0.20304,-9.56877,5.00992,-10.2244,-6.00204,-12.7245,-11.9679,-9.47548,-7.66964,-4.83694,-6.35787,-10.5347,-11.1106,-45.895,53,457,606,1042,1043,1338,1461,2730,3233,3357,3476,3532,3580,3660,4725,4771,4905,5463,5730,5802,6745,7182,8082,9342,9798,10008,12892,13443,17398,24106
16,1700,163,27263,5697.87,6363.31,22.6863,5.657,-6.81451,2.27256,-8.22423,-3.97139,0.484212,-1.99857,-0.189723,-8.68065,5.11038,-8.51872,-6.77309,-14.8382,-10.6211,-8.40379,-8.57536,-6.54942,-5.1773,-11.2367,-11.3942,-47.2248,163,168,317,431,651,1020,1186,1802,1927,2108,2424,2624,3724,3880,3906,3914,4595,5408,5490,5751,5770,5772,5942,6626,6965,10993,11244,17514,21358,27263
17,1800,372,19618,7984.63,5208.31,19.8233,5.67468,-6.6307,1.62366,-8.72701,-4.35703,-0.169058,-0.844366,-0.71062,-7.9469,5.56688,-9.33284,-5.6234,-13.5414,-10.8716,-8.13165,-8.75996,-6.40343,-6.31768,-12.5978,-11.7324,-49.0098,372,654,1010,1062,1180,3225,4539,4776,4941,5346,5599,5744,5761,5876,6489,6996,7348,7677,7834,9829,11984,12541,13081,13237,13690,14354,14444,14868,15464,19618
18,1900,469,32403,8952.93,8703.82,1.04143,5.48856,-6.52771,1.03132,-8.88194,-3.38897,1.05011,-1.87189,-1.82718,-6.81272,5.5207,-10.6303,-5.98359,-12.1393,-10.4155,-7.74373,-9.50531,-8.08125,-6.21778,-13.673,-12.1508,-50.0302,469,630,828,1327,1488,1491,1710,1853,1972,2712,2894,3068,3495,4091,6465,7149,7404,9233,10701,11667,12343,12693,12774,13158,13613,17740,18343,25961,28913,32403
19,2000,1279,24216,6832.57,4475.38,-1.31424,5.26178,-7.05869,-2.02763,-7.04186,-2.59059,0.770723,-1.75012,-1.88949,-7.38472,5.76591,-11.9343,-7.13608,-12.3723,-10.3029,-9.29661,-9.29837,-8.60912,-6.80749,-13.5834,-11.4414,-51.4294,1279,1730,2608,3214,3234,3464,3812,4234,4318,4377,4483,4576,4981,5137,5294,5407,5656,6118,7368,8519,8627,8693,9161,9177,10314,10579,10592,10757,13052,24216
20,2100,1991,60186,16708.9,17063.6,-2.28488,5.18372,-7.01231,-1.29621,-6.32712,-2.03391,-0.860236,-1.9624,-2.195,-6.63597,5.94129,-11.1226,-8.73053,-12.0006,-9.252,-11.3417,-10.2482,-8.7908,-7.4812,-12.0063,-10.243,-52.6512,1991,2770,2966,3027,3645,3957,4052,4395,4970,5816,6797,7221,8644,8652,8703,8716,11670,12729,12760,13945,16284,18956,20606,23898,33904,36418,46724,53200,53664,60186
21,2200,1919,81174,21554.1,22058.7,-8.14517,6.92309,-7.51794,-0.3679,-5.09714,-1.06224,-0.910664,-2.05021,-2.35668,-4.75444,6.68539,-10.0969,-8.32488,-11.2729,-9.01282,-11.7403,-14.2557,-8.48606,-9.00688,-11.4732,-10.1298,-54.1727,1919,2348,2613,4420,5724,5856,5925,6508,7128,7398,7762,8653,9532,14787,16049,16132,16364,18821,19040,19339,21988,23407,23813,26848,27839,43829,56417,64022,80967,81174
22,2300,2548,101548,23703.9,25254.7,-11.4043,6.82115,-6.76804,-0.545582,-3.64447,-2.39955,-3.89881,-1.98465,-2.29419,-5.33044,5.66698,-11.7987,-6.34777,-11.0223,-8.68247,-11.1106,-14.1745,-9.4409,-8.61457,-12.1817,-9.30975,-54.0857,2548,4032,4035,4466,4924,5154,5993,6446,7249,9519,10328,10785,11488,11856,15744,18156,19132,19509,19723,22043,24075,25006,25306,30975,33501,44663,47417,74067,91429,101548
23,2400,1545,134810,36202.2,40353.7,-12.942,6.39921,-6.75566,-1.18251,-1.94183,-1.22048,-4.619,-1.42929,-1.67378,-5.42494,5.58393,-12.8576,-6.8519,-12.2029,-10.7386,-10.4243,-14.9097,-8.91718,-9.36411,-11.8425,-8.62903,-55.4489,1545,1668,2007,2197,2825,2854,4205,7578,7756,8188,10644,11677,12506,17980,18040,19672,21279,26445,31623,38920,40630,54118,54288,56156,66332,87435,87700,120360,134627,134810
