generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,18,6.53333,4.55414,-2.67696,4.78221,0.897163,3.7295,-5.67614,-1.98129,-1.85177,-0.788371,-9.14622,-4.33447,1.55216,-2.23052,1.28637,-7.42851,-3.95138,-2.83228,1.37908,-0.814045,-2.40631,-5.08303,-5.96922,-4.99755,0,1,1,2,2,2,3,3,3,4,5,5,5,5,5,6,6,6,7,8,8,9,9,9,11,11,11,14,17,18
1,200,11,80,31.4333,16.7161,-2.8707,1.16276,-1.9194,0.971166,-10.7855,-3.26469,-1.57545,-1.62036,-11.4905,-8.53633,-0.43089,-5.29496,1.21714,-7.1313,-5.26424,-8.49121,-5.44669,-0.639431,-3.16213,-3.33497,-11.1829,-8.79291,11,15,15,16,16,17,18,21,22,22,23,24,24,24,25,26,28,29,30,32,35,39,40,43,43,44,48,65,68,80
2,300,21,77,44.8333,16.0497,-3.82589,-0.280425,-3.48832,-0.828191,-11.623,-2.28398,-2.7224,-3.27039,-15.9076,-4.88256,0.92022,-6.43037,2.358,-7.63324,-6.99275,-13.0894,-4.15995,-11.3612,-5.38648,-3.49229,-13.7953,-9.83862,21,22,26,31,31,31,32,33,33,35,36,37,38,38,39,40,41,45,46,48,48,51,57,61,66,68,70,70,74,77
3,400,17,79,49.5667,18.2222,-4.47162,0.418421,-3.19361,-2.68008,-12.1186,-6.5548,-4.44715,-3.54021,-15.5808,-4.4093,0.63956,-7.36878,0.697451,-9.99161,-7.47345,-15.2141,-8.20701,-11.6868,-5.51466,-10.3593,-15.0949,-14.3846,17,21,25,25,29,30,33,35,36,39,43,43,46,47,48,51,53,55,56,57,57,59,65,66,67,71,77,78,79,79
4,500,36,263,103.233,59.6835,-2.34162,-1.10308,-5.59972,-1.60028,-11.4781,-5.1942,-4.95214,-2.93576,-12.0321,-4.64894,3.31315,-7.14713,-2.11117,-10.7269,-6.60809,-9.58621,-8.12789,-15.557,-5.19887,-10.8123,-16.52,-21.9273,36,37,39,48,50,51,53,54,64,67,71,72,76,78,79,81,100,104,104,107,115,121,133,147,161,179,181,187,239,263
5,600,33,452,123.2,81.0451,-5.97536,-1.03376,-5.89433,-0.368984,-12.5547,-4.06418,-7.98905,-3.9628,-12.2948,-5.80513,2.8845,-7.16411,-0.303549,-9.72187,-5.09417,-9.84348,-7.75151,-17.3814,-3.8008,-11.0208,-18.3662,-24.428,33,48,55,56,56,57,61,62,75,86,86,88,103,107,108,112,120,120,128,128,133,133,138,145,160,190,190,223,243,452
6,700,52,412,178.167,88.6536,-5.227,-1.35889,-4.09312,-0.242944,-12.3597,-3.2602,-9.84499,-3.36906,-9.6792,-8.01478,3.69453,-7.1688,-0.522669,-7.77745,-4.47454,-8.1148,-6.49694,-15.6505,-4.3379,-11.6913,-16.1729,-27.0363,52,69,72,73,75,85,98,107,115,132,135,137,140,144,166,169,185,197,197,204,206,214,257,263,266,271,287,290,327,412
7,800,41,796,210,186.357,-3.52485,-3.90525,-2.9402,-1.62994,-12.1387,-0.408972,-10.2727,-3.52924,-11.1355,-8.29647,2.6654,-8.26714,-1.99217,-8.99719,-4.74213,-8.11989,-7.00755,-14.465,-4.63779,-14.0776,-16.1442,-30.6241,41,49,52,58,71,72,78,79,98,110,112,115,120,126,139,144,154,163,193,204,236,267,274,281,300,400,401,435,732,796
8,900,62,653,268.4,158.15,-6.29294,-4.14048,-2.43026,-3.95267,-11.5442,-1.61802,-9.83229,-3.51682,-9.90361,-10.6359,-0.53274,-8.67099,-1.56718,-8.70169,-5.64599,-6.45583,-7.1543,-14.0697,-6.22051,-12.8748,-16.9558,-33.153,62,74,77,95,115,132,138,156,160,161,179,181,186,194,225,228,236,269,297,348,355,376,384,388,414,417,428,500,624,653
9,1000,51,973,279.767,210.504,-6.99195,-3.31886,-4.18666,-3.67876,-10.2217,-3.58325,-9.72605,-1.78382,-8.38564,-10.5921,-0.117354,-10.9043,-2.52844,-8.48739,-5.43009,-7.9792,-7.1037,-14.7778,-5.78664,-14.7664,-16.756,-35.1928,51,85,86,99,101,114,120,126,143,149,151,160,163,183,217,218,228,273,288,315,318,341,370,377,426,444,571,624,679,973
10,1100,65,956,340.5,226.501,-6.4105,-2.67612,-3.61133,-6.05777,-8.97371,-3.55644,-9.09694,-2.38554,-7.3952,-9.34492,0.840613,-10.1976,-2.93447,-8.18657,-6.7405,-6.61799,-7.5662,-13.9655,-6.50271,-15.195,-16.9424,-36.7462,65,68,86,91,114,136,147,151,161,184,219,235,255,267,276,287,318,342,357,382,471,475,497,498,517,589,630,648,793,956
11,1200,74,1775,373.7,349.296,-7.45054,-5.03451,-6.04071,-6.30384,-8.07183,-2.91391,-8.91845,-3.63946,-7.3136,-7.92581,0.565621,-10.1243,-4.8288,-9.2298,-8.19004,-7.95491,-8.92834,-12.2487,-8.31649,-15.2285,-15.3983,-39.719,74,75,83,101,118,125,160,173,192,201,207,214,236,252,264,305,306,319,320,325,401,406,452,505,512,538,662,872,1038,1775
12,1300,124,2168,709.467,605.294,-8.3244,-5.97319,-3.83568,-4.26075,-7.38192,-5.21471,-5.34015,-5.31511,-6.18767,-9.23946,-0.367235,-10.5532,-3.3371,-9.54281,-8.78406,-6.32609,-8.39253,-12.5058,-9.19972,-14.181,-12.3163,-42.4021,124,124,174,205,215,224,224,226,237,248,315,334,364,377,415,444,563,696,726,732,911,968,986,1112,1182,1319,1747,1852,2072,2168
13,1400,65,2681,873.667,672.504,-7.79,-4.87807,-4.76761,-5.9726,-7.174,-5.36672,-4.92797,-4.5051,-4.37637,-9.77956,2.26673,-8.76496,-3.20777,-10.4798,-9.10386,-6.67415,-9.84546,-12.1661,-9.76104,-14.8951,-11.0345,-45.0282,65,90,158,200,258,289,294,348,442,466,471,472,512,628,670,734,831,873,874,882,1082,1125,1244,1393,1400,1766,1860,1951,2151,2681
14,1500,210,6674,1883.2,1677.34,-7.9987,-3.39893,-5.6457,-3.76395,-4.85022,-4.48095,-4.47073,-4.8208,-2.0711,-10.9887,3.00221,-10.3439,-3.24616,-12.3197,-7.42281,-6.59928,-11.7045,-13.474,-10.2192,-13.2315,-9.98572,-48.5105,210,286,330,347,469,494,661,679,765,937,1018,1026,1033,1114,1122,1303,1350,1386,1598,2000,2155,2157,2464,3438,3501,3671,3813,5050,5445,6674
15,1600,120,10725,2436.57,2459.6,-7.24242,-0.958696,-3.86117,-4.86089,-4.06214,-4.2234,-6.12377,-6.17148,-1.32357,-11.6627,4.02241,-9.25264,-3.90415,-12.8877,-6.97326,-7.96002,-12.0608,-11.6692,-10.4053,-13.184,-11.2859,-50.647,120,141,223,232,339,410,428,479,500,689,971,1159,1298,1302,1403,1567,1738,1984,2827,3066,3374,3590,3785,4055,4363,4594,4743,6023,6969,10725
16,1700,159,27025,5048.23,5588.01,-10.1021,-0.597214,-4.06366,-2.78671,-4.24736,-3.60569,-7.73263,-5.35555,-1.71409,-11.6652,5.86409,-8.96753,-4.59114,-10.9676,-7.31855,-9.22721,-10.0092,-12.0329,-8.91573,-13.4285,-9.0591,-52.1022,159,211,335,493,803,971,1046,1154,1426,1912,2107,2154,2971,3916,3964,4136,4203,4703,4848,4886,4899,5452,6292,6316,8122,9549,10416,10878,16100,27025
17,1800,361,28169,5450.23,6737.97,-15.8104,-0.143345,-5.75109,-1.78578,-5.23409,-5.2056,-5.49453,-5.00764,-0.723635,-11.9505,4.52526,-7.23237,-5.02081,-11.0499,-7.83343,-9.71236,-9.02432,-13.0443,-8.00553,-12.6747,-8.0069,-54.7654,361,676,866,1022,1026,1366,1369,1388,1507,1518,1844,1977,2044,2429,2535,3778,3976,4344,4794,4856,5268,6024,6739,7209,8244,9327,10113,11876,26862,28169
18,1900,219,28376,7271.7,6808.61,-15.8985,0.889804,-6.92107,-2.1215,-5.74509,-4.62439,-4.82258,-4.01651,0.367672,-12.1924,4.737,-8.60893,-5.3977,-11.9873,-8.0284,-10.3172,-10.1205,-13.9553,-8.96132,-11.6693,-7.20468,-55.3729,219,333,397,991,1317,2243,2260,2475,2899,3233,3250,3256,3907,4741,5258,5436,5508,5554,6174,7067,7400,9164,10295,12326,14631,15635,17130,17702,18974,28376
19,2000,1276,34896,10478,8977.31,-17.5263,0.640198,-4.70298,-1.88486,-5.12008,-3.42752,-4.85997,-5.1026,-0.902865,-10.8357,6.68211,-9.96997,-5.89285,-11.3174,-8.71289,-10.3346,-7.94933,-13.6292,-7.98218,-13.3597,-8.0487,-61.5112,1276,1367,1437,1715,2052,2709,3023,3312,4481,5185,5608,5784,6055,6468,6856,6872,6939,8229,8864,11932,12594,15629,17229,17528,18920,21978,23025,25250,27127,34896
20,2100,357,30779,9771.07,8501.72,-17.8274,0.734118,-4.64148,-0.0394193,-6.29219,-3.50999,-3.6792,-5.58754,-4.67452,-12.1906,6.58546,-12.2066,-6.68525,-13.1812,-9.45613,-11.0665,-10.1963,-12.6456,-9.21067,-13.2884,-9.50123,-63.7775,357,1032,1282,1341,2574,2811,2903,3341,3435,3492,3842,5420,5716,6055,7504,7743,7919,8926,10155,11348,11686,12668,13383,13388,17102,20267,22176,24857,29630,30779
21,2200,29,64030,19574.9,17635.9,-14.8065,1.28145,-5.96239,-0.984136,-5.4376,-2.5035,-3.1361,-6.45182,-2.65194,-11.5347,7.52893,-15.4424,-6.70891,-11.2767,-10.183,-10.5609,-10.8118,-14.3555,-9.19205,-13.6939,-9.19012,-63.8693,29,493,1413,2150,3162,3490,3557,5146,8444,8729,10087,10141,10291,12676,12848,13745,14546,19117,21223,23299,27448,28769,30235,31638,33118,37751,38587,47570,63514,64030
22,2300,147,120482,37944,35319.6,-15.8558,2.06975,-7.04108,-1.17159,-5.87685,-3.0224,-2.0345,-7.04178,-3.0858,-10.3051,8.36532,-17.1372,-6.93,-12.6599,-8.9432,-9.58487,-10.8303,-13.2412,-10.1328,-14.0393,-6.33706,-62.1003,147,786,1215,1564,2290,5951,6879,13974,15227,15402,19781,20985,21574,22419,23050,23142,30068,33428,36424,37984,47046,49964,62862,64966,71768,84654,85696,107763,110830,120482
23,2400,111,105577,26807.9,25347,-17.0612,4.41259,-7.67059,-2.58585,-2.39069,-3.73823,-0.334898,-6.2957,-2.96391,-9.09678,6.97044,-18.1516,-8.53137,-12.5502,-9.55732,-8.93071,-11.5421,-13.5717,-10.1966,-14.2335,-6.34055,-62.272,111,4907,5991,7543,7635,8731,9691,9844,10667,11462,11795,12367,12687,12898,14880,16294,17883,19784,22296,25812,26084,37642,41101,44145,47236,49675,59325,66517,83658,105577
