generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,15,4.46667,4.04912,-1.52682,8.61085,-0.0431185,-2.24612,-4.08425,1.31548,-2.00609,1.7208,-4.48825,-0.128274,-1.54278,-4.21599,-10.9045,-2.29448,1.57909,-1.06494,-0.750381,-7.74053,-1.65583,-2.71744,-7.4885,-3.0672,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,4,5,5,5,5,6,7,7,8,9,10,12,12,15
1,200,0,35,11.2667,10.3288,-2.37598,4.43776,-5.26965,-6.04357,-7.23507,1.91448,-2.24371,3.44787,-17.3892,3.55472,-0.887823,-8.81792,-10.139,-1.55663,-1.28422,0.518851,-1.60604,-10.8344,2.79976,-0.817451,-15.1145,-14.1216,0,1,2,2,3,3,4,4,4,5,5,5,6,6,6,6,8,9,10,10,12,14,18,19,26,26,26,31,32,35
2,300,23,182,71.2667,30.8432,-2.35364,2.2745,-4.5842,-8.42467,-5.01616,-0.360715,-0.0332348,2.97412,-16.449,-5.76875,0.0584025,-7.23012,-13.3568,-1.41315,-0.701416,-1.2158,-2.90538,-12.186,-4.66277,-1.59269,-14.7644,-18.5252,23,37,39,41,44,48,50,51,55,55,58,58,59,61,62,69,70,72,73,76,77,84,85,89,91,99,102,112,116,182
3,400,13,89,41.0333,18.7405,-2.31539,2.27221,-10.8765,-18.1512,-9.47891,1.03638,-2.16536,1.4515,-18.0541,-9.21708,2.21108,-10.1881,-17.2472,-4.0148,-2.75889,-3.7365,-5.29349,-14.3251,-9.7663,-1.96396,-11.9564,-19.1801,13,14,17,18,21,25,25,27,27,31,32,34,36,39,40,41,41,43,43,44,46,49,50,56,60,61,66,67,76,89
4,500,16,160,91.9333,35.1116,-5.65525,0.166686,-11.1766,-15.4493,-9.40015,-1.75832,-2.52588,0.171182,-18.4209,-8.14917,2.72616,-8.20573,-18.0551,-4.84517,-4.99898,-3.39481,-9.25103,-14.6957,-8.06509,-2.36735,-14.5666,-25.5217,16,40,42,53,58,60,64,69,71,79,82,83,83,85,87,90,90,93,95,98,108,112,118,122,130,130,141,149,150,160
5,600,19,354,129.3,74.8305,-6.89959,3.46938,-16.6485,-11.0001,-9.51736,-0.080091,-2.29421,-3.00594,-17.5724,-8.1427,0.981385,-10.476,-13.9378,-5.7414,-5.46674,-7.87403,-9.50796,-15.6379,-11.3523,-4.09064,-14.4806,-28.2379,19,31,49,57,59,59,60,73,79,85,86,91,94,102,109,118,126,133,138,141,183,183,187,190,200,205,210,225,233,354
6,700,60,478,182.467,103.412,-7.04733,3.99827,-16.741,-9.65826,-8.35998,-3.86657,-2.84604,-3.3489,-18.7814,-6.61837,0.553449,-10.0707,-11.7753,-5.53486,-5.80818,-9.32491,-9.81836,-14.3629,-13.0309,-6.18153,-19.5705,-31.4245,60,60,78,84,85,86,97,98,99,99,108,118,121,133,171,181,194,196,203,218,222,226,230,240,278,282,323,331,375,478
7,800,59,664,268.267,155.856,-7.41439,3.54841,-12.3095,-7.77653,-8.42217,-5.32745,-4.10533,-6.62797,-12.1223,-7.75342,-0.442904,-11.9226,-7.65753,-7.17395,-6.52927,-8.51031,-10.2616,-13.3684,-12.4961,-6.91726,-16.9957,-32.4904,59,63,80,92,106,106,126,128,185,188,214,214,229,239,248,262,263,269,299,313,328,344,351,354,355,362,421,550,636,664
8,900,60,895,256.1,187.903,-7.06337,2.85162,-12.4868,-7.47199,-8.8457,-7.3948,-7.93695,-5.38068,-10.702,-7.60546,-0.806434,-11.6483,-8.5512,-8.86417,-6.89961,-10.4515,-9.38349,-10.6484,-11.4032,-6.66736,-16.3985,-31.8603,60,68,78,79,87,88,99,100,110,136,151,153,160,194,203,208,241,241,263,276,321,329,377,382,394,456,479,514,541,895
9,1000,83,1774,496.667,387.176,-5.45161,2.5092,-11.0077,-8.46558,-9.02991,-7.14231,-8.46473,-4.46709,-10.363,-9.38271,0.912792,-9.94741,-8.31807,-8.83608,-6.06752,-8.90029,-9.19893,-10.6639,-10.8852,-6.46244,-14.6765,-33.7933,83,109,123,166,175,182,189,200,221,242,265,274,343,369,379,412,436,442,507,528,621,655,669,672,726,840,860,1205,1233,1774
10,1100,71,2933,584.833,545.888,-6.80811,0.496657,-10.1144,-9.60146,-8.44995,-8.4591,-6.93527,-7.49836,-8.44158,-8.09473,1.20119,-8.78927,-7.88381,-10.5388,-5.58829,-9.26485,-9.01126,-11.0764,-9.0729,-5.86431,-15.271,-35.4501,71,90,107,174,204,228,230,287,304,327,353,386,449,472,486,517,522,543,553,573,601,625,645,652,727,770,1051,1184,1481,2933
11,1200,81,3799,983.833,963.005,-5.11586,0.623107,-10.2284,-7.59285,-6.07661,-7.39336,-6.8714,-4.73319,-7.67953,-7.49093,0.634874,-7.65295,-7.75609,-7.77546,-5.4465,-9.64085,-9.40292,-11.9697,-8.86204,-6.86893,-11.8514,-37.0698,81,117,135,243,272,289,303,355,359,393,406,431,472,501,504,604,629,699,1046,1109,1176,1178,1259,1462,1697,1841,2012,2617,3526,3799
12,1300,81,4083,1131.23,1082.65,-2.19959,-2.45343,-10.4154,-7.22536,-7.91261,-5.84533,-6.43325,-6.37215,-7.05046,-9.99946,0.317105,-9.31582,-6.36316,-8.51804,-8.44312,-10.3818,-8.13423,-10.4407,-7.66142,-6.16069,-11.2298,-39.7335,81,124,171,178,231,318,358,376,384,415,510,564,578,601,737,796,906,1017,1088,1148,1197,1254,1264,1351,2030,2493,3057,3243,3384,4083
13,1400,32,7943,1624.87,1788,-3.02608,-2.91239,-9.38834,-6.10186,-9.13785,-6.14677,-5.90266,-5.84393,-7.74928,-10.7313,-0.0325403,-9.21763,-6.1632,-8.76806,-8.60416,-10.238,-9.44261,-9.76778,-6.32499,-5.10251,-8.7111,-41.0804,32,54,126,160,192,230,312,403,418,447,591,616,643,728,729,730,1296,1588,1595,1624,1740,2150,2403,3001,3270,3328,3609,4172,4616,7943
14,1500,66,5635,1907.97,1712.51,-3.92564,-1.03667,-8.22323,-7.46057,-8.49657,-6.60028,-5.35413,-5.1842,-6.28909,-10.1625,0.543951,-12.6261,-6.49781,-9.64459,-8.76313,-9.20351,-11.6074,-9.95193,-6.91842,-5.94022,-8.75032,-41.909,66,121,178,211,316,427,481,542,618,668,680,898,982,1105,1159,1298,1380,1512,2062,2263,2490,2961,3093,3324,4100,4102,4160,5045,5362,5635
15,1600,82,6809,1476.53,1448.06,-3.03684,-2.50932,-5.77775,-5.69957,-8.1129,-5.76823,-3.2057,-5.02762,-2.6534,-8.85272,1.0606,-11.613,-7.00399,-8.10376,-8.91984,-9.5663,-10.0999,-11.2006,-8.52114,-6.73959,-6.592,-42.4719,82,114,163,212,262,314,356,456,565,594,664,807,838,840,949,994,1001,1328,1344,1581,1839,1980,2286,2549,2563,2691,3035,3451,3629,6809
16,1700,283,11384,3399.07,2963.97,-3.99939,-1.21458,-5.46344,-6.65563,-6.88243,-5.62616,-3.97185,-3.43971,-5.38411,-8.80968,0.78118,-11.1973,-6.93928,-8.54363,-8.50875,-10.3381,-9.38027,-10.1354,-8.55364,-7.01961,-5.41479,-42.3089,283,378,444,523,612,678,761,818,1002,1297,1743,1936,2235,2322,2376,2933,3372,3532,3561,3920,3994,4645,4947,5122,5611,5635,6793,8396,10719,11384
17,1800,173,14601,4365.03,3751.78,-3.94482,0.675638,-5.47119,-6.23129,-6.39515,-6.08296,-4.19613,-1.56258,-6.28,-7.23078,0.505891,-12.291,-6.04481,-8.6851,-7.88438,-10.8151,-7.3708,-9.76569,-8.11031,-6.22156,-6.23913,-43.0666,173,462,961,1097,1469,1533,1704,2057,2124,2262,2275,2461,2525,2692,3134,3301,3470,3508,3553,4520,4633,5517,5572,5655,5888,8473,10675,11738,12918,14601
18,1900,236,15970,5897.57,4812.27,-4.46715,-0.414937,-5.07723,-5.98598,-4.49417,-6.09698,-1.99919,-2.22681,-5.66085,-7.06733,1.9844,-13.2801,-5.96624,-8.86399,-7.67847,-11.2474,-6.78058,-9.33259,-8.80797,-7.59047,-5.67703,-43.8172,236,280,365,908,1219,1384,1583,1741,2016,2232,2433,2634,2881,3771,3787,4541,6568,6614,7572,7938,8367,8915,9422,9922,10177,11517,12518,13979,15437,15970
19,2000,344,20761,5458.87,4681.59,-5.03874,-0.479342,-5.0315,-5.26542,-3.38159,-6.1187,-4.05916,-2.56949,-5.51347,-7.37868,2.16964,-12.1358,-6.1203,-10.297,-6.6818,-10.2494,-6.64267,-8.7428,-9.21523,-9.66324,-5.90231,-45.3651,344,885,961,962,1509,1701,2389,2570,2611,2633,2721,3187,3317,3366,3375,3694,4402,4490,4903,5225,6188,6630,7308,9432,10341,10684,11309,12388,13480,20761
20,2100,299,17267,5572.7,5120.33,-10.8406,-1.32021,-6.12306,-5.3443,-4.12734,-6.13299,-4.5592,-2.80235,-7.22868,-6.07935,1.27542,-11.1793,-6.33238,-11.3133,-6.08253,-11.0048,-7.23408,-9.11875,-7.83486,-10.2009,-6.54217,-46.6531,299,682,857,1394,1394,1560,2147,2197,2247,2342,2566,2714,2879,2934,3246,3611,3898,4161,4404,4644,4811,5734,8992,9398,11678,13642,14606,14877,16000,17267
21,2200,121,15916,3904.17,3617.82,-8.80517,-0.231417,-6.98859,-3.99229,-4.69596,-4.80548,-4.04001,-2.55317,-8.26727,-5.43965,1.87811,-10.9186,-6.82018,-9.66752,-6.23183,-10.154,-6.95005,-7.67669,-6.64382,-9.77906,-7.33226,-48.7062,121,217,304,378,443,712,749,1127,1137,1297,2163,2489,2543,2739,2751,3516,3624,3948,3980,3990,4772,4936,5411,6163,6670,7385,8152,8602,10890,15916
