0,9.6
1,46.0333
2,65.0333
3,121.067
4,119.2
5,151.433
6,176.233
7,200.167
8,225.033
9,218.733
10,267.167
11,402.733
12,402.833
13,797.333
14,1191.77
15,1456.83
16,2300.37
17,2841.1
18,5322.97
19,3802.03
20,12086.5
21,8745.23
22,18053.3
23,16657.6
24,42289.3
25,42291.5
26,61367.6
27,53806.5
28,74257.3
29,40634.5
30,85979.8
31,54285.9
32,61961.2
33,51649.7
34,76750.9
35,89589.7
36,117871
37,92910.8
38,91269.6
39,108612
40,105420
41,121938
42,84646.5
43,126029
44,94012.1
45,128173
46,134715
47,126828
48,77909.3
49,130815
50,128920
51,106710
52,143155
53,180199
54,101423
55,104860
56,110275
57,144068
58,114982
59,159889
60,113033
61,109365
62,153337
63,121719
64,162200
65,88206.7
66,113986
67,102980
68,154159
69,149182
70,139322
71,95240.2
72,116132
73,101645
74,142704
75,78623.3
76,136127
77,119614
78,147262
79,116163
80,116385
