0,7.16667
1,15.2667
2,29.6333
3,70.7667
4,88.4
5,99.6667
6,122.4
7,142.833
8,169.8
9,285.2
10,393
11,471.033
12,785.933
13,552.533
14,701
15,1085.03
16,1108.47
17,1618.97
18,2037.43
19,1675.13
20,1606.17
21,2051.47
22,2248.03
23,2571.9
24,2717.93
25,2782.33
26,3141.7
27,2072.7
28,3477.3
29,2462.87
30,2271.73
31,2928.27
32,2184.03
33,2248.73
34,1962.13
35,2632
36,2326
37,2311.43
38,2162.1
39,3393.1
40,2472.73
41,2908.83
42,3051.07
43,3891.87
44,3710.83
45,3439.87
46,3931.03
47,4049.97
48,3823.93
49,3043.47
50,2603.97
51,2736.7
52,2655.33
53,3903.6
54,3262.83
55,3086.53
56,2360.77
57,3239.53
58,3477.03
59,3723.1
60,4259.03
61,3346.5
62,3946.73
63,4371.1
64,4020.53
65,4139.3
66,3896.17
67,2488.77
68,3147.97
69,3785.43
70,5769.77
71,3704.4
72,2986.73
73,4089.87
74,4121.83
75,3863.73
76,3879.57
77,4006.1
78,3687.33
79,3881.9
80,2840
