0,3.93333
1,6.63333
2,12.4
3,60.6
4,118
5,144.467
6,164.1
7,201.8
8,214.5
9,280.233
10,409.8
11,546.533
12,540.667
13,633.867
14,880.533
15,802.533
16,1378.23
17,1832.13
18,1850.13
19,2230.3
20,2812.2
21,1773.13
22,2114.77
23,2234.37
24,2639.37
25,3113
26,2599.5
27,2910.97
28,3253.63
29,3009.73
30,2304.37
31,2414.7
32,3631.67
33,3244.2
34,4466.9
35,4330.2
36,3678.67
37,3759.93
38,5838.33
39,3440.63
40,3963.2
41,6065.03
42,7306.63
43,9516.87
44,11405.3
45,11409.1
46,10351.5
47,9014.43
48,13887.4
49,10900.6
50,12172.7
51,11720.6
52,15485
53,14808.8
54,20292.5
55,16149.2
56,16294.5
57,13124.2
58,12377.5
59,17224.3
60,14685.1
61,16679.6
62,15454.3
63,12011
64,16132.8
65,12346.7
66,13692.8
67,14409.4
68,18398.8
69,8223.5
70,10525.9
71,11522.2
72,9893.23
73,14025.3
74,9906.47
75,14789.6
76,11654
77,15752.8
78,20163.7
79,11007
80,14632.1
