0,1.2
1,12.6333
2,28.7
3,60.3
4,108.2
5,142.567
6,135.967
7,212.133
8,298.367
9,303.933
10,474.3
11,351.2
12,500.567
13,647.367
14,771.2
15,595.367
16,712.8
17,904.467
18,1903.4
19,3168.33
20,3231.5
21,1841.33
22,1906.87
23,3387.03
24,3034.3
25,3226.07
26,4889.43
27,4372.8
28,5998.6
29,10826
30,14795.3
31,14292.9
32,16105.6
33,14249.5
34,26662.6
35,29753.3
36,28201.4
37,42310.4
38,49037.9
39,68323.4
40,94797.3
41,48257.8
42,67121.2
43,59456.4
44,57310.8
45,129549
46,69871
47,93339.8
48,82986.7
49,132392
50,143035
51,105803
52,112869
53,104253
54,104805
55,157403
56,138312
57,129173
58,160181
59,106763
60,97767.2
61,144088
62,108748
63,122185
64,139525
65,148223
66,142616
67,118739
68,154477
69,88494.8
70,149161
71,150694
72,145499
73,106648
74,104886
75,121626
76,158979
77,95929.7
78,118130
79,199495
80,146189
