0,1.2
1,20.4333
2,58.5667
3,120.633
4,208.333
5,232.8
6,285.6
7,351.1
8,325.8
9,484.133
10,628.467
11,753
12,977.567
13,1880.8
14,2723.27
15,3018.27
16,3874.67
17,3167.5
18,8543.37
19,3932.6
20,5773.43
21,13369
22,11169.4
23,14232.6
24,27027.9
25,28725.5
26,50875.4
27,68524.1
28,49511.2
29,58284.8
30,75468.8
31,72622.8
32,102657
33,61262.9
34,78994.4
35,50690.7
36,81615.6
37,104195
38,106198
39,116920
40,113454
41,105027
42,146394
43,139303
44,93861.2
45,105375
46,121425
47,157314
48,90730.2
49,71984.5
50,162038
51,116180
52,154670
53,148359
