0,0.0666667
1,3.43333
2,25.0667
3,54.5333
4,95.3
5,94.6333
6,143.967
7,145.667
8,191.267
9,213.5
10,365.633
11,1043.8
12,1319.2
13,3512.17
14,4738.73
15,6511.67
16,8779.73
17,17574.1
18,33777.4
19,29935.5
20,38447.3
21,30479.7
22,52706.8
23,67278.6
24,57610.3
25,50603.5
26,101324
27,112342
28,61830.5
29,79386.1
30,79381.8
31,98849.5
32,89664.9
33,100899
34,78231.7
35,89871.1
36,90758.9
37,109308
38,115101
39,109541
40,128241
41,117718
42,151694
43,148382
44,94226.2
45,95633.3
46,87783.9
47,136388
48,114187
49,95423.3
50,84015.2
51,117706
52,111921
53,98822.5
54,143996
55,98411
56,146460
57,132049
58,113169
