generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,20,4.96667,5.40423,4.55354,0.4238,-5.31846,-2.91614,-0.513575,-1.25686,1.39867,3.81693,-4.76689,-3.24835,0.901184,-6.11085,-1.08311,-2.19211,-1.94489,1.19832,1.21571,5.60383,-1.81684,-4.15254,-1.31766,-10.7402
1,200,1,47,16.9,12.4689,9.16967,-5.05203,-5.70776,-1.80961,-8.60458,-4.62014,1.61851,3.87775,-3.13363,-3.85787,0.150183,-10.3061,-1.51418,-3.54777,-4.45875,-5.513,-0.376363,1.98664,0.384898,-3.12897,-0.842145,-19.1724
2,300,13,75,36.1333,16.2071,0.227514,-5.82304,-4.85325,-3.32968,-11.339,-6.12574,-5.51564,1.99523,-0.397052,-2.81561,-0.0537895,-13.4244,-4.8993,-4.66893,-2.77183,-11.5259,-1.01516,-1.22271,-8.36328,-4.88027,-4.86699,-22.1506
3,400,18,203,83.6667,44.2192,5.16909,-6.19433,-3.87637,-6.87127,-9.26083,-8.39863,-7.65972,-0.129293,-8.75325,-4.77486,1.8399,-15.12,-8.6103,-8.04662,-9.1209,-15.296,-3.45282,-4.3502,-12.6988,-6.8785,-6.22877,-24.2614
4,500,39,268,125.4,62.6394,4.67477,-7.48839,-5.45454,-3.15974,-10.1638,-6.72396,-7.81224,-0.125167,-7.97182,-4.69642,-0.600217,-14.2409,-10.7896,-9.67579,-11.7885,-12.7311,-8.49457,-4.47725,-14.6523,-7.39501,-8.7703,-26.2753
5,600,41,435,166.467,92.0775,3.82586,-6.34724,-6.2144,-3.03524,-10.1219,-6.12542,-11.2531,-1.81603,-13.3975,-4.56614,-1.36003,-14.239,-10.1892,-9.52059,-10.7492,-12.422,-7.0714,-5.71325,-13.5455,-8.19293,-8.15354,-26.5948
6,700,34,445,201.533,110.573,0.860104,-5.76465,-7.22241,-2.31895,-9.80906,-6.02844,-10.3323,-2.70596,-12.5987,-3.43457,0.531838,-15.4729,-8.49799,-9.04586,-9.23932,-10.0922,-8.98436,-6.57661,-12.5442,-8.8781,-9.9779,-27.0703
7,800,38,482,192.767,122.287,-0.00918531,-5.69116,-7.58008,-1.92726,-11.4462,-5.06759,-12.2144,-2.25835,-14.0729,-3.22639,2.45305,-14.6863,-6.93174,-9.26105,-8.26776,-12.5413,-8.88477,-5.93187,-12.4627,-8.93725,-13.142,-29.3667
8,900,52,1028,302.067,238.119,0.896424,-4.62397,-10.0282,-4.08639,-11.6008,-4.71972,-10.01,-2.65368,-12.0607,-2.29605,0.169842,-14.043,-3.59629,-8.88794,-6.68614,-10.95,-10.0646,-6.41358,-12.4898,-9.53467,-13.3961,-35.5183
9,1000,13,1705,534.9,421.375,2.1558,-4.56193,-8.36134,-5.89096,-11.1632,-6.0601,-10.0601,-1.85525,-13.9357,-3.76584,-0.436432,-13.6729,-3.97535,-8.22187,-7.08942,-12.38,-11.1689,-6.44026,-13.3868,-11.3196,-10.6266,-38.3463
10,1100,59,2934,619.367,627.766,2.47104,-5.45901,-6.94911,-5.78486,-10.8763,-4.7838,-10.4169,-2.06268,-13.2412,-5.37941,1.16247,-14.224,-1.583,-7.45786,-6.58034,-12.8516,-11.2461,-7.53784,-13.0146,-11.1596,-11.2067,-38.8521
11,1200,88,2534,565.533,628.632,5.22093,-5.11974,-7.84782,-7.85317,-11.471,-4.41371,-10.0431,-5.25053,-13.0903,-6.64606,0.126532,-16.2427,-1.93019,-6.92794,-6.2076,-13.4528,-12.1751,-7.27318,-11.7706,-10.0823,-12.4418,-43.1656
12,1300,191,4216,1171.97,1034.18,5.46555,-7.50451,-7.9913,-6.45863,-10.5915,-4.72685,-10.3406,-6.71328,-13.978,-7.48389,0.0390388,-15.42,-1.72594,-8.5102,-6.23856,-11.8826,-11.7693,-6.97449,-11.4827,-9.09462,-12.8029,-50.649
13,1400,57,3372,1141.93,858.142,7.34539,-7.72037,-7.58721,-5.51655,-8.97598,-5.76643,-11.1014,-6.39326,-12.5425,-8.65031,1.08879,-17.3392,-3.30314,-9.51548,-7.42165,-11.4784,-10.6607,-6.9021,-13.1997,-9.55278,-12.5091,-49.2455
14,1500,146,4183,1102.1,874.618,7.51949,-8.22497,-6.65545,-5.18401,-8.53215,-5.90601,-11.8058,-7.14324,-14.1647,-7.87546,2.89878,-17.677,-5.77355,-10.0647,-6.99396,-10.4254,-8.62949,-6.04051,-14.3168,-10.156,-11.3008,-53.0711
15,1600,160,5192,1849.17,1506.57,5.58262,-7.27605,-5.89626,-6.26061,-8.14782,-6.64623,-12.0044,-7.8906,-13.4291,-8.81452,1.15884,-16.5883,-5.24644,-10.8033,-8.52265,-11.5024,-9.92342,-5.92174,-15.1962,-9.76684,-10.5788,-57.0212
16,1700,47,6298,1530.57,1378.72,7.77912,-5.78469,-7.91355,-4.1873,-9.74271,-6.44453,-12.8354,-7.94757,-12.7052,-9.13349,0.311903,-17.6398,-5.69452,-11.9421,-9.80887,-14.3473,-10.0455,-5.6583,-15.3498,-9.80694,-8.23584,-59.2675
17,1800,56,10036,2463.57,2271.65,12.2175,-3.58581,-8.13342,-4.32304,-8.97117,-5.16869,-11.7683,-8.20962,-12.1803,-9.36888,0.941391,-18.0149,-4.16064,-12.397,-10.6947,-15.4971,-10.5044,-8.24907,-14.6998,-10.3122,-7.50692,-59.3931
18,1900,33,16029,3100,3445.68,13.5351,-3.54624,-8.19167,-5.83003,-8.92296,-7.38029,-12.8077,-8.09069,-10.4288,-9.78959,-0.634901,-17.414,-4.04732,-11.4931,-9.98784,-15.3326,-10.9435,-9.71767,-13.7354,-10.4126,-9.87893,-60.9231
19,2000,62,9880,2136.23,2415.66,14.5989,-3.90853,-8.633,-6.45296,-9.36651,-8.55459,-11.5152,-7.2353,-10.9421,-10.2853,-0.625696,-16.901,-3.91093,-12.4461,-10.1166,-16.6733,-9.95326,-10.5799,-13.3564,-10.1295,-7.86033,-61.3262
20,2100,153,21268,3981.4,4354.96,14.9918,-2.74899,-9.10194,-6.83503,-10.5231,-8.39643,-10.7125,-7.31846,-10.584,-11.0127,0.371813,-16.7999,-3.30182,-13.1809,-10.0716,-16.6179,-11.1015,-12.2906,-12.2304,-11.742,-9.39752,-63.3855
21,2200,100,21916,4397.3,5434.88,13.5566,-3.10088,-9.39498,-5.95435,-11.1604,-8.52926,-12.2183,-6.16136,-9.15424,-10.9472,1.4599,-17.7114,-5.36152,-12.1884,-10.6069,-15.9592,-10.6935,-12.824,-11.8638,-12.683,-8.2425,-63.6727
22,2300,208,18315,4567.27,3970.57,12.4802,-1.76145,-10.2415,-5.95066,-10.427,-8.57393,-11.4268,-5.76955,-9.00411,-12.0149,1.21787,-17.4879,-5.89813,-11.6573,-9.43374,-14.039,-9.63561,-12.6717,-12.0874,-14.6335,-8.38582,-63.6157
23,2400,259,28406,5545.57,5291.05,14.4598,-1.37644,-13.3522,-5.47239,-8.04133,-9.46003,-10.2732,-5.6958,-8.47709,-12.114,0.628442,-17.7162,-5.5738,-11.6609,-9.69979,-14.1355,-10.847,-13.7925,-11.9964,-13.7554,-7.45195,-64.8353
24,2500,944,60589,8977.73,11764.9,14.2916,-0.471215,-12.9158,-5.35845,-7.95094,-10.5463,-9.72678,-6.58725,-7.55237,-10.4455,-0.479106,-17.9965,-5.88244,-11.7487,-9.77494,-13.4021,-10.386,-15.063,-9.62124,-13.6643,-5.51117,-65.7503
25,2600,320,27912,6876.1,6084.1,15.536,-0.840406,-11.814,-5.57923,-8.21466,-7.24854,-9.55863,-5.07353,-8.31786,-10.1726,0.829516,-18.2276,-6.13423,-12.5744,-10.6529,-13.1012,-10.2607,-13.9345,-9.65754,-14.6946,-6.59449,-65.4586
26,2700,331,30428,6833.1,6829.1,17.4923,-0.456648,-10.4967,-5.58592,-7.64148,-6.86206,-10.24,-4.17937,-9.34206,-10.3467,1.00496,-17.3879,-5.36147,-12.4531,-10.2439,-13.8758,-10.5996,-14.6328,-9.76734,-14.9946,-7.52371,-65.5195
27,2800,493,47373,7693.13,9459.47,15.8177,-0.419051,-11.2835,-4.80696,-6.21145,-6.31247,-8.87971,-4.2674,-7.72679,-10.1486,0.914267,-15.2033,-6.24511,-12.5972,-10.1793,-13.0014,-9.75705,-14.8107,-9.22791,-14.8667,-6.82835,-68.2171
28,2900,773,30095,9637.2,8832.94,14.1396,0.599093,-10.2451,-5.63467,-6.47244,-6.00749,-8.20205,-3.85718,-7.15492,-8.78639,0.697317,-16.4304,-7.18688,-12.8234,-10.3709,-13.2883,-10.8008,-13.6105,-9.06435,-14.28,-4.7367,-67.8853
29,3000,578,39311,10664.3,9725.81,12.3896,0.19977,-11.0324,-5.49202,-6.06273,-5.89535,-7.48482,-4.66456,-8.00608,-10.0603,1.48294,-16.5709,-7.634,-13.7097,-10.209,-13.3872,-9.79196,-12.9504,-10.4961,-14.3837,-5.7266,-69.0317
30,3100,1943,53609,14322.2,12470.5,11.9093,0.272955,-11.1751,-5.13508,-7.43225,-7.85922,-6.65954,-5.2337,-7.92018,-11.7848,1.83273,-17.5456,-8.02322,-13.161,-12.3547,-14.3326,-10.2974,-13.0525,-10.8171,-13.9111,-3.03707,-69.3305
31,3200,205,35084,10024.6,8723.85,12.9795,-0.403698,-10.7842,-4.53576,-6.17133,-6.96728,-6.69317,-3.09292,-7.81579,-11.3707,2.58097,-17.3262,-8.27081,-15.2806,-11.5916,-13.3392,-11.5185,-13.5867,-11.1372,-14.6213,-4.00776,-68.7607
32,3300,410,42211,10877,10308.7,13.533,0.706665,-9.01297,-4.431,-5.91086,-6.21563,-7.74312,-2.44645,-7.38617,-10.9126,2.39595,-16.6319,-8.85063,-14.5174,-10.4686,-14.4007,-10.4222,-14.377,-11.7629,-14.2829,-4.11919,-69.9151
33,3400,1258,58480,15845.2,14868.4,14.509,1.5462,-8.7636,-3.9032,-6.54294,-5.80551,-7.96204,-3.13573,-5.75437,-11.2102,2.46512,-16.5419,-8.28136,-15.7544,-11.4431,-14.5974,-10.8543,-14.6093,-11.0303,-14.9754,-4.19512,-72.7573
34,3500,199,57581,17700.7,15153.5,15.4405,2.81248,-9.46333,-4.32224,-6.77296,-6.45065,-7.84714,-3.1874,-5.70493,-11.7785,3.33081,-17.3281,-8.92356,-15.6751,-10.822,-15.0792,-10.8032,-14.9612,-10.6763,-15.6272,-4.01385,-71.8815
35,3600,130,114986,24179.8,27494.8,15.2295,2.75538,-9.47997,-3.62159,-7.04924,-5.71362,-7.10565,-2.62123,-5.4155,-12.0651,4.75799,-17.0579,-9.51678,-16.4276,-11.7818,-15.2981,-9.95186,-15.8393,-10.4091,-15.733,-5.24829,-71.3361
36,3700,436,106969,21631.1,24887.2,16.56,4.26333,-9.30139,-3.41332,-6.76007,-5.60544,-7.14207,-2.00249,-4.66694,-11.3931,6.3298,-16.6196,-9.52431,-16.8315,-10.7545,-14.26,-10.8287,-15.0949,-10.4658,-14.7668,-3.47428,-71.6568
37,3800,307,86995,25052.6,22504.1,16.4353,4.36443,-9.7202,-3.66487,-6.19493,-5.20028,-7.66794,-2.52265,-4.30958,-12.7563,6.63443,-16.9511,-10.2244,-16.7791,-11.0121,-13.8489,-12.8052,-14.5761,-11.4187,-15.3004,-2.78317,-73.0241
38,3900,650,155262,36761.7,40059.6,15.2731,4.72914,-9.34004,-3.42804,-6.3929,-4.65443,-7.08452,-2.17077,-4.25077,-13.245,5.64142,-17.0243,-9.53826,-16.7571,-10.856,-13.9275,-12.8066,-14.6556,-12.6057,-16.0189,-2.92704,-75.3451
39,4000,72,120797,31099.2,27094.1,15.2742,4.87915,-8.895,-3.6465,-6.34632,-5.31106,-6.95257,-2.7765,-4.22559,-13.4937,6.54064,-18.9152,-8.51173,-17.3693,-10.142,-14.5924,-11.6891,-14.3758,-12.0556,-15.9601,-2.88467,-76.3929
40,4100,1511,135919,33304.6,29127,15.7133,5.15382,-8.88494,-4.79253,-5.77279,-3.54711,-6.99106,-2.90315,-3.75783,-13.4076,7.50534,-19.2834,-8.29455,-17.4529,-10.1053,-15.5639,-12.6494,-15.3568,-11.6122,-16.0263,-3.34789,-74.2486
41,4200,669,209669,62431.3,58693.9,16.0507,5.03501,-8.91711,-3.46782,-6.29836,-2.81327,-6.51531,-2.33483,-3.20589,-13.4837,8.13492,-17.7907,-8.27794,-17.6005,-10.4891,-15.125,-12.6016,-15.5099,-12.1228,-16.7009,-3.27563,-74.6438
42,4300,691,219262,52962.8,54125,15.2737,4.74304,-7.30336,-3.76144,-5.79723,-2.21606,-6.40464,-1.77056,-2.83151,-14.7627,8.2006,-17.6201,-8.63575,-18.1627,-11.434,-15.6091,-12.8444,-15.6373,-11.266,-16.4765,-2.94833,-73.8108
43,4400,1214,370843,56914.7,69079.5,15.2071,4.74782,-6.8868,-3.68287,-6.069,-1.84041,-6.31476,-1.61696,-3.34479,-13.994,8.42257,-17.1971,-9.9911,-18.125,-10.9223,-15.3844,-13.2834,-15.7681,-12.0488,-16.7845,-3.56319,-74.2678
44,4500,3537,324570,82770.8,76996.8,15.4678,4.62126,-6.74919,-2.49545,-6.27907,-0.882779,-6.37415,-1.94563,-3.17597,-13.3122,8.77983,-17.1807,-9.0209,-16.3805,-10.5815,-14.7327,-13.1243,-15.7302,-12.3083,-17.0676,-3.94967,-75.711
