0,11.1667
1,39.9
2,88.4667
3,81.1333
4,71.6
5,83
6,111.3
7,110.333
8,126.067
9,177.767
10,147.133
11,182.833
12,172.633
13,226.2
14,224.733
15,372.133
16,406.667
17,433.767
18,548.767
19,804.733
20,1421.03
21,1217.63
22,5901.37
23,2863.5
24,4789.1
25,8139.7
26,16517.3
27,25092
28,29948.3
29,46332.3
30,50974.2
31,63088.7
32,89968
33,76046.1
34,97511.7
35,91085.4
36,112420
37,97342.9
38,73700.1
39,59055
40,93537.9
41,104389
42,123777
43,106679
44,138077
45,64868
46,141209
47,63943.2
48,129978
49,111797
50,100968
51,163678
52,108538
53,121292
54,124476
55,134915
56,134660
57,129168
58,161000
59,90349.2
60,147006
61,132848
62,117270
63,102417
64,164380
65,112304
66,102839
67,102834
68,110007
69,148196
70,114494
