generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,19,5.5,6.02151,5.58777,3.39568,1.07785,-4.97254,-3.91846,0.0849067,-1.70475,0.947263,-3.57225,-3.69164,0.895426,4.05814,-7.49935,-0.0951041,-0.935181,0.225022,4.2817,-6.69657,2.75224,-1.9301,-3.00951,-8.75913
1,200,19,140,63.8,26.3666,6.76763,4.63851,1.5878,-6.93592,-6.97173,-3.34231,-1.67549,-2.58422,-6.48826,-7.46315,1.811,3.88911,-12.1356,-1.48788,-2.42219,-4.25154,-1.91447,-8.05826,-0.103328,-6.66826,-2.89378,-15.6112
2,300,0,117,41.3667,28.5603,10.5825,2.61709,-1.26152,-9.59086,-8.86351,-3.75457,0.108547,-4.41097,-6.74595,-14.6646,0.406439,4.61507,-14.9184,-3.60361,-3.99801,-3.19631,0.62865,-10.9554,-2.25352,-7.1313,-0.500269,-24.6658
3,400,11,126,63.9667,31.0922,12.8974,5.07148,-3.16227,-9.65539,-10.7699,0.0316288,-1.08316,-4.45791,-5.61236,-16.8665,-0.192536,5.37098,-21.3582,-5.99865,-6.8269,-3.22004,-3.51567,-8.83455,-4.86745,-10.0213,-4.626,-28.1035
4,500,23,255,107.733,63.1052,15.3849,5.55345,-4.31426,-12.5697,-8.66196,-1.624,-1.74601,-4.46238,-3.51593,-14.6257,-0.339194,4.88485,-18.7825,-5.96004,-6.0782,-3.64732,-6.34477,-11.2163,-7.96694,-10.9318,-5.46623,-31.0361
5,600,76,588,200.3,107.767,10.1802,5.47177,-5.87012,-13.5847,-7.47099,-3.29447,-2.78231,-3.92856,-4.90172,-14.8117,-0.718705,2.44526,-17.2414,-9.81992,-7.33505,-4.95542,-5.83333,-10.7931,-9.18219,-12.0721,-9.26517,-35.7778
6,700,71,1762,606.933,385.72,8.92288,4.31149,-6.48071,-13.6759,-4.57418,-3.74127,-3.66358,-4.9007,-3.75445,-14.0974,0.962919,0.420013,-15.5217,-9.25125,-9.29841,-6.83656,-6.71506,-9.77282,-12.495,-11.3525,-10.8218,-38.4078
7,800,20,882,349.833,228.388,8.99101,2.86018,-6.59132,-11.8171,-7.86017,-3.14201,-3.38779,-5.92939,-3.1752,-13.5806,2.46272,0.598943,-12.7155,-9.51044,-9.46146,-5.99369,-6.95518,-9.38008,-12.4831,-12.8494,-12.0996,-39.2937
8,900,126,1279,484.8,285.464,7.13294,2.93133,-5.8514,-11.9384,-8.92945,-4.35116,-3.6752,-5.92882,-3.65711,-12.6826,3.04065,-0.975021,-11.8625,-9.1419,-7.48881,-7.25989,-6.27038,-8.68029,-11.5093,-13.1995,-15.336,-41.6809
9,1000,80,1678,730.3,428.778,7.56561,4.53985,-6.06086,-11.0466,-5.25541,-5.32232,-2.52919,-5.59223,-4.64409,-11.9481,0.779147,-2.33546,-10.9548,-8.07324,-7.18075,-7.35583,-6.90139,-8.45499,-13.3217,-11.6319,-17.0871,-44.1652
10,1100,106,3247,1027.3,872.543,8.8005,3.39741,-4.46218,-10.5555,-4.13974,-6.30141,-1.54443,-5.39459,-5.12364,-10.7262,1.94147,-4.65401,-11.6314,-9.69889,-8.25742,-6.25918,-6.89797,-9.19251,-11.1122,-11.4198,-12.79,-45.1945
11,1200,111,5666,1692.23,1403.45,7.86567,4.86481,-2.59493,-10.0317,-5.13919,-5.93173,-0.405713,-4.54146,-4.43044,-11.0171,2.47345,-4.39155,-9.4471,-10.0068,-10.9385,-7.30449,-6.70903,-8.67696,-11.094,-9.77477,-16.792,-47.9739
12,1300,64,6205,1783.27,1610.04,7.37496,5.71282,-5.00737,-8.7694,-5.63254,-5.34535,-1.53602,-6.31629,-2.34763,-10.3509,1.7728,-4.51652,-9.47286,-9.85958,-11.6832,-7.39786,-7.57772,-8.50784,-8.857,-11.8693,-15.5825,-50.3772
13,1400,104,14385,3465.03,3311.09,7.86081,5.63166,-3.26827,-7.34506,-6.10567,-5.49855,-2.0371,-7.34835,-2.75123,-10.0276,2.55302,-5.83447,-9.9517,-9.46907,-11.9876,-8.1591,-9.20375,-9.12205,-9.88803,-13.061,-13.9689,-55.2345
14,1500,184,20610,6124.3,5558.87,8.35286,5.91401,-3.40586,-5.74007,-5.48623,-3.41477,-2.04619,-7.21266,-1.6658,-9.46177,4.38306,-5.24738,-11.1158,-11.6429,-13.7317,-8.42105,-10.2133,-10.7626,-9.63266,-12.5649,-11.0864,-57.92
15,1600,46,29113,6322.23,7511.81,6.93294,4.35381,-4.21243,-5.50876,-7.01226,-2.2512,-1.65452,-6.05819,-1.77554,-9.07293,5.94807,-5.72018,-11.1551,-13.7897,-13.2187,-7.56567,-10.8484,-9.94764,-10.1291,-14.4135,-12.3441,-59.741
16,1700,207,32410,6171.67,6806.46,6.74929,4.60396,-2.92618,-5.48153,-6.73938,-3.71851,-2.65624,-6.94483,-1.70102,-9.68743,8.34705,-5.26093,-11.2562,-13.8999,-12.0371,-7.61746,-10.4007,-10.4692,-9.42897,-15.227,-12.3342,-62.7664
17,1800,56,18885,6847.67,5415.42,7.66881,5.14782,-4.77107,-6.94761,-6.18071,-2.65245,-2.06648,-5.38405,-3.0904,-9.92702,8.26968,-5.29048,-10.2292,-13.9257,-12.0161,-8.39021,-11.0132,-10.928,-9.35008,-14.9079,-10.9145,-61.9039
18,1900,259,32285,9661.33,9161.96,5.68732,4.97841,-3.56905,-5.99075,-4.10231,-1.51104,-0.593729,-6.42547,-3.65555,-10.4604,8.25399,-7.11352,-9.84279,-11.5325,-13.4801,-7.79522,-10.8487,-11.4448,-10.3113,-14.6248,-9.15804,-64.2658
