generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,15,3.6,3.17968,1.87917,-1.83481,-4.10231,-4.80287,0.771943,-1.17941,-10.5254,-1.2624,-2.51114,-3.5082,-0.191586,-0.150821,1.42964,-0.21896,2.92248,-4.92651,2.71969,-2.45569,1.0466,1.45012,-2.19751,-6.46295
1,200,0,12,5.3,3.44564,2.03302,-7.26658,-7.9308,-3.48088,-1.97975,-5.74802,-10.6058,-5.75329,-3.73822,-7.40934,-9.49039,3.70689,2.97794,-2.27523,0.0699833,-8.96466,0.186665,-11.4099,1.93144,-2.45694,-4.62324,-10.3084
2,300,2,27,12.7,6.01808,3.59136,-11.1153,-12.0148,-7.43195,-5.66212,-6.63322,-9.17946,-7.71923,-5.0214,-9.28412,-5.55049,0.856412,2.48165,-11.4518,-1.61652,-8.68562,6.64722,-8.60947,0.0229045,-2.99167,-5.20164,-12.6157
3,400,35,144,91,30.7414,4.07649,-10.534,-11.4105,-13.5041,-3.42199,-6.43064,-9.07921,-10.9931,-4.58108,-10.2778,-4.00214,-3.55304,0.737816,-10.9751,-5.12726,-9.13291,0.447248,-14.4979,-3.79986,-4.33715,-6.01957,-16.0748
4,500,32,219,91,36.9118,-1.73974,-9.38988,-12.6717,-12.425,-6.11981,-6.47452,-8.13913,-8.8698,-4.03412,-15.5147,3.55437,-6.2264,-0.893202,-10.9085,-7.7029,-8.78009,-3.8617,-18.7386,-4.65202,-8.6681,-8.91655,-20.5783
5,600,54,369,164.7,86.7665,0.116773,-4.48458,-12.1875,-11.4834,-9.16893,-5.94308,-9.72298,-11.144,-4.76188,-13.5501,3.22844,-8.19098,-2.16918,-12.485,-9.70039,-9.08021,-5.19365,-16.093,-7.92464,-8.50626,-12.4979,-23.53
6,700,70,706,203.867,144.376,-1.83998,-3.58242,-11.5656,-9.76725,-5.76355,-8.06324,-8.90629,-13.1309,-5.49553,-13.1789,2.10299,-9.61638,-1.15481,-13.1119,-10.9783,-9.69394,-6.15473,-14.0398,-6.04398,-9.32361,-13.1688,-25.9794
7,800,97,541,278.033,139.987,1.3948,-3.42679,-12.7987,-10.5307,-6.38054,-10.3336,-10.9728,-14.4679,-5.76153,-13.0872,1.64675,-8.72417,-1.69259,-11.4169,-10.8148,-8.69905,-6.88997,-12.9127,-6.90796,-9.91776,-12.5994,-31.7551
8,900,123,2742,726.333,598.138,1.85012,-1.62365,-12.9002,-10.0364,-7.18074,-11.6118,-10.9917,-15.4246,-5.72542,-10.938,-0.288861,-6.02285,-4.30915,-11.6153,-8.64134,-7.33001,-5.57836,-12.2139,-5.44889,-12.9813,-12.1518,-35.3757
9,1000,109,2985,1123.67,831.931,3.327,-1.28435,-12.6934,-9.77626,-8.84891,-13.1778,-10.1254,-14.3159,-5.37472,-12.6581,-1.48914,-7.65203,-4.80862,-11.6162,-9.43619,-9.11937,-4.54227,-10.7869,-5.51154,-11.0212,-11.8488,-37.5442
