generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,18,2.8,4.0548,-3.2546,0.186884,-3.87381,-2.64874,-2.93471,0.256338,-5.7133,4.01758,-2.32802,-3.84823,-7.64807,-2.68564,0.115837,-2.11513,0.643744,-2.98368,0.163964,-2.94811,-2.91602,1.75394,-0.725412,-8.06618
1,200,2,106,46.3667,27.2694,-4.84216,-4.41726,-5.44199,0.509408,-7.00601,-2.3494,-4.31113,2.71948,-3.154,-4.80531,-1.7166,-1.48577,-5.08314,-8.24003,-4.24076,-4.73005,-1.09385,-9.2327,-7.61083,-0.99602,-4.0529,-12.9794
2,300,41,270,110.167,49.3287,-3.28023,-2.21894,-8.55402,-3.90167,-6.27374,-4.71301,-8.78435,2.38177,-10.1437,-8.49426,-0.213954,-4.5341,-2.97805,-9.81018,-2.85216,-6.6949,-2.52241,-11.5358,-12.6247,-0.627542,-9.19141,-18.152
3,400,28,350,126.067,65.2163,-7.06475,0.876195,-7.16551,-3.52946,-6.6045,-6.85735,-6.53871,1.69571,-8.85376,-5.39686,-1.17744,-8.76726,-3.52683,-13.2187,-5.69516,-7.94775,-3.16531,-10.6091,-14.253,-2.61608,-15.8279,-21.0272
4,500,35,387,139.767,77.8862,-6.73932,-0.626826,-6.73123,-5.36811,-6.15156,-7.93657,-6.86237,0.849531,-10.185,-8.44289,-2.59949,-9.02028,-4.61719,-11.8371,-6.37381,-6.11586,-2.32277,-10.1158,-13.2998,-4.32313,-17.4119,-24.7072
5,600,63,477,159.633,80.5128,-7.00502,-0.757982,-8.56088,-6.12835,-6.02712,-8.36506,-3.88301,0.665897,-13.0911,-10.2004,-1.08075,-9.9206,-4.44165,-7.9282,-4.99724,-6.64665,-2.57699,-9.59118,-12.437,-6.25573,-17.5206,-24.4917
6,700,49,443,142.1,81.7399,-7.12965,-3.29352,-8.84875,-7.06658,-5.39726,-9.85024,-2.70855,1.25378,-12.4593,-10.5344,-2.24106,-8.82161,-4.24553,-8.48477,-7.26981,-8.04926,-3.34344,-9.21226,-12.0639,-7.59704,-18.442,-25.0249
7,800,34,331,144.367,57.8002,-7.33314,-3.6013,-8.16739,-5.65815,-5.96806,-9.51533,-3.73035,1.03831,-13.3993,-10.2883,-2.78906,-7.6023,-5.17028,-7.0613,-10.793,-8.68692,-4.77431,-8.42385,-12.4257,-6.20111,-16.2837,-24.6027
8,900,22,434,157.267,95.4842,-7.07836,-3.71647,-8.60015,-3.96809,-6.71969,-10.185,-2.45523,-1.56868,-12.6311,-10.9537,-3.73046,-9.39662,-5.95306,-5.58281,-9.43108,-9.7765,-3.72317,-8.6018,-10.8956,-6.99515,-18.1047,-26.6402
9,1000,67,325,181.9,73.7154,-5.55949,-3.61187,-8.63135,-3.35499,-5.84416,-8.9009,-4.15156,-1.66426,-11.6435,-11.0602,-3.93026,-9.65212,-4.08735,-6.13932,-8.06299,-10.8792,-3.1592,-8.34991,-10.3606,-8.34846,-18.226,-29.2999
10,1100,73,954,275.567,222.43,-6.12393,-3.48939,-8.17673,-5.03172,-8.80703,-9.62555,-4.3134,-2.86075,-11.4795,-10.8751,-2.86088,-9.01914,-4.82379,-5.52318,-7.72407,-9.97563,-2.50589,-8.31539,-10.6101,-7.98667,-18.9811,-32.3554
11,1200,74,1067,343.6,283.763,-3.6774,-3.30943,-8.01118,-4.44286,-9.71011,-9.98995,-3.7501,-3.17086,-11.3924,-9.26869,-0.460186,-10.4772,-3.04019,-7.31753,-7.89571,-9.55301,-3.23799,-10.9061,-8.9598,-9.46178,-17.8417,-34.5309
12,1300,42,1315,344.367,313.03,-5.10597,0.110308,-7.45323,-5.87614,-9.26601,-9.35892,-3.00939,-3.5175,-14.3035,-7.88451,-0.835646,-10.6779,-5.63474,-7.70258,-7.40036,-7.06489,-2.75667,-11.1646,-9.87043,-12.6094,-18.2624,-35.9566
13,1400,65,1035,393.733,253.339,-4.0517,-0.341149,-9.28377,-6.93489,-8.72456,-8.56821,-4.661,-6.51186,-14.8189,-7.37006,-0.389179,-9.82692,-6.31602,-9.35985,-8.88123,-7.36744,-4.13317,-12.1336,-9.60317,-11.3141,-15.5593,-36.1524
14,1500,93,2495,777.533,599.112,-6.24792,0.193411,-11.8783,-6.98028,-9.98144,-9.04913,-7.4815,-8.40395,-12.2536,-9.23577,-1.84551,-10.3622,-7.41402,-11.495,-7.96433,-7.97773,-2.95689,-12.1329,-8.18841,-11.5455,-14.7977,-37.8307
15,1600,179,2634,765.833,502.866,-5.91275,1.07803,-9.90631,-8.65054,-11.8956,-7.9561,-4.79705,-8.27025,-11.7623,-10.1136,-1.59202,-10.3556,-8.3561,-12.3294,-8.92575,-6.49475,-3.46764,-12.1813,-7.08486,-11.193,-13.9936,-39.8233
16,1700,205,5604,1508,1417.15,-1.80998,-0.50378,-9.79567,-8.75758,-10.1012,-7.49049,-6.23415,-6.65896,-10.7279,-9.65172,-1.06349,-10.5232,-5.53129,-11.3895,-7.56857,-7.62457,-5.20922,-11.0778,-6.61108,-11.5188,-13.9102,-45.2428
17,1800,55,5025,1083.9,1068.75,0.45839,-0.748257,-10.2704,-10.1984,-10.1175,-7.30305,-4.7212,-8.31402,-10.4335,-11.5756,-1.16779,-11.0254,-4.98436,-11.8908,-7.88504,-7.8778,-6.38862,-12.628,-6.44815,-12.6257,-13.8329,-45.32
18,1900,154,4311,1580.13,1085.84,1.4488,-1.19446,-10.0158,-9.83323,-8.86836,-6.69401,-6.90924,-9.71044,-10.8415,-10.071,0.677706,-11.8674,-5.31997,-11.1969,-8.36438,-7.93583,-5.13804,-12.3416,-6.05022,-13.1323,-11.9368,-44.6077
19,2000,162,5244,1346.9,1254.89,-1.47357,-0.903468,-11.5402,-8.0372,-8.67209,-6.32123,-6.79852,-8.40762,-11.8231,-10.5406,-0.776642,-13.4498,-5.99818,-11.9113,-9.69498,-7.36345,-5.40943,-12.3599,-7.71483,-14.0893,-13.4839,-46.4969
20,2100,147,3138,1074.47,914.631,-1.30883,-0.651918,-11.5284,-10.854,-8.9975,-6.37654,-7.83872,-9.38416,-11.0264,-9.50872,-0.471542,-14.7732,-5.88993,-11.4053,-9.67961,-8.60174,-7.45364,-11.3405,-8.4886,-12.5182,-12.9,-46.5588
21,2200,91,8590,1966.2,1801.32,-1.27585,-1.69867,-11.3842,-8.55243,-9.90995,-5.95836,-6.36755,-9.24251,-12.3713,-10.1402,0.224619,-13.1756,-7.19676,-10.2644,-10.0327,-9.4597,-9.19528,-12.5421,-7.98122,-12.6019,-10.7668,-46.6468
22,2300,201,7649,2624.17,2271.2,-2.41962,-2.57931,-10.1099,-9.61618,-7.97123,-7.14752,-6.62598,-9.91733,-8.84046,-11.1902,-0.943767,-11.9072,-5.90418,-9.87797,-9.1009,-10.4522,-10.1213,-10.848,-4.84564,-14.1066,-8.2101,-48.2807
23,2400,167,12504,3110.93,3017.79,-6.50894,-1.38875,-9.81449,-10.2427,-7.4639,-7.17951,-7.42208,-10.404,-7.03778,-11.4709,-1.75764,-11.6614,-6.91546,-10.8018,-8.14676,-10.4323,-8.90094,-10.5442,-5.18117,-12.2669,-8.21261,-49.8873
24,2500,63,22861,6559.63,6240.97,-4.24353,-2.38062,-10.3119,-9.99089,-8.52197,-7.00607,-7.23206,-10.4866,-7.94959,-11.6702,-1.13135,-10.9479,-6.65384,-10.122,-8.52034,-9.04402,-8.06509,-10.7106,-8.52441,-13.7635,-7.18682,-50.6602
25,2600,50,18805,3874.13,4281.9,-5.90582,-3.67798,-10.2503,-8.60254,-7.63754,-5.58037,-7.28933,-10.7682,-10.2504,-11.6229,-1.47068,-11.1834,-6.55442,-11.7789,-10.538,-9.96564,-8.17661,-11.6854,-8.84846,-14.0956,-7.1466,-51.1374
26,2700,173,5414,2536.67,1596.19,-4.12988,-2.82753,-11.2433,-9.15411,-7.19872,-6.62326,-6.75176,-11.4927,-10.0911,-11.7252,-0.0646047,-11.1196,-7.87998,-12.2052,-9.26916,-9.99338,-7.96689,-13.2628,-9.98303,-13.2728,-7.87117,-53.4917
27,2800,419,13686,4017.33,3860.93,-4.35094,-1.36539,-12.8798,-7.37057,-7.64353,-8.19021,-7.00932,-11.2683,-10.0033,-10.9472,1.45001,-11.4646,-7.11426,-10.923,-11.0559,-9.80614,-8.7533,-13.4131,-10.4673,-12.9291,-8.1354,-53.579
28,2900,132,12709,3874.1,3727.66,-4.91816,-0.480377,-11.4063,-5.8206,-9.09646,-6.46144,-5.8985,-11.8038,-9.48506,-12.0391,0.508,-11.214,-8.71164,-9.80218,-11.4358,-10.6137,-8.86473,-13.5979,-10.4702,-11.9983,-8.06928,-54.6748
29,3000,175,24074,6455.17,6040.08,-3.28247,-1.72086,-9.58316,-6.27647,-8.49815,-5.00991,-5.83277,-11.5345,-7.81348,-11.6672,3.02087,-13.6384,-8.24584,-10.5128,-12.3559,-10.1415,-10.0373,-15.0999,-10.5262,-12.1436,-8.10706,-59.7249
30,3100,452,16951,5094.87,4585.96,-5.17757,-2.38178,-10.1706,-3.92947,-7.25582,-7.40942,-4.69794,-9.69729,-8.85409,-11.8063,3.7341,-13.2379,-8.7203,-11.4572,-10.848,-9.94047,-9.019,-15.7291,-9.6073,-13.9246,-6.94581,-61.4464
31,3200,212,28569,8856.03,6929.15,-5.8651,-2.37612,-9.59036,-3.02536,-7.81494,-8.4967,-4.72967,-7.85957,-7.86582,-9.46785,3.61796,-12.7221,-8.05541,-13.0996,-10.9849,-11.786,-10.5779,-14.4245,-8.14911,-15.7701,-5.56923,-63.0162
32,3300,498,28077,12186,7046.29,-2.23146,-0.292846,-7.76989,-2.92625,-5.88119,-7.7391,-5.72795,-7.04532,-7.14608,-8.80125,3.25042,-13.454,-9.70664,-12.6179,-11.4664,-13.2166,-13.0282,-14.6584,-8.58942,-15.049,-6.51292,-64.7932
33,3400,286,48496,12656.4,12590.9,-0.799883,-1.2659,-7.62987,-1.90322,-5.97614,-7.07029,-6.13787,-7.02563,-6.04158,-8.88871,5.21385,-15.0398,-10.119,-13.1705,-11.8769,-14.1571,-13.9835,-14.2185,-9.81625,-15.7557,-5.88457,-65.4561
34,3500,646,58730,15035.7,13083,1.51081,-0.673363,-9.46854,-1.69142,-6.63356,-5.94231,-4.30743,-6.90661,-5.63987,-8.06042,4.01676,-14.8288,-10.7837,-14.0423,-12.2505,-15.9678,-13.512,-15.0401,-11.6661,-17.2453,-5.09078,-64.2187
35,3600,167,60028,15065.2,16380.4,1.56729,0.754886,-6.69784,-1.92354,-7.35537,-6.1608,-2.50054,-8.84049,-4.22715,-7.66547,3.37438,-12.9026,-10.4198,-12.3995,-13.7718,-14.3708,-14.3148,-13.4933,-10.4509,-18.0319,-4.76671,-67.597
36,3700,1338,65453,18658.5,17088,0.131867,1.88755,-5.77202,-0.945658,-6.11389,-6.77649,-2.22875,-8.45786,-3.72387,-7.10005,3.03469,-14.6412,-10.4912,-14.4282,-13.6259,-13.3703,-16.4078,-13.6502,-11.8329,-19.3104,-4.49218,-69.8564
37,3800,440,35124,14758.2,10629.2,4.19052,2.06941,-8.9192,0.415666,-5.79085,-7.33377,-2.40889,-7.35118,-3.07204,-7.30604,2.68785,-16.7057,-10.2535,-14.2038,-13.6788,-13.23,-16.1414,-13.3427,-12.2016,-19.7292,-5.20282,-71.4813
38,3900,1484,95410,23555.4,23840.4,7.29329,2.9145,-10.3722,0.259622,-5.38089,-5.56797,-1.61428,-6.63077,-1.24051,-5.7511,3.68418,-16.7917,-9.28419,-14.9186,-13.6034,-13.9111,-17.2071,-12.8341,-13.3382,-19.9688,-4.44418,-74.1111
39,4000,165,280903,34625.6,55218.5,2.20937,3.57721,-8.44611,-0.141661,-3.08668,-3.81929,0.167399,-8.18349,-0.917771,-6.55767,3.6299,-16.2991,-9.08427,-15.1537,-14.1507,-13.5425,-17.7057,-13.4286,-12.7949,-20.1104,-4.89427,-74.1533
40,4100,1834,128060,36310.1,32945.4,-1.46288,3.7534,-9.37032,-0.781596,-1.43329,-5.23482,0.459576,-8.14248,0.324743,-6.49846,4.78284,-16.7794,-9.86985,-16.3469,-14.6933,-13.0369,-17.3748,-12.3779,-13.1801,-21.459,-3.50008,-70.2657
41,4200,164,117211,44674.6,36199.2,-1.53006,4.38107,-7.79226,0.741543,-2.51851,-3.92722,-1.16944,-4.84391,1.05161,-6.58479,4.77309,-18.6979,-9.35564,-17.2822,-14.6639,-12.5561,-16.2303,-13.0287,-11.7669,-22.0151,-2.55133,-72.4486
