0,9.5
1,25.9
2,32.1667
3,72.8
4,68.7333
5,129.067
6,136.967
7,179.7
8,194.867
9,275.633
10,316.733
11,539.167
12,1181.23
13,2129.83
14,2187.43
15,2189.17
16,1695.73
17,3223.03
18,1910.47
19,3023.07
20,3504.87
21,2099.73
22,2993.27
23,2384.2
24,1849.83
25,2906.43
26,3480.6
27,4095.97
28,3116.57
29,3776.67
30,6515.07
31,10811
32,8699.7
33,12626.9
34,15464.3
35,16936.6
36,36115.4
37,33723.1
38,24141.8
39,47304.3
40,57563.2
41,46702
42,38820.6
43,31421.6
44,38321.5
45,58547.6
46,63279.2
47,124554
48,76206.3
49,54429.8
50,119602
51,115889
52,138929
53,92834.5
54,88202.3
55,79168.3
56,76493
57,61815.2
58,91549.9
59,120312
60,90756.8
61,85445.1
62,65529.9
63,65346.9
64,99083.6
65,77975.1
66,56419.3
67,61185.3
68,85284.6
69,88536.4
70,110099
71,88964.4
72,76156.3
73,100428
74,61508
75,98643
76,110794
77,145053
78,140842
79,129498
80,117362
