0,3.26667
1,24.9
2,171.433
3,112.633
4,130.533
5,270.267
6,326.9
7,401.767
8,604.433
9,831.333
10,1242.13
11,1853.2
12,1945.97
13,4720.83
14,13307.5
15,14501.2
16,20609.7
17,31307.2
18,27842.3
19,49368.3
20,67481.1
21,46875.2
22,47819.1
23,55426.1
24,66244.3
25,61420.3
26,94328.3
27,46219.9
28,90506.1
29,97074.3
30,127835
31,96106.7
32,114260
33,100222
34,108504
35,124135
36,82765.4
37,52669.1
38,50412.4
39,65180.5
40,69179.9
41,86490.7
42,84971.3
43,88406.8
44,82936.2
45,44339.9
46,63307.2
47,59343.8
48,69985.1
49,75028.1
50,91661.2
51,87575.2
52,124690
53,82902.6
54,119096
55,97055.1
56,107855
57,173879
58,147573
59,91982.1
60,115809
61,103388
62,93516
63,131090
64,92310.9
65,97168
66,148993
67,177493
68,76937.5
69,73279.5
70,179957
71,147926
72,120868
73,105105
74,136056
75,109153
76,137295
77,118303
78,145165
79,148747
80,114474
