0,2.9
1,7.06667
2,13.2667
3,21.5667
4,70.8667
5,143.2
6,270.033
7,522.367
8,1521.67
9,4137.63
10,5152.6
11,5681.37
12,11756.9
13,12735
14,17699.8
15,29771.1
16,41995.4
17,53165.8
18,36337
19,24523.6
20,42160.5
21,62347.9
22,86423.8
23,66838.8
24,59262.6
25,36668
26,52274.8
27,44948.8
28,76332.8
29,84214.4
30,87101.7
31,76108.6
32,76249.1
33,86430.6
34,79457.1
35,90319.4
36,152331
37,122030
38,82049.4
39,72278.9
40,61074.9
41,101722
42,66849.3
43,51670.2
44,100482
45,114351
46,121356
47,117300
48,102140
49,76666.9
50,86198.1
51,111193
52,92136.5
53,86860.3
54,91103.7
55,88677
56,125340
57,66190.1
58,77928.4
59,92931.7
60,155797
61,94917.4
62,109879
63,95346.7
64,88120.7
65,106770
66,143934
67,78446.3
68,61904.4
69,117366
70,109417
71,72534.6
72,91094
73,75361.3
74,79358.6
75,150073
76,79615.9
77,156414
78,136370
79,114820
80,143810
