generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,8,2.76667,2.29968,2.64295,-2.46115,-5.14084,0.682147,1.85411,-3.19244,0.0893506,-5.95843,4.0012,1.20561,3.63505,-0.579921,4.0062,-1.9361,-1.52079,-4.25764,10.4029,0.847661,-2.20114,-0.119221,-4.24531,-5.87602
1,200,0,10,4.3,2.98444,3.07797,-2.53128,-1.36044,-0.235457,0.888839,-4.98076,1.66737,-4.8758,-7.07678,3.1833,0.109356,-3.60888,5.86787,-0.770031,-0.662572,-9.71482,10.6662,-2.57451,1.51871,-5.84552,-5.06106,-9.40962
2,300,0,10,4.56667,3.02499,-3.16419,-2.52428,-3.14208,-1.47753,3.10725,-13.6289,-2.68787,-3.86314,-4.21073,5.95522,3.35361,-5.47335,5.39981,-1.39686,-6.91785,-19.8556,14.3505,-5.96677,2.13835,-7.89556,-6.95967,-11.183
3,400,4,29,13.5,6.1742,-0.821579,-2.61199,-7.82636,-1.47422,-5.9647,-15.083,-0.903617,-3.33957,-3.66951,3.12943,-1.77598,-7.66334,3.76982,-0.561789,-14.1742,-20.7819,7.92076,-5.51559,3.03369,-6.91803,-12.9762,-13.6203
4,500,13,91,44.5333,17.5887,-3.41088,-3.13805,-10.4124,-2.34849,-7.07552,-13.8052,0.316973,-3.55733,-5.08934,-1.04855,-1.19706,-8.15883,3.66428,-1.66801,-13.4967,-19.3812,1.93609,-7.10538,1.28096,-5.30009,-23.2941,-19.4736
5,600,21,111,66.5,22.5843,-3.39123,-2.47295,-9.07923,-0.690664,-11.8361,-16.4058,0.370058,-3.79717,-7.29867,-3.26753,-3.84898,-9.38644,1.71645,-5.42784,-13.0197,-22.8294,-0.299432,-6.52871,0.790853,-6.67768,-29.394,-20.5228
6,700,29,201,84.1,40.3094,-3.97659,-2.01439,-8.21653,0.832468,-12.3778,-15.5561,-0.768337,-5.28978,-7.74348,-5.14262,-3.42395,-7.20035,3.10706,-4.8428,-14.0058,-19.7271,-4.86542,-7.23168,-0.366481,-8.7647,-33.0955,-26.6244
7,800,29,187,97.9,42.1584,-6.27883,-3.05825,-6.26619,0.879061,-13.0788,-14.4861,-3.73382,-4.17535,-6.20425,-5.48126,-3.46386,-8.81727,3.09831,-4.00945,-13.7135,-16.5857,-4.16535,-7.15331,-0.36484,-7.83003,-35.476,-33.4785
8,900,25,354,149.4,89.1224,-6.58267,-3.06986,-7.15387,-0.213794,-12.9131,-12.3216,-3.89447,-3.77213,-4.50666,-5.53121,-1.70147,-8.72936,1.88567,-5.38774,-14.38,-14.956,-3.40383,-7.63292,0.601129,-7.87728,-36.152,-36.8408
9,1000,52,273,147.933,59.6241,-4.59286,-1.64217,-7.52923,1.73724,-11.097,-9.37792,-2.23256,-4.79711,-5.18613,-5.0287,-0.43271,-10.7894,1.11288,-6.42948,-13.0984,-17.0972,-5.59839,-7.88656,1.84117,-7.42475,-32.4465,-38.8534
