generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,30,13.7333,8.82369,1.63015,1.06459,-1.46289,-0.250595,-0.0214652,0.0881991,0.874395,0.160051,-1.30157,-0.499364,0.774787,-0.953312,-0.107078,-1.07478,-0.295383,0.159508,0.146009,-1.74106,0.399411,-1.71861,0.78364,-6.40443,0,3,3,4,4,5,6,6,8,8,8,9,10,11,11,11,12,14,16,17,21,22,22,22,22,25,26,27,29,30
1,400,15,66,39.9,12.0383,2.8884,3.61346,-1.25211,0.642241,-2.70693,-1.23149,-2.31412,-3.42423,-2.11544,-1.70553,-0.140165,-2.76245,0.147182,-2.08119,-1.68517,-1.52525,-3.12599,-3.38678,-0.159286,-3.68799,0.734068,-10.9651,15,18,24,26,27,27,31,31,32,33,34,35,36,38,41,43,44,45,46,46,48,49,49,50,50,51,52,53,57,66
2,600,14,81,39.7,15.3514,2.81571,2.7058,-3.98602,2.48095,-3.77758,-3.83882,-3.16956,-3.18876,-2.55587,-5.33409,-0.598271,-2.59327,-0.841704,-2.38712,-1.76104,-2.26721,-3.78839,-6.87695,-0.840792,-7.11096,2.39457,-12.9022,14,15,17,24,25,26,29,30,30,30,34,36,36,37,39,40,41,41,42,43,45,46,47,48,51,54,62,62,66,81
3,800,32,92,62.6667,15.9748,4.54385,1.3047,-5.08981,0.101525,-5.59562,-7.15676,-7.615,-5.24938,-2.22229,-6.93461,0.0452642,-5.44969,-1.1538,-4.61676,-4.94194,-3.62787,-5.12734,-7.55238,-3.16862,-7.45314,2.54566,-16.8978,32,34,39,45,49,50,51,51,52,53,54,56,56,61,61,61,64,66,67,69,70,74,76,79,81,82,84,85,86,92
4,1000,32,143,75.0667,28.5656,4.02207,1.8763,-5.40617,-1.75066,-7.60243,-8.51425,-8.861,-8.11717,-1.96949,-9.77898,-1.46045,-5.6985,-2.74818,-6.35154,-6.30251,-4.0395,-5.83811,-7.18749,-4.80705,-9.55497,1.05976,-20.5868,32,36,46,47,48,48,48,49,49,51,54,62,64,66,69,71,72,74,88,94,96,96,98,99,102,106,107,114,123,143
5,1200,74,331,160.833,61.7699,0.936289,1.62126,-6.41331,-4.21827,-8.17309,-8.64333,-8.9534,-10.2516,-2.76388,-9.90538,-2.28807,-6.35922,-4.3835,-5.64141,-8.03789,-4.81513,-7.25091,-9.01445,-4.91441,-11.0954,-2.53906,-22.8424,74,78,80,88,97,102,110,111,122,122,129,131,134,136,150,152,156,172,182,183,194,195,211,220,225,225,226,228,261,331
6,1400,112,2674,569.1,520.719,2.36923,-1.22306,-8.10126,-7.29136,-8.15405,-8.92149,-6.76606,-11.4654,-3.8552,-9.83676,-3.07261,-8.08848,-4.3469,-7.33676,-8.45756,-6.52207,-8.86693,-10.6061,-4.86864,-11.182,-10.2909,-25.4591,112,122,170,171,176,214,226,230,242,257,290,311,324,387,432,480,493,530,551,635,648,690,692,781,825,839,898,1015,1658,2674
7,1600,40,1076,329.967,286.342,2.03158,-1.33624,-8.34187,-7.86591,-8.641,-8.3811,-10.5311,-11.4186,-5.70515,-10.2001,-2.49214,-6.77938,-5.85107,-7.59296,-8.29374,-7.1857,-9.12195,-10.8939,-4.23385,-12.3669,-15.5428,-27.6387,40,42,52,106,117,120,125,139,150,151,158,158,168,191,198,210,256,304,309,342,359,360,367,500,585,687,796,813,1020,1076
8,1800,62,852,290.567,179.612,3.29525,-0.815253,-9.57944,-10.4214,-9.02736,-8.11005,-10.3137,-10.8827,-6.54707,-9.81848,-3.38159,-7.48296,-7.76989,-8.65725,-8.56039,-8.05404,-10.4049,-11.1329,-4.47876,-13.477,-16.4765,-30.878,62,64,67,117,125,129,142,162,164,179,180,190,216,218,224,253,322,325,331,339,379,387,395,396,435,473,473,548,570,852
9,2000,23,912,354.933,215.763,4.61488,-2.01194,-10.7403,-11.6583,-8.29217,-6.57022,-9.70672,-9.97757,-6.62846,-10.6435,-3.22087,-7.20072,-8.0651,-8.8254,-8.81063,-8.70255,-10.2223,-11.3023,-5.08393,-13.042,-17.1797,-33.3555,23,63,65,127,139,163,170,199,206,234,275,285,294,320,342,367,372,383,393,396,414,420,446,474,504,528,544,754,836,912
10,2200,57,1588,434.233,342.812,5.98849,-0.815892,-11.6077,-11.446,-8.54018,-6.24252,-10.8111,-10.8042,-7.76398,-10.5284,-3.14527,-7.69875,-8.48047,-10.5507,-8.40556,-8.60106,-10.6728,-11.4664,-4.96946,-12.1903,-16.7721,-36.1526,57,108,121,143,156,167,186,203,224,226,258,271,289,301,313,339,363,372,386,400,469,540,544,563,669,818,906,1007,1040,1588
11,2400,56,1754,423.7,359.572,4.35914,0.491346,-12.0815,-10.8807,-9.38065,-6.5923,-12.2543,-12.4002,-8.08436,-10.6374,-3.77675,-8.24512,-8.57727,-11.4082,-9.41283,-8.80539,-12.2536,-12.4179,-4.29102,-13.6463,-19.4644,-36.858,56,59,109,118,151,183,192,226,238,244,259,267,279,289,293,350,363,377,381,395,415,434,434,488,649,801,902,935,1070,1754
12,2600,76,895,366.167,218.575,4.66749,0.918211,-12.5117,-11.9104,-10.4933,-7.02751,-12.9453,-11.2375,-8.62762,-12.1998,-3.53088,-8.60557,-9.06277,-12.3508,-9.5199,-10.1193,-13.0676,-12.7682,-4.82163,-13.1831,-20.0061,-38.5752,76,91,111,124,156,157,193,202,205,219,237,239,251,267,352,371,377,381,407,416,449,481,490,524,540,565,633,711,865,895
13,2800,93,1726,509.533,386.412,8.00032,0.887801,-13.3203,-11.4504,-12.0898,-7.57003,-12.5236,-12.3096,-9.39452,-12.5758,-3.34303,-7.15391,-8.65261,-12.6788,-10.5548,-10.2087,-13.041,-11.6835,-5.0465,-11.6004,-18.6024,-40.0665,93,100,116,147,190,201,224,232,239,256,260,279,346,352,394,423,440,450,489,531,539,636,737,782,809,946,1063,1127,1159,1726
14,3000,89,1117,433.367,278.683,8.40592,1.44513,-12.1302,-10.965,-12.025,-7.73052,-12.5152,-11.7414,-9.23366,-13.143,-2.29743,-6.90659,-7.31643,-11.5262,-10.2767,-11.9439,-13.9632,-12.4228,-6.2427,-11.0396,-20.8777,-41.0366,89,96,142,149,190,193,199,210,223,260,261,266,272,304,342,406,434,454,477,487,489,577,581,588,675,700,894,920,1006,1117
15,3200,116,1776,622.533,363.289,10.3399,0.453333,-12.7091,-10.6808,-11.0919,-8.30816,-11.1827,-10.0437,-9.72711,-13.0464,-1.75281,-8.83567,-9.41545,-13.1112,-10.8062,-12.2412,-12.7857,-12.5309,-6.2774,-11.1614,-19.279,-43.8192,116,152,159,168,220,285,301,327,352,407,447,460,517,519,568,641,651,743,798,806,807,808,855,910,917,926,957,1009,1074,1776
