generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,1,35,9.36667,7.23251,-1.41467,-0.329127,-1.28459,-1.73266,-0.277695,-0.229539,-0.390449,-0.786515,-0.36913,-4.27288,0.0807917,-1.96644,-2.68198,-1.62552,-2.34369,-0.130376,-0.0385263,-1.0697,0.803445,-1.32102,-2.43087,-1.20104,1,1,2,3,3,3,4,4,5,5,6,6,6,6,7,8,8,10,10,11,12,13,13,13,13,16,17,19,21,35
1,400,4,86,37.6,22.0417,-2.75869,-1.41459,-3.77659,-3.74739,0.419547,-0.319187,-2.00049,-1.52294,-0.95037,-5.3373,-0.670034,-5.20892,-0.461492,-4.58554,-3.17027,-4.47923,0.583969,-3.34197,-0.483391,0.505962,-5.92487,-6.19168,4,6,10,11,12,14,18,18,20,26,28,29,29,30,36,39,40,43,44,46,46,47,51,59,61,64,68,69,74,86
2,600,25,198,79.6667,39.1428,-3.32648,-0.0776817,-5.95828,-5.15905,-1.96369,-1.27645,-3.08278,-2.38591,-1.15177,-6.09777,-1.29829,-6.7221,-2.12817,-4.86355,-3.58926,-7.70553,-0.393182,-3.45366,-3.4357,-4.96364,-7.99952,-10.1475,25,30,33,36,37,39,40,42,59,62,63,66,70,71,72,81,84,85,87,88,91,101,104,105,109,111,123,128,150,198
3,800,36,227,102.667,53.5546,-3.78271,-0.466511,-7.14871,-6.02779,-1.81119,-1.61676,-4.75998,-5.00206,-0.0906112,-6.53126,-1.1608,-6.05418,-3.28726,-7.18627,-8.78644,-9.36875,-1.66024,-7.28258,-4.79477,-6.37168,-11.2523,-16.1813,36,38,46,51,52,53,54,55,56,69,72,77,77,79,81,86,89,107,109,111,121,130,143,160,172,174,177,186,192,227
4,1000,36,366,107.6,65.4505,-3.27943,-0.730696,-7.53494,-6.84136,-4.95977,-3.1855,-5.09811,-1.64084,-1.38799,-8.14918,-2.83061,-5.98411,-5.33531,-11.187,-12.3078,-8.50686,-4.32065,-8.527,-6.8372,-8.30195,-15.0087,-20.0596,36,43,47,52,54,55,62,63,72,72,74,76,76,80,91,98,99,109,109,114,119,127,127,128,168,169,177,179,186,366
5,1200,34,201,109.3,47.7466,-3.66794,-1.76933,-8.53792,-7.47815,-4.16273,-3.58676,-4.87103,-2.32173,-2.31553,-9.3796,-5.24968,-8.35711,-7.32612,-11.7862,-11.7419,-8.35695,-6.88826,-9.69045,-9.48325,-9.35206,-19.5463,-23.5178,34,41,44,52,55,66,67,69,72,77,83,92,94,99,99,108,110,122,127,130,134,137,138,149,156,166,179,183,195,201
6,1400,19,236,90.9667,45.4787,-3.89935,-1.63479,-10.2077,-8.44604,-4.66439,-4.83507,-4.92776,-2.46737,-3.55511,-10.8426,-5.32835,-8.42985,-8.69904,-12.2025,-11.9375,-9.93706,-6.06768,-10.7516,-10.312,-12.0656,-24.2135,-25.1206,19,29,38,45,55,60,60,64,64,66,66,70,76,76,83,86,91,99,99,99,104,105,106,114,117,119,142,164,177,236
7,1600,40,271,118.6,54.4924,-2.24759,-2.26464,-9.56829,-8.12243,-4.25736,-3.17815,-7.18533,-3.76311,-4.95231,-12.4305,-4.84808,-8.51167,-8.78662,-14.2211,-13.3037,-8.63942,-8.07757,-9.60467,-10.7206,-10.9234,-23.6224,-28.6103,40,51,51,63,67,71,73,75,75,80,92,103,105,107,111,113,114,118,122,122,131,146,150,165,171,176,179,185,231,271
8,1800,45,383,130.7,68.066,-3.73437,-0.607273,-9.05595,-9.08251,-5.78842,-4.79213,-7.46584,-6.60964,-3.82502,-10.393,-3.64139,-9.82235,-8.82096,-14.832,-12.959,-8.85336,-10.2277,-9.68871,-9.67768,-10.9803,-24.0043,-30.6669,45,46,58,63,67,76,78,85,91,97,101,103,103,108,112,119,126,134,141,152,157,164,170,172,173,174,180,217,226,383
9,2000,45,326,159.1,77.6879,-2.15285,-0.300614,-9.71111,-8.3765,-6.34684,-5.68369,-8.89247,-8.33035,-5.17703,-9.58832,-2.99735,-9.74053,-9.3647,-14.0394,-11.3318,-9.44925,-9.06123,-8.35105,-10.8088,-11.0919,-23.0965,-31.7765,45,54,64,81,82,82,83,90,103,118,120,124,126,135,136,148,158,168,169,175,181,203,226,236,244,251,260,271,314,326
10,2200,29,482,179.867,112.24,-1.90155,-0.888849,-9.79558,-8.63413,-6.60628,-6.97973,-8.31518,-9.01334,-5.5074,-9.44519,-1.87651,-9.9816,-8.65981,-12.6131,-11.5871,-10.9078,-8.63348,-7.85513,-10.9512,-10.9124,-23.8246,-33.4713,29,40,54,57,59,63,87,102,110,117,127,137,137,138,148,148,157,181,199,199,207,223,272,286,286,296,318,360,377,482
11,2400,59,848,251.7,197.884,-0.980626,-0.00400933,-10.346,-9.37511,-5.94417,-7.9741,-9.35923,-11.5999,-6.63834,-10.4074,-0.785946,-9.398,-9.91434,-13.1526,-10.0861,-11.0586,-10.045,-7.88592,-10.9185,-10.3702,-23.1837,-35.3646,59,60,63,66,68,90,102,108,111,149,168,173,176,179,180,193,200,202,210,232,266,277,286,355,460,507,546,599,618,848
12,2600,48,1000,272.533,212.602,0.847822,0.0727914,-10.0511,-10.0944,-6.45313,-7.25542,-8.87081,-11.3651,-7.06164,-10.2135,-0.487877,-8.36032,-10.7315,-13.1049,-10.3595,-10.4442,-8.29549,-8.76759,-11.4316,-9.49492,-22.1068,-37.6507,48,79,86,88,92,96,96,102,139,155,162,163,166,166,172,196,239,242,298,308,335,347,348,391,432,471,527,554,678,1000
13,2800,74,1764,412.133,324.419,1.45237,0.0736283,-8.98985,-11.2563,-5.74192,-7.62051,-8.59876,-10.5004,-8.4189,-10.7637,0.936562,-8.75521,-10.5735,-12.5547,-11.4213,-10.5552,-8.13374,-8.20993,-10.7437,-10.1143,-21.014,-41.1546,74,89,105,163,163,165,175,197,205,243,254,316,323,324,340,349,353,399,404,408,434,506,531,539,652,671,701,727,790,1764
14,3000,91,1703,506.1,409.544,1.50307,-1.42727,-9.37894,-11.5353,-6.44761,-9.0107,-8.49063,-9.89703,-7.43526,-11.9342,1.34455,-9.17164,-9.98258,-12.6735,-10.3547,-9.68838,-9.1986,-7.71128,-10.9056,-10.5732,-19.6679,-43.8154,91,103,123,127,136,138,184,198,254,268,278,331,343,361,396,456,468,475,495,528,570,580,593,740,742,816,826,1300,1560,1703
15,3200,199,4055,957.667,960.973,1.42815,-1.43564,-10.1624,-9.71405,-8.42764,-8.15599,-8.31566,-10.3236,-7.46585,-12.4335,1.62863,-10.1461,-10.0023,-13.3833,-10.3522,-10.1093,-11.3371,-9.76635,-9.84227,-10.5142,-17.8265,-45.9347,199,205,228,231,247,283,291,311,334,362,463,488,546,586,602,619,689,727,728,982,984,1038,1196,1215,1667,1682,1972,2036,3764,4055
16,3400,48,5649,1231.57,1349.73,2.70126,-0.912282,-10.4973,-10.9001,-10.5834,-9.93869,-7.71039,-11.7989,-7.62449,-13.3107,1.55979,-10.736,-10.2742,-12.4988,-11.3117,-9.80021,-11.9087,-9.8272,-10.2809,-10.2442,-16.0865,-47.2204,48,105,106,129,152,202,255,295,386,440,469,486,513,593,641,686,768,780,1088,1390,1399,1442,1531,1938,2365,2639,3065,3390,3997,5649
17,3600,91,5652,1128.23,1223.88,2.24633,-0.669033,-11.2531,-9.36864,-10.9265,-9.44554,-7.62468,-11.2533,-8.28432,-13.6717,0.833354,-10.4135,-9.53762,-13.1894,-12.7776,-9.81331,-11.4681,-10.4292,-9.58037,-10.1622,-15.7947,-48.9392,91,110,171,196,200,218,238,276,384,386,397,440,449,450,481,562,723,749,1006,1444,1560,1575,1697,1819,2016,2021,2689,2833,3014,5652
18,3800,136,2292,907.633,581.388,2.06915,-1.60139,-10.9823,-9.65596,-10.9526,-8.94637,-7.6817,-11.3884,-8.38147,-14.1591,0.634448,-11.3256,-10.9988,-12.6075,-12.2799,-10.1629,-12.2479,-10.9696,-10.1069,-11.4297,-14.1993,-49.1602,136,175,198,231,319,391,429,449,461,482,565,590,602,705,811,864,932,935,948,1096,1119,1164,1204,1457,1639,1687,1717,1743,1888,2292
19,4000,51,4422,1440.83,1129.13,1.75733,-1.49051,-12.3193,-8.74544,-10.913,-10.3139,-6.00819,-10.1795,-6.74131,-13.3023,0.713885,-11.9376,-12.3797,-11.7206,-12.4803,-10.1242,-12.6216,-11.6277,-11.4897,-10.6895,-13.8466,-51.0914,51,51,147,169,194,474,556,563,669,670,785,888,966,1078,1108,1216,1275,1624,1644,1783,1928,1936,2069,2185,2321,2659,2771,3203,3820,4422
