generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,3,0.233333,0.626062,1.10559,-1.3784,-1.97539,-1.83275,-1.25778,2.01677,-1.78324,2.60838,-1.92752,-0.0100977,1.79606,-3.11445,-0.792941,-0.821095,0.144845,0.101582,-3.27556,0.804739,2.66117,-0.069886,0.645505,-1.92573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
1,400,0,12,6.26667,3.58092,-0.100778,-2.15021,-2.17992,-2.31168,-0.515764,1.73539,-2.64576,0.862485,-5.92271,-1.94483,2.82521,-3.27892,-1.88446,-0.143268,-0.662365,-2.37122,-1.4977,1.24302,-1.44928,-1.1823,-1.18824,-3.70539,0,0,1,1,3,3,3,3,3,4,4,6,6,6,6,7,7,8,8,8,8,9,9,9,10,10,11,11,12,12
2,600,12,45,25.3,9.52003,-1.56119,-3.09799,-5.41037,-5.40724,-1.45377,1.00562,-4.16292,-0.705149,-7.19428,-3.4402,2.25102,-4.66595,-4.48126,-3.18436,-0.340561,-3.70722,-2.2901,-3.80007,-3.33326,-2.35453,-0.782108,-6.67324,12,13,13,13,15,15,15,17,18,19,20,20,21,23,25,25,26,28,28,29,31,31,34,35,35,36,37,38,42,45
3,800,11,89,32.8,18.4847,-4.17602,-3.40818,-8.14575,-8.5832,-1.94596,-0.103843,-4.87129,-2.50502,-12.3192,-4.01563,2.12914,-4.64394,-6.78705,-5.48263,-0.948369,-3.92185,-2.0721,-5.244,-4.14314,-3.02395,-2.28898,-9.15822,11,15,15,16,17,19,19,20,20,20,22,23,24,25,25,26,29,31,33,34,39,41,42,43,49,50,51,61,75,89
4,1000,19,112,62.0333,25.6763,-3.83093,-0.886903,-9.1494,-10.0888,-2.46829,1.41562,-6.09883,-1.54482,-13.7006,-7.72226,1.59718,-4.54504,-8.3118,-7.80949,-2.55502,-4.40417,-2.44807,-6.72753,-6.11652,-2.27478,-6.05262,-12.501,19,25,27,28,29,31,32,42,46,52,55,58,58,60,61,65,66,67,68,71,71,73,77,86,88,93,98,100,103,112
5,1200,21,255,102.933,57.3981,-2.1112,0.13829,-10.8965,-11.3307,-4.6435,-1.85694,-7.72362,-3.51002,-12.3837,-9.13346,-0.0810108,-6.49234,-9.13382,-11.0665,-3.78956,-9.22018,-2.65221,-7.03424,-8.52869,-3.48397,-9.55811,-14.5368,21,30,36,49,52,53,54,67,68,68,73,77,81,91,93,94,95,96,100,101,108,130,131,140,154,173,175,205,218,255
6,1400,52,371,144.8,86.7869,-0.288337,-0.658417,-12.2041,-11.0267,-5.61627,-2.60841,-9.11712,-4.05503,-14.1892,-15.0614,-0.428537,-7.56601,-12.1111,-11.8057,-5.5081,-9.50132,-3.30174,-8.47136,-8.51755,-4.22114,-10.9371,-20.3526,52,55,60,63,70,75,76,77,79,87,87,92,97,99,105,117,119,126,158,167,180,188,201,222,232,237,245,249,358,371
7,1600,58,245,148.7,56.5442,-1.26149,-1.06143,-12.6465,-10.0993,-5.90111,-5.02521,-10.288,-5.00099,-12.3679,-15.8335,-1.38122,-8.86945,-11.2326,-14.0082,-6.61872,-10.6083,-5.29647,-8.57439,-9.34972,-4.63982,-16.7637,-24.4735,58,59,65,69,76,83,93,103,105,108,116,130,130,158,167,168,170,171,178,178,179,184,190,191,203,205,212,228,239,245
8,1800,36,1126,234.033,201.996,-1.66605,-1.72394,-12.1039,-10.5185,-7.17215,-8.62976,-10.7493,-6.90415,-11.3023,-14.5971,-2.37164,-10.3715,-12.478,-12.7262,-6.33612,-11.2977,-6.58495,-8.52832,-9.38431,-4.57608,-20.7015,-30.3638,36,56,60,66,74,80,88,92,139,139,140,140,188,191,204,221,227,235,238,240,243,291,319,327,330,341,347,379,464,1126
9,2000,68,534,229.1,125.917,-2.95247,-1.5251,-13.2746,-8.67345,-8.34779,-8.57759,-10.0828,-8.9631,-12.9171,-13.5904,-2.09389,-11.0914,-12.2157,-13.8961,-5.99946,-11.4064,-8.53447,-8.7349,-10.4526,-4.02155,-23.3577,-32.6734,68,103,106,107,107,124,126,138,140,147,159,175,178,179,190,203,208,209,210,229,234,239,291,332,358,413,443,451,472,534
