generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,9,3.23333,2.64814,-0.393144,1.71975,-0.705875,0.267301,-0.726158,-0.102308,-0.338263,2.31844,-1.92852,-1.60736,-0.0913271,-1.92121,1.52818,-0.25446,-1.68731,-3.12139,-1.1899,0.686101,0.919319,-2.09702,-2.66369,-3.79479,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,5,5,5,6,6,6,6,6,8,8,9
1,400,11,47,26.4,11.4036,-1.6062,-0.631961,-3.25366,0.533794,-0.613081,-1.66101,-3.00968,-0.40025,-1.70525,-3.05001,1.8695,-3.77054,-0.122964,-2.32342,0.700655,-2.59318,0.28564,-0.869816,0.28779,-4.23024,-3.98292,-7.42055,11,11,13,14,14,15,15,15,16,17,18,22,24,25,26,26,26,26,27,31,32,35,36,37,38,39,45,45,46,47
2,600,35,320,123.2,72.9286,-1.57527,-0.882486,-5.03347,-1.22072,-1.47687,-0.383417,-5.34794,-3.51683,-2.86352,-5.4466,4.4601,-4.87634,-1.13721,-2.59337,-4.10276,-5.23928,-1.17244,-3.18002,-0.586598,-4.42377,-6.14261,-11.1746,35,39,44,54,57,62,74,74,77,78,78,81,92,94,102,108,109,124,128,131,132,135,156,162,185,208,216,270,271,320
3,800,45,683,185.567,134.053,-3.07453,-2.31246,-6.98669,-0.390916,-3.11052,-2.01069,-8.60572,-4.61827,-3.28797,-6.6234,2.43739,-5.64731,-2.6647,-5.48258,-5.43262,-7.9386,-5.46969,-5.78209,-3.43145,-4.9989,-8.76549,-14.9075,45,51,52,83,96,99,107,112,124,125,126,129,131,133,149,155,159,162,172,184,198,209,214,220,226,281,298,325,519,683
4,1000,36,381,157.833,104.088,0.487711,-3.39414,-8.17073,-0.762168,-7.73501,-4.82659,-8.31825,-6.14599,-4.74424,-5.8454,1.62513,-7.53447,-2.75376,-5.69294,-6.73942,-12.0194,-10.6198,-7.22223,-7.25577,-5.2222,-9.77341,-18.4769,36,47,56,57,60,67,84,88,89,91,97,106,108,117,119,120,131,132,145,157,161,170,209,273,289,296,317,364,368,381
5,1200,51,367,152.367,75.5702,-2.59232,-4.93886,-8.85481,-2.84528,-9.40028,-9.40799,-9.29873,-7.33512,-5.94804,-7.8057,1.93462,-7.87857,-4.94721,-7.45937,-8.53391,-14.6548,-12.8645,-8.19138,-8.60312,-5.0823,-10.9319,-20.6256,51,52,58,66,68,74,92,93,94,95,98,129,132,141,155,164,166,168,171,174,175,179,191,203,205,214,259,262,275,367
6,1400,33,335,159.4,66.5855,-3.93559,-5.57633,-9.04687,-3.99304,-8.29977,-11.2594,-9.81914,-7.38665,-6.46999,-9.31871,0.531525,-7.80456,-4.68681,-8.89872,-9.27606,-13.8066,-13.8777,-8.91538,-8.45465,-6.20937,-13.8333,-22.5332,33,64,65,66,83,92,111,119,121,126,145,148,148,153,153,161,178,179,181,182,185,187,196,207,207,209,230,234,284,335
7,1600,23,595,149.467,112.358,-1.72359,-5.50124,-9.70464,-4.10371,-8.35548,-9.64828,-8.58801,-9.89216,-7.58924,-9.26995,0.263029,-8.03538,-5.19072,-10.3167,-10.8319,-12.9947,-13.2018,-11.0658,-8.76051,-7.59725,-16.4977,-23.8792,23,41,42,64,66,70,77,78,78,81,88,93,94,108,128,130,143,143,150,154,163,169,198,200,210,226,288,288,296,595
8,1800,39,364,164.533,92.5422,-1.70187,-4.4739,-10.4577,-5.52287,-9.5448,-7.88153,-10.3996,-9.35012,-7.87264,-10.2216,-0.596297,-8.72822,-6.22382,-11.723,-10.6923,-16.2074,-13.5702,-12.14,-10.0427,-6.57764,-16.2327,-27.604,39,46,51,55,57,58,67,78,111,118,119,124,135,135,143,144,146,163,176,211,238,242,246,255,258,260,282,283,332,364
9,2000,43,630,198.567,152.199,-1.95193,-3.50965,-11.3156,-5.57923,-8.74884,-7.22492,-10.8119,-8.54072,-7.93888,-12.1104,-0.786653,-10.0688,-7.4707,-12.7348,-10.5151,-15.8176,-12.7799,-12.2819,-9.17556,-7.35256,-17.4448,-28.945,43,62,63,65,83,84,92,98,109,111,114,117,125,130,131,134,135,163,163,167,223,256,266,286,309,369,419,438,572,630
