generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,5,85,29.0333,15.5596,-0.871668,1.05135,-0.643959,-0.428559,-0.68946,-0.607458,-0.841988,-0.10125,1.9791,-1.10171,1.79572,-0.643046,-1.48603,-1.26969,0.551493,0.22475,-3.67047,-0.742144,-0.496757,-3.07743,-2.80357,-3.71608,5,8,8,12,13,15,17,19,19,22,23,24,28,28,31,31,32,32,32,33,34,36,36,36,37,38,43,44,50,85
1,400,1,38,10.4,9.17493,-2.75643,3.08252,-3.05363,-2.26323,-0.736518,-3.09234,-2.83341,-1.76804,1.83539,-3.92224,1.25739,-0.950228,0.560037,-1.14971,-0.467856,1.60645,-5.53561,2.05527,0.498165,-4.69689,-5.0225,-6.45663,1,3,3,3,4,4,4,4,4,5,5,6,6,6,7,7,7,8,10,10,10,12,15,15,16,18,19,29,33,38
2,600,6,80,31.7333,16.1479,-3.56303,3.88111,-5.20206,-3.431,-2.96944,-4.85026,-5.37713,-0.275266,-0.072644,-4.39475,2.47339,-2.44259,0.692669,-4.53466,-0.944165,-1.17117,-5.48689,1.35528,0.394836,-5.51944,-6.48511,-9.71598,6,10,10,12,15,16,19,20,21,21,24,27,28,29,31,33,34,34,35,35,36,41,43,44,44,49,49,51,55,80
3,800,25,187,63.8333,36.8755,-5.12992,2.4236,-5.83079,-5.76686,-5.61663,-6.05419,-6.66013,-1.3993,-1.46925,-5.68477,2.34368,-3.28793,1.20831,-5.15224,-1.19374,-2.35884,-7.70918,-0.743439,-5.83433,-7.62821,-6.77346,-14.6708,25,27,27,28,32,38,40,40,45,48,48,48,49,53,54,54,55,57,58,64,65,68,71,81,92,94,103,107,157,187
4,1000,29,291,127.4,69.8217,-4.1778,2.59371,-4.69416,-6.67855,-5.58369,-6.23794,-8.44006,-2.95786,-0.291938,-7.77852,2.04296,-4.62843,-2.80082,-5.53979,-3.23323,-4.30769,-8.01827,-5.08398,-8.65206,-10.0296,-8.52993,-17.4399,29,36,48,53,62,70,78,87,90,90,91,92,95,96,97,99,102,108,112,164,173,175,179,182,184,196,244,245,254,291
5,1200,32,373,170.267,96.1001,-6.73525,1.55193,-6.54986,-7.28663,-6.06151,-5.83286,-8.94036,-2.07675,-1.47673,-9.98601,1.50282,-6.00723,-6.61699,-7.47638,-5.49842,-7.00773,-9.28189,-7.25824,-14.1878,-9.95992,-13.1811,-22.1408,32,42,54,59,65,68,69,90,99,105,114,123,132,155,157,163,179,191,195,202,216,221,246,247,278,279,288,304,362,373
6,1400,17,337,127.067,82.5356,-6.49964,-0.0949754,-9.99497,-7.54333,-7.3436,-7.65777,-8.4888,-2.97433,-1.49235,-11.2652,1.41759,-5.11509,-8.72117,-7.18078,-9.11565,-8.6049,-10.0943,-9.22539,-14.5178,-9.87343,-17.7356,-23.9683,17,32,42,42,46,51,52,76,77,78,81,87,95,97,99,99,108,120,123,131,133,171,202,206,207,215,231,273,284,337
7,1600,29,299,114.633,70.9942,-6.04738,-0.859318,-10.5886,-9.67345,-7.35397,-7.29231,-7.31852,-4.49888,-4.3086,-11.4557,1.89072,-6.58062,-10.0621,-9.2135,-9.76725,-9.54851,-10.6343,-10.2496,-16.3535,-9.67622,-19.7988,-24.5759,29,41,52,55,58,60,63,65,70,72,73,79,92,92,94,95,95,110,113,121,122,126,128,141,151,162,219,263,299,299
8,1800,27,248,125.767,65.7827,-5.05665,1.18373,-12.8885,-8.39951,-7.48744,-8.05353,-8.32053,-6.72027,-4.01457,-11.7797,1.21693,-6.50606,-11.0283,-9.51612,-10.4463,-9.22406,-10.4164,-12.5695,-16.6969,-9.4128,-19.9285,-27.3827,27,34,37,45,54,65,65,66,72,76,89,90,99,104,118,132,137,142,146,158,158,178,180,184,185,205,210,227,242,248
9,2000,31,594,209.8,134.016,-4.02934,1.86793,-14.1437,-8.2797,-7.50543,-7.96489,-7.30457,-8.14526,-5.49965,-12.554,0.0973749,-5.58201,-10.2051,-8.23285,-10.5278,-8.45269,-10.2638,-10.6401,-13.7182,-9.21164,-21.308,-29.0726,31,39,57,78,89,91,96,109,110,135,137,150,157,172,178,184,194,216,235,237,258,258,281,291,316,346,358,396,501,594
