generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,1,17,6.36667,3.61494,0.419475,-0.302933,1.24016,-0.657164,0.201004,-2.15796,-1.23439,-2.64394,-2.32387,-0.797942,-0.563275,-0.734643,0.0487311,-0.613175,0.153618,-1.00565,-0.451038,-1.17411,2.31443,-4.68046,-0.347978,-3.37151,1,2,2,2,3,3,4,4,4,4,4,4,5,5,6,6,7,7,7,7,7,8,9,9,10,10,11,11,12,17
1,400,1,21,11.5333,4.51613,0.646994,0.830627,0.245931,0.701499,-0.545426,-3.3758,-4.89314,-3.66015,-4.45531,-2.83742,-2.60168,-3.46827,0.225671,-1.37406,0.7509,-4.65212,1.13522,-1.89806,-0.0396393,-4.2414,-0.764961,-5.97138,1,4,5,6,8,9,10,10,10,10,10,10,11,11,11,11,12,12,12,12,12,12,13,14,14,18,18,19,20,21
2,600,3,20,11.2,3.83631,1.35073,1.37212,-0.311741,-1.49768,-1.14134,-4.79131,-5.42743,-4.30297,-4.63378,-3.85642,-2.55407,-6.34665,1.52057,-3.82341,3.15531,-6.94019,-2.33628,-2.88819,-1.56319,-7.70159,-2.0991,-7.36388,3,5,7,7,8,8,9,9,9,10,10,10,10,10,10,11,11,11,11,12,12,13,14,14,15,15,16,18,18,20
3,800,7,54,24,9.7521,0.6122,0.408659,-2.68867,-5.19069,-3.8529,-7.504,-6.22121,-5.97026,-5.23655,-6.32234,-2.99704,-10.5162,0.00908286,-6.57145,3.13566,-8.72033,-3.15695,-4.65199,-1.6447,-6.759,-4.77216,-9.59235,7,8,10,11,15,16,17,19,19,21,22,22,22,23,24,24,24,25,25,25,27,29,29,30,30,32,36,36,38,54
4,1000,16,66,32.6667,14.3463,2.00099,0.135573,-2.50364,-6.18256,-3.34801,-8.35917,-5.40793,-9.18736,-7.67623,-7.73887,-1.55484,-11.3557,-4.97611,-7.80677,0.860375,-11.0342,-4.55479,-6.25234,-0.942809,-9.22494,-8.54347,-11.8066,16,18,18,19,20,20,20,21,21,21,23,24,25,26,27,28,30,31,35,37,38,40,43,44,47,49,52,60,61,66
5,1200,22,77,43.3,13.0573,-1.4703,-1.59034,-3.11372,-5.73238,-2.71778,-9.6111,-5.64982,-11.5147,-7.80331,-10.3736,-1.16704,-13.017,-7.29164,-8.02637,-2.85103,-11.9316,-7.44327,-10.3719,-5.16012,-10.3719,-11.6891,-12.2338,22,26,27,31,31,32,34,34,34,37,37,37,40,41,42,42,42,42,42,44,46,48,48,54,58,59,59,65,68,77
6,1400,26,128,63.2,28.4658,-3.49058,-2.75905,-4.5835,-7.94753,-4.83184,-9.42124,-7.67337,-12.1916,-7.96349,-10.0201,-1.89496,-11.806,-6.66516,-9.35893,-4.44081,-10.8038,-9.17999,-10.5773,-6.76535,-11.4706,-17.6083,-13.3712,26,28,32,33,35,40,41,44,46,48,50,51,53,53,57,58,59,59,59,60,64,69,82,84,90,101,103,116,127,128
7,1600,30,149,70.9,31.378,-3.32952,-1.82727,-5.7206,-8.72492,-5.02923,-10.3122,-9.42354,-14.452,-9.16848,-10.8378,-3.26267,-13.8691,-7.48383,-9.09215,-5.81994,-11.2216,-9.51288,-11.2879,-7.3296,-12.3358,-21.6048,-14.5328,30,32,34,38,41,41,43,44,49,49,57,59,60,62,63,68,71,72,74,74,79,82,84,88,95,114,120,123,132,149
8,1800,29,146,65.9667,38.5187,-3.496,-2.98621,-7.85431,-9.89748,-6.85779,-10.0975,-10.3356,-14.6441,-9.04296,-13.3121,-3.55744,-12.7221,-7.22616,-9.18356,-6.56432,-12.016,-9.5857,-10.0338,-9.06459,-11.0807,-23.7365,-15.389,29,30,30,32,33,33,34,35,35,36,41,41,43,45,47,48,57,58,61,72,84,85,86,90,115,124,128,139,142,146
9,2000,21,228,88.7333,40.4312,-1.33416,-1.97637,-9.12427,-12.2291,-7.80522,-10.3895,-9.88786,-13.9782,-9.22048,-13.2627,-4.3212,-14.2161,-8.0121,-9.85491,-6.76814,-12.8329,-9.84686,-9.66979,-10.3339,-9.40055,-25.1838,-17.3508,21,45,51,54,54,57,60,60,61,76,78,79,81,83,84,84,87,87,88,89,93,100,103,104,109,111,117,131,187,228
