generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,10,3.46667,2.80066,1.3809,-1.8228,-0.754901,-0.780463,-0.676079,-3.34275,-2.2126,-0.743194,1.34901,-0.247166,1.8744,-1.99386,-0.727779,0.39355,0.497409,-0.044843,-0.0732987,-0.13461,-0.301934,-2.7387,1.09691,-1.41784,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,5,5,6,7,7,7,8,8,10
1,400,13,94,43.3667,17.1554,0.8738,-0.921158,-0.818525,-1.38321,-4.06265,-5.16392,-2.40253,-1.55539,-0.572883,-2.17062,-0.87746,-1.76871,-4.36765,-2.2711,-1.94522,-3.37268,1.52359,-1.28985,0.386712,-5.46437,-3.83615,-8.42921,13,17,21,26,28,29,33,35,35,35,37,41,41,43,44,44,44,46,46,47,47,48,49,51,52,55,55,56,89,94
2,600,30,126,71.3,29.1833,3.17229,0.0683219,-4.2589,-4.19294,-7.169,-5.86958,-3.13949,-2.61189,-1.97622,-4.25497,-3.31369,-3.11055,-3.89463,-8.2533,-3.90501,-6.21051,0.929015,-3.83361,0.86361,-6.424,-8.34224,-11.2298,30,30,30,32,37,37,43,46,48,52,57,60,63,64,71,75,75,80,80,84,87,89,94,95,106,107,109,114,118,126
3,800,21,156,61.0333,32.8492,2.75702,-0.339312,-5.81977,-4.5927,-6.38223,-8.2804,-6.04498,-4.2905,-2.39112,-4.93457,-5.52283,-7.41163,-3.58435,-11.6483,-2.77824,-8.62052,0.490394,-5.61837,0.220926,-7.64519,-9.3569,-13.73,21,23,28,28,29,34,37,38,39,41,42,44,45,49,50,51,51,61,61,70,73,77,78,83,85,94,103,108,132,156
4,1000,33,218,97.9667,44.0529,2.88891,0.335431,-6.12465,-3.40457,-9.6477,-6.88617,-5.4949,-6.37232,-2.45133,-4.51303,-5.81828,-10.5505,-6.7682,-13.6768,-3.42592,-8.86651,-3.08855,-8.74165,-0.444319,-9.66345,-11.7147,-16.6132,33,42,43,49,59,59,72,74,77,82,82,83,83,91,93,96,99,99,99,101,101,103,107,109,116,131,148,182,208,218
5,1200,14,203,93.0667,49.2999,0.683859,-0.250391,-6.40913,-5.99781,-7.88711,-5.80172,-6.89194,-5.4525,-3.48498,-6.23953,-4.08432,-12.0035,-8.23438,-13.6301,-7.46615,-10.3484,-5.95876,-10.7955,-2.17983,-11.3509,-14.3463,-19.8197,14,32,34,41,45,46,46,49,57,63,64,66,68,68,75,76,106,109,110,114,126,127,135,136,141,143,157,167,174,203
6,1400,26,251,86.8,51.745,1.52462,-1.29906,-7.14803,-6.74202,-7.89682,-4.5292,-7.25577,-7.17972,-5.33981,-6.25054,-6.07951,-12.8964,-9.5125,-14.2664,-8.33212,-12.1027,-8.44138,-13.1969,-2.30829,-11.3774,-17.2877,-22.862,26,34,37,38,42,44,46,52,54,55,60,61,63,67,68,69,76,85,85,95,100,102,110,116,127,142,142,156,201,251
7,1600,28,305,99.8667,57.5516,2.10846,-1.73919,-7.69092,-7.06324,-6.78343,-4.09609,-6.2267,-7.96846,-6.57172,-7.46869,-5.833,-12.0721,-11.2131,-12.8981,-11.1988,-12.0905,-10.1326,-13.5968,-3.05365,-11.4072,-17.9411,-24.656,28,32,34,38,44,49,52,54,57,64,70,84,88,89,91,101,102,104,107,111,116,119,137,138,138,144,146,166,188,305
8,1800,30,149,84.8333,29.4409,3.82363,-3.11546,-8.54051,-6.85491,-8.53147,-3.65119,-6.64622,-8.97367,-6.91953,-7.34216,-4.71472,-14.0288,-10.7987,-13.9681,-11.6568,-13.5776,-11.8531,-14.6304,-3.44688,-10.9624,-17.9651,-26.621,30,37,44,47,54,58,61,63,65,65,72,73,77,81,82,83,89,93,94,95,103,111,112,113,114,115,117,119,129,149
9,2000,47,221,109.7,51.5499,3.8189,-1.8144,-8.06307,-7.3063,-8.89744,-5.11868,-7.30288,-10.4143,-7.89872,-7.9452,-4.94311,-14.5904,-11.7795,-15.0902,-12.6047,-13.0821,-11.6682,-15.6361,-4.47358,-11.5985,-19.4683,-28.2945,47,52,57,58,64,66,68,69,71,76,80,83,84,86,87,91,94,97,116,121,125,129,150,151,165,178,184,201,220,221
10,2200,31,327,141.767,71.9572,1.1612,-0.781107,-8.26275,-8.04064,-8.57063,-4.83116,-8.19016,-10.8779,-6.51941,-8.2243,-4.73862,-13.2396,-9.91851,-12.8657,-12.8236,-12.1084,-9.85259,-14.5435,-3.81438,-12.851,-20.3957,-30.502,31,51,65,78,82,83,84,87,101,102,103,106,112,119,120,125,131,142,145,151,153,169,171,173,205,240,243,262,292,327
11,2400,49,533,180.4,109.941,-1.04362,0.11448,-8.43357,-9.3737,-7.9332,-4.43641,-10.538,-11.9166,-6.32838,-9.60796,-5.59466,-12.1396,-9.4588,-13.0032,-11.2031,-12.6432,-10.2294,-13.7441,-3.48302,-12.888,-20.1698,-33.0566,49,60,63,80,92,93,97,98,99,112,115,119,139,148,164,168,172,180,184,187,201,227,236,236,241,262,301,319,437,533
12,2600,67,386,192.433,80.0972,-2.30805,-0.276853,-10.2075,-11.3059,-8.27011,-5.58628,-10.9051,-10.9997,-5.47159,-10.1724,-6.45984,-12.5482,-9.65367,-11.0639,-11.2324,-11.5054,-10.7109,-14.1704,-3.64825,-13.823,-20.3413,-35.4037,67,73,78,86,88,91,125,138,157,157,166,173,177,178,185,187,196,207,214,222,227,241,243,259,264,281,298,303,306,386
