generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,9,2.33333,2.17086,0.162652,-0.642538,-1.24308,0.813593,-2.14569,-0.689202,-0.49694,-1.69123,0.594786,-0.831054,0.59684,-0.737771,-2.95246,-1.08476,3.19889,-2.1307,-0.588447,-0.6983,-0.134535,-1.53946,-2.16896,-1.23954,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,5,5,7,9
1,400,3,31,16.1333,7.09411,0.373775,-2.21046e-05,-0.528589,-0.0713847,-2.61652,-0.896523,-3.24347,-3.21299,-1.84011,-0.122489,3.95584,-1.89832,-4.01961,-3.19821,2.51455,-2.32315,-3.03887,-2.28344,0.095452,-5.0907,-6.9376,-5.12087,3,3,6,7,9,10,10,11,11,12,13,14,16,17,17,17,17,18,18,18,19,20,20,21,23,24,26,26,27,31
2,600,12,101,30.7333,17.8537,1.45802,0.767074,-0.685712,-2.18566,-3.15733,-4.62869,-6.91441,-4.15937,-3.16874,-2.49125,2.81747,-3.40311,-1.56076,-5.72408,1.932,-3.85455,-3.97935,-4.93131,-0.901635,-7.82093,-9.89787,-8.92663,12,13,13,16,17,17,17,18,19,19,21,21,22,27,28,28,29,30,31,33,34,35,37,42,45,47,47,49,54,101
3,800,17,67,36.2333,12.6891,0.11354,1.0831,-1.60334,-2.9108,-2.5547,-7.5033,-6.50725,-5.50244,-4.3828,-4.83698,1.47165,-5.10533,0.116186,-7.84123,0.964994,-7.2561,-6.26781,-7.85623,-0.339511,-8.02647,-12.234,-13.3404,17,19,19,21,22,23,27,27,29,30,30,30,31,34,35,37,38,38,39,40,41,41,43,45,47,48,52,52,65,67
4,1000,14,167,70.7,38.3254,1.79279,0.00600821,-2.51922,-4.50002,-6.29633,-7.15749,-8.53108,-6.3368,-5.75722,-4.69016,2.2362,-6.95259,0.0921245,-8.49838,1.38557,-8.53788,-4.51691,-11.1644,-1.77081,-8.53318,-16.9893,-17.2639,14,23,28,37,38,41,42,43,46,46,49,49,50,54,63,64,68,78,79,80,80,83,83,84,91,119,132,141,149,167
5,1200,30,124,65.0667,24.6883,3.63839,0.131308,-3.7973,-6.12418,-5.80834,-7.61992,-9.8742,-6.5889,-5.69978,-5.41714,1.7425,-7.64546,-4.00243,-7.70871,-0.717063,-10.0252,-5.92109,-12.6952,-3.66635,-10.8138,-22.9724,-18.1166,30,32,32,33,37,40,44,44,48,49,53,53,55,62,63,67,67,67,69,72,77,80,81,87,90,91,99,103,103,124
6,1400,32,223,87.8667,38.9515,6.88978,-0.74667,-5.01473,-6.47812,-5.66907,-7.79955,-9.77058,-7.83573,-7.3096,-6.37105,2.65713,-8.52848,-5.49317,-8.8707,-4.4006,-9.32889,-6.51507,-13.5986,-6.31476,-13.8067,-29.086,-21.8944,32,41,46,49,56,58,59,62,62,65,67,68,70,75,76,80,85,89,99,102,108,109,109,109,109,112,128,141,147,223
7,1600,38,198,85.7,39.8602,9.71091,-2.19474,-5.39071,-7.3156,-6.46335,-9.6289,-7.82061,-7.59905,-9.04149,-7.76988,1.31035,-8.43387,-7.28845,-8.03365,-6.01609,-9.78637,-7.5185,-14.9207,-6.39485,-14.8486,-31.0903,-25.8023,38,40,46,48,52,55,58,58,60,63,64,65,69,70,71,73,86,87,89,89,92,93,99,104,108,125,131,153,187,198
8,1800,19,351,95,66.6561,10.3178,-1.36083,-5.34706,-7.79124,-7.39047,-9.15181,-6.43397,-9.50153,-10.8222,-9.76121,0.980455,-7.85028,-7.4568,-6.49073,-6.5542,-9.20994,-8.72584,-13.7115,-7.7958,-14.8689,-31.6224,-27.5839,19,27,36,48,49,50,50,52,58,64,66,73,74,75,79,79,81,84,85,88,92,98,105,120,125,154,155,198,215,351
9,2000,38,367,119.633,79.1003,10.4899,-0.974841,-5.27355,-8.23956,-7.47535,-10.4627,-6.96462,-10.48,-10.0662,-11.6482,0.197833,-7.64148,-7.26806,-7.85466,-6.78641,-9.21857,-9.07321,-13.0201,-9.30127,-13.9675,-32.3536,-30.1732,38,40,42,53,59,61,64,70,77,80,80,83,89,91,92,102,106,117,118,121,130,133,140,158,160,168,181,212,357,367
