generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,12,4.53333,3.33976,2.57389,-2.40473,-2.1105,-0.845552,-0.822064,0.61081,-0.753262,1.16283,0.725445,-1.45916,2.77115,-0.364683,-0.0405753,-2.08456,-1.57266,-1.95825,-1.18923,0.0739124,0.772926,-0.839797,-0.119752,-2.65965,0,0,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,7,8,9,10,10,11,12
1,400,2,36,14.4667,8.43937,4.26835,-2.59399,-1.54173,-0.742825,-2.64081,-0.178813,0.18284,2.71086,-2.63431,-3.86202,5.08718,-2.014,0.413327,-4.33588,-3.21766,-2.64462,-1.55328,-0.518432,-0.432451,-1.53293,-2.30705,-6.13853,2,3,5,6,6,7,8,8,9,9,9,10,10,11,11,13,14,17,18,19,19,19,19,20,21,22,23,30,30,36
2,600,2,30,15.1667,7.02254,3.09172,-2.66433,-6.9224,-3.63164,-3.64898,0.0790615,-0.639678,3.34515,-1.96789,-3.11481,5.50503,-1.79827,-2.315,-10.7969,-2.59072,-3.3162,-2.59448,1.83747,-1.19738,-1.46751,-6.13556,-10.0933,2,6,6,6,7,8,9,10,10,10,12,12,13,14,15,15,16,18,18,19,19,19,20,21,22,23,24,24,27,30
3,800,7,86,46.6,17.9935,3.81485,-2.59109,-7.87953,-6.59116,-4.38043,-1.27559,-2.39455,2.47327,-1.55649,-5.31502,6.12543,-2.4623,-1.88616,-11.2201,-4.58491,-3.97949,-2.89097,1.85141,-0.874354,-3.57489,-9.60588,-13.8837,7,18,25,25,28,30,30,32,36,38,39,42,43,44,47,48,48,49,50,54,55,59,61,63,65,69,69,69,69,86
4,1000,26,243,79.7,39.3378,4.52722,-4.48286,-7.30296,-7.09496,-6.2645,-1.8259,-3.67218,-1.54793,-4.92666,-5.75961,4.26695,-3.34305,-1.3695,-10.5363,-5.21968,-7.33296,-4.11969,-1.85539,-2.74994,-5.16925,-15.8151,-15.3155,26,29,38,40,43,54,57,59,59,62,67,68,69,70,74,75,77,83,88,90,93,94,96,99,100,108,108,111,111,243
5,1200,44,204,95.7333,40.2791,4.39888,-5.39632,-8.26449,-7.13641,-6.984,-2.14251,-4.75745,-5.96813,-5.83559,-6.2819,3.75931,-5.06039,-2.90541,-11.4719,-6.74699,-9.23515,-5.77486,-1.92719,-4.45905,-8.03305,-17.427,-18.4151,44,46,50,58,59,60,64,64,66,67,74,78,84,85,89,90,91,97,99,101,104,110,115,120,124,129,152,157,191,204
6,1400,22,192,86.1333,38.4347,4.79072,-3.30401,-7.74594,-6.38088,-7.20204,-2.57919,-5.11933,-7.13147,-8.09149,-5.6638,2.52188,-5.6847,-3.25467,-10.3745,-7.6954,-9.86855,-9.39316,-4.53105,-6.47248,-8.19528,-26.0251,-19.8781,22,35,39,43,45,47,49,51,68,68,69,70,75,75,78,78,85,94,102,104,104,105,111,120,120,127,132,135,141,192
7,1600,36,120,75.6,21.0363,5.71273,-2.63817,-8.43988,-7.67442,-7.63774,-2.74274,-6.52466,-7.72188,-8.5761,-6.97457,1.15543,-6.28075,-4.88162,-10.8491,-8.21628,-12.308,-11.6429,-8.30869,-9.02607,-9.2082,-32.7529,-21.235,36,43,50,52,56,59,60,61,64,65,65,66,66,71,71,74,75,78,78,81,84,84,89,92,99,103,104,105,117,120
8,1800,17,259,102.033,56.7563,6.25983,-2.80857,-8.54182,-9.35925,-10.0704,-3.85809,-7.76332,-10.0549,-8.98447,-8.54489,0.54859,-5.80009,-6.64651,-10.4392,-8.69671,-12.7879,-9.98243,-9.54223,-8.88992,-9.68298,-31.2583,-22.6521,17,36,42,46,47,47,49,52,57,67,73,78,84,86,88,99,104,106,111,114,120,123,129,139,154,161,175,189,209,259
9,2000,38,433,132.467,88.5666,7.73812,-3.22562,-10.2191,-9.10563,-10.8318,-5.67517,-6.52803,-8.82044,-8.21911,-9.47577,-1.60862,-9.28872,-7.86836,-10.4565,-8.18752,-11.8405,-10.104,-10.5583,-8.95572,-11.1932,-26.5508,-25.806,38,45,50,51,59,60,78,78,79,82,84,85,88,88,109,110,111,130,132,136,137,150,154,174,205,220,237,255,316,433
