generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,5,0.2,0.924755,-0.606904,-0.617598,1.07965,-2.84709,-0.180409,-1.94218,-1.32007,0.0436179,-1.73754,0.773564,1.35846,-1.91032,2.22471,1.49128,0.319331,1.08757,-2.69817,0.499357,0.496895,-2.36647,-0.249384,-4.47721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
1,400,0,11,3.36667,3.58621,-1.05173,-0.159861,0.556519,-1.6335,-4.17314,-1.91368,-2.29356,-2.68783,-3.37619,-0.305659,1.88881,-5.55664,3.25967,0.895504,-1.84897,-2.22936,-2.96231,1.42908,0.0948457,-2.72138,-1.45313,-7.58886,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,4,5,5,6,9,9,9,9,10,11
2,600,7,84,31.2667,17.716,-1.52338,-0.431246,-0.091894,-1.39666,-3.93979,-3.317,-3.47841,-4.67852,-1.69501,-3.01158,1.39807,-5.3934,5.33594,-1.15706,-2.20101,-0.927915,-5.3549,-2.84477,-1.80449,-4.33763,-3.68598,-14.7017,7,7,10,11,16,16,17,19,22,22,22,24,25,27,29,30,30,31,31,32,34,40,41,45,45,46,51,58,66,84
3,800,9,95,37.8667,18.1236,0.358788,0.0361552,0.0715243,-0.917978,-4.25052,-5.71399,-6.39396,-7.97825,-2.94447,-3.09208,2.58219,-7.88745,4.61814,-3.52185,-3.49178,-0.322159,-7.7369,-2.20119,-5.41791,-5.35602,-8.24399,-16.7669,9,14,22,23,24,26,26,26,26,27,27,31,31,34,34,36,37,39,40,40,41,42,43,43,48,49,54,73,76,95
4,1000,35,197,100.333,41.5678,-2.18927,1.87134,-2.21142,1.1053,-8.24654,-6.9587,-5.26366,-8.87303,-2.91486,-3.72335,2.48362,-10.4742,1.30576,-7.0959,-3.92294,-0.902926,-7.66155,-2.54568,-5.27936,-6.85806,-14.3252,-21.0871,35,47,48,56,64,66,68,69,69,76,76,77,81,86,90,90,92,93,115,117,124,127,135,136,139,143,151,155,188,197
5,1200,41,255,122.9,57.1111,0.694491,1.84684,-2.954,1.31859,-10.542,-6.70066,-5.18731,-8.54703,-3.50389,-3.55948,3.54843,-11.4785,-0.821951,-6.90393,-6.09442,-3.27445,-8.96025,-7.83753,-6.26226,-6.86887,-20.6405,-24.4088,41,54,60,63,63,70,71,76,77,80,80,92,93,104,105,115,116,137,139,145,152,167,173,175,177,180,183,218,226,255
6,1400,37,361,125.433,74.4315,-0.469623,1.47583,-5.03189,-0.151983,-10.03,-5.14484,-5.94863,-7.95912,-4.45363,-4.53677,4.35992,-11.6759,-3.59357,-8.72313,-7.62702,-3.86791,-10.6271,-10.341,-7.59895,-8.4258,-23.1899,-26.7661,37,38,52,57,58,60,70,72,75,78,85,86,91,98,119,124,124,126,130,141,142,143,145,169,176,186,204,212,304,361
7,1600,27,300,119.9,66.2484,-2.22925,-0.798384,-7.10437,-0.753675,-10.1075,-5.88126,-7.0391,-7.18308,-4.87557,-4.49447,3.3154,-13.0052,-5.07779,-9.87411,-9.27332,-5.51902,-12.2844,-12.1144,-8.78482,-7.54195,-24.7957,-30.4733,27,37,42,44,54,66,68,69,71,75,81,93,98,98,105,112,121,127,129,130,142,150,153,159,178,191,203,231,243,300
8,1800,25,365,138.133,85.7481,-3.31398,0.400516,-7.52981,-0.71539,-9.17676,-6.71887,-7.54905,-7.75145,-5.6527,-8.74775,2.76501,-14.1698,-5.2951,-9.47496,-9.62196,-5.00505,-12.309,-13.8836,-9.48939,-8.03744,-26.5447,-31.6013,25,40,46,61,64,72,79,80,84,89,89,90,91,99,103,105,106,124,131,158,158,171,177,226,226,255,258,278,294,365
9,2000,21,436,182.8,110.762,-5.25006,0.396684,-9.33419,-2.60497,-9.88259,-6.33659,-7.12587,-8.14218,-5.24641,-8.78364,1.89565,-14.1764,-5.37806,-11.6107,-10.036,-6.74522,-13.192,-14.7955,-8.99351,-7.9688,-26.3312,-34.2896,21,49,50,60,64,70,84,90,95,115,116,123,139,140,143,188,188,195,211,220,233,236,265,288,308,313,319,326,399,436
10,2200,36,728,183.567,146.933,-9.67986,0.687081,-8.92933,-3.1783,-11.0007,-5.89094,-5.1114,-8.0373,-6.72918,-11.148,2.66406,-14.4178,-5.69109,-11.9049,-11.61,-7.66065,-13.6618,-15.2246,-11.4729,-8.38759,-25.2518,-35.9673,36,55,60,66,74,84,86,91,107,108,112,113,117,123,124,154,158,168,175,183,187,195,213,227,251,274,333,405,500,728
