generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,4,1.4,1.40443,1.60676,0.794403,0.847288,-0.0568807,1.30925,2.51975,0.328314,1.10967,0.689984,-1.15132,-0.0512158,-0.442254,1.7391,-0.705936,0.261118,-1.08732,-0.496635,-1.09461,2.66721,-2.18742,-1.00568,-1.61621,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4
1,400,0,11,3.73333,3.42338,1.48646,1.67588,0.202869,-2.23342,-0.0614436,2.63333,-4.03427,-1.43367,-1.37985,-4.21944,0.346051,-0.369823,1.67599,-0.38028,1.01612,-0.95447,-1.77881,-0.484625,1.95405,-4.7103,-2.02001,-2.80737,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,5,6,6,6,7,7,9,10,11,11
2,600,0,17,4.7,4.40337,0.745153,0.106947,0.935775,-4.02877,-0.316197,2.02044,-2.09343,-2.11558,-2.22094,-2.87878,3.40908,-2.08569,0.321453,1.81052,0.97354,-1.7256,-3.52576,-1.72355,-2.51032,-3.49071,-3.81716,-5.78586,0,0,0,0,0,0,1,2,2,2,2,3,3,4,4,4,4,5,5,5,5,6,6,7,7,9,11,13,14,17
3,800,0,22,3.76667,5.00815,0.236864,-1.25175,-0.632828,-3.25606,1.35094,2.59453,-2.26141,-3.14794,-8.92523,-4.57181,4.77278,-6.79634,1.08977,0.249213,0.442306,-3.42637,-3.22874,-1.98894,-1.47931,-3.1685,-3.78813,-6.57034,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,4,5,6,7,8,9,10,10,12,22
4,1000,6,64,26.2333,14.827,-0.150064,-1.69941,-1.56018,0.0418548,-2.05376,1.97027,-3.87811,-2.30857,-11.0769,-4.81882,6.9698,-9.26769,-1.27417,-4.78276,-0.934751,-4.37419,-3.6179,-2.11937,-1.72142,-4.199,-3.85787,-8.23841,6,7,12,13,13,15,15,15,15,16,17,17,17,20,22,23,23,26,27,30,30,33,37,38,41,42,46,53,54,64
5,1200,0,63,33.3,16.0606,0.092224,-2.64752,-7.22243,-1.69849,-1.98435,-0.406007,-4.99368,-4.50396,-12.1369,-6.5219,8.72651,-9.63647,-3.45302,-7.2615,-3.29946,-5.81112,-3.05574,-2.29574,-2.27354,-2.15459,-3.45913,-10.7647,0,1,8,10,15,22,22,25,25,26,28,29,31,31,35,37,38,38,40,42,43,43,43,45,47,48,50,54,60,63
6,1400,22,107,45.1,17.0867,0.932891,-3.47817,-10.9462,-1.70456,-1.62039,1.21816,-5.79188,-4.59083,-12.0947,-6.26917,5.20423,-11.845,-6.17808,-9.39136,-4.28856,-6.04658,-3.67662,-4.07793,-3.2158,-3.81625,-4.57232,-12.9158,22,24,25,26,26,27,28,31,34,35,35,44,44,45,47,48,48,48,51,52,52,53,54,54,55,56,56,60,66,107
7,1600,26,154,69.7333,27.9938,0.816486,-4.0398,-9.44489,-3.69555,-2.14929,0.124581,-6.44414,-5.41749,-14.2357,-7.87784,3.20981,-13.0789,-7.73446,-8.96175,-6.9113,-6.28776,-5.4007,-7.75234,-4.78968,-5.50745,-4.74293,-14.086,26,31,32,36,39,41,44,48,55,57,63,64,65,66,66,66,70,73,75,78,83,83,84,85,93,93,106,107,109,154
8,1800,42,183,91.6,34.852,1.99642,-4.50981,-10.9636,-7.11618,-4.53786,-0.118905,-8.86637,-6.98178,-13.4695,-10.0804,3.55738,-13.0374,-10.4397,-9.92983,-8.24295,-9.51389,-6.20588,-9.35864,-7.06631,-5.52213,-6.0543,-16.3309,42,51,52,54,57,59,71,72,72,73,76,77,78,80,83,84,87,90,96,97,98,99,100,110,121,126,130,155,175,183
9,2000,37,357,106.633,70.3854,1.98258,-4.81828,-11.0134,-8.61721,-5.3525,-2.74819,-10.107,-7.37387,-14.7547,-9.67134,1.33371,-12.4597,-11.4793,-10.0017,-8.49865,-9.1032,-7.34582,-9.27804,-7.7701,-5.77506,-9.32592,-17.9461,37,37,52,52,57,60,60,63,67,69,69,71,76,78,79,84,95,95,102,108,111,113,117,117,138,155,204,236,240,357
