generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,12,63,25.5,10.6892,2.2107,0.139541,-2.85689,0.0811193,0.124018,0.655598,-0.834511,-1.0346,-0.357319,-1.87872,-1.80277,-2.37495,-2.51619,-1.64751,-3.17563,-1.13961,-3.73943,-2.6566,-0.845754,-0.378958,-0.758225,-3.67114,12,13,14,15,15,16,18,18,19,19,20,20,20,21,23,24,26,27,28,29,30,31,32,32,32,33,33,38,44,63
1,400,16,116,43.5,20.0116,1.30507,-2.98305,-6.03609,-2.87376,-0.675059,1.52716,-1.74634,-1.93749,-1.51366,-3.55329,-2.7444,-1.0931,-4.86224,-2.38068,-1.8409,-3.80072,-5.40597,-4.03155,-0.409071,-1.33496,-2.72195,-7.87068,16,16,18,18,24,26,27,30,33,33,40,41,41,42,44,44,45,46,47,48,48,50,51,51,54,57,59,69,71,116
2,600,25,137,66.3333,26.9666,2.65409,-4.58275,-7.91659,-3.57919,-0.127114,0.833637,-5.0144,-3.70818,-1.5165,-3.86967,-1.6715,-2.2814,-2.71943,-3.50032,-3.06002,-3.82396,-9.21846,-5.85211,-3.61441,-3.90255,-3.68432,-10.8653,25,27,31,33,34,41,48,50,52,53,54,58,64,64,64,67,68,69,70,72,76,76,76,81,88,90,91,99,132,137
3,800,13,242,114.233,52.8437,3.90847,-3.26674,-9.33628,-5.82123,-3.8037,2.15008,-7.89936,-6.44885,-2.63926,-4.65583,-1.91797,-3.9502,-2.8257,-3.29655,-4.79872,-7.6353,-10.3879,-6.34002,-7.15877,-4.66233,-4.80913,-14.0107,13,30,33,46,56,68,76,91,95,97,98,103,107,107,108,114,115,115,119,126,138,138,146,149,163,164,171,175,224,242
4,1000,29,243,113.133,54.6422,5.87866,-4.38282,-8.79827,-5.59561,-6.93574,0.316216,-6.37943,-9.30669,-5.44777,-4.06199,-3.03959,-6.15943,-4.73958,-5.16876,-8.65957,-7.95164,-10.106,-7.79229,-7.22099,-5.8923,-11.7945,-15.6721,29,40,52,60,60,69,71,76,79,81,83,83,89,89,94,96,116,119,122,126,137,140,145,149,153,171,178,211,233,243
5,1200,19,335,111.6,71.2928,3.26139,-4.74039,-8.44193,-6.23607,-8.95382,-0.429127,-7.14514,-9.73305,-9.10904,-4.75111,-1.92614,-8.52422,-6.71211,-7.82811,-9.06698,-7.41751,-12.5866,-11.3848,-7.41944,-7.43869,-17.1477,-17.3089,19,25,32,36,41,44,50,59,63,73,79,86,89,93,104,110,115,115,116,124,128,139,144,144,149,166,192,230,248,335
6,1400,41,201,87.2667,45.6002,0.537512,-3.74547,-8.95347,-6.64926,-8.69029,-1.20469,-9.28488,-9.82339,-7.62811,-5.62339,-1.47113,-10.969,-5.42419,-10.0352,-11.4207,-9.15785,-13.7479,-11.9161,-7.24136,-6.35648,-20.4445,-19.256,41,41,49,49,53,54,59,60,60,60,63,63,64,65,66,68,70,72,75,76,85,87,113,122,141,141,146,185,189,201
7,1600,33,360,118.167,70.0719,3.84832,-4.31662,-9.87739,-7.69189,-9.62272,-3.00654,-10.4474,-9.11106,-10.257,-6.87913,0.354915,-11.394,-5.20637,-9.50379,-12.193,-9.02629,-13.8315,-12.4307,-7.70513,-5.46119,-20.6287,-21.3302,33,34,39,46,48,59,59,66,69,86,86,92,94,100,101,107,111,120,121,126,146,147,150,154,179,187,201,210,214,360
8,1800,61,308,130.533,67.7519,5.78255,-4.34279,-10.204,-8.14207,-9.94031,-3.52987,-11.7639,-8.8917,-10.2281,-8.35229,-0.640708,-12.7116,-5.43177,-9.2479,-10.2817,-9.33721,-12.8233,-12.1462,-8.26022,-5.53934,-20.8051,-23.9173,61,69,69,70,73,73,80,80,82,84,86,88,89,93,104,108,110,113,120,128,134,175,180,185,204,207,232,247,264,308
9,2000,39,299,147.4,73.2335,7.32779,-3.79132,-11.6185,-8.61925,-9.38402,-4.97012,-12.5185,-9.96114,-10.6408,-8.47033,-1.44245,-13.4638,-6.16018,-8.28824,-9.99363,-9.83561,-13.2506,-12.6761,-9.30873,-5.59461,-22.3159,-25.8487,39,52,60,67,76,77,84,86,89,89,92,100,124,126,131,154,158,160,170,172,177,182,186,217,226,232,251,252,294,299
