generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,23,5.96667,5.28161,2.74195,-2.05324,1.94579,-1.6801,-1.34043,-0.708752,-1.02467,-1.84094,-1.10394,-2.77038,-2.57953,-0.609917,0.603508,-0.0683744,0.479904,-2.21313,-1.78153,-3.72601,0.0437343,-1.61326,0.264875,-3.84,0,0,0,1,1,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7,7,8,8,9,9,9,10,15,18,23
1,400,1,32,13.8333,7.71511,3.12335,0.609241,0.683531,-3.73109,-3.06284,-2.26054,-0.872514,-3.94206,-3.85784,-2.93786,-2.7829,-2.0496,1.22593,-0.271461,2.54865,-2.65228,-3.26081,-4.67902,-1.98732,-4.0098,-1.97611,-8.39303,1,1,3,4,6,7,8,10,11,11,11,11,11,11,12,12,12,16,16,17,17,18,18,19,21,22,24,25,28,32
2,600,6,66,17.4667,10.5756,2.43194,-2.44453,0.730698,-5.69403,-3.44788,-0.874803,-0.984471,-1.77898,-2.58736,-7.02154,-1.25818,-1.95222,0.656727,-3.35735,0.989922,-3.68968,-4.94246,-7.42544,0.147175,-6.60847,-1.1134,-13.0693,6,6,7,9,10,11,11,11,12,14,15,15,16,17,17,17,17,18,18,19,19,19,20,20,20,21,21,24,28,66
3,800,35,181,73.8,33.3936,0.581419,-0.614799,-0.12659,-4.88672,-5.2086,-1.34633,-3.24226,-3.48713,-4.02751,-7.82408,-1.87791,-4.77129,-0.756909,-5.49349,-1.8395,-3.25014,-5.60032,-9.85778,0.332127,-7.25001,-4.71718,-14.2731,35,37,43,44,46,48,49,49,50,52,54,59,63,65,68,68,68,69,75,77,77,78,83,85,97,99,129,129,137,181
4,1000,26,157,91.3667,32.6121,0.506992,0.274224,-1.78514,-6.42864,-4.76024,-2.40331,-3.38966,-5.17789,-7.07317,-10.5144,-2.08068,-6.24354,-5.34279,-8.22576,-0.871914,-3.80592,-7.66462,-10.2047,0.421058,-6.13606,-7.50059,-16.6904,26,42,55,55,57,60,60,65,67,72,75,81,82,83,85,87,92,102,103,107,109,112,117,126,127,129,133,135,140,157
5,1200,46,372,135.467,90.4623,0.597724,0.519231,-5.52256,-5.78236,-7.01105,-2.81218,-5.56983,-5.41252,-9.15367,-10.6154,-2.90161,-8.19547,-9.14141,-8.69424,-3.72864,-4.58016,-9.07836,-10.5484,-2.96848,-9.48689,-8.42488,-20.4581,46,50,56,56,64,67,76,81,83,88,90,95,100,107,108,113,116,119,120,123,135,137,139,142,162,234,296,330,359,372
6,1400,39,269,142,58.4247,0.610485,0.325948,-6.983,-7.26079,-6.81253,-3.99726,-7.04446,-6.10701,-9.82773,-11.5729,-1.53641,-9.13248,-8.88102,-9.74061,-6.91426,-6.43764,-10.5166,-10.7279,-6.35673,-10.2408,-11.0102,-22.41,39,51,53,69,71,96,100,100,117,119,119,120,120,128,135,139,144,149,150,153,169,187,191,194,196,201,208,222,251,269
7,1600,40,485,132.433,90.7394,-0.543619,1.61494,-10.512,-7.73293,-7.08876,-3.16152,-7.03153,-5.80167,-10.6262,-9.74243,-1.18113,-8.58574,-10.5953,-10.8462,-9.13539,-11.0137,-10.4496,-12.9008,-9.81549,-11.4279,-12.6707,-23.5434,40,47,59,60,65,74,77,81,84,87,88,95,97,105,107,110,111,119,122,124,128,133,134,181,189,194,201,282,294,485
8,1800,34,356,190.9,84.9894,-1.82323,0.965702,-10.486,-9.59324,-7.10088,-3.86016,-7.17893,-6.03258,-10.4213,-10.0861,-1.16685,-7.96294,-12.037,-9.74451,-9.04062,-9.77152,-9.18251,-10.8932,-9.96614,-11.4995,-13.4247,-26.1877,34,36,68,80,111,130,131,143,143,144,155,155,155,169,172,193,195,198,211,219,231,255,267,277,282,284,292,315,326,356
9,2000,61,765,248.9,155.767,-1.68875,0.545247,-10.7989,-9.28438,-6.90808,-4.74043,-7.30506,-8.6068,-10.0713,-9.6604,-1.11987,-7.78574,-11.9739,-9.99455,-10.0774,-9.97789,-8.47828,-11.2002,-8.87092,-10.8844,-14.1142,-28.5952,61,71,104,108,128,137,138,157,162,162,174,179,182,185,187,190,211,217,243,256,284,299,307,355,367,379,387,489,583,765
