generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,8,2,2.13348,0.589987,1.01286,-2.33055,-1.13442,-2.75163,-1.44537,-2.19555,1.59535,-1.51882,0.908686,-0.1875,-1.83174,1.45955,-2.21871,0.944664,-0.531193,0.583329,0.706674,0.456467,-5.4601,0.29545,-2.90165,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,5,5,7,8
1,400,0,16,3.46667,3.47139,1.56055,0.842005,-3.93191,-2.03375,-3.72853,-2.30428,-1.14146,0.617888,-2.68631,-2.28166,-0.534197,-3.71524,2.00121,-3.99578,0.783652,-0.988453,0.50719,1.83455,2.15146,-5.35481,2.61497,-7.8087,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,6,6,7,11,16
2,600,0,28,8.86667,6.3936,-0.591304,3.3889,-6.88278,-3.16679,-6.3069,-4.43883,-2.6661,-1.19144,-4.98555,-3.58469,-0.458174,-7.85523,1.61133,-5.45778,0.484027,-1.61767,1.89059,0.885923,0.643128,-8.65052,2.27172,-13.0507,0,1,1,2,2,3,3,3,5,5,6,7,7,7,8,9,9,10,10,11,11,11,12,12,12,16,17,18,20,28
3,800,2,44,14.6,8.88082,0.841491,2.33148,-6.29699,-3.66887,-6.76533,-5.70471,-3.53274,-0.91956,-2.52346,-2.27719,-0.0434764,-9.66087,2.24637,-7.1212,-3.10619,-2.8932,0.272442,-0.373029,1.81733,-11.7712,4.72904,-17.2339,2,5,6,6,6,7,7,7,8,11,11,12,12,12,12,12,13,13,14,15,18,19,20,21,22,23,25,27,28,44
4,1000,8,44,22.3,8.93328,3.11942,3.82387,-7.5891,-4.51943,-6.84022,-7.61832,-4.71965,-4.46746,-0.881704,-2.46243,-2.02249,-8.5657,1.23399,-8.3416,-2.81277,-5.48795,-0.981429,-0.595238,0.527331,-12.363,4.24923,-18.3854,8,9,10,10,12,13,15,15,15,16,17,20,21,22,22,23,23,25,26,27,27,27,30,31,31,31,31,32,36,44
5,1200,9,58,32.7667,12.2409,3.14916,3.55924,-7.75913,-3.97472,-10.4641,-9.39292,-6.8183,-6.40054,-0.0113147,-5.35406,-2.36487,-10.2525,0.238664,-8.5486,-6.55796,-5.76573,-4.02753,-2.51059,-0.609364,-13.3352,2.55616,-20.1448,9,14,16,17,19,21,24,25,26,26,27,28,28,31,32,32,33,33,35,39,40,42,43,44,45,48,48,49,51,58
6,1400,12,84,37.1333,19.7165,3.6756,2.72803,-9.33383,-4.70685,-13.4242,-10.8094,-6.39635,-8.65501,-0.226612,-6.42176,-1.77734,-10.3753,-0.00374236,-8.2295,-7.90586,-5.51703,-5.60395,-4.30907,-1.34125,-12.2204,1.73141,-21.9018,12,15,15,17,21,23,24,24,25,25,25,25,30,31,32,33,33,34,38,39,40,44,45,47,48,58,62,82,83,84
7,1600,13,123,67.6333,25.8103,5.93498,2.18997,-11.4283,-6.809,-14.7792,-12.6804,-6.49272,-11.3662,-1.24437,-8.13015,-3.04899,-8.64443,-0.61731,-8.15446,-8.50188,-7.3963,-7.21702,-6.7514,-2.48115,-11.7534,-0.158755,-24.3981,13,27,38,38,39,40,43,47,51,58,61,62,63,63,66,67,74,74,75,78,80,82,83,85,88,92,99,106,114,123
8,1800,67,832,230.1,151.515,5.1533,2.66445,-12.578,-6.72416,-13.0686,-9.99049,-5.78892,-11.724,-2.09605,-10.6244,-4.92212,-9.34461,-4.484,-9.30206,-9.56534,-11.4051,-10.0917,-8.48229,-0.986053,-14.4619,-5.97024,-26.7221,67,92,103,106,114,115,122,138,155,160,161,165,166,170,170,191,197,213,225,230,265,269,270,277,302,327,426,435,440,832
9,2000,46,917,300.6,206.261,7.01071,2.17143,-13.6921,-7.24174,-11.7395,-9.49335,-5.44358,-10.7011,-2.25681,-10.9289,-4.98956,-9.6257,-6.70682,-10.7372,-11.4659,-11.1317,-11.3006,-10.3935,-1.54191,-15.3124,-11.2566,-29.8001,46,53,75,96,115,121,145,150,151,162,171,174,188,235,243,256,276,326,327,338,379,411,415,443,454,497,564,624,666,917
