0,9.23333
1,67.8333
2,72.9667
3,77.3
4,124.367
5,151.4
6,166.767
7,186.767
8,259.533
9,607.8
10,549.4
11,888.2
12,987.233
13,1148.5
14,1630.4
15,1233.27
16,2644.33
17,3262.27
18,3110.73
19,3775.77
20,7031.33
21,14485.2
22,25208.2
23,14695.2
24,16986.9
25,19679.4
26,18929.1
27,23608.2
28,23090.3
29,43507.4
30,64120.3
31,51227.1
32,81657.7
33,72321.9
34,61708.3
35,52508.1
36,79967.9
37,74233.7
38,80606.3
39,78064.1
40,92656.3
41,96109
42,70447.4
43,76831.7
44,92299.5
45,77569.1
46,106404
47,60413.4
48,65949.6
49,55559
50,88552.2
51,64733.3
52,68418.3
53,101641
54,86210.9
55,98284.6
56,154915
57,118016
58,123712
59,89028.4
60,122769
61,146098
62,116656
63,134395
64,139847
65,124328
66,103728
67,132086
68,97210.3
69,101403
70,67320.8
71,79136.3
72,76525.6
73,129629
74,73672.8
75,92424.8
76,91267.8
77,59828.6
78,86507.1
79,48760
80,83674.4
