0,1.56667
1,7.56667
2,10.4
3,20.7667
4,54.5333
5,72.7667
6,95.2667
7,143.167
8,150.767
9,184.667
10,259.6
11,446.867
12,595.167
13,594.433
14,627.567
15,730.5
16,1123.43
17,956
18,822.733
19,1396.9
20,1623
21,3290.27
22,3240.3
23,5700.63
24,4690.9
25,8136.17
26,6305.43
27,11944
28,14101.3
29,7593.77
30,13946.5
31,23971.8
32,32196
33,48353.9
34,84346.2
35,76406.2
36,63812.4
37,93848.2
38,62878.3
39,75669.6
40,87272.1
41,120088
42,86655
43,92146.5
44,50465.2
45,112491
46,125324
47,74859.2
48,95367.1
49,64986
50,94368.3
51,140396
52,77506
53,97798.9
54,67034.8
55,82502.2
56,52180.5
57,42678.4
58,74978.3
59,96127.5
60,57051.3
61,130463
62,81126.7
63,83337.8
64,67398.2
65,57630.6
66,70158.5
67,111633
68,77949.9
69,126540
70,166684
71,113023
72,129971
73,198590
74,81191
75,171421
76,104687
77,146621
78,156987
79,111103
80,126662
