0,2.36667
1,13.2667
2,47.2667
3,63.4333
4,61.4667
5,80.3
6,139.3
7,173.7
8,228.433
9,324
10,298.633
11,332.567
12,444.6
13,668.9
14,884.4
15,970.567
16,3184.7
17,1359.1
18,1085.23
19,1240.6
20,1723.7
21,1630.27
22,1729.53
23,2870.27
24,3621.4
25,5593.27
26,6083.43
27,6979.97
28,6597.63
29,7197.17
30,16424.8
31,33297.6
32,13721.8
33,28353.9
34,44007.3
35,52621.1
36,55773.2
37,39738
38,55809.5
39,123893
40,84331.7
41,72776.8
42,78820.9
43,66858.7
44,63452.8
45,68044.9
46,52510.3
47,60452.6
48,51456.3
49,122336
50,71513.8
51,103678
52,98244.1
53,76201
54,98814.2
55,77079.8
56,61963.4
57,64347.9
58,87396.2
59,65819.6
60,61406.4
61,60207.4
62,67931
63,68944.8
64,70548.2
65,69838.4
66,91017.7
67,142803
68,102119
69,76533.5
70,90527
71,119740
72,82170.3
73,123216
74,87149
75,73819.9
76,76708.7
77,89349.6
78,114310
79,93667.7
80,110861
