generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
48,637,215,37153,9383.57,8532.59,11.6249
49,650,283,36633,8228.3,8408.04,11.1271
50,663,103,45596,12475.3,9801.9,10.8853
51,676,433,129788,16124.8,24441.6,10.5894
52,689,310,106863,22337.6,28842.1,10.2434
53,702,970,106498,15509.4,20603.9,10.0876
54,715,443,72207,12240.1,15572.6,9.77342
55,728,77,101819,22119,23402.6,9.61971
56,741,564,58947,16979,14749.8,9.53119
57,754,1663,91928,25596.1,21992.8,9.71756
58,767,463,61740,16099.6,17633.8,9.75575
59,780,2435,60315,21464.5,15699.1,9.89072
60,793,567,39691,11207.8,10606,9.8827
61,806,2194,52686,13884,13273.3,9.80388
62,819,132,40747,10020.9,9933.37,9.69521
63,832,292,52475,8547.37,10618.8,9.62371
64,845,72,30780,7995.03,7710.04,9.58001
65,858,1179,31537,8252.03,6971.27,9.27827
66,871,513,58004,11775.2,12098.7,8.77318
67,884,98,33786,9561.7,8949.38,8.46556
68,897,152,49192,15889.6,13748.3,7.96564
69,910,643,43099,16388,11969.3,7.62544
70,923,137,80644,14237.5,18843.3,7.25196
71,936,204,35056,10829.8,8438.94,7.01912
72,949,136,82157,13370.7,16244.4,6.81277
73,962,501,75100,13825.5,16194.7,6.70071
74,975,194,28940,9563.13,8454.2,6.63443
75,988,982,46247,16032.2,15027.9,6.45666
76,1001,174,41178,10591.2,11682.9,6.29567
77,1014,262,54242,9343.4,10466,6.09202
78,1027,312,27853,7951.5,7527.24,6.06186
79,1040,336,53427,14811.9,12290,6.13196
80,1053,383,69281,13489,15730.3,6.10754
81,1066,773,37091,12783,9714.06,6.08504
82,1079,279,35104,12847.7,8705.53,5.96118
83,1092,366,70675,14209.2,14385,5.78882
84,1105,83,66732,18035.8,16297.5,5.76129
85,1118,620,75017,20922.3,20000.6,5.69631
86,1131,492,85539,19365,18511.2,5.6092
87,1144,1309,235782,32955.4,45235.2,5.637
88,1157,1612,80729,26978.3,21771.6,5.55766
89,1170,641,55110,22299.1,16998.3,5.52458
90,1183,1800,84624,22036.8,20182.7,5.43691
91,1196,1189,74086,19224,18560,5.31886
92,1209,845,106869,34832.3,31191.1,5.30804
93,1222,2287,197568,38146.8,39620.4,5.34284
94,1235,1352,150420,47489.4,42171,5.28384
95,1248,1237,120379,30593.5,25659.4,5.14035
96,1261,43,86830,28661.5,24742.2,4.9857
97,1274,23,179759,48618.3,53274.8,4.85569
98,1287,374,252334,54772.2,58601.4,4.74971
99,1300,3964,211890,48624.7,48356.3,4.59633
100,1313,537,149155,36183,34979.9,4.51759
101,1326,2052,205744,37085.8,43425.7,4.4659
102,1339,28,166003,41580.5,43552.9,4.36624
103,1352,1141,157465,50673.4,44215.4,4.30992
104,1365,605,148657,51436.5,37542,4.23633
105,1378,1526,273914,66241.2,60060.6,4.19107
106,1391,604,155564,46209.4,44617.3,4.22557
107,1404,1937,226353,68530.2,63720.4,4.24653
108,1417,936,264665,44186.9,51461.5,4.32053
109,1430,1478,103188,34683.2,27336.4,4.3779
110,1443,810,139554,34224.6,36934.4,4.41842
111,1456,464,95177,28411.4,21887.4,4.34413
112,1469,1120,125897,35969,33276.8,4.11789
113,1482,7980,241089,68341.3,60150.6,3.94383
114,1495,486,185882,56703.6,51561,3.79086
115,1508,1021,261533,39987.7,57060.2,3.70696
116,1521,546,136366,35280.6,32274.9,3.55342
117,1534,1706,197357,46849.9,50242.7,3.43714
118,1547,3028,201962,37027.2,41490,3.33167
119,1560,2597,158374,41705.9,33228.6,3.37186
120,1573,1056,164483,27001.5,31606.4,3.4277
121,1586,192,95382,26274.7,23884.8,3.43643
122,1599,1056,177087,34333,35086.7,3.46295
123,1612,452,152721,41965.8,38192,3.46958
124,1625,1730,105469,24641.7,26786.9,3.44744
125,1638,1241,81617,30234.7,23388.8,3.35994
126,1651,1169,139123,31808.8,35829.1,3.328
127,1664,2257,88285,30092.6,22035.4,3.16438
128,1677,499,96705,31888.5,26710.9,3.10233
129,1690,216,185055,40447,38951.3,3.01331
130,1703,1033,159401,40866.8,40072.5,2.86403
131,1716,3914,81868,32794.5,24375.6,2.69192
132,1729,1923,129195,31591.4,30050,2.55845
133,1742,141,132402,27341.3,30873.9,2.47955
134,1755,396,80939,22836,21966.1,2.41694
135,1768,248,147349,33438.4,34275.1,2.32586
136,1781,534,69274,23447.2,19691.7,2.23014
137,1794,627,105679,29485.2,23274.6,2.19896
138,1807,1221,62956,22380,17482.9,2.25495
139,1820,587,115079,30864.7,28748.9,2.29997
140,1833,413,124116,39116.2,31031.5,2.31777
141,1846,614,78325,35185.6,22873,2.36207
142,1859,606,51034,16201.6,14163,2.43793
143,1872,25,98387,28950.1,30452.1,2.44952
144,1885,345,107916,24244.2,25310.8,2.42334
145,1898,1110,74588,27508.6,24093.2,2.31472
146,1911,257,96447,28549.3,28745.5,2.20501
147,1924,330,76051,27233.8,20212.4,2.16751
148,1937,125,77089,23129.4,19437.3,2.16035
149,1950,2982,110469,27965.6,24799.4,2.17247
150,1963,1485,119948,33314.8,32700.5,2.1799
151,1976,1319,102862,43841,26780.5,2.27776
152,1989,2791,179782,37784,43410,2.28576
153,2002,1494,140590,34396,30718.6,2.317
154,2015,1101,142822,44260.2,39560.7,2.30528
155,2028,2567,111983,29437.5,25053.8,2.28496
156,2041,151,189457,35365.1,40604.9,2.23556
157,2054,2579,81011,34373.7,23035.3,2.21257
158,2067,983,194382,41907.6,47429.3,2.22451
159,2080,2801,207360,49121.8,45000.8,2.2072
160,2093,2311,191028,50798.1,55826.4,2.23367
161,2106,1023,148041,41343,43153.9,2.24944
162,2119,1810,169748,42587,40418.6,2.25649
163,2132,326,141964,39495.7,38056.7,2.21489
164,2145,2010,123459,35088.6,30298.3,2.19653
165,2158,2620,257968,47204.4,50878.4,2.23649
166,2171,138,181389,53942.4,45638.7,2.29234
167,2184,113,153563,49494.3,45020.2,2.28444
168,2197,847,178000,43908.7,41980,2.3123
169,2210,412,144961,39327.8,33498.5,2.35531
170,2223,272,252614,41518.1,50531.9,2.39313
171,2236,2698,148182,48405.2,40259.3,2.35195
172,2249,367,164640,49124.8,42482.6,2.29214
173,2262,85,121850,46577.2,33522.2,2.23945
174,2275,1752,190159,38068.7,44682.4,2.19978
175,2288,799,126560,39372.8,34863.5,2.15509
176,2301,237,164667,34130.1,38701.1,2.08743
177,2314,1153,139723,44046.5,43234.1,2.06263
178,2327,652,121805,45727.2,37663.4,2.04224
179,2340,4366,209672,68441.6,61730.5,1.95359
180,2353,716,155763,32020.9,38653.1,1.94986
181,2366,608,89738,35904,25966.8,1.9441
182,2379,3005,123030,31346.8,26562.8,1.96666
183,2392,1949,174140,49849.7,48720,1.95058
184,2405,95,251196,41465.8,52430.1,1.9334
185,2418,1477,346412,47540.7,65244.6,1.87367
186,2431,1796,219531,47585.9,46643.3,1.77841
187,2444,326,127098,42978.2,38873.3,1.7285
188,2457,1953,287034,70181.7,72395.7,1.74065
189,2470,1841,164029,47961.9,44785.5,1.73198
190,2483,5882,245276,61472.5,60235.5,1.70896
191,2496,270,180018,53296.7,57438.2,1.69827
192,2509,2877,396707,72814.8,84957,1.65116
193,2522,85,365020,78372.5,82691.5,1.59303
194,2535,2816,296472,46512,57941.2,1.57869
195,2548,1061,169127,62355,51507.4,1.62341
196,2561,3581,306521,57117.2,64087.5,1.61596
197,2574,3590,177869,43881.6,38470.4,1.59648
198,2587,619,113421,42878.2,35381.1,1.59543
199,2600,3530,202574,55164.2,45897.6,1.63221
200,2613,2628,184902,48109.4,45404.5,1.59562
201,2626,470,224267,64957.6,56711.5,1.52249
202,2639,1890,239618,55297.6,66255.1,1.50876
203,2652,1119,232920,49859.1,51278.3,1.49968
204,2665,758,264882,70954,70617,1.49433
205,2678,2598,152867,59468.8,39461.3,1.47183
206,2691,1882,167321,53593,44806.4,1.44819
207,2704,2575,405323,58720.6,74811,1.46448
208,2717,106,156932,37114.2,38739.4,1.42658
209,2730,1148,363819,67474,72051.5,1.40859
210,2743,122,167227,50786.9,46917.3,1.40969
211,2756,1175,123750,45483.7,31869,1.41729
212,2769,3919,205171,63254.8,60284.4,1.4346
213,2782,260,162236,45476.6,36421.3,1.46725
214,2795,3532,229232,58051.8,51879.6,1.50532
215,2808,1388,278471,83512.5,76044.3,1.55266
216,2821,4103,170027,51846.1,38905.6,1.60437
217,2834,1967,268830,82186.1,75056.6,1.69431
218,2847,983,266704,67389.9,62914.3,1.80793
219,2860,2180,214835,47809.1,54514.3,1.83771
220,2873,2152,246726,60951.4,76260.1,1.87324
221,2886,568,200734,62208.9,55682.6,1.87475
222,2899,877,221328,55448.1,51629.5,1.88419
223,2912,148,243784,45277.7,46643.4,1.98201
224,2925,799,263985,69356.4,67694.8,2.06895
225,2938,1955,210223,58780.2,50135.9,2.16085
226,2951,8725,268366,68412,65508.1,2.21867
227,2964,2147,293926,69562,75484,2.27699
228,2977,232,241786,60694.9,59168.7,2.33388
229,2990,282,233054,58136.9,57677.6,2.30798
230,3003,7608,149691,58327.5,42344,2.38438
231,3016,3211,165436,56962.6,45691.8,2.40538
232,3029,2929,173898,53160,50682.6,2.46338
233,3042,2546,248612,70449.5,57134.2,2.54433
234,3055,358,206254,59851.5,61196.8,2.62084
235,3068,284,219168,56556.4,48936,2.72525
236,3081,1043,141774,51729.9,37267.4,2.80484
237,3094,1663,200680,42873.9,41436.8,2.87009
238,3107,2582,251229,72654.6,68442.7,2.87432
239,3120,737,173378,55913,45577.9,2.87489
240,3133,825,169147,47326.2,47867.3,2.85499
241,3146,393,164185,54029.1,47664,2.83848
242,3159,1036,233930,50685.1,53323.8,2.8001
243,3172,427,139275,34507.3,34663,2.71645
244,3185,1626,304113,64225.1,63001.4,2.66647
245,3198,374,206217,43286.2,47205.7,2.6819
246,3211,2722,226422,48478,52077.3,2.65567
247,3224,932,387985,56699.3,73740.8,2.68002
248,3237,601,333592,50006.8,64787.5,2.73313
249,3250,2538,179044,46964.2,46717.2,2.7749
250,3263,1569,188172,42877.6,47987.2,2.83343
251,3276,457,129785,30716.8,31491.8,2.86288
252,3289,1524,178730,42389.5,46296,2.83175
253,3302,1011,237076,44232.6,50802.9,2.82316
254,3315,47,150803,47947,35592.3,2.81478
255,3328,157,285800,60680.1,61086.6,2.77238
256,3341,506,261222,58705.4,70614.2,2.84114
257,3354,239,331168,55537.3,64414,2.91121
258,3367,1340,155589,43686.1,38587.7,2.99469
259,3380,135,299356,68825.7,72019,3.04436
260,3393,1058,265295,52207.6,57363.8,3.09469
261,3406,246,174547,45743.8,46405.8,3.15071
262,3419,4843,116013,54974.7,35015.2,3.14036
263,3432,991,337016,67025,77279.4,3.07653
264,3445,3873,178010,48376.5,43169.6,3.05835
265,3458,2427,198031,60479.1,49622.2,3.0457
266,3471,883,136999,50267.9,43306.7,3.00919
267,3484,2045,247954,62872.8,62827.5,2.97662
268,3497,1802,291124,47914.7,68051.1,2.92528
269,3510,3701,139065,45277.1,39083.6,2.91544
270,3523,2324,176689,56613,51950.6,2.88723
271,3536,11248,195933,57041.5,39642.8,2.88835
272,3549,1139,267019,56668.3,58255.3,2.90701
273,3562,655,213330,41450.5,43959.3,2.98527
274,3575,1196,221598,51455.6,53586,2.96775
275,3588,748,169978,44985.7,50123,2.9798
276,3601,495,176166,50905.2,45886.6,2.98454
277,3614,2133,167206,34733.7,34741.3,2.94476
278,3627,403,145771,52404.8,35178.8,2.87228
279,3640,5074,180963,40858.6,36466.9,2.8304
280,3653,9899,189119,53563.9,48852.3,2.71118
281,3666,58,252071,48948.5,56404.9,2.66705
282,3679,1634,171237,41809.8,41033.3,2.58992
283,3692,1112,305498,64998.2,69659.2,2.51973
284,3705,2614,236572,64864.8,61586.9,2.49312
285,3718,5996,123849,47896.6,34233.7,2.44475
286,3731,1293,207744,53433.8,54099,2.45206
287,3744,1679,234364,48482.4,51454.1,2.42677
288,3757,1399,238197,57537.7,55870.4,2.43993
289,3770,3227,236982,65403.9,63720.3,2.48612
290,3783,8443,400991,56558.8,78056.7,2.58158
291,3796,3895,298573,57196.7,59591.8,2.65531
292,3809,773,136291,50771.9,43436.6,2.70636
293,3822,7219,267792,54376.4,53664,2.7501
294,3835,399,216660,57979.8,60843,2.82249
295,3848,6064,176769,56854.5,42154.4,2.83452
296,3861,3054,170618,50166.4,49295.8,2.90081
297,3874,242,95595,33989.5,28763.1,2.81905
298,3887,214,162732,44771.9,45370.5,2.89799
299,3900,918,223696,51941,48701.6,2.9558
300,3913,1404,142373,42975.5,40545.2,2.98303
301,3926,1376,164549,37033.3,40448.2,3.0172
302,3939,4464,214241,45871.3,42657.2,3.0405
303,3952,1139,198566,42428.6,44310.8,2.9933
304,3965,2025,161793,43402.9,40187.6,2.90342
305,3978,6573,234294,62966.7,60826.3,2.88472
306,3991,1228,148007,38406.2,30542.4,2.88163
307,4004,211,180383,50187.7,52011.1,2.89754
308,4017,395,156764,42833.6,35335.4,2.87485
309,4030,26,138223,38505.2,34431.5,2.8687
310,4043,1282,160753,51257.8,39460.3,2.87339
311,4056,408,290753,44547.3,58857.2,2.93408
312,4069,273,182621,35960.8,44536.4,3.03884
313,4082,1061,161833,44249.5,45662.8,3.18255
314,4095,724,322262,62717.9,62940,3.27568
315,4108,1438,171840,59470.3,47038.6,3.33347
316,4121,6610,192227,38403.9,36587.5,3.36479
317,4134,2666,159947,46595.5,39249.2,3.31377
318,4147,8073,141120,43161.9,35011.1,3.27265
319,4160,408,209261,47186.9,51859.3,3.22348
320,4173,115,211361,36846.3,43794.5,3.20203
321,4186,2459,141365,37116.6,34607.2,3.21354
322,4199,1104,170617,51075,49288.1,3.26855
323,4212,469,290704,48119.7,62360.1,3.35151
324,4225,730,215492,48956.6,48057.5,3.35708
325,4238,1272,217765,42845.6,46060.1,3.21806
326,4251,300,163443,48327,44796.6,3.10104
327,4264,1407,121038,30641.6,26794.8,3.0762
328,4277,3205,188349,46453.6,50284.6,3.0618
329,4290,2359,227765,42322.9,45069.6,3.09104
330,4303,1027,189044,56564.2,52941.1,3.12325
331,4316,218,256349,53827.9,64222.3,3.17915
332,4329,5468,189023,41222.6,38072,3.125
333,4342,1770,259953,57754.6,60617.9,2.98209
334,4355,181,164906,43680.4,44303.8,2.90969
335,4368,362,200530,51685.4,41660.2,2.85219
336,4381,262,164805,49786.3,42212.5,2.76568
337,4394,900,220660,78015.7,56345.5,2.81121
338,4407,2497,232989,71868.4,52496.5,2.85917
339,4420,2013,141659,37483.4,34088,2.86454
340,4433,855,197234,65139.4,56939,2.85518
341,4446,149,342698,63722.5,80424.6,2.83449
342,4459,1697,270232,67593,63170.7,2.79131
343,4472,4212,138626,43093.3,33694.4,2.69581
344,4485,265,249528,58333.7,62507.2,2.60393
345,4498,886,194950,44896.2,46808.5,2.54372
346,4511,628,163320,52250.9,54607.7,2.55252
347,4524,3992,224866,66075.6,60012.2,2.5204
348,4537,1414,113939,26356.9,24953.3,2.54033
349,4550,2393,96932,37441.3,26820.1,2.56215
350,4563,997,189530,52693.1,53392.9,2.57244
351,4576,62,241154,57032.6,59770.7,2.5601
352,4589,4441,166760,36399,39575.5,2.50965
353,4602,815,146180,45601.7,37894.2,2.47859
354,4615,813,138517,49968.9,38276.9,2.4541
355,4628,464,153974,40588.4,41527.4,2.44267
356,4641,977,278102,60555.6,62805.9,2.35714
357,4654,105,110889,40398.5,35413.4,2.30275
358,4667,207,252740,46263.8,51731.5,2.259
359,4680,4382,214159,64159.3,60907.2,2.19153
360,4693,3222,194316,41528.6,46530.3,2.10875
361,4706,430,143330,48504.3,41519.4,2.04641
362,4719,666,142300,40951.9,41005.4,1.98593
363,4732,642,136389,44795.6,33784.4,1.95649
364,4745,607,96227,31502,22777.8,1.9427
365,4758,531,120512,31641.9,34715.4,1.93609
366,4771,1744,124929,37544.6,33398.3,1.87824
367,4784,666,144948,47036.5,36305.3,1.80733
368,4797,4671,262234,52526.4,49569,1.75624
369,4810,2995,152735,43598.3,42733.6,1.71495
370,4823,1867,107473,38148.6,29270.6,1.75458
371,4836,4199,178269,53038.6,39709.1,1.762
372,4849,617,164163,42380.1,44293.7,1.76938
373,4862,1693,193035,56343.2,47606.7,1.78684
374,4875,5854,130400,45593.5,32280.4,1.79562
375,4888,1549,235026,47398.9,52491.3,1.7779
376,4901,4499,227978,77994.7,59256.4,1.72252
377,4914,3978,225145,59404.4,62231.7,1.66161
378,4927,271,272378,69787,71889.6,1.60796
379,4940,2240,186338,53876.4,46583.5,1.55861
380,4953,8459,168296,45534.5,38549.8,1.49838
381,4966,1662,293840,78216.4,71085.1,1.51671
382,4979,867,216994,66788.5,51283.6,1.52169
383,4992,135,227229,60152,64822.1,1.52239
384,5005,7435,289417,59791.9,67990.7,1.54319
385,5018,3401,144047,59941,45025.5,1.53956
386,5031,3440,243936,63914.4,49876.9,1.53493
387,5044,2023,165305,54097.4,49167.5,1.52356
388,5057,2059,157184,53484.8,41336.9,1.49328
389,5070,405,311530,75546.1,70863.2,1.41688
390,5083,1578,166524,60372.1,43585.3,1.36982
391,5096,668,174624,44797.2,43257.2,1.36876
392,5109,962,151748,44206.1,43582,1.37203
393,5122,1729,246962,45530,51087.9,1.39533
394,5135,229,236796,66671.1,63037.6,1.41855
395,5148,2137,171516,53912.5,45538.5,1.42093
396,5161,7090,247522,66742.4,59654,1.40351
397,5174,1646,197090,39073.1,43969.7,1.43197
398,5187,4379,160613,39357,34933.1,1.48555
399,5200,255,120331,40901.2,36348.6,1.47276
400,5213,2084,198480,40729,47387.3,1.45589
401,5226,5475,167031,54982.4,38684.8,1.45236
402,5239,525,107905,26217,25589,1.42863
403,5252,354,159255,48246.9,44827.3,1.40509
404,5265,549,271204,49456,59460.9,1.39749
405,5278,2390,175526,36488.3,43732.8,1.44105
406,5291,1240,145189,46947.3,44259.7,1.45722
407,5304,12632,197734,61458.2,41740.3,1.44015
408,5317,972,125652,44422.5,33721.1,1.42132
409,5330,6535,132010,36441.1,31084,1.44746
410,5343,276,162770,38650,39342,1.45448
411,5356,361,238881,62160.6,57037.1,1.53067
412,5369,1179,188407,46276.8,46780,1.5959
413,5382,1067,199749,61315.5,59122,1.65435
414,5395,792,126382,39587.5,30482.2,1.71364
415,5408,232,217887,43437.4,58908.6,1.67649
416,5421,1014,143142,36901.8,36662.5,1.62991
417,5434,4198,219602,52922.7,50637.6,1.60131
418,5447,143,238700,48152.7,52703.1,1.57467
419,5460,2022,171257,51156.2,41257.7,1.52507
420,5473,3064,224892,59286.4,49026.3,1.43269
421,5486,13,194620,44422.7,38710.1,1.39822
422,5499,1693,148900,46734.5,42698,1.39092
423,5512,143,341716,46637.8,72332.9,1.3524
424,5525,2222,154448,39003.5,40943.4,1.3252
425,5538,519,122022,39235.2,35448.7,1.32851
426,5551,89,202089,50753.7,44969.7,1.31501
427,5564,1613,237123,43310,52501.4,1.29453
428,5577,1774,571992,53769.3,103966,1.30397
429,5590,740,130918,37981,32788.5,1.28825
430,5603,874,144928,35788.9,41541,1.26622
431,5616,1343,274733,63503.7,72179.5,1.25847
432,5629,2571,179939,50030.3,50290.3,1.26375
433,5642,112,164031,53014.3,42060.2,1.2637
434,5655,2056,196587,56887.1,46608.1,1.2629
435,5668,518,216255,53915.7,47448.7,1.26441
436,5681,790,311285,56433.9,64259.9,1.26802
437,5694,1051,212808,51668.9,54366.8,1.26655
438,5707,1782,227288,49637,48229.7,1.27066
439,5720,192,251774,43281.4,47150.1,1.27465
440,5733,462,153825,43034.5,42677.2,1.27805
441,5746,4445,149256,61644.2,45768.6,1.28149
442,5759,5175,181561,58871.9,45360.4,1.28546
443,5772,1890,346338,48038.2,67353.1,1.28821
444,5785,1054,294071,44011.1,62081,1.2922
445,5798,224,253735,48567.2,48600.4,1.29777
446,5811,472,286141,53807.5,67337.7,1.3017
447,5824,3908,149791,51518.6,45325.5,1.31122
448,5837,387,167361,49767.9,46250.1,1.30885
449,5850,1205,227159,53864.1,56307.9,1.29491
450,5863,65,266689,57405.9,58085,1.29965
451,5876,2585,310285,70002.9,76613.3,1.29484
452,5889,849,222236,43221.7,46916.8,1.2961
453,5902,877,276520,53021.5,54236.1,1.28929
454,5915,843,157761,49413.5,43401.6,1.28895
455,5928,974,253953,53504.6,56775.7,1.29797
456,5941,1668,180158,46004.5,54237.1,1.30219
457,5954,153,329775,72708,78604.6,1.30503
458,5967,780,200155,51425.9,52215.4,1.30215
459,5980,4134,381861,71395.8,76603.4,1.3052
460,5993,1141,164579,55522.1,43336.8,1.30901
461,6006,248,155796,43556.8,46267,1.31054
462,6019,1173,163283,50615.2,46574.9,1.32104
463,6032,416,291919,54769.6,62372.8,1.31284
464,6045,2042,213911,56889.4,62370.3,1.31661
465,6058,5601,173988,57742.1,47118.9,1.33535
466,6071,2574,275983,76537.1,68419.6,1.34986
467,6084,2762,220742,53461.1,51233.3,1.36328
468,6097,513,203875,58014,59799.6,1.36871
469,6110,1022,89813,45700.1,28091.7,1.34227
470,6123,1689,132491,49688.6,40650.3,1.33089
471,6136,2560,160436,47416.3,41957.5,1.36035
472,6149,2591,160427,39250.9,34885.4,1.38981
473,6162,215,136989,45162.9,36512.6,1.39975
474,6175,264,257289,42196.7,58610.5,1.41161
475,6188,4856,160435,49868,36826.8,1.41536
476,6201,388,182856,42179.4,41676.1,1.43502
477,6214,826,150447,43119.5,42276.5,1.47008
478,6227,83,179628,47407.9,51410.9,1.48615
479,6240,1701,217164,47082.2,51076,1.53502
480,6253,611,230012,60780.7,61351,1.54332
481,6266,1329,176908,34644,39809.1,1.52732
482,6279,510,107477,39888.9,35203.2,1.4863
483,6292,4141,188109,41331.3,39949.7,1.45633
484,6305,1363,197386,39629.1,43994.8,1.44282
485,6318,2348,208907,42583.8,46592.2,1.45943
486,6331,1142,130180,48694.2,38514.2,1.51925
487,6344,377,111270,43681.9,35001.8,1.53297
488,6357,235,196928,41584.8,44492.1,1.51371
489,6370,1627,187713,38439.3,40352.6,1.48978
490,6383,511,129753,41838,34710.4,1.4517
491,6396,779,242009,51409.6,55599.3,1.4232
492,6409,1803,195316,58172.5,46908.7,1.39391
493,6422,1526,145972,47669.4,40530.4,1.39425
494,6435,1022,128200,48356.5,32904.2,1.38368
495,6448,566,170367,40335.5,45282.9,1.38428
496,6461,1452,235491,36516.4,49298.2,1.38781
497,6474,1485,113108,34647.1,27480.1,1.38372
498,6487,3847,147785,53074.7,45157.7,1.40884
499,6500,1261,226806,64734.7,60975.7,1.40737
500,6513,3502,230749,36506.5,46081.2,1.4182
501,6526,32,136233,41870.1,38361.6,1.4942
502,6539,2890,165019,46964.6,44234.4,1.52069
503,6552,823,171594,44868.6,39044.6,1.5048
504,6565,1759,249584,50985.8,56314.3,1.4825
505,6578,345,149454,42056.7,42659.2,1.45175
506,6591,826,159508,44619.4,38990.2,1.45457
507,6604,124,216845,55148.4,63064.6,1.42435
508,6617,1314,158044,36578.1,37800,1.41936
509,6630,3258,467440,71682.6,86440.4,1.4241
510,6643,1018,157242,58186.4,45302.8,1.40986
511,6656,2438,233006,47868.8,52982.6,1.41023
512,6669,2936,185534,58079.9,53066.5,1.41433
513,6682,534,202146,65501.1,53754.4,1.42013
514,6695,1178,246750,65491,66542.9,1.4221
515,6708,1009,140046,50943.7,40258.1,1.42312
516,6721,361,298998,74829.1,70599.5,1.42619
517,6734,2719,333876,94344.5,99872.5,1.4323
518,6747,940,173960,54451.5,51257.1,1.43051
519,6760,2188,156468,55038.9,45645,1.43363
520,6773,848,221585,59421.2,56680.4,1.43823
521,6786,657,281396,50758.7,65235.5,1.42959
522,6799,205,158326,52832.9,52305.3,1.42584
523,6812,1262,222100,47540.1,53785.4,1.43578
524,6825,1229,181816,40489.6,47358.3,1.42188
525,6838,1435,201326,46763.8,51927.2,1.4151
526,6851,232,157481,49532.7,46239.5,1.42004
527,6864,168,228631,52650.2,53234,1.42361
528,6877,822,146978,46622.3,38130.2,1.42628
529,6890,150,165374,51457.4,43746.9,1.42648
530,6903,931,215363,51173.5,45547.4,1.43227
531,6916,3353,344454,51090.4,63221.3,1.43818
532,6929,290,233499,84133.4,65047,1.43994
533,6942,4396,144147,46095.4,38714.4,1.4394
534,6955,2036,94522,38193.6,29035.5,1.43946
535,6968,3072,198767,68566.2,51514.3,1.44296
536,6981,5389,239082,51837,54648.9,1.44902
537,6994,541,188935,48716.9,47310.1,1.45595
538,7007,896,153391,47836.8,37493.5,1.45651
539,7020,633,157397,43222.6,39483.4,1.45583
540,7033,186,270748,56181.7,57503.6,1.45213
541,7046,94,160275,42447.5,48719.6,1.45742
542,7059,1914,115346,52630.2,35764.3,1.46181
543,7072,4967,181436,69407.8,48703.7,1.46766
544,7085,1484,157779,40980.1,39644.9,1.47355
545,7098,2458,146446,37476.1,36030,1.46964
546,7111,1322,182823,50404.7,55384.6,1.46503
547,7124,412,212251,58978.8,51597.1,1.46423
548,7137,199,150159,45431.4,38555.2,1.46337
549,7150,397,200976,50016.3,50304.5,1.45852
550,7163,898,246380,46013.1,52980.5,1.46438
551,7176,2205,226931,58985.3,54204.3,1.46692
552,7189,923,202173,48676.9,49763.3,1.47154
553,7202,3672,225308,67485.7,63038.3,1.46919
554,7215,1235,185411,42229.8,37755,1.47302
555,7228,7249,226911,80981.1,66050.4,1.47481
556,7241,538,222227,59978,65743.7,1.47546
557,7254,1285,210167,61220.3,61339.2,1.50707
558,7267,4769,101838,45831,28368.4,1.55404
559,7280,3794,138674,48099.9,34411.2,1.55292
560,7293,905,217090,55232.9,52690.4,1.55671
561,7306,972,209111,63179.1,54257,1.59799
562,7319,5078,267581,68747.2,56079.2,1.62746
