generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
445,5798,1357,163710,57724.4,50747.1,10.0503
446,5811,877,111252,33085,30964.1,10.3109
447,5824,184,250724,62500.2,67102.9,10.5129
448,5837,295,183825,41107.7,39715.2,10.622
449,5850,337,159567,40276.1,42504.9,10.5781
450,5863,4303,282423,57327.7,61135.5,10.2145
451,5876,2701,144832,39637.5,35713,10.1426
452,5889,289,145187,39017.6,35786.5,9.94542
453,5902,238,193120,50060.5,46269.3,9.98458
454,5915,1888,98598,31889.9,28870,9.89929
455,5928,515,209470,50555.8,51664,9.89759
456,5941,462,107557,28971.7,28954.6,9.90532
457,5954,1573,141762,37451.8,35962.1,9.89475
458,5967,3883,218243,46847.5,45815.6,9.92571
459,5980,865,208056,64771.5,55797.4,9.9582
460,5993,347,129236,47532.9,34960,10.002
461,6006,5011,144651,56248.9,40037.8,10.0423
462,6019,1022,176780,42465.7,39299.7,10.085
463,6032,199,155013,49202.6,45283.7,10.3211
464,6045,196,191661,37494,41131.2,10.4727
465,6058,3702,262040,59143.6,56212.4,10.6249
466,6071,1661,223490,66722.4,59077.3,10.4954
467,6084,624,224119,55268.9,52447.7,10.1893
468,6097,313,144332,39465,39118.2,10.2211
469,6110,266,209453,49494.6,60906.1,10.2571
470,6123,935,300379,73373.9,65534.8,10.2439
471,6136,1480,147082,38288.6,43829.2,10.2804
472,6149,1885,262271,61729.2,54879.8,10.308
473,6162,2356,250003,59794.9,62840.4,10.2305
474,6175,3384,268327,67712.2,66728.9,10.2514
475,6188,711,162212,54268.5,42864.9,10.2896
476,6201,2868,447699,85764.5,91938.5,10.2868
477,6214,1708,362230,73664.5,78860.8,10.3682
478,6227,5072,321324,71890.2,74951.5,10.3426
479,6240,2166,261359,64346.2,63072.5,10.3259
480,6253,449,360798,84101,91457.8,10.3605
481,6266,2388,256494,91023.2,69634.5,10.3975
482,6279,2404,181358,65071.2,56788.5,10.4272
483,6292,381,357812,87652.3,86610.1,10.4377
484,6305,9002,378510,94303,82965,10.4694
485,6318,2129,334189,76873.8,85036.4,10.5907
486,6331,167,313953,69711,72269.9,10.5696
487,6344,191,176772,52536,57028.2,10.6312
488,6357,1060,136870,47425.3,38317.3,10.8669
489,6370,829,270909,80991.4,77107,10.6932
490,6383,6108,286953,60231.4,64761.8,10.7163
491,6396,796,226348,57615.6,63359.3,10.7411
492,6409,636,146933,45827.5,40252.1,10.6913
493,6422,1634,476318,94450.2,107178,10.6353
494,6435,1016,196452,51628.6,49468.8,10.5945
495,6448,3296,200294,66442.9,59713.5,10.5643
496,6461,1626,256526,64066.3,60659.5,10.567
497,6474,2976,261184,102227,80395.5,10.5967
498,6487,4284,257049,83400.2,74035.4,10.5815
499,6500,500,433497,80227.9,83083.6,10.5924
500,6513,2856,190420,61905.4,57632.6,10.6197
501,6526,1210,296285,68741.5,66513.9,10.6827
502,6539,884,319710,83652.4,79382.4,10.917
503,6552,5849,242035,66201,55486.6,10.7161
504,6565,97,168370,46505.6,48698.6,10.5556
505,6578,731,355554,77352.9,84895.4,10.5411
506,6591,431,177202,60702.6,53449.8,10.5485
507,6604,446,227939,55220.9,50038,10.5635
508,6617,6329,159710,47129.8,42136.8,10.5985
509,6630,1526,151803,49315.8,41748.5,10.8765
510,6643,290,144918,42963,35102.6,11.1173
511,6656,527,244207,72862.4,58233.7,11.2453
512,6669,1768,318273,63987.4,72067.4,11.2566
513,6682,719,213277,52857.3,49138.3,11.5561
514,6695,2951,240376,73146.4,64304.6,11.4858
515,6708,8963,391984,83086.2,81641.5,11.3499
516,6721,11268,401713,81181.1,92345.5,11.4113
517,6734,6369,211651,70114.7,60571.5,11.6375
518,6747,3692,172910,64664.8,50474.9,11.4782
519,6760,531,357019,71647.3,76785.3,11.4713
520,6773,1225,435737,61764.9,83104.7,11.3485
521,6786,3619,165009,49697.8,44909.1,11.1255
522,6799,1842,305554,57889.1,58147.8,10.896
523,6812,4458,255807,69054.5,64376.1,10.8751
524,6825,1514,237290,45430.7,47167.1,10.9172
525,6838,1103,136314,42943.5,36546.7,11.1665
526,6851,3306,291306,55314.2,63026,11.5151
527,6864,345,235957,47927.9,56560,11.7862
528,6877,381,264992,53532.9,58165.1,12.0811
529,6890,1238,240446,49595.4,51327.3,12.2838
530,6903,2251,86585,30214.9,24451.4,12.2162
531,6916,4318,280806,70191.4,75878.9,12.3135
532,6929,281,180424,41636.7,46762.8,12.3807
533,6942,246,191693,60075.5,51278.8,12.2013
534,6955,1566,279122,87537.1,79189.8,12.1174
535,6968,2858,267981,81386.6,67133.6,11.7326
536,6981,1219,179317,37448.3,39441.6,11.7809
537,6994,8161,132107,52311,30656.4,11.695
538,7007,188,255136,30936.4,48524.7,11.5977
539,7020,1034,162501,38821.7,41470.4,11.3505
540,7033,641,143420,47873.9,41709.7,11.149
541,7046,2968,202631,66747.5,55646.8,11.1515
542,7059,4514,329617,68197.1,74809.1,11.1844
543,7072,485,287543,40970.1,61766.7,11.2295
544,7085,702,150633,64390.4,44381.9,11.2253
545,7098,1547,151648,53034.2,43109.2,11.324
546,7111,4280,351809,60415,79350.3,11.2695
547,7124,40,216831,76661.7,62141.2,11.2647
548,7137,215,290282,67574.9,58010.8,11.5121
549,7150,7240,223102,60729.8,59645.1,11.4942
550,7163,505,183737,68332.5,60784.7,11.427
551,7176,409,227401,51809.4,51834,11.4893
552,7189,2207,153648,46934.8,40850.5,11.4044
553,7202,1458,161068,54891.9,44875.3,11.4147
554,7215,454,219519,57748.5,59880.7,11.4372
555,7228,1477,108631,42521.3,35782.2,11.4771
556,7241,3428,253490,52992.2,54090.2,11.5215
557,7254,4218,240210,49064.9,56721.3,11.5615
558,7267,2468,221503,77299.8,58423.3,11.6044
559,7280,738,360502,71149.5,76625.2,11.6556
560,7293,1470,246934,55475.1,54591.4,11.6361
561,7306,1132,395973,78931.2,81614.6,11.6749
562,7319,490,208046,71673.5,60283.1,11.8989
563,7332,41,261443,89775.9,79123.9,12.3004
564,7345,4210,298101,67895,70618.3,12.4661
565,7358,7773,259244,90956.1,65728.6,12.5481
