generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
103,1352,200,29612,7808.7,7347.66,5.41439
104,1365,540,40430,10328,10304.1,5.42775
105,1378,86,27292,10627.5,8431.52,5.44787
106,1391,878,88651,27814,23967.5,5.47252
107,1404,1141,99294,20488.8,22004.6,5.483
108,1417,2923,106734,30548.7,25498.6,5.49417
109,1430,195,41490,10852.9,11583.4,5.50365
110,1443,1446,48185,10519.7,9895.46,5.49355
111,1456,31,29870,8016.17,7467.68,5.50425
112,1469,245,58921,18573.3,16681.5,5.50554
113,1482,277,82913,20721.2,18618.2,5.52056
114,1495,225,72779,23847.1,19205.1,5.53529
115,1508,381,104982,23417.8,28444.7,5.54349
116,1521,1155,60538,17062.7,15522.3,5.56188
117,1534,91,77277,25388.8,21954.9,5.56813
118,1547,584,58875,17768.8,15120.1,5.59117
119,1560,889,71112,17654.4,18151.1,5.60186
120,1573,310,76308,21464.4,22139.5,5.61107
121,1586,458,111134,24433.5,22634.5,5.62274
122,1599,117,86979,25993.9,22109.9,5.64755
123,1612,740,172452,28984.9,34504.9,5.65502
124,1625,1372,98817,30965.4,27179.3,5.66883
125,1638,1781,147626,26475.3,28232.8,5.67992
126,1651,841,96121,23468,18434.6,5.6889
127,1664,925,121644,33911.3,32565.2,5.67282
128,1677,1781,84466,28928.2,21212.7,5.69285
129,1690,74,104533,25461.6,23160.5,5.70439
130,1703,595,82822,35282.9,24557.9,5.70654
131,1716,852,216281,37835.1,46084,5.72269
132,1729,948,132318,34378.1,31508.5,5.73895
133,1742,379,92332,32466.1,26197.1,5.73828
134,1755,756,95456,26470.2,23424,5.73251
135,1768,146,146545,23714.4,30640.4,5.7383
136,1781,2094,147858,36069.8,35249.6,5.73732
137,1794,37,168994,44717.9,34440.5,5.7588
138,1807,418,286395,42188.7,56018.4,5.78213
139,1820,214,220877,54737.2,51470.5,5.79839
140,1833,358,130582,28541.6,31497.3,5.81495
141,1846,288,171759,30124.1,32539.9,5.83333
142,1859,2091,98319,24678.9,22016,5.81064
143,1872,833,167013,38962.4,36180,5.81842
144,1885,258,137831,31416.9,29653.7,5.83211
145,1898,3349,399140,64827.4,84818.8,5.84172
146,1911,6252,136043,35760.5,27431.4,5.84143
147,1924,2868,113716,22545.8,23351.7,5.88664
148,1937,1312,76445,24021.8,20647.1,5.87202
149,1950,241,47613,15748.5,11823.5,5.95611
150,1963,1565,114026,22155.3,24133.4,6.21797
151,1976,136,90113,22527.2,20470.3,6.60019
152,1989,471,61582,12880.4,12666.3,7.01571
153,2002,28,34279,12102.2,9121.09,7.31896
154,2015,126,33542,11295.7,10251.3,7.43218
155,2028,278,49841,11713.1,12725.4,7.50285
156,2041,333,59332,14112.3,16519,7.56819
157,2054,830,61267,16225.9,16500.8,7.41053
158,2067,294,63609,17513.6,15458.5,7.18585
159,2080,974,85488,25234.5,24719.2,7.11189
160,2093,373,94686,24630.4,24613.5,6.89556
161,2106,54,60883,14431.5,13237.6,6.65969
162,2119,434,122314,21178,24673.8,6.35965
163,2132,666,66384,14816.3,14895.5,6.25855
164,2145,196,108169,27929.7,25855.6,6.23234
165,2158,327,74333,20533.7,17435,6.18754
166,2171,532,43972,13699.3,9659.08,6.16718
167,2184,148,43696,12256.4,10565.1,6.15026
168,2197,149,33432,10618.9,9092.27,6.1752
169,2210,244,94957,14689.5,19688.5,6.1913
170,2223,923,114279,18154.5,22813,6.20381
171,2236,626,30647,10987.4,8708.3,6.21491
172,2249,270,52227,14623.5,12666.7,6.21849
173,2262,415,63029,13150.2,14986.3,6.24471
174,2275,334,36633,10673.6,10329.1,6.25691
175,2288,1313,61567,13764.6,14153,6.28387
176,2301,480,79657,19057.1,21283.3,6.31015
177,2314,298,59163,15071.9,17307.2,6.33494
178,2327,24,78103,20165,20927.6,6.34251
179,2340,1329,90207,26121.9,23819,6.362
180,2353,926,129409,29932.5,31026.8,6.3847
181,2366,761,99042,26997.3,25072.8,6.39318
182,2379,124,109797,29474.5,29704.9,6.42539
183,2392,949,64008,23812.4,17505.6,6.446
184,2405,1058,95849,32039.1,27943.8,6.4509
185,2418,1513,201534,30738.3,37977.3,6.46358
186,2431,332,66615,28172.8,21243.2,6.4681
187,2444,1855,127708,33218.6,30461.7,6.48034
188,2457,2690,88375,23359.7,21262.6,6.47713
189,2470,414,133987,33182,35312.4,6.5033
190,2483,139,130415,24840.3,27469,6.53017
191,2496,5914,187440,63327.1,46766.5,6.55501
192,2509,3751,113267,37502,27501.6,6.56632
193,2522,305,262242,64474.5,64037.6,6.59381
194,2535,4443,132167,47538.1,30454,6.61364
195,2548,30,173128,58139.8,49025.7,6.66088
196,2561,178,141187,35698.2,38965.4,6.66458
197,2574,1992,107531,35662.9,34727.4,6.7245
198,2587,1201,162099,33910.6,32571.4,6.768
199,2600,238,104788,33187.1,31214.4,6.73574
200,2613,20,189472,46408.5,44111.6,6.66599
201,2626,1155,167721,43510.1,43293.2,6.64912
202,2639,2426,127166,43356.1,38544.8,6.64684
203,2652,1477,304414,47726.6,56434.6,6.64379
204,2665,4998,129037,46378.6,35480.9,6.67148
205,2678,4373,140147,45081.6,32630.5,6.6659
206,2691,1852,164580,37492.7,37466.8,6.68028
207,2704,3150,363393,52563.6,66387.5,6.7062
208,2717,467,143536,44142.8,42927.5,6.62257
209,2730,2942,103984,37463.8,29131.8,6.6225
210,2743,1363,71090,20353.7,17088.1,6.62909
211,2756,36,184548,41358.9,46141.2,6.61657
212,2769,344,131687,33425.2,38722.4,6.63968
213,2782,526,73371,19279.8,17904.7,6.67057
214,2795,826,82971,23921.8,20162,6.86138
215,2808,442,75043,23530.7,21254.6,6.9542
216,2821,776,63013,19516.9,15862.8,7.00388
217,2834,487,55086,16672.3,13022,6.85869
218,2847,676,47852,16314.4,15892.8,6.78178
219,2860,323,67077,27025.9,19018.6,6.65769
220,2873,632,132624,34447.7,33443.3,6.69111
221,2886,393,187034,32381.9,42208.8,6.71745
222,2899,574,50181,16761,14852.2,6.84045
223,2912,1131,35554,13404.2,9792.12,6.72178
224,2925,44,63449,19470.2,16288,6.70818
225,2938,548,68234,19511.4,19546.9,6.71313
226,2951,1864,65275,27617.4,19485,6.70459
227,2964,715,93681,21753.6,22620.8,6.72051
228,2977,1356,101541,33661,32351.5,6.77518
229,2990,3925,165584,43517.7,34292.2,6.80371
230,3003,620,81280,23581.1,19267.9,6.82068
231,3016,1460,113812,24807.3,22548.5,6.78589
232,3029,2898,75774,25469.2,23072.4,6.81193
233,3042,436,95152,26197.5,24274.4,6.84318
234,3055,646,81283,23225.3,24230.8,6.8508
235,3068,763,77117,25386.5,20481.1,6.87259
236,3081,17,88413,27924.4,24511.9,6.87347
237,3094,623,94995,32797.7,26734.6,6.89125
238,3107,3514,96400,31818,24411.6,6.91164
239,3120,203,166629,27274.3,32935.3,6.93414
240,3133,265,95775,21172.4,21356.8,6.96221
241,3146,789,114199,27989.7,28072.3,6.98599
242,3159,2264,101270,30837.4,23552.3,6.98514
243,3172,745,346021,51087.4,64249.7,7.00936
244,3185,3676,190982,47354.5,38558.6,7.02266
245,3198,393,151952,47589.3,41512.2,7.04038
246,3211,711,164189,51916.5,46573.1,7.05783
247,3224,1510,204087,36625.7,43138.2,7.08927
248,3237,144,119222,43314.2,36513.3,7.03196
249,3250,696,195483,44554.1,49227.4,7.04098
250,3263,39,66390,18700.6,15727.6,7.068
251,3276,634,83971,21581.3,20770.7,7.09678
252,3289,1181,105162,36057.9,31001.9,7.1292
253,3302,276,83631,24578,23786.5,7.1613
254,3315,4324,126278,39023.1,34021.6,7.17765
255,3328,695,208482,30668.8,41979.4,7.2084
256,3341,848,146657,39524.9,37647.9,7.23649
257,3354,1322,238861,35602.8,48299.7,7.2637
258,3367,3158,208356,60724.1,54533.8,7.27761
259,3380,812,327608,60176.6,62793.2,7.24933
260,3393,289,169378,41163.3,40016.1,7.25175
261,3406,62,198748,48838.5,46455.5,7.24947
262,3419,399,198156,64063,64570.2,7.26958
263,3432,1765,196715,61002.3,51292.6,7.24075
264,3445,2483,343310,49350.4,71565.9,7.25521
265,3458,2130,256156,59412.1,59522.5,7.26751
266,3471,7500,172843,53538.5,43374.5,7.28565
267,3484,154,257589,58437.5,63607.2,7.30911
268,3497,1042,177296,59674,42261.7,7.33217
269,3510,2824,497696,68766.7,89767.3,7.36328
270,3523,226,216710,66480.5,63464.4,7.38503
271,3536,640,250683,65243.1,62523.3,7.41504
272,3549,3388,245486,73548.3,63156.7,7.41349
273,3562,3194,242338,56144.5,52933.5,7.43856
274,3575,1868,265422,58939.8,58517.7,7.44683
275,3588,1292,180360,62594.6,45469.6,7.47851
276,3601,2448,197836,58990.3,60012.3,7.47928
277,3614,1031,319249,88764.3,89122.2,7.48176
278,3627,616,199164,39796.2,41276,7.4995
279,3640,5793,203596,63372.7,49896.8,7.53357
280,3653,316,324333,68127.9,72347.3,7.54863
281,3666,41,163916,59204.3,49296.6,7.57715
282,3679,708,166978,46785.1,39859.4,7.55174
283,3692,2992,307284,74908.5,76005.7,7.55234
284,3705,1059,206161,57201.4,62380.5,7.54412
285,3718,370,221917,64464.1,54207.9,7.56167
286,3731,571,170613,57561.5,54211.7,7.58775
287,3744,2876,188555,49474.8,44397.1,7.60758
288,3757,1182,175170,37307.7,38340.4,7.62922
289,3770,812,319942,56401.3,70684.9,7.65417
290,3783,452,176800,46735.4,47151.5,7.68125
291,3796,2514,295426,67256.8,83328.5,7.69822
292,3809,1721,310671,77027.6,75896.1,7.7252
293,3822,1164,181379,51165.6,46797.9,7.72947
294,3835,3777,183940,65510.7,48973,7.76203
295,3848,1445,196079,58774.2,49385.2,7.77282
296,3861,149,218895,71646.8,55083.4,7.76309
297,3874,1936,269350,87242.2,79360.6,7.78642
298,3887,563,341395,89567.9,89143,7.81654
299,3900,960,308571,95026.9,71856.3,7.83323
300,3913,5154,413132,102335,112019,7.86317
301,3926,1547,226968,65001.5,48340,7.848
302,3939,2252,191807,54445.4,45073.8,7.87145
303,3952,1270,303520,81785.7,78686.2,7.88993
304,3965,9735,396213,91698,90106.9,7.92475
305,3978,3818,284594,64402.7,67920.2,7.95794
306,3991,857,353989,53199.3,68007.3,8.03506
307,4004,1063,361873,67782.3,81309.8,7.99667
308,4017,4743,239908,79305.9,74895.3,8.03615
309,4030,1338,332620,98843.9,78963.2,8.05386
310,4043,744,227212,50661.3,62222.5,8.0575
311,4056,809,222864,56825.2,59477.5,8.04891
312,4069,2698,313115,63395.4,69107.7,8.06737
313,4082,9693,194159,50394.1,47727,8.09901
314,4095,572,305037,74047.1,67957.2,8.12734
315,4108,1182,460933,105170,100146,8.16099
316,4121,1599,277287,130374,92340.7,8.20125
317,4134,9816,488592,158793,135186,8.21482
318,4147,422,359735,119808,97324.1,8.20267
319,4160,6470,550605,130841,124862,8.18883
320,4173,3064,292261,95222.6,90975,8.20843
321,4186,3517,318060,139583,95203.2,8.22541
322,4199,2886,340649,112640,100739,8.26145
323,4212,4867,475329,102479,102406,8.28968
324,4225,772,242724,78806,68739.3,8.32095
325,4238,105,278036,68362.6,73017.1,8.35176
326,4251,168,210546,51246.7,57255.5,8.37747
327,4264,2428,370225,71407.4,78708.4,8.40693
328,4277,932,290997,58578,64771.1,8.4075
329,4290,936,334657,58587.4,65954.7,8.44192
330,4303,544,209743,43892.5,44898.8,8.47769
331,4316,528,168427,50924.9,42726.1,8.49546
332,4329,860,209687,78778.7,61508.8,8.50981
333,4342,356,336948,89531.5,91818.7,8.53811
334,4355,2874,347050,80771.4,83214.7,8.56802
335,4368,3186,467708,91501.8,101559,8.59638
336,4381,395,358868,75824.2,86646.7,8.60686
337,4394,5869,242472,72955.3,69002.4,8.60246
338,4407,2322,412490,95290.1,107662,8.63965
339,4420,760,198974,67257.7,55035.4,8.60535
340,4433,1325,401927,88591.7,100857,8.63662
341,4446,218,195583,45583.1,49050.4,8.66084
342,4459,6578,353314,88024.2,76348.4,8.69812
343,4472,536,383046,74280.2,95593,8.71158
344,4485,4482,333757,90241.7,85795.9,8.73211
345,4498,2058,277552,75162.4,73354.6,8.76248
346,4511,2873,817769,112091,154031,8.75765
347,4524,4206,259905,102279,67667.6,8.76773
348,4537,4593,181611,58332,42059.7,8.79438
349,4550,3837,345062,69557.2,86762,8.81204
350,4563,6092,325308,88889.1,79061.8,8.84513
351,4576,2475,465250,85210.4,96680.9,8.86076
352,4589,7347,329684,87858.6,87051.9,8.88983
353,4602,1344,241484,71033.5,62318,8.91279
354,4615,1975,199710,70105.3,55056.1,8.88523
355,4628,4064,186314,40684.1,37218.1,8.9247
356,4641,2863,345295,79974.1,91191.7,8.91898
357,4654,2557,340628,59475.9,69936.1,8.95701
358,4667,744,199090,63829,57864.7,8.99362
359,4680,7173,363879,68153.4,67765,9.02845
360,4693,1281,242379,74838.9,64867,9.05714
361,4706,148,283363,80370.4,77585.7,9.09936
362,4719,736,278243,85831.8,77490.8,9.13484
363,4732,1190,148244,58189,38255,9.17328
364,4745,4901,221766,63368.6,52159.5,9.18364
365,4758,2782,291824,78003.6,89431.4,9.19997
366,4771,2606,150958,69340.3,39384.5,9.24201
367,4784,3218,166641,48398.6,41878.1,9.27244
368,4797,810,248328,71092.2,53471.4,9.30269
369,4810,1121,742390,104083,143345,9.3168
370,4823,489,194156,56643.3,45018.8,9.41367
371,4836,2034,326734,76736.7,78086.5,9.33342
372,4849,1440,582205,84260.7,112799,9.33398
373,4862,3271,401653,61726,78627.7,9.34146
374,4875,3515,230076,80301.8,62200,9.38588
375,4888,968,305007,66614.2,64422.3,9.58069
376,4901,1622,196818,69462.3,59388.4,9.70084
377,4914,2759,216532,62457.3,49831.4,9.84809
378,4927,4339,248046,83181.2,66158.2,9.73496
379,4940,1484,219041,44437.5,53342.2,9.62498
380,4953,266,162975,48698.4,50674.5,9.4419
381,4966,7004,281178,62501.8,58914.4,9.44052
382,4979,1459,124025,39359.1,30841.1,9.44833
383,4992,1683,242339,61007.9,65135.2,9.45173
384,5005,2299,338355,70693.7,72344,9.48713
385,5018,2185,381164,74302.6,74432.3,9.51003
386,5031,13,303136,54206.5,77805.8,9.5313
387,5044,3597,215597,62489.8,58250.2,9.56989
388,5057,663,183461,52158.8,48635.2,9.78309
389,5070,2864,205899,40103.9,44443.6,10.2446
390,5083,2126,90861,28397.1,26785.8,10.7454
391,5096,347,130987,35332.2,37378.2,11.3635
392,5109,4208,114862,39841.7,26497.9,11.5919
393,5122,1335,162928,51448.8,38826.3,11.8294
394,5135,175,201600,50335.3,59120.7,11.6797
395,5148,4171,382984,94460.9,80757.7,11.1189
396,5161,2392,257201,86725.6,75098.1,10.6042
397,5174,1283,740251,120199,152270,10.4949
398,5187,1894,477042,108465,113822,10.3741
399,5200,17493,529359,139980,136487,10.7194
400,5213,3678,369555,119514,117353,10.759
401,5226,1309,449012,133676,123720,10.6101
402,5239,450,565867,109766,137430,10.5951
403,5252,7287,448624,119180,108625,10.2579
404,5265,4165,268850,89980.1,73303,9.96707
405,5278,12391,287016,95017.9,68564.9,9.99271
406,5291,3675,365018,71988.7,84570,10.016
407,5304,1492,289669,58605.6,67268.3,10.1812
408,5317,2015,278642,53083,57479,10.3011
409,5330,1670,142439,49191.3,37183.9,10.368
410,5343,6104,324767,70522,73969.7,10.3111
411,5356,2988,244929,73386.7,71736.8,10.3358
412,5369,276,360324,68225.3,71895.4,10.2844
413,5382,200,182528,45578.7,39230.7,10.1358
414,5395,544,235107,63901.8,50758.1,10.1466
415,5408,4140,165351,68918.5,42874.9,10.1771
416,5421,358,137291,46566.4,40137,10.5163
417,5434,109,177976,41083.2,43023.3,10.4288
418,5447,654,129371,40930.3,36816.3,10.4807
419,5460,447,148321,46858.1,37796.3,10.4211
420,5473,192,320417,74524.5,78320.9,10.3841
421,5486,4649,188650,55043.5,49234,10.2444
422,5499,862,144106,42497.1,33517.3,10.2906
423,5512,4409,189315,47084.8,40763.9,10.3187
424,5525,293,230205,56797.4,54702.6,10.3413
425,5538,366,310421,57257.8,67821.3,10.3755
426,5551,165,138514,45319.1,38293.5,10.383
427,5564,2804,107808,32839.1,25852.8,10.3876
428,5577,2338,142182,52267.2,39612.6,10.4103
429,5590,1312,128574,51215.4,34925.5,10.4474
430,5603,1123,354831,73525.6,72994.4,10.486
431,5616,946,179908,59691.3,44538.2,10.5005
432,5629,1057,323387,71240.5,73183.3,10.5045
433,5642,1248,100643,23853.6,22078.8,10.4949
434,5655,1607,156367,50563.8,40172.9,10.4975
435,5668,411,131350,47419.1,34514.7,10.5297
436,5681,1990,120272,34128.6,29515.1,10.6279
437,5694,325,144172,28528,27239.5,10.617
438,5707,1487,194295,33777.2,38736.8,10.6238
439,5720,75,110239,28290.6,29571.2,10.6466
440,5733,296,162215,27784,32741.7,10.6449
441,5746,1540,119954,34280.6,28589.4,10.6773
442,5759,3079,113203,39370.9,30353.9,10.7153
443,5772,1786,138175,45381.6,39509.9,10.7669
444,5785,1484,186778,35012.9,44629.3,10.8051
445,5798,1354,240525,50194.4,56795.5,10.8374
446,5811,517,207895,38622.3,48351.4,10.88
447,5824,299,129913,34495.8,36376.9,10.9153
448,5837,409,162789,40068.7,41454.5,10.9551
449,5850,66,277494,56304,61303.2,10.999
450,5863,2804,221464,57608.1,53096,11.1646
451,5876,3201,154847,37387.9,33733.3,11.0455
452,5889,1702,192475,33454.5,40093.9,11.0714
453,5902,695,84781,19561.3,18491,11.0694
454,5915,855,184969,34167.8,40661.1,11.0846
455,5928,475,129249,43459.3,35850.5,11.125
456,5941,915,158922,42365.2,43368.1,11.1801
457,5954,1042,286241,78902.9,70087.4,11.2056
458,5967,393,179570,39331.2,42936.8,11.202
459,5980,422,289605,57884.5,66986.1,11.2513
460,5993,1519,184354,51905.2,48643.1,11.2226
461,6006,862,107805,35147.9,29839.8,11.2543
462,6019,1601,239940,43787.9,51598,11.2591
463,6032,674,161028,42915.1,38031.9,11.295
464,6045,1453,380784,43259.9,67711.5,11.315
465,6058,285,168938,34483.5,36577.5,11.2926
466,6071,1649,134714,34073.8,33988.6,11.3189
467,6084,503,164524,36466.8,39900.1,11.3299
468,6097,324,160622,33716.9,34574.1,11.2128
469,6110,3473,189577,44255.6,46895.7,11.2216
470,6123,547,72187,26374.3,18648.4,11.5496
471,6136,250,80029,26567.3,19714.5,11.3525
472,6149,2557,128920,37076.5,32008.3,11.3359
473,6162,2302,92863,29955.1,24930.4,11.3367
474,6175,1770,154949,44032,44728.1,11.3829
475,6188,2672,115739,48733.4,34378.2,11.4075
476,6201,860,163397,51840.3,41906.4,11.4292
477,6214,5129,513544,82657.4,107208,11.4751
478,6227,1307,126342,34416.9,29324.2,11.4986
479,6240,290,169963,56819.9,53727.5,11.5088
480,6253,2818,172937,52398,41779.7,11.518
481,6266,1243,123713,32986.9,31814.4,11.5435
482,6279,752,234952,39021.7,47565.8,11.7355
483,6292,258,64267,22015.2,15196.5,11.8641
484,6305,1906,206333,52290.5,49800.8,11.9397
485,6318,1133,194774,61417,55577.5,11.7618
486,6331,758,287290,63298,69015.4,11.9104
487,6344,1713,202365,55129.9,56063.9,12.2238
488,6357,1972,208393,55538.5,62515.6,12.1323
489,6370,275,218300,56322.8,51172.9,12.1217
490,6383,2407,139340,49823.5,36836.5,12.1443
491,6396,3035,202583,77488.9,67549.5,11.8807
492,6409,661,285079,77776.2,74884,11.6719
493,6422,3103,361913,83302.9,93739.6,11.6908
494,6435,3053,351683,99323.4,80563.1,11.7108
495,6448,334,130882,43347,37007.7,11.7237
496,6461,3200,334580,83813.6,78930.4,11.7478
497,6474,1559,244497,81300.7,70791,11.7963
498,6487,1092,167461,42662.7,40131.3,11.804
499,6500,3040,192186,59023.6,51705.2,11.8065
500,6513,164,265078,83807.5,75899.5,11.8294
501,6526,547,218407,55166.8,59102.9,11.8322
502,6539,6686,255846,67035.8,62759.6,11.8355
503,6552,5648,303020,81953.8,79905,11.887
504,6565,2578,344177,92171.9,82667.1,11.9056
505,6578,3129,204229,54685.3,56861,11.9478
506,6591,4978,296251,103159,89982.9,11.9424
507,6604,909,301199,74183.4,79326.6,11.965
508,6617,3293,592419,96998.4,122257,11.9687
509,6630,4882,371800,100478,80076.6,11.9706
510,6643,2186,262418,104237,73656.4,11.9366
511,6656,1278,414821,79823.4,91704.3,11.895
512,6669,2081,241576,66507.6,57442.6,11.9277
513,6682,2605,248020,63374,69633.3,11.9769
514,6695,3716,186576,66950.9,49034.8,11.9999
515,6708,4949,259450,81031.6,57764.2,11.9971
516,6721,9538,668242,118348,122208,11.9667
517,6734,3906,396109,73737.7,75229.2,11.9627
518,6747,790,552846,125087,120953,11.9643
519,6760,19718,345761,116495,94502.3,11.9781
520,6773,2049,274697,69271.1,66724.3,11.9937
521,6786,1156,329603,78104,72282.6,12.0434
522,6799,1243,374509,96894.7,96439.3,12.0002
523,6812,2410,265833,93334.9,75242.5,12.0096
524,6825,5315,521583,88248.6,108072,12.0135
525,6838,3615,269934,63890.1,65668.4,12.05
526,6851,1072,198738,57704.4,52522.3,12.0442
527,6864,9379,437092,80594.9,102448,12.0385
528,6877,4229,187683,68778.7,54671.8,12.0292
529,6890,858,279781,71777.3,64321.6,12.0459
530,6903,2815,299711,74911.3,76051.8,12.0402
531,6916,2205,405086,99945.8,98094.1,12.0363
532,6929,4547,197454,54572.5,48933.5,12.0792
533,6942,4075,203385,69400.1,59636.5,12.0887
534,6955,2533,235474,61643.7,65474,12.1174
535,6968,926,245632,70233.6,66207.7,12.1733
536,6981,2846,277235,70044,69428.6,12.1895
537,6994,3782,422325,73693.6,78306.6,12.2158
538,7007,3241,236822,82474.9,63412.3,12.2013
539,7020,218,274716,59417.1,67681.9,12.2621
540,7033,67,239424,59123.1,66676.1,12.4434
541,7046,1317,212239,59931.8,55851.9,12.7718
542,7059,3197,279703,64850.8,73205.6,13.1317
543,7072,1241,140332,49049.7,42323.7,13.0755
544,7085,2580,210955,46472.6,45529.9,13.1045
545,7098,1025,334446,68030.4,73570.8,13.0233
546,7111,675,167025,52911.6,45179.6,13.5066
547,7124,3497,234312,71228.7,70433.3,13.6351
548,7137,400,448820,77235.9,95436.3,13.5414
549,7150,306,401746,99479.2,103508,13.6004
550,7163,1598,389970,111197,104687,13.5047
551,7176,1005,371299,92999.7,82478,13.5451
552,7189,558,230267,64118.6,65694.1,13.4297
553,7202,3202,315430,86180.2,79024.7,13.5304
554,7215,759,286954,55046.1,58346.3,14.056
555,7228,680,239674,49008.9,53778,14.2535
556,7241,8995,246447,94539.1,68123.2,14.0307
557,7254,2692,595970,94342.9,110875,13.7378
558,7267,959,527855,69030.4,98474.5,13.2562
559,7280,1602,487947,93854.5,107669,13.0158
560,7293,1497,322336,99552.3,71462.2,13.1467
561,7306,3999,289484,86900.5,75589.1,13.6266
562,7319,5007,284645,77298.4,64952.1,14.1611
563,7332,752,186515,47342.6,47670.4,14.7316
564,7345,1519,207782,46270.3,52037.3,15.6635
565,7358,390,370115,81130.3,87483.5,15.759
566,7371,522,301249,63249.3,74246,15.8609
