generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
88,1157,35,100093,19457.8,21699,11.9788
89,1170,756,129007,33056.2,28907.1,11.8927
90,1183,288,85175,24807.8,21723.6,11.4683
91,1196,3460,190151,41051.5,40102,11.4453
92,1209,1172,98145,22986.9,23801,11.3301
93,1222,620,63731,17156.9,17122.1,11.3865
94,1235,254,69811,14064.1,17249.4,11.4643
95,1248,864,44769,16265.8,13067.3,11.2489
96,1261,955,43510,11673.7,11291.3,11.2675
97,1274,1280,27552,8477.6,7590.22,11.4687
98,1287,149,19456,6096.2,5464.42,11.7069
99,1300,31,24697,4089.5,4991.92,12.155
100,1313,90,39396,7341.1,8767.87,12.2498
101,1326,95,77288,18549.8,19029.7,12.3632
102,1339,545,59939,13621.5,13358.7,12.3838
103,1352,3288,52155,19090.1,13668.9,12.3807
104,1365,985,51773,16841.4,14190.4,12.1301
105,1378,1069,73587,19508.2,21420.9,11.9462
106,1391,363,63817,18434.5,16657.8,11.5588
107,1404,573,100016,32807.1,27761.9,11.113
108,1417,258,124460,44141.1,35394.7,11.0384
109,1430,19,278747,64379,63489.6,10.9442
110,1443,3075,598316,93234,122942,10.8186
111,1456,1902,186696,37572.1,38992.6,10.7914
112,1469,519,152688,45105.1,41650.4,10.8124
113,1482,1389,191488,56500.5,52090.1,10.86
114,1495,1642,175204,49731.4,36515.7,10.702
115,1508,2646,302215,67281.9,61253.6,10.3873
116,1521,1830,284515,101786,74288.7,10.131
117,1534,2439,277829,78483.1,63987.1,9.98091
118,1547,4646,273129,83670.9,68216.9,10.0736
119,1560,5538,230684,61774.1,59005.1,9.71985
120,1573,1140,204872,52024.3,47852.2,9.38638
121,1586,346,277699,65333,66277,9.01752
122,1599,2264,229204,59850.2,54157.5,8.6513
123,1612,573,168065,46533.5,43199.7,8.33198
124,1625,341,169293,34195.2,32768.7,8.06607
125,1638,167,156815,58832.2,50437.1,7.62091
126,1651,1638,167046,53716.6,46724.9,7.42983
127,1664,2804,249756,44869.6,55360.4,7.55165
128,1677,252,133646,43307.2,34430.2,7.7188
129,1690,1485,121182,29922.5,30987.7,7.82539
130,1703,90,178880,45474.2,44700.3,7.77696
131,1716,253,254776,48169.5,50700.1,7.98301
132,1729,16,130627,34565.8,33705.5,8.2019
133,1742,1161,205414,35144,43246.2,8.15682
134,1755,543,200538,37787,42508.5,8.07448
135,1768,2667,194177,45664.2,50194.1,7.79999
136,1781,276,72194,20696.7,17976.8,7.69077
137,1794,399,146732,33282.7,31853.4,7.45763
138,1807,99,106854,33453.6,30602.8,7.25109
139,1820,3560,129004,36253.4,34703.9,7.08772
140,1833,529,60854,23954.8,18529.2,7.0056
141,1846,158,218391,35628.7,42032,6.81685
142,1859,834,156294,42069.8,39366.7,6.8414
143,1872,267,191399,57723.7,53078.4,6.77043
144,1885,123,125872,43051.5,40474.2,7.15731
145,1898,151,62899,27511.1,16375.6,7.4814
146,1911,352,156248,28077.9,29944.2,7.67402
147,1924,2249,116224,31686.5,30910.3,7.7122
148,1937,2483,130156,30494.3,28246.3,7.53742
149,1950,320,87946,23405.3,21214.3,7.18583
150,1963,719,161921,39043.4,41364.3,7.07176
151,1976,1587,142679,37671.9,36547.3,6.82235
152,1989,1339,148534,46029.6,39555.9,6.60252
153,2002,871,153182,32262,35591.2,6.34983
154,2015,2235,174583,42925.5,42284.7,6.35758
155,2028,37,182325,39349.2,40585,6.40515
156,2041,358,120450,32245.7,34335.5,6.33902
157,2054,1646,158698,42632.8,41605.5,6.29163
158,2067,1590,156697,43635.3,40980.4,6.13045
159,2080,1026,168647,39212.4,43854.1,6.02646
160,2093,872,474889,68433.4,86269,5.86828
161,2106,2325,154670,51030.6,41145.2,5.67393
162,2119,2201,399758,56950.5,77803.8,5.61985
163,2132,1411,249424,68263.4,70169.2,5.61807
164,2145,3467,204493,63400.1,62205.4,5.70323
165,2158,2086,170450,55865.2,47023.4,5.78957
166,2171,2492,162751,68097.7,44568.5,6.01769
167,2184,3453,457488,66902.8,84776.8,6.03611
168,2197,2383,307002,66422.2,75574.4,6.08653
169,2210,207,301707,80323.1,81639.7,6.07797
170,2223,74,194463,51667.1,47124,6.11306
171,2236,5603,160373,40756.8,37506.8,6.2298
172,2249,184,213830,52718.4,45440.5,6.43304
173,2262,460,448538,63161.2,88611.6,6.61908
174,2275,2891,188901,61402.3,54505.7,6.65038
175,2288,120,245473,46007.2,51538.8,6.44832
176,2301,4129,165936,50277.2,47898.2,6.13567
177,2314,5352,156032,39116.2,36622.8,6.06183
178,2327,361,98287,30269.1,27627.9,6.10412
179,2340,2426,107282,34692,29700.2,6.24061
180,2353,1678,207531,52834.6,49485.6,6.36441
181,2366,530,247820,54423.2,57907.4,6.37501
182,2379,805,160131,46960.1,44613,6.32779
183,2392,934,250564,38094.7,53457,6.3066
184,2405,2175,203227,57031.4,57579.6,6.30915
185,2418,180,340564,59635.2,71504.2,6.31625
186,2431,975,165378,52687.2,49260.4,6.25732
187,2444,2429,220275,70933.3,54905,6.16846
188,2457,2921,407554,75935.3,81775,6.20659
189,2470,3093,221637,75374.9,65577.7,6.3981
190,2483,1316,203701,68835.8,60929.8,6.55592
191,2496,3491,329714,79467.5,74456.5,6.62483
192,2509,1900,197966,60223.9,53610.6,6.65688
193,2522,5229,179160,77767.8,56594.2,6.64579
194,2535,1068,192092,63635.4,47695.4,6.7322
195,2548,1415,323769,72091.1,68861.6,6.70008
196,2561,204,393603,72040.2,77353.1,6.63823
197,2574,1266,325517,82697.4,79554.9,6.43776
198,2587,3806,288574,51660.9,65876.7,6.2763
199,2600,1175,223363,61731.2,52065.7,6.19204
200,2613,88,307938,78822.7,85402.3,5.99312
201,2626,3293,328788,87566.9,76128,5.90098
202,2639,2963,250740,61272.6,61292.7,5.73964
203,2652,4825,238563,53820.2,56170.5,5.77697
204,2665,661,175432,57425.1,54050.8,5.68998
205,2678,1029,188778,64743.3,58838.8,5.63185
206,2691,579,271090,64171.7,58624.6,5.63641
207,2704,662,159618,48193.1,46541.7,5.52735
208,2717,1201,291446,77458.8,81090.5,5.38507
209,2730,1039,212798,57517.3,50729.3,5.35111
210,2743,100,166533,58393.2,38109.4,5.28817
211,2756,1199,169335,58471.7,52233.7,5.15314
212,2769,3354,204432,65929.2,54996.6,5.14913
213,2782,4272,404305,75443.3,93800.7,5.11131
214,2795,655,419091,85638.7,88355.3,4.96058
215,2808,4980,379309,84208.9,85106.8,4.8686
216,2821,1133,160258,51895.7,46397.3,4.77559
217,2834,1466,183039,48174.1,44685.4,4.77933
218,2847,1725,217517,69948.1,62169.9,4.76921
219,2860,1466,378977,62055.8,80496.8,4.70892
220,2873,2972,247408,76644.8,65903.9,4.58601
221,2886,3186,422514,111366,88365.3,4.43743
222,2899,3969,441111,102644,111184,4.27489
223,2912,1514,229796,90450.8,63655.9,4.12496
224,2925,2129,429870,67493.7,80886.4,4.09691
225,2938,978,351801,92891.5,84592.9,4.01377
226,2951,1166,478086,99451.9,104531,3.98882
227,2964,1232,432249,80658.6,88562.6,4.0341
228,2977,3052,216023,69893.1,58107.8,4.05859
229,2990,2662,243096,76001.3,73312.3,4.1913
230,3003,588,416694,86530.5,91499.6,4.23613
231,3016,2451,463233,122036,123293,4.21631
232,3029,2243,207714,67759,60713.4,4.09738
233,3042,1618,315666,60164.9,71530.7,4.12967
234,3055,519,356281,79140.8,79216.5,4.20951
235,3068,6870,319991,89116.6,88671.4,4.29964
236,3081,57,273297,71738.8,76587.6,4.37298
237,3094,705,318686,66573.4,77816.7,4.38983
238,3107,418,177852,53240.4,51483.1,4.27356
239,3120,2537,462399,99070.5,96986.1,4.23121
240,3133,5062,269057,72706.6,59918.5,4.18559
241,3146,1026,171212,58923.5,44937.7,4.25381
242,3159,5618,166423,62268.9,43691.8,4.30742
243,3172,761,304606,53586.9,60570.9,4.37561
244,3185,4215,253219,72276.6,66265,4.2104
245,3198,2876,616591,96083.5,119786,4.04966
246,3211,1335,470454,90616.8,117842,3.89571
247,3224,2367,478365,97610.3,107002,3.90239
248,3237,125,439087,88131.8,105129,3.95457
249,3250,4135,541329,117910,111301,3.97936
250,3263,14361,295958,87555.3,77794.6,4.00749
251,3276,598,330078,104407,90870.9,4.02858
252,3289,730,314280,70203.5,78200.4,3.98134
253,3302,8616,329699,102504,81709.6,3.84637
254,3315,1482,471515,93180.4,104208,3.79047
255,3328,5841,234161,77189.1,59112.1,3.6902
256,3341,4647,346312,83382.3,82327.1,3.60288
257,3354,3215,203615,52146.9,46535.8,3.56847
258,3367,4646,327485,105371,92650.6,3.57905
259,3380,5054,249394,78550.6,70362.1,3.61784
260,3393,1147,221367,51241.5,53405.8,3.61227
261,3406,764,311222,107376,89338.1,3.60265
262,3419,363,361883,74611.8,81164.5,3.63662
263,3432,2227,175407,59079.6,50307.7,3.664
264,3445,3058,232363,62943.4,51197.3,3.7527
265,3458,1780,198298,65195.5,50801.3,3.91531
266,3471,1111,339385,80143.4,86358.5,4.02771
267,3484,626,258908,62736.7,56128.7,3.97123
268,3497,9747,273839,82528.3,74465.8,3.95368
269,3510,68,176867,54589,53824.6,3.92545
270,3523,1310,181054,77114.2,58851.6,3.89206
271,3536,925,266123,61174.4,58164.8,3.91037
272,3549,327,344555,87274.6,88860.5,3.83255
273,3562,3190,217348,79073.8,60249.7,3.8165
274,3575,515,349280,59048.4,76720.5,3.81701
275,3588,4341,245928,63672.9,50646.9,3.651
276,3601,885,320060,80117.5,78901.7,3.58929
277,3614,4952,212005,63703.3,58001.9,3.59391
278,3627,247,261307,63985.1,69470.5,3.60361
279,3640,4209,252156,74886.5,66627.1,3.61734
280,3653,134,171591,48505.8,46456.1,3.61448
281,3666,1352,646086,101465,122067,3.62955
282,3679,187,279818,72965.4,69462.5,3.62624
283,3692,923,340323,79163,72244.7,3.63946
284,3705,202,347756,92631.7,82553.4,3.64016
285,3718,544,312377,91886.3,80119.7,3.64372
286,3731,1122,249723,67124.7,63221.2,3.6521
287,3744,64,454301,77845.8,98670.6,3.66999
288,3757,6110,330957,72226.5,67689.8,3.68387
289,3770,6583,379039,91953.9,81987.1,3.69763
290,3783,568,274611,69791.4,67770.1,3.71084
291,3796,13644,246817,84141.2,69162.2,3.72273
292,3809,133,253384,60023.3,65875.3,3.73521
293,3822,696,202512,73980.3,59824.6,3.81475
294,3835,3574,283213,68567.1,62124.3,3.90563
295,3848,6963,370075,91980.7,92087.8,4.1084
296,3861,5609,352424,69295,73572.1,4.11468
297,3874,208,181787,49337.1,51417.8,4.02386
298,3887,1732,317987,82142.3,83154.6,3.96376
299,3900,8042,536483,96755.5,118309,3.96057
300,3913,582,345283,85285.5,81808.3,3.94956
301,3926,1849,216692,81048.9,65036.8,3.89565
302,3939,1909,306315,74650.8,73772.5,3.83184
303,3952,2195,261300,85241.4,77417.9,3.84135
304,3965,4272,289691,74533.4,68208.5,3.80576
305,3978,8888,305570,95598.5,93767.9,3.81997
306,3991,713,568568,102415,119496,3.83314
307,4004,5461,500884,121968,117102,3.85018
308,4017,2112,534064,144138,128503,3.86019
309,4030,1374,468807,125534,108521,3.91049
310,4043,225,657434,116372,149246,3.88806
311,4056,317,584059,111414,119662,3.902
312,4069,279,459905,111898,120960,3.89891
313,4082,5948,392878,90899.5,81508.4,3.91126
314,4095,10007,216728,62227.4,51184.9,3.95749
315,4108,190,387046,84073.6,85350.5,4.02032
316,4121,174,263909,81908.5,70689,4.02263
317,4134,305,400489,77511.3,89687.6,3.93314
318,4147,305,427337,84860.7,96350.4,3.94022
319,4160,3404,432127,74243.8,79727.8,3.95288
320,4173,7758,598828,106964,121430,3.95713
321,4186,1054,320892,85673.1,78532.8,3.96251
322,4199,342,654864,131551,139358,3.97304
323,4212,4889,210373,81491.4,63329.8,3.97567
324,4225,3415,643707,121436,136544,3.98622
325,4238,3514,303021,91652.1,89415.4,3.99826
326,4251,3122,512162,83363.6,98554.2,4.03377
327,4264,1593,322457,76598.9,82184.5,4.08684
328,4277,3307,125345,58152.1,31791.4,4.0708
329,4290,1334,202039,51191.2,39058.1,4.04139
330,4303,187,220017,70997.2,56087.4,4.01005
331,4316,199,144953,41774.6,37706.2,4.11188
332,4329,154,153172,63560.3,36623.4,4.11363
333,4342,3635,211548,72739.5,65520.7,4.18415
334,4355,176,392959,88313.9,93050.3,4.20173
335,4368,2255,447732,91983.2,96175.8,4.26614
336,4381,1804,446195,111116,116490,4.37759
337,4394,4882,374640,122289,105945,4.51993
338,4407,3373,548010,142985,111901,4.61579
339,4420,658,372419,110563,105543,4.59802
340,4433,11836,448249,128583,130775,4.45265
341,4446,1073,418301,144734,119141,4.44005
342,4459,1073,298481,81989.5,80499.7,4.3463
343,4472,6792,459752,129342,123767,4.29496
344,4485,6623,798732,151872,191471,4.23176
345,4498,2485,730414,106134,146242,4.09273
346,4511,2858,596936,99485.7,141886,4.10336
347,4524,10839,417838,146758,125157,4.11167
348,4537,2284,261091,114471,67940.8,4.12704
349,4550,1422,580860,122266,137580,4.14623
350,4563,3213,442128,76463.7,91548.4,4.20548
351,4576,1831,294859,81894.5,72687.6,4.18136
352,4589,2590,538971,119219,140701,4.17143
353,4602,9376,451179,143347,106831,4.17717
354,4615,7033,328416,119166,92219.2,4.19233
355,4628,771,403742,143403,117127,4.20548
356,4641,3401,444376,121167,118004,4.22432
357,4654,1386,539221,125315,134137,4.28129
358,4667,2533,228650,78366.2,57350.8,4.2479
359,4680,4912,319152,89395.8,74851.3,4.25692
360,4693,905,351571,80951.5,75653.1,4.25258
361,4706,6055,433685,114332,96605.2,4.25949
362,4719,3064,416888,102550,104227,4.26774
363,4732,3774,468897,118115,107896,4.27945
364,4745,50,318701,86672,93206.7,4.29645
365,4758,333,268111,73901.8,77865.2,4.30259
366,4771,4951,244403,71383.5,59453.3,4.3581
367,4784,1175,471404,75965.6,91106.2,4.3876
368,4797,3032,363110,116858,103129,4.49126
369,4810,2715,308715,77823.5,74168,4.48417
370,4823,954,441313,100063,101403,4.45216
371,4836,767,322037,92489.8,83039.4,4.33192
372,4849,1150,320992,78813.7,91624.9,4.3776
373,4862,505,298684,74910.1,85083.3,4.36747
374,4875,483,414324,71862.9,85998.6,4.2775
375,4888,2993,266870,71184.5,69158.7,4.27379
376,4901,513,284696,71703.3,66939,4.28414
377,4914,2540,212671,65991,52597.7,4.28498
378,4927,1061,342525,88094.5,85438.1,4.34306
379,4940,159,374284,67841.1,86650.9,4.36728
380,4953,869,280207,78996.1,72178.6,4.39955
381,4966,1439,182652,63504.6,51724.2,4.31437
382,4979,734,324362,61299.8,67576.2,4.32203
383,4992,2196,216564,61441,56232,4.34245
384,5005,1907,229942,65658.5,53283.6,4.38342
385,5018,2142,292444,94091.7,62971.6,4.37796
386,5031,199,384391,76902.8,96053.9,4.38731
387,5044,323,309836,81387.6,83966.9,4.37957
388,5057,1701,322677,77335.7,89572.3,4.3944
389,5070,277,200209,52554.6,57235.3,4.3991
390,5083,746,205310,80576,66316.5,4.41792
391,5096,2231,306039,94486.1,84233,4.44702
392,5109,920,490472,94270.8,101992,4.40006
393,5122,7608,420501,86809.9,101861,4.41276
394,5135,1340,413774,91180.9,95001.7,4.46414
395,5148,72,243708,61544.9,59064,4.42344
396,5161,1495,524457,98212.3,108436,4.42823
397,5174,418,325549,79062.3,85767.4,4.41751
398,5187,4254,245788,80996.6,62775.7,4.41497
399,5200,2648,361277,54211,69593.8,4.41662
400,5213,1127,390047,75222.4,83610,4.4988
401,5226,992,278925,67494.2,65487.5,4.45581
402,5239,1322,196252,54651.7,52024.4,4.43261
403,5252,2585,341509,88132.6,93327.3,4.49739
404,5265,604,183003,54037.7,50674.5,4.76209
405,5278,3819,310522,66610.1,65040.5,4.86379
406,5291,3602,299641,75288.6,65914.8,4.95076
407,5304,498,310487,68396.4,73522.2,5.05102
408,5317,6774,166007,53736.4,44168.6,4.97005
409,5330,2673,296951,62739.7,66123.6,4.87767
410,5343,6855,290034,72324.6,72061.2,4.85668
411,5356,1099,161210,49142.4,46238.4,4.95626
412,5369,4227,348117,57010.6,66531.7,4.93567
413,5382,2012,179753,57256.1,48772.2,4.87553
414,5395,5611,168975,61157,44609,4.75518
415,5408,24,224768,63702.7,52774.1,4.82497
416,5421,2684,240014,67060.3,68034.8,4.73199
417,5434,149,272814,67836.7,73101.7,4.64902
418,5447,1631,363791,80323.7,94269.2,4.68041
419,5460,111,313258,74296,70710.9,4.78837
420,5473,6651,299714,61365.4,65611.7,4.78085
421,5486,72,296337,73219.2,74294.6,4.72537
422,5499,3627,231373,68864.4,57355.3,4.68866
423,5512,2203,448233,82016.4,84444.7,4.58911
424,5525,450,342915,61146.8,75212.8,4.55521
425,5538,1273,375725,64905.8,75198.3,4.54101
426,5551,860,232254,47186,48953.9,4.72529
427,5564,5397,270782,63790.2,69930.9,4.9352
428,5577,687,238676,61074.8,52234.2,4.91162
429,5590,158,244862,59028.1,56541.2,4.87019
430,5603,1742,224061,81341.8,58095.4,4.74263
431,5616,4543,216364,68178.6,62651.8,4.69621
432,5629,2089,262595,54184.9,57710.9,4.79607
433,5642,606,170699,37260.8,42983.3,4.76045
434,5655,3152,366993,89602.7,90450.1,4.70149
435,5668,628,229282,71045.4,59191.7,4.66463
436,5681,2102,192513,71415.1,53545.6,4.59595
437,5694,1925,357735,87514.8,82797.3,4.58721
438,5707,910,281786,52079.8,64915.4,4.59301
439,5720,6449,255885,55726.3,51753.2,4.6089
440,5733,2234,353031,70288.2,79160.7,4.61503
441,5746,7138,155902,57465.4,36282.4,4.63103
442,5759,5590,152283,43581.2,35967.5,4.63072
443,5772,266,208887,52695.4,50941.2,4.75392
444,5785,3832,261660,60493.7,64486.4,4.90152
445,5798,1894,181269,61211.3,47332.7,4.83811
446,5811,784,192693,52841.1,51186.1,4.66557
447,5824,3377,88745,37767.5,23315.3,4.68333
448,5837,919,274775,53479.3,66914.8,4.70086
449,5850,1440,324913,77177.2,75316.2,4.69657
450,5863,28,211021,48311,54501.9,4.70364
451,5876,872,252768,68932.7,62549.6,4.66858
452,5889,199,239513,85830.5,68770.9,4.74395
453,5902,1472,271393,56349,66814.8,4.83938
454,5915,2650,196159,53823.4,45393.4,4.88084
455,5928,595,207759,56956.4,60738.6,4.77578
456,5941,4154,156055,41784,39495.1,4.68473
457,5954,3596,180728,67771.9,44311.2,4.70252
458,5967,3694,218173,63311.7,55053.3,4.70515
459,5980,1865,201490,65878.2,55096.7,4.72537
460,5993,1370,185757,58497.1,54198.9,4.73569
461,6006,236,217891,50143.7,54965.2,4.73831
462,6019,8113,162290,57802.1,45268.2,4.73549
463,6032,1102,187102,45364.9,46216.5,4.72145
464,6045,1681,206985,51450.3,52699.1,4.72345
465,6058,3233,184627,42220.3,39306.2,4.74333
466,6071,813,152660,60470,43983,4.73088
467,6084,1110,214717,65210.9,59523.7,4.73232
468,6097,3071,285344,58943.6,63438.8,4.74562
469,6110,1163,342956,51171.4,66911.4,4.78176
470,6123,1547,230326,64880.8,62791.1,4.80607
471,6136,1456,152118,63699.6,45350.4,4.78141
472,6149,5581,141557,64780.5,39549.2,4.80304
473,6162,979,271783,66590.2,68441.2,4.82022
474,6175,7277,243489,71106.5,57426.3,4.83448
475,6188,1650,253623,70970.5,62482.1,4.84606
476,6201,3397,271705,68737.6,65855.7,4.86088
477,6214,159,208790,52620.7,51366.9,4.97947
478,6227,1604,305306,73969.6,70828.9,4.99205
479,6240,2785,276953,70526.4,69143.2,5.02184
480,6253,1369,237318,68867.3,59483.6,5.13734
481,6266,5725,254564,94395.5,64697,5.19268
482,6279,3772,437659,96130.6,89904.3,5.37201
483,6292,1852,342669,87553.2,78982.1,5.45661
484,6305,1352,337694,87070.5,96119.1,5.51322
485,6318,1357,288101,94494.5,84817.2,5.7235
486,6331,354,150008,42473.9,40925.3,5.90331
487,6344,3220,152309,44379.9,38005.7,6.04059
488,6357,647,294095,60904.2,67619,6.02928
489,6370,1618,283756,85856.3,76738.9,5.95554
490,6383,875,261010,69656.1,56923.8,5.66404
491,6396,544,435017,89453.6,96845.3,5.36045
492,6409,3572,423229,107921,113519,5.22756
493,6422,5811,302944,84669.8,80191,4.93466
494,6435,2589,416142,98911,95822.9,4.92418
495,6448,1405,209132,52057.5,53088.8,4.89582
496,6461,3196,530629,111137,148011,4.90694
497,6474,3758,229907,79375.4,60863.1,4.92258
498,6487,459,379843,105255,99368.5,4.91901
499,6500,2515,443232,90463.7,94960.2,4.93053
500,6513,1823,407125,116812,111824,4.93426
501,6526,8619,538549,123645,138838,4.94236
502,6539,4793,406438,145416,125756,4.94638
503,6552,2671,289999,69501.3,67890.2,5.0574
504,6565,1200,153722,68197.8,50499.3,5.21129
505,6578,1088,344400,79130.8,84171.4,5.32533
506,6591,4268,414815,100605,116240,5.30036
507,6604,4432,269191,60916.6,65353.8,5.3542
508,6617,1939,409826,81775.8,80051.8,5.36376
509,6630,1909,205296,71832.6,52684.7,5.3253
510,6643,1879,267398,90850.7,69990,5.30256
511,6656,1758,324326,90162.2,81951.7,5.20437
512,6669,5985,405147,91764.7,88509.4,5.1641
513,6682,6507,429760,125535,112318,5.07294
514,6695,4672,334720,84419.6,85447.9,5.02847
515,6708,10113,374425,98227,99298.9,5.13281
516,6721,3139,373660,95097.1,104026,5.12091
517,6734,2101,415919,107630,104732,5.20255
518,6747,505,350806,91998.3,102013,5.13731
519,6760,7325,375178,123190,107057,5.01129
520,6773,9875,513828,120765,108627,4.93311
521,6786,1632,219827,92835.1,67960.7,4.89064
522,6799,65,345490,102351,92117.5,4.96847
523,6812,7350,480538,105668,122145,4.98791
524,6825,2080,387926,122497,104069,4.98393
525,6838,439,416951,107880,119359,4.93953
526,6851,2642,750943,134887,163036,4.94101
527,6864,58,627357,164110,180660,4.99148
528,6877,5448,557009,95151.8,105456,5.08081
529,6890,3106,334001,89972,87362.8,5.21769
530,6903,1553,498524,107027,106825,5.37534
531,6916,1467,353846,65626.2,86009.8,5.4728
532,6929,1478,371646,105229,109985,5.58784
533,6942,2562,268851,60375,65346.3,5.47147
534,6955,300,499191,129817,123327,5.3438
535,6968,1085,296567,97175.7,86288.1,5.15957
536,6981,11929,543883,149984,122601,5.02906
537,6994,3335,440707,91902.8,85086.6,5.02138
538,7007,4995,415550,78472.3,82023.9,5.04008
539,7020,1450,317531,83565,83773.1,5.03642
540,7033,2039,331147,74441.5,75648.4,5.02786
541,7046,1139,139720,48840.3,44280.8,5.04316
542,7059,98,193919,78967.2,59791.7,5.05903
543,7072,662,653317,104045,139128,5.08441
544,7085,3079,324418,65230,64457.5,5.09948
545,7098,949,232612,73724,66497.6,5.11666
546,7111,2503,285329,94399.5,84487.6,5.13435
547,7124,1072,336657,85964.3,88039.7,5.11174
548,7137,1572,321337,96917.9,86737.8,5.09671
549,7150,5796,299762,93074.8,75207.3,5.13344
550,7163,950,326343,100108,89532.9,5.16894
551,7176,6384,254425,94141.8,77589.7,5.28777
552,7189,5261,935980,173442,208415,5.23205
553,7202,2116,268387,106849,84857.5,5.25327
554,7215,542,400004,69633,80051.9,5.25831
555,7228,2340,698870,123755,160155,5.16884
556,7241,378,307033,86156.4,76532.2,5.13197
557,7254,538,425021,96709.8,90084.2,5.15034
558,7267,547,261418,70331.7,61130.4,5.1254
559,7280,613,318246,65743.2,78330,5.13755
560,7293,3673,772292,122220,170265,5.15393
561,7306,2672,269601,91510.9,77215.9,5.15269
562,7319,1769,537962,134298,134592,5.15688
563,7332,1395,456319,107086,92234.4,5.15509
564,7345,1161,437530,80419.2,89620.1,5.14895
565,7358,840,327389,100858,103478,5.15785
566,7371,12995,308509,121183,78898.7,5.17223
567,7384,5451,785406,105508,151308,5.19852
568,7397,1072,258364,98289.3,83871.8,5.20484
569,7410,2138,381327,86177.6,101223,5.16645
