generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
64,845,1954,47953,17119.4,11960.2,6.99437
65,858,1006,52369,14882,14364.3,7.13262
66,871,38,29271,10203.7,9106.18,7.15757
67,884,624,38821,7496.87,9507.27,7.08347
68,897,356,55263,17527.6,15790.2,7.03945
69,910,210,57039,17139.5,16444.5,7.05031
70,923,527,39431,12270.8,9740.16,7.19916
71,936,188,88841,21827.9,21382.1,7.20533
72,949,369,80163,17102.9,21732.6,7.22523
73,962,86,28270,7582.6,7049.07,7.22192
74,975,1157,37267,9215,7931.23,7.33861
75,988,318,29779,6524.03,7188.44,7.33243
76,1001,328,39862,11465.7,11235.4,7.10397
77,1014,112,45073,12213.9,10730.5,6.80274
78,1027,435,39971,10842.6,9882.19,6.32491
79,1040,368,54900,18346,17880.6,6.00914
80,1053,1120,52981,16956.7,14470,5.69419
81,1066,110,101791,30480.4,29635.2,5.50264
82,1079,162,95361,34559.5,23715.4,5.24829
83,1092,293,57398,20396.2,15702.2,5.13853
84,1105,1055,147033,27368,33668.4,5.11064
85,1118,108,79430,24344,20291.7,5.13422
86,1131,622,145605,38306.7,37030.8,5.14511
87,1144,342,36774,15646.1,11175.1,5.16197
88,1157,1693,58780,22116.8,19115.9,5.17654
89,1170,370,148822,32188.2,34954,5.20793
90,1183,980,68515,22889.2,17713.8,5.20358
91,1196,3245,148130,33273.9,34321.7,5.27174
92,1209,723,137974,25225,26810.5,5.24433
93,1222,1235,72547,18957,15694.2,5.2596
94,1235,231,112071,34138.4,33356.9,5.2585
95,1248,980,221324,46046.9,49792.3,5.25527
96,1261,128,61579,19964.1,17536.3,5.27748
97,1274,834,161464,34373.1,38243,5.28759
98,1287,913,105058,23203.9,23685.6,5.31283
99,1300,2556,94829,29939,26059,5.35681
100,1313,1377,95179,24618.1,21876.8,5.33937
101,1326,1088,97181,21993.8,24381.8,5.3398
102,1339,1224,94270,30359.7,27095.7,5.35747
103,1352,317,64848,24263.5,18103.8,5.36942
104,1365,1440,36031,15059,10594,5.39223
105,1378,1360,56218,21170.6,17799.5,5.39852
106,1391,1333,170446,37201.6,38699.7,5.42139
107,1404,6352,117876,37022.3,30337.9,5.44283
108,1417,280,194274,59894,53635,5.46445
109,1430,2131,129332,37577.7,29851.5,5.47944
110,1443,5433,257583,65733.8,68807.5,5.50035
111,1456,2426,200588,45994.1,45275.8,5.52739
112,1469,347,124539,28882.7,29544.2,5.541
113,1482,118,134384,30198.2,35279.9,5.55601
114,1495,509,167909,26442.2,31020.4,5.57679
115,1508,2311,58284,24371.2,19047.8,5.59312
116,1521,1889,200774,46421.3,42140.9,5.61402
117,1534,3619,84703,32464.7,21274,5.64088
118,1547,716,105136,29937.3,27729,5.66529
119,1560,1085,177987,40474.5,40658.4,5.69229
120,1573,1115,144018,28706.8,30773.9,5.71078
121,1586,1246,92342,26561.8,25410.3,5.73126
122,1599,509,105592,28518.5,25281.9,5.7573
123,1612,830,164029,51615.1,44680.7,5.78882
124,1625,3711,234537,67938.7,60941.1,5.80381
125,1638,945,240702,61951.8,61084.3,5.77986
126,1651,722,118827,35112.7,33015.1,5.7878
127,1664,1354,173893,49797.5,45227.5,5.8103
128,1677,1454,238316,50021.5,48336.9,5.8119
129,1690,543,533356,76410.5,102105,5.84157
130,1703,1414,255949,69215.5,68483.8,5.83849
131,1716,3565,132792,49132.7,35858,5.84695
132,1729,314,227489,51621.3,55439.7,5.87159
133,1742,2574,267568,66780.9,70331.1,5.88294
134,1755,7633,206961,59725.3,53376.5,5.86097
135,1768,641,222826,51749.4,45737.3,5.84383
136,1781,282,171911,50608.7,50273.2,5.84449
137,1794,289,87064,26713.1,21640,5.8504
138,1807,2284,174763,44258.6,42064.7,5.86992
139,1820,115,147933,29152.3,37133.8,5.88465
140,1833,910,114285,29905.8,28772.8,5.90898
141,1846,1119,163058,43712.1,38980.1,5.9354
142,1859,62,154815,66496.5,44749.7,5.94048
143,1872,2745,139156,33805.2,30633.5,5.9565
144,1885,240,58758,18064.8,16538.4,6.0961
145,1898,416,37934,16218.5,10929.7,6.28552
146,1911,702,124419,34536.3,30186.4,6.14124
147,1924,1135,148446,35211,32999,5.97876
148,1937,294,65206,28720.9,18236.1,6.00442
149,1950,1124,66656,21704,17715.6,6.03253
150,1963,3003,284437,34920.3,51104.7,6.01343
151,1976,255,85227,24345.7,24798.3,6.03248
152,1989,741,130769,26871.8,30751.1,6.04857
153,2002,1804,176728,36137.2,35598.9,6.0505
154,2015,2068,187356,39507.8,39607.9,6.07437
155,2028,129,139650,34646.6,33588.1,6.11877
156,2041,1201,162662,37464.5,39416.2,6.11706
157,2054,642,87611,23623.2,21633.3,6.13829
158,2067,627,87705,26482.8,20660.1,6.14907
159,2080,569,86560,24591.2,23199.2,6.15004
160,2093,159,372334,48189.3,72537.8,6.16332
161,2106,506,153951,37582.3,40190.6,6.19001
162,2119,875,104890,18545.7,24409.3,6.20606
163,2132,1297,119959,38163.9,29092.5,6.21817
164,2145,1032,154249,33924.4,36476.9,6.17699
165,2158,1199,141190,28002.1,30904.3,6.20307
166,2171,1827,145586,40266.7,33355.9,6.22726
167,2184,561,93341,24436,25981.8,6.25174
168,2197,3434,166692,44053.2,39725.2,6.26956
169,2210,748,182721,43334.3,43339.7,6.29857
170,2223,1462,160606,49612.9,43966.5,6.31949
171,2236,10649,368997,76475.9,70528.3,6.3474
172,2249,338,113801,30172.4,28449.9,6.33289
173,2262,1616,233773,45873.7,62326.8,6.35477
174,2275,532,184898,41503.6,44846,6.38253
175,2288,3126,96988,33359.9,25958,6.39029
176,2301,149,166547,43609.4,35343.9,6.39298
177,2314,3359,154910,44827,37053.2,6.38085
178,2327,107,98966,28664.6,27452.9,6.38356
179,2340,839,107070,38286.1,34538.7,6.39858
180,2353,1862,132401,34272,30245.9,6.42159
181,2366,1067,95758,31849.9,25812.6,6.43808
182,2379,807,148388,40044.5,35885.9,6.45144
183,2392,419,63231,21746.5,17784.1,6.45316
184,2405,1465,100445,26948.8,26759,6.47811
185,2418,1576,171456,34763.5,36581.5,6.48837
186,2431,408,109158,33990.6,31710,6.50384
187,2444,152,189767,34663.8,46389.4,6.52384
188,2457,1931,104770,35992.5,32081.6,6.55384
189,2470,2323,120609,28732.6,26916.1,6.57465
190,2483,1912,183974,55370.5,40614.1,6.60639
191,2496,545,175958,44217.1,47226.7,6.59901
192,2509,2127,227954,42254.2,44598.9,6.62785
193,2522,919,127965,34543.6,29746.5,6.63076
194,2535,4248,120105,31554.1,29914.1,6.65488
195,2548,1244,146343,25432.9,28081.5,6.68266
196,2561,1628,76204,33176.7,22648.3,6.69715
197,2574,975,177441,42933.3,42303.6,6.72891
198,2587,2239,120065,34645,32581.6,6.73732
199,2600,814,85305,33823.3,21648.2,6.78715
200,2613,205,198912,33106.5,36974.1,6.72103
201,2626,204,123773,35532.7,33424.2,6.87971
202,2639,1071,106642,29579.9,26705.8,6.92254
203,2652,1241,241805,41823.4,49285.7,6.86999
204,2665,312,208576,63264.8,47587,6.8705
205,2678,979,210255,68030.2,59788.3,6.87115
206,2691,298,529060,97521.8,116435,6.85148
207,2704,561,144641,44443.2,43695.9,6.85756
208,2717,676,139713,35309.5,33408.5,6.88571
209,2730,868,90241,33007.8,25223.7,6.90998
210,2743,1254,114110,42536.3,33384.6,6.94078
211,2756,162,120693,43582.9,33830.3,6.9652
212,2769,4078,230500,60551.6,52378.6,6.98735
213,2782,1017,252973,71426,74145.5,6.98984
214,2795,1258,209866,55087.9,53318.5,7.0205
215,2808,138,225536,63727.9,66778.4,7.01769
216,2821,383,203156,53659.4,50606,7.03094
217,2834,5902,135487,42762.2,29543.2,7.01548
218,2847,1005,238585,45337.3,54378.6,7.04917
219,2860,1672,275110,60081.5,64128.7,7.04995
220,2873,2931,97462,34339.3,28777.4,7.0654
221,2886,2573,115122,37362.5,27828.3,7.07276
222,2899,202,250288,52906.2,53574.6,7.06753
223,2912,259,162038,40562.1,42918.2,7.07148
224,2925,3082,278566,57830.2,68392.7,7.09636
225,2938,61,196178,49515,49438.1,7.12014
226,2951,2804,372322,90475.8,89658.5,7.12455
227,2964,4279,271497,92017.4,76875.6,7.13533
228,2977,1534,216735,63508.9,56980.2,7.17081
229,2990,394,216314,52359.6,56989.7,7.39171
230,3003,6002,274044,66025.5,71041.3,7.72139
231,3016,5693,333794,92142.8,80133.6,7.99369
232,3029,1361,130398,34484.7,30907.7,8.26367
233,3042,1339,132928,30605.9,26206.4,8.38527
234,3055,860,201483,35897.8,42557.4,8.44708
235,3068,1591,57129,15008.8,12303.6,8.68665
236,3081,149,87774,23096.9,22427.9,8.83563
237,3094,848,141082,33480.3,35236.1,8.9166
238,3107,99,108527,15635.7,22550.1,9.12194
239,3120,695,81492,26123.9,20690.9,8.86777
240,3133,598,77248,27996.5,22362.4,8.50586
241,3146,1088,136594,36997.8,30959.4,8.13033
242,3159,116,87482,26632.4,22342.8,7.79223
243,3172,474,128789,23427.3,26721.7,7.55992
244,3185,2459,108793,37803.1,32880.7,7.45858
245,3198,1410,141155,35081,37394.5,7.47378
246,3211,802,90543,24625.8,24003.2,7.5183
247,3224,650,82712,20885.8,22947.1,7.49419
248,3237,747,205915,35697.8,42413.6,7.51913
249,3250,2022,187095,44326.9,43631,7.54849
250,3263,717,96587,28162.2,24790.8,7.61693
251,3276,6044,303200,62540.9,60119,7.7182
252,3289,212,267543,57816.1,61063.5,7.68296
253,3302,2242,309246,85424.3,86425.9,7.63453
254,3315,646,513838,111580,123403,7.65647
255,3328,2425,427964,97582.6,87544.3,7.60204
256,3341,4264,335004,119079,91413.6,7.59954
257,3354,453,564672,110467,117570,7.60834
258,3367,2680,175696,62701.9,53416.7,7.63095
259,3380,1283,343755,80672,79433.6,7.65885
260,3393,58,369085,80668.1,97424.8,7.64655
261,3406,1604,375398,92374.4,95920.7,7.66272
262,3419,6686,545372,107166,128227,7.70837
263,3432,1181,364067,104485,87566.4,7.73828
264,3445,1413,241333,75769,65633.6,7.67168
265,3458,1527,326799,75047,91244.1,7.69692
266,3471,3719,326961,85361.7,89555.4,7.7172
267,3484,4752,430927,105099,90559.2,7.74232
268,3497,8338,294395,90798,73143.1,7.87912
269,3510,4066,538662,121765,131938,7.84663
270,3523,1088,331795,75818.8,81632,7.98208
271,3536,4261,234729,74563.6,55496.9,8.03724
272,3549,179,307358,59242,75770.4,8.08815
273,3562,486,122370,28025.3,30334.9,8.02494
274,3575,296,171164,27217.6,33161.1,7.92801
275,3588,3567,137318,29166.4,34729,7.9137
276,3601,841,152397,45420.2,37166.9,7.91927
277,3614,2311,99387,31987.7,23412.9,7.9408
278,3627,1226,69737,25807.7,18687.5,7.95558
279,3640,115,168020,33973.5,40391.3,7.97167
280,3653,678,86026,29297.1,21557.2,8.0582
281,3666,678,276930,57370,62754.4,8.00093
282,3679,2109,178567,49941.6,43360.4,8.01951
283,3692,2178,311848,64295.9,71493.5,8.03498
284,3705,3052,144678,53603,40721.3,8.05566
285,3718,2382,168590,61232.8,51433.3,8.07754
286,3731,165,203683,44368,50507.5,8.09187
287,3744,9186,204268,63717.2,51964.7,8.10992
288,3757,3516,199288,54137.9,53622.7,8.12226
289,3770,1742,152142,48389.2,41630.4,8.10079
290,3783,126,188104,66296.3,54566.8,8.11386
291,3796,460,302223,72028,73044.6,8.1317
292,3809,1849,342371,54560,73011.7,8.10164
293,3822,1967,252835,58909.5,57245.9,8.12256
294,3835,5326,222291,61895.3,54016.1,8.14386
295,3848,1185,148790,41795.7,41309.8,8.15118
296,3861,2826,358993,69288,78761.8,8.15839
297,3874,2034,200397,75396.1,57757.4,8.20261
298,3887,679,274370,72325,69886.4,8.19925
299,3900,2610,434718,68077.9,85993.9,8.23806
300,3913,3714,357028,75773.9,76293.6,8.21966
301,3926,708,346604,90364.6,82084.4,8.24124
302,3939,965,220121,66858.2,49583,8.26068
303,3952,1124,218385,64090,62696.7,8.29259
304,3965,387,185544,65213.4,57050.6,8.3032
305,3978,3399,243833,80222.8,62138.2,8.32923
306,3991,1764,185160,53941.6,42716.4,8.3548
307,4004,4335,340674,75670.3,71091.4,8.39404
308,4017,445,371660,92716.9,107779,8.39653
309,4030,1605,244252,70607,55094.1,8.42996
310,4043,2389,280085,65895.4,68518.2,8.4659
311,4056,2244,422181,90159.6,95443.3,8.47226
312,4069,611,358511,119900,112342,8.50766
313,4082,2486,705146,109215,140329,8.53366
314,4095,5525,458121,111257,117938,8.67319
315,4108,1589,324264,88835.3,83674.3,8.94115
316,4121,100,342171,60676.3,70323.9,9.09235
317,4134,762,153210,55069.2,40654.1,9.23154
318,4147,2430,310710,84607,82713.6,9.20108
319,4160,757,209656,63280.4,59152.2,9.26203
320,4173,3707,327774,58576.1,70168.8,9.05649
321,4186,673,215784,67843.9,61661.6,9.02933
322,4199,5983,260410,64282.4,55565.4,8.96043
323,4212,1459,161875,50607.9,46865.1,9.14873
324,4225,5394,224333,54902.7,53906.6,9.28471
325,4238,2253,170317,50831.6,46030.7,9.34498
326,4251,524,179236,59454.3,50425.4,9.39923
327,4264,1416,349707,77243.9,82431.9,9.43199
328,4277,523,199259,71063.1,64366.5,9.42819
329,4290,198,232840,62678,61001.4,9.42019
330,4303,6608,125497,42866.1,31207.3,9.49636
331,4316,817,135756,26152.3,29966,9.60415
332,4329,96,125007,33451.3,33298.9,9.63219
333,4342,2859,274235,49087.8,53303.6,9.45766
334,4355,1357,131402,35370.6,32475.5,9.12858
335,4368,745,106124,35470.4,29445.9,9.02061
336,4381,545,180303,34267,41466.6,8.75922
337,4394,304,201539,38531.5,40921.3,8.75933
338,4407,381,90756,33866.1,27186,8.90167
339,4420,331,82360,24271.1,19003.5,9.12
340,4433,508,223729,54503.3,50836.5,9.09648
341,4446,2457,80168,31252.5,24001.7,9.08398
342,4459,1059,208345,44211.7,43287.5,9.28882
343,4472,259,248931,55039.5,51874.2,9.4903
344,4485,5491,438502,66930.3,82472.6,9.79228
345,4498,533,155586,39351.2,41293.4,10.0717
346,4511,264,276386,66273.1,72364,10.2295
347,4524,100,121274,40391,36852.5,10.0511
348,4537,3259,177470,41062.2,42718.1,10.209
349,4550,5180,110005,33231.9,24289,10.2643
350,4563,5527,136097,41507.4,38257.1,10.3783
351,4576,1631,71293,31397.7,22516.1,10.5488
352,4589,1706,89179,35377.7,26515.9,10.3811
353,4602,591,94629,25764.9,22643.8,10.1586
354,4615,1611,90583,23624.4,23350.1,9.82341
355,4628,1010,116324,20313.7,23447,9.83338
356,4641,2977,100885,29114.5,26234.1,9.79381
357,4654,2980,201457,38824.1,43717.3,9.7545
358,4667,1053,184982,31702.8,36439.6,9.61557
359,4680,520,153688,32303.2,36451.4,9.79396
360,4693,559,147587,37258.8,39775.7,9.80403
361,4706,94,123305,23618.7,26484.4,9.64097
362,4719,968,165785,40862.2,49734.3,9.5222
363,4732,887,157110,40595.4,40346.4,9.26807
364,4745,1002,90504,29905.2,23970.7,9.15609
365,4758,1582,135559,45158.2,41903.1,9.07255
366,4771,558,173569,40368.1,41151.6,9.10813
367,4784,967,188256,46715.3,46285,9.14423
368,4797,326,144393,40921.6,47760.7,9.15667
369,4810,216,193466,35657.5,38786.1,9.19676
370,4823,1079,195112,49614,47272,9.2208
371,4836,4082,133512,41632.7,35561.2,9.25888
372,4849,1445,245007,50219,52766.4,9.25397
373,4862,510,123875,33043.1,28964.1,9.27395
374,4875,104,123381,43499.1,37214.8,9.31052
375,4888,1433,176694,38906.9,40654.4,9.73544
376,4901,4874,316458,63606,81793,10.0521
377,4914,1947,189794,55201.6,52713.3,10.4636
378,4927,856,189065,61405.2,53640.6,10.6834
379,4940,1388,399242,60295.7,91761.6,11.0071
380,4953,2521,97717,33517.2,27836.2,11.4241
381,4966,5450,255383,52047,57598.3,11.433
382,4979,1131,236465,66370.5,66645.1,11.4648
383,4992,1466,309292,74939,71455.8,11.6173
384,5005,2311,263804,71720.3,69209.7,11.5588
385,5018,3165,276332,71751.5,82487.9,11.251
386,5031,22,342592,79851.2,87520.9,10.9908
387,5044,540,311486,92945.3,79851.5,10.6664
388,5057,1541,261850,67607.7,62070.1,10.4739
389,5070,1070,228376,60374.1,58226.4,10.4496
390,5083,8982,150031,63180.8,42599.4,10.381
391,5096,119,212215,46699.9,40895.9,10.4089
392,5109,1479,339677,80164.5,83157.8,10.2282
393,5122,1500,261683,74861.9,65472.8,10.0402
394,5135,490,233959,57632.7,58307.7,9.73203
395,5148,4129,453362,83573.1,92657.6,9.32292
396,5161,1087,232999,73241,66855.8,9.33903
397,5174,216,290135,71375.6,74950,9.3772
398,5187,5250,248151,73011.3,69808.5,9.35319
399,5200,790,329372,71638.2,75525.2,9.37212
400,5213,6148,352551,103186,88996.4,9.36945
401,5226,132,421793,92727.5,98919.6,9.40896
402,5239,121,238511,62949.8,55966.4,9.4317
403,5252,119,383430,69258.4,83641.3,9.46028
404,5265,1772,277094,60979.5,70051.4,9.45101
405,5278,1748,214566,75340,62694.2,9.4846
406,5291,1140,495461,85731.1,131484,9.5045
407,5304,668,277183,73320.1,71019.3,9.5096
408,5317,2668,232559,71868.9,62915.9,9.54402
409,5330,714,410905,69381.6,99240.5,9.57951
410,5343,931,380903,138707,114489,9.61648
411,5356,1129,306403,75600.4,70480.4,9.50379
412,5369,4350,286535,69608.3,63560.4,9.53559
413,5382,4200,226433,80951.9,73930.3,9.56595
414,5395,992,143783,44438.2,36511.8,9.54693
415,5408,387,196873,54561.4,51111.8,9.55678
416,5421,365,282912,64780.9,64680.4,9.59521
417,5434,787,374184,82571,92344.4,9.6042
418,5447,814,253880,58501.1,64726.9,9.63776
419,5460,103,144561,51237.6,41858,9.76017
420,5473,2648,218962,49687.8,50761.2,9.87452
421,5486,497,249536,66400.4,59161.3,9.68004
422,5499,215,130251,38271.7,37268.1,9.68042
423,5512,1902,89390,25858.6,22429.1,9.67651
424,5525,855,295411,69306.4,75939,9.68624
425,5538,681,221138,58261.8,60548.6,9.69651
426,5551,3025,285352,77308.8,65020.8,9.72155
427,5564,5997,217415,63531.9,55832.6,9.75326
428,5577,660,274782,78427.8,75919.5,9.72837
429,5590,179,525746,76584,101085,9.80146
430,5603,823,559366,99620.7,117695,9.775
431,5616,1304,229745,70902.8,66477.9,9.76163
432,5629,3780,237694,77239.4,61342.9,9.79361
433,5642,1861,280541,84588.3,74657.3,9.76055
434,5655,1265,538772,106830,112317,9.77007
435,5668,3454,286751,77906.5,72362.4,9.79408
436,5681,732,172034,46525.5,42949.9,9.81222
437,5694,2413,263420,71419.4,71703.1,9.82526
438,5707,1240,231051,91143.7,67242.9,9.83422
439,5720,4284,217823,76620.2,59357.3,9.87495
440,5733,539,154878,42711.9,33682.1,9.87469
441,5746,1355,409032,88173.6,102987,9.91113
442,5759,89,206267,55468.8,54804.1,9.9472
443,5772,7037,268152,69806.7,77062.9,9.97216
444,5785,1376,344147,84219.4,85030.6,9.99186
445,5798,1738,362759,109908,100618,10.0174
446,5811,730,363269,82826,85193.3,10.0115
447,5824,282,273911,71667.8,74752.1,10.0421
448,5837,5711,343413,107260,88922.9,10.0516
449,5850,2040,340307,84152.4,82973.2,10.0482
450,5863,2086,410998,73408.5,91333.4,10.0539
451,5876,505,395708,105921,106001,10.0635
452,5889,4382,363337,89225.9,79568.5,10.0942
453,5902,650,542251,76460,108995,10.0519
454,5915,511,173439,49737.9,47196,10.071
455,5928,304,390595,94310,97921.9,10.1469
456,5941,282,344730,129420,107013,10.0822
457,5954,5176,643472,151765,131588,10.1836
458,5967,20853,654801,160012,157439,10.2575
459,5980,3442,348754,96706,100946,10.3499
460,5993,555,334744,104476,99575.6,10.1051
461,6006,4887,231813,74211.9,54317.2,10.1319
462,6019,236,476948,141878,126984,10.1233
463,6032,3246,836999,148608,176623,10.1546
464,6045,9312,353076,100143,99660.8,10.1914
465,6058,25443,347403,103685,85862.3,10.1652
466,6071,5495,405831,131736,116206,10.1652
467,6084,3370,386283,114161,95844.3,10.2029
468,6097,3863,309100,106021,94267.1,10.2374
469,6110,1304,339936,98226.2,83297,10.263
470,6123,1355,396957,94636.5,92660.1,10.2523
471,6136,1351,437281,88749.4,104913,10.2549
472,6149,7092,574451,118942,134435,10.3046
473,6162,9046,745783,127755,137934,10.3361
474,6175,19536,261504,93781,66265.1,10.3012
475,6188,8461,575958,121016,132650,10.3974
476,6201,4662,339491,94072.1,72943.2,10.2894
477,6214,995,233565,68069.6,60731.3,10.2815
478,6227,1863,351530,110399,106763,10.3139
479,6240,4217,438820,115114,113038,10.3487
480,6253,501,343038,102606,96763.6,10.3591
481,6266,4500,343654,106498,97306.7,10.3842
482,6279,19488,237646,92450.5,63915.9,10.4115
483,6292,637,322775,75557.5,79470.9,10.4323
484,6305,5433,448119,113236,102780,10.4737
485,6318,2590,297892,82670,82759.4,10.5202
486,6331,1094,425538,89350.9,89773.3,10.5718
487,6344,1868,341077,86824.2,90900.4,10.6056
488,6357,4541,243869,53777.6,52250.4,10.6366
489,6370,2623,253369,60480.4,55293.7,10.7174
490,6383,1315,203905,51265.2,49490.3,10.9089
491,6396,4274,219996,60196.8,49823.9,10.7371
492,6409,1900,309795,64532.6,65985.4,10.7502
493,6422,265,382417,85905,90210,10.789
494,6435,3967,257358,74114.8,65865.4,10.8144
495,6448,3649,293767,90016,78391,10.8259
496,6461,5067,267517,90842.6,69606.7,10.8285
497,6474,1845,327996,66731.6,74213,10.8381
498,6487,384,323404,62514.7,68807.5,10.85
499,6500,1138,236949,80054.1,66041,10.8715
500,6513,3393,359611,64393.4,77834.1,10.894
501,6526,3346,137099,51168.1,43768.8,10.9192
502,6539,3272,162444,38052.8,36319.2,10.9244
503,6552,89,108694,34136.9,28998.3,10.9031
504,6565,532,149506,35519.7,40747.3,11.0036
505,6578,2880,119262,38820.8,31737.9,10.9057
506,6591,413,96378,37271.8,27479.1,10.9231
507,6604,1744,311545,53661.6,72394,10.9441
508,6617,521,301641,47157.9,60365.3,10.9044
509,6630,261,198519,58230.6,55994.4,10.9364
510,6643,2463,153726,53501,43584,10.9448
511,6656,1029,156220,45640.5,37823.8,10.9242
512,6669,2515,154844,50508,46210.5,10.9361
513,6682,7548,244309,72114.4,69341.6,10.8823
514,6695,4121,119459,33001.7,27792.8,11.0448
515,6708,3540,143485,37063.9,34151.6,11.2582
516,6721,748,301095,47285.1,56920.1,11.3286
517,6734,1388,132236,43003.5,34946,11.2899
518,6747,1698,150533,54281.9,40772.8,11.3025
519,6760,546,236457,64349.9,63960.9,11.34
520,6773,3076,143999,53676.7,34511.8,11.2934
521,6786,926,157700,30421.7,32028.2,11.2605
522,6799,1006,141529,25958.6,28146.5,11.341
523,6812,359,71569,27692.1,20072.6,11.3055
524,6825,615,141232,44138.5,36052.6,10.9826
525,6838,3347,153446,42321.2,36799.2,10.8201
526,6851,304,240743,31730.6,44306.2,10.8311
527,6864,962,179164,37864.1,36671.1,11.0434
528,6877,1359,95785,39318.5,28131.7,11.0902
529,6890,1341,155292,46689,46812.3,11.0794
530,6903,2261,146252,50304.3,44291.5,10.9831
531,6916,1117,301914,41488.6,63120.5,11.0403
532,6929,154,81685,24060.4,22628.4,11.1725
533,6942,1122,221042,42800.8,53883.7,10.9567
534,6955,4270,89962,36339,27585.8,11.0081
535,6968,3873,264097,52514.3,53435.2,11.0456
536,6981,1087,210754,63317.9,62203.1,11.0419
537,6994,94,632113,87701.5,124331,11.0965
538,7007,1211,268437,58291,60190.8,11.1042
539,7020,928,153901,35785.6,37066.8,11.1453
540,7033,1136,149356,41481.5,41852.2,11.1643
541,7046,555,191121,52415.9,53975,11.1249
542,7059,1394,148982,45530.3,45187,11.157
543,7072,4053,572937,88205.4,103514,11.1967
544,7085,191,401402,67971.9,84214.4,11.1905
545,7098,473,266860,57751.7,54829.3,11.2094
546,7111,1570,514219,65163.3,100904,11.245
547,7124,868,212337,37627,45263.7,11.2138
548,7137,6087,269152,75547.5,62661.6,11.1463
549,7150,4397,228102,71420.7,65089.5,11.167
550,7163,1901,315668,56077.8,61221.7,11.2115
551,7176,2105,220317,54873.2,47806,11.2673
552,7189,154,397162,44618.4,75213.9,11.2952
553,7202,76,204164,52930.9,53230.5,11.3065
554,7215,2310,259530,52593.2,55931.2,11.3201
555,7228,345,233598,50830.1,56535.9,11.3119
556,7241,3936,234274,69439.2,64245.6,11.355
557,7254,84,200491,56057.2,57234,11.3898
558,7267,3299,156538,47441.8,37840.8,11.4004
559,7280,4468,149458,45623.3,36442.1,11.4045
560,7293,1225,108072,33477.2,29497.1,11.4453
561,7306,1713,312915,40580.6,59865.3,11.4788
562,7319,3464,142202,32720.6,31061.3,11.5217
563,7332,478,147483,35665.1,36395.3,11.5694
564,7345,1638,190927,40099.9,45970.1,11.6061
565,7358,658,248756,41618.4,50754.1,11.6367
566,7371,1389,151705,36502.3,40747.7,11.5744
