generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
135,1768,173,2634,961.267,642.781,4.04037
136,1781,125,3214,928.567,871.794,3.91287
137,1794,106,3928,1073.47,913.569,3.78364
138,1807,109,4656,1002.87,1004.26,3.74154
139,1820,121,2887,1050.03,726.158,3.71523
140,1833,34,3820,1124.33,985.234,3.73252
141,1846,104,6912,1111.57,1263.57,3.65781
142,1859,83,3564,1153.03,989.655,3.57041
143,1872,179,4968,1340.23,1206.9,3.49295
144,1885,129,3816,1083.4,827.876,3.43647
145,1898,195,2943,1016.5,727.395,3.36354
146,1911,31,2754,774.3,633.712,3.40201
147,1924,176,3435,1324.83,1014.74,3.37543
148,1937,151,3775,1133.97,971.175,3.39961
149,1950,127,7221,1091.17,1350.33,3.43018
150,1963,94,4002,1308.7,1060.9,3.48187
151,1976,138,6649,1363.73,1702.5,3.5668
152,1989,192,3347,1118.2,948.3,3.59374
153,2002,95,5049,1141.2,995.144,3.69674
154,2015,132,4943,1512.37,1157.72,3.78232
155,2028,168,3874,930.367,751.083,3.90365
156,2041,73,2963,840.433,765.747,4.03578
157,2054,75,4320,924,880.293,4.12062
158,2067,12,5934,1471.6,1577.56,4.16915
159,2080,107,4922,1564.37,1245.16,4.21781
160,2093,122,4962,1508.97,1032.05,4.33585
161,2106,166,5032,1607.4,1338.93,4.39491
162,2119,93,5810,1506.77,1493.65,4.34211
163,2132,105,5813,1454.17,1488.4,4.35068
164,2145,118,6384,1809.7,1654.85,4.42249
165,2158,23,5845,1754.63,1548.83,4.46851
166,2171,204,5050,1629.23,1233.18,4.31788
167,2184,100,6308,1263.33,1246.6,4.26953
168,2197,92,7621,1380.17,1570.08,4.27191
169,2210,121,4711,1318.3,1314.22,4.25582
170,2223,97,3791,1201.3,973.679,4.34769
171,2236,72,3649,1011.27,965.502,4.42924
172,2249,55,2120,1024.43,610.991,4.53729
173,2262,46,2981,1059.5,859.555,4.60703
174,2275,23,3727,926.167,852.654,4.59217
175,2288,29,4689,1045.13,938.003,4.62582
176,2301,133,3173,842.233,721.836,4.67552
177,2314,104,2574,684,586.229,4.60008
178,2327,133,2041,729.6,523.209,4.67888
179,2340,127,4548,1284.67,1094.77,4.54104
180,2353,39,2342,772.333,586.875,4.46709
181,2366,177,5274,1015.53,1185.69,4.44683
182,2379,28,2610,605,597.507,4.4691
183,2392,71,3277,988.7,854.952,4.44353
184,2405,122,3403,1290.43,998.257,4.52956
185,2418,166,6777,1304.27,1616.26,4.5333
186,2431,47,3704,1146.57,988.483,4.47304
187,2444,71,4206,1158.83,1179.25,4.47489
188,2457,153,4111,939.2,815.917,4.4479
189,2470,54,2744,775.367,644.437,4.38405
190,2483,95,3685,933,948.44,4.31138
191,2496,88,2816,981.3,796.29,4.22733
192,2509,67,3578,972.833,826.461,4.27525
193,2522,171,2561,1059.17,679.898,4.34156
194,2535,27,3647,912.7,950.044,4.37555
195,2548,200,3462,1269.33,668.422,4.41742
196,2561,68,3137,1172.87,896.778,4.31963
197,2574,32,5588,947.8,1031.34,4.22055
198,2587,62,4787,1003.93,954.693,4.18889
199,2600,83,2176,804.867,606.289,4.03457
200,2613,105,2977,1054.53,765.299,3.88046
201,2626,14,2503,790.533,626.315,3.73592
202,2639,112,5288,1384.9,1411.27,3.63463
203,2652,101,5972,1538.87,1547.62,3.59263
204,2665,100,3643,1257.13,1026.43,3.63593
205,2678,201,4126,1179.3,1105.04,3.5414
206,2691,64,3133,1091.43,902.146,3.60785
207,2704,101,4268,1162.93,1111.45,3.60903
208,2717,80,4402,1237.87,1066.66,3.67432
209,2730,167,5543,1492.07,1437.76,3.65018
210,2743,18,5648,1283.5,1318.41,3.76498
211,2756,62,3914,1192.83,897.58,3.71093
212,2769,101,4446,1203.37,911.726,3.63918
213,2782,58,4143,1084.03,939.324,3.52314
214,2795,17,3115,1180.6,838.828,3.42678
215,2808,140,3116,1045.23,767.916,3.34088
216,2821,156,4421,1084.3,864.86,3.35361
217,2834,54,5349,912.067,1074.86,3.35689
218,2847,115,3607,1022.7,935.785,3.40307
219,2860,45,3132,1061.83,800.223,3.37894
220,2873,90,5002,1417.73,1140.69,3.38803
221,2886,74,4089,894.767,887.023,3.39125
222,2899,77,7319,1180.7,1410.73,3.38984
223,2912,199,4852,1344.73,1065.14,3.39555
224,2925,79,3409,1168.03,1030.32,3.38928
225,2938,94,2896,828.133,693.646,3.38488
226,2951,49,2489,841,632.695,3.38817
227,2964,152,2639,826.2,665.279,3.44741
228,2977,112,5086,925.5,964.581,3.47053
229,2990,20,4350,956.233,976.149,3.59591
230,3003,133,3590,859.1,816.329,3.60056
231,3016,132,3727,1066.1,836.335,3.60697
232,3029,133,4790,1123.27,1060.05,3.70528
233,3042,147,3290,992.433,686.826,3.79221
234,3055,72,4682,1392.1,1295.36,3.82398
235,3068,159,2953,740.133,615.812,3.89176
236,3081,116,3035,1007.63,860.119,3.95146
237,3094,91,3145,977.633,719.886,3.99721
238,3107,195,4426,840.467,835.512,4.01483
239,3120,55,2398,964.067,691.248,4.06088
240,3133,82,1704,596.333,386.396,4.10955
241,3146,14,3660,872.833,836.571,4.08643
242,3159,60,4436,815.467,1005.62,3.97708
243,3172,43,2664,704.933,605.903,3.83249
244,3185,142,4429,916.8,927.684,3.73785
245,3198,73,2734,722,590.028,3.77357
246,3211,21,2140,791.433,631.502,3.87699
247,3224,113,3346,1064.27,889.137,3.99341
248,3237,124,3670,1042.23,854.584,4.23222
249,3250,133,2506,829.867,576.574,4.41838
250,3263,110,4275,1141.77,1080.81,4.55665
251,3276,72,2696,877.8,689.976,4.68933
252,3289,36,2773,644.933,626.234,4.85382
253,3302,85,2609,907.433,646.801,4.8261
254,3315,79,5341,1078.83,1091.29,4.75604
255,3328,65,3326,727.1,700.203,4.70459
256,3341,169,3439,922.6,778.773,4.55481
257,3354,110,4536,1145.23,1165.65,4.48274
258,3367,73,2943,1069.4,744.705,4.40216
259,3380,148,3228,1202.13,851.039,4.20749
260,3393,50,5635,1337.67,1238.18,4.12471
261,3406,85,5334,1150.3,994.95,4.12916
262,3419,68,4572,1412.23,1226.63,4.10737
263,3432,79,5374,1463.03,1289.5,4.12124
264,3445,73,3808,1187.33,967.683,4.1804
265,3458,53,4235,1296.6,974.002,4.16169
266,3471,126,6692,1396.2,1443.58,4.23689
267,3484,147,6196,1438.67,1258.63,4.37577
268,3497,222,3992,1450.47,1030.8,4.40181
269,3510,180,3384,1372.93,854.253,4.30249
270,3523,121,2668,1021.17,730.214,4.23109
271,3536,210,4480,1266.2,1163.28,4.20971
272,3549,87,3445,1222.53,1004.25,4.23679
273,3562,153,2381,995.767,686.431,4.21742
274,3575,231,3886,1524.67,941.188,4.24847
275,3588,88,10142,2060.13,2188.22,4.30137
276,3601,235,6834,1949.67,1671.93,4.27267
277,3614,97,3205,1228.3,826.661,4.35236
278,3627,172,5024,1671.27,1347.42,4.35634
279,3640,37,5660,1530.73,1459.24,4.40852
280,3653,116,6118,1191.03,1156.02,4.4079
281,3666,115,4680,1708.6,1486.35,4.46655
282,3679,136,5942,2039.17,1348.36,4.47736
283,3692,134,11530,1879.13,2366,4.48071
284,3705,131,6297,1799.13,1616.02,4.57994
285,3718,112,9132,1636.3,2092.41,4.74376
286,3731,186,5887,1549.4,1639.23,4.92041
287,3744,171,3954,1202.33,957.518,5.06591
288,3757,77,5579,1576.43,1362.54,5.1488
289,3770,79,4518,1154.87,1256.63,5.1733
290,3783,107,9191,1382.37,1830.85,5.17739
291,3796,129,4285,1216.43,1086.57,5.04194
292,3809,124,3921,1531.97,1053.7,5.01218
293,3822,149,6200,1506.63,1477.69,4.96905
294,3835,123,7701,2104.53,2023.54,5.07527
295,3848,116,7991,1469.67,1590.39,5.11879
296,3861,43,4097,1146.1,981.596,5.02295
297,3874,84,7388,1646.93,1798.54,4.87796
298,3887,140,4268,1440.87,1014.93,4.7042
299,3900,238,4882,1543.03,1186.88,4.66517
300,3913,105,3820,1206.07,1012.93,4.66931
301,3926,113,6248,1630.73,1434.37,4.68699
302,3939,58,3775,1262.73,1128.7,4.61463
303,3952,159,6019,1577.33,1448.05,4.65245
304,3965,119,8202,1924.37,2061.91,4.77182
305,3978,49,6449,1725.9,1622.44,4.75904
306,3991,139,3497,1311.07,876.638,4.79849
307,4004,42,6266,1708.8,1694.86,4.75676
308,4017,298,6631,2068.9,1734.51,4.66604
309,4030,89,9319,2227.37,2150.99,4.53424
310,4043,177,8033,1840.37,1852.82,4.52546
311,4056,228,10344,1975.07,2122.08,4.51757
312,4069,87,9382,2425,2252.63,4.4634
313,4082,191,7681,1950.5,1615.23,4.40941
314,4095,50,13669,2314.3,2699.51,4.33823
315,4108,216,5005,2005.63,1551.63,4.26829
316,4121,48,4220,1628.27,1138.71,4.23594
317,4134,75,5034,1684.23,1375.82,4.27098
318,4147,135,6322,1854.17,1840.62,4.38205
319,4160,136,7337,2175.27,1999.56,4.3144
320,4173,197,6870,1801.17,1513.88,4.27702
321,4186,13,6257,1788.43,1581.35,4.18698
322,4199,60,5314,2022.93,1625.48,4.22895
323,4212,111,9237,1709.8,1838.39,4.2473
324,4225,97,10626,2247.17,2433.61,4.30117
325,4238,33,8406,2104.5,2377.64,4.44177
326,4251,19,6959,1764.27,1840.18,4.58061
327,4264,231,8125,2097.17,1815.04,4.71483
328,4277,130,6207,2093.97,1704.24,4.68173
329,4290,124,5997,1900.73,1577.93,4.76443
330,4303,244,5631,1953.03,1552.85,4.70251
331,4316,223,5747,1956.6,1548.9,4.53576
332,4329,42,6379,1867.2,1614.57,4.39256
333,4342,186,7176,2412.97,2294.8,4.2526
334,4355,139,5794,2176.3,1654.92,4.02775
335,4368,100,10122,2176.6,2059.63,4.03542
336,4381,108,9745,1685.03,1969.57,4.04488
337,4394,329,6935,2370.73,1881.82,4.05278
338,4407,65,6582,1715.3,1741.04,4.06329
339,4420,109,3985,1367.77,1050.58,4.07617
340,4433,197,8121,1762.33,1902.23,4.0847
341,4446,151,5960,1551.83,1398.78,4.19443
342,4459,127,4575,1835.83,1139.7,4.23796
343,4472,87,9698,1845.33,1968.64,4.23286
344,4485,140,5446,1502.93,1373.13,4.24448
345,4498,33,5623,1665.43,1483.24,4.19594
346,4511,67,8442,1521.93,1822.73,4.15806
347,4524,61,4308,1571.67,1174.73,4.16329
348,4537,48,7211,1824.33,1502.76,4.15837
349,4550,139,5966,1402.33,1469.12,4.24526
350,4563,109,7093,1770.83,1717.91,4.26838
351,4576,26,4975,1507.3,1446.56,4.22492
352,4589,188,5177,1582.63,1403.91,4.17324
353,4602,35,9042,2708.63,2153.54,4.18152
354,4615,151,4841,1473.47,1264.37,4.14946
355,4628,252,6846,1766,1527.48,4.09046
356,4641,135,9275,2131.47,2140.97,4.09975
357,4654,94,5617,1847.1,1451.18,4.07288
358,4667,348,3794,1575.6,939.699,4.0751
359,4680,59,3760,1071,954.51,4.08661
360,4693,106,3492,1287.53,870.064,4.08351
361,4706,82,4537,1299.53,1175.35,4.09825
362,4719,121,5555,1553.63,1106.38,4.10833
363,4732,199,6568,1874.87,1907.04,4.1282
364,4745,83,3285,1577.5,888.162,4.1103
365,4758,18,12721,2355.33,2786.55,4.11416
366,4771,144,9320,2231.23,2136.68,4.1141
367,4784,205,9554,2461.43,2326.22,4.16101
368,4797,91,9204,2721.7,2615.38,4.23558
369,4810,120,6473,1949.07,1710.54,4.24906
370,4823,286,8108,1887.07,1781.61,4.28603
371,4836,176,8052,2259.23,2077.49,4.34078
372,4849,245,10811,2237.9,2613.75,4.3331
373,4862,61,9202,2024.33,1920.99,4.30926
374,4875,29,5117,1945.03,1544.4,4.26409
375,4888,135,4066,1503,1090.48,4.16792
376,4901,253,6225,2166.8,1755,4.16748
377,4914,219,9580,2989.67,2591.45,4.17004
378,4927,114,10555,3556.43,2693.23,4.16779
379,4940,141,10315,2490.03,2362.46,4.18804
380,4953,146,15569,2980.4,3362.8,4.19047
381,4966,460,8105,2920.33,2300.66,4.27538
382,4979,51,10088,3228.6,2675.74,4.35368
383,4992,301,12163,2852.47,2538.47,4.4038
384,5005,243,22466,3357.5,4388.62,4.35956
385,5018,224,10810,2669.4,2532.62,4.38248
386,5031,233,11724,2904.7,2557.22,4.26878
387,5044,290,7831,2475.63,1697.63,4.28679
388,5057,40,20052,3240.2,3922.55,4.29908
389,5070,88,12026,3423.77,2680.41,4.3135
390,5083,245,11416,2553.87,2497.49,4.32586
391,5096,391,14192,3462.3,3318.31,4.32138
392,5109,326,13160,3113.47,2921.46,4.33467
393,5122,454,14360,4027.87,3187.67,4.3507
394,5135,207,17521,3359.97,3381.64,4.36276
395,5148,307,12698,3609.33,3548.17,4.33332
396,5161,174,12464,2742.57,2930.15,4.47905
397,5174,154,13889,3433.53,3283.64,4.47104
398,5187,99,10513,2656,2209.42,4.5102
399,5200,156,11053,3962,3071.9,4.36796
400,5213,131,8084,2211.53,1932.69,4.35113
401,5226,46,5673,1693.53,1356.75,4.36467
402,5239,107,7305,2349.37,1568.12,4.37375
403,5252,205,9192,2740.4,2256.91,4.38347
404,5265,119,5617,1967.03,1492.86,4.36838
405,5278,145,10612,3123.2,2719.33,4.41662
406,5291,191,6765,2064.7,1711.94,4.37215
407,5304,228,9010,2545.87,2251.23,4.36638
408,5317,189,9111,2290.67,2081.1,4.48274
409,5330,225,5896,1987.53,1566.9,4.67749
410,5343,93,8240,2200.63,2245.31,4.78179
411,5356,97,14506,2321.1,3263.09,4.8514
412,5369,229,7037,2076.5,1960.76,4.848
413,5382,80,8377,1674.47,1708.24,4.65048
414,5395,74,6090,2696.53,1881.77,4.59486
415,5408,107,5573,1889.5,1382.27,4.60071
416,5421,83,6567,2047.17,1823.37,4.71241
417,5434,151,12433,2851.13,2793.29,4.65182
418,5447,30,18872,2947.6,3903.02,4.68471
419,5460,204,4752,2009.53,1387.15,4.6611
420,5473,119,8135,2445.03,2122.71,4.76616
421,5486,498,9982,3074.23,2554.65,4.84713
422,5499,272,9978,2675.47,2292.16,4.74663
423,5512,55,5764,2109,1465.33,4.75769
424,5525,155,7107,2498.57,2190.8,4.72174
425,5538,86,16200,2654.07,3508.17,4.62111
426,5551,136,8577,1931.4,1926.11,4.48813
427,5564,284,6767,2139.47,1607.81,4.49338
428,5577,97,6083,1763.53,1700.87,4.51382
429,5590,113,6230,1557.37,1475.56,4.52136
430,5603,234,11138,2182.73,2397.76,4.51862
431,5616,219,14667,2548.3,2964.02,4.53304
432,5629,147,13613,1877.17,2470.67,4.53971
433,5642,87,8148,3058.07,2159.4,4.55996
434,5655,134,8212,1800.97,1941.64,4.57079
435,5668,253,6974,2356.7,1952.55,4.58825
436,5681,160,8451,2123.93,1835.3,4.60408
437,5694,116,8302,1996.1,1760.03,4.60924
438,5707,190,8744,3022.6,2608.58,4.62167
439,5720,68,4440,1686.6,1085,4.64248
440,5733,40,8670,1842.13,2155.32,4.65457
441,5746,332,7440,2142.43,1705.64,4.65849
442,5759,94,6541,2370.6,2059.93,4.67249
443,5772,172,13306,2629.83,2953.34,4.69484
444,5785,237,9973,2845.9,2450.53,4.71091
445,5798,73,5043,2140.8,1492.31,4.72591
446,5811,223,6927,2299.27,1969.18,4.72904
447,5824,235,12637,1833.1,2225.28,4.75208
448,5837,201,9501,2448.57,2239.71,4.95889
449,5850,172,7014,2396.77,1996.13,4.97096
450,5863,148,6743,2146.77,1718,5.04471
451,5876,114,9778,2836.27,2887.23,5.00138
452,5889,159,3436,1440.63,1079.68,4.92544
453,5902,193,18051,3566.63,3628.74,4.80383
454,5915,59,10605,2877.33,2575.25,4.81263
455,5928,177,8482,1870.13,2178.86,4.84883
456,5941,353,9475,2678.83,2116.01,4.95887
457,5954,130,12623,2434.03,2537.55,5.02827
458,5967,139,7618,2834.8,2106.18,4.93116
459,5980,131,10562,2151.53,2309.66,4.93145
460,5993,196,16349,3128.53,3644.36,4.90643
461,6006,188,13449,3016.97,2767.69,4.97916
462,6019,290,16904,3182.4,3946.46,4.92446
463,6032,359,12927,2572.77,2803.31,4.97631
464,6045,49,8359,2850.37,2215.61,4.95722
465,6058,159,9088,3548.67,2375.1,4.92786
466,6071,185,9739,2512.1,2323.19,4.95543
467,6084,213,11359,2401.9,2662.42,4.95404
468,6097,174,13011,3341.53,3246.38,4.97555
469,6110,226,4623,2129.53,1415.84,4.97125
470,6123,68,8515,2551,2532.33,4.98984
471,6136,328,10870,3148.93,2774.02,4.99188
472,6149,137,16969,3250.3,3519.86,5.00293
473,6162,150,10847,2562.93,2556.4,5.01358
474,6175,103,9824,3119.03,2998.38,5.01128
475,6188,108,11420,2400.27,2259.28,4.99534
476,6201,228,7880,3200.6,2424.32,5.01191
477,6214,146,8002,2939.13,2360.77,5.0276
478,6227,173,8066,2432.13,1829.02,5.03911
479,6240,175,7108,2386.87,1952.72,5.06169
480,6253,390,25332,2963.77,4592.43,5.07416
481,6266,230,10230,2842.8,2531.25,5.12885
482,6279,118,9027,2320.27,2211.69,5.32085
483,6292,147,11451,3406.97,2865.38,5.40755
484,6305,114,5279,1639.93,1319.42,5.41257
485,6318,97,11076,2325.67,2735.85,5.4485
486,6331,154,8382,1884.77,2027.25,5.55221
487,6344,194,4594,1812.83,1222.11,5.66985
488,6357,140,6972,1957.8,1699.2,5.52503
489,6370,162,10740,1942.43,2317.32,5.48443
490,6383,147,7535,1805.6,1703.34,5.44834
491,6396,122,4502,1312.53,1101.83,5.36272
492,6409,205,5342,1886.53,1471.75,5.38811
493,6422,162,8843,1663.7,1960.5,5.4779
494,6435,158,7462,2205.73,1960.28,5.55033
495,6448,361,11008,2017.13,2238.8,5.71145
496,6461,257,14634,2723.17,2850.61,5.81798
497,6474,331,9778,2833.87,2711.63,6.01397
498,6487,141,8262,2733.43,2120.78,6.07486
499,6500,125,10119,3178.8,2785.01,5.97377
500,6513,140,5072,1804.77,1445.77,5.9756
501,6526,108,10902,2095.53,2494.97,6.10101
502,6539,195,21116,4147.13,4721.18,6.16045
503,6552,338,9662,2667.2,2410.09,6.17156
504,6565,247,9723,2383.73,2119.54,6.32534
505,6578,161,6557,2244.5,1431.67,6.53395
506,6591,71,4703,1826.77,1466,6.82159
507,6604,415,14276,3754.93,3811.29,7.17285
508,6617,144,13824,3091.7,2884.58,7.39776
509,6630,174,16319,3588.7,3860.62,7.54875
510,6643,258,12482,3875.4,3072.01,7.83706
511,6656,199,13383,3154.3,3449.83,7.9448
512,6669,95,15361,4086.03,4346.4,8.3063
513,6682,560,9878,2934.37,2585.39,8.61372
514,6695,184,16795,3762.03,4063.58,8.84654
515,6708,143,13293,3176.37,3499.01,8.82494
516,6721,347,12408,4225.17,3205.99,8.72612
517,6734,22,13624,3964.93,3479.11,8.71934
518,6747,142,19670,3249.9,4549.89,8.64028
519,6760,51,8627,3120.97,2566.75,8.64208
520,6773,310,7016,2990.27,1893.38,8.91198
521,6786,166,24431,2711.67,4320.9,9.16229
522,6799,106,15584,2395.33,3095.7,9.35018
523,6812,284,16997,2285.47,3040.62,9.37933
524,6825,189,19877,3601.57,4437.89,9.34488
525,6838,405,12542,2682.8,3077.41,9.44933
526,6851,54,7564,2077.2,2181.32,9.61707
527,6864,210,9179,2456.27,2169.69,9.75197
528,6877,130,8383,2861.9,2332.6,9.84805
529,6890,72,7790,2641.77,2226.89,9.96166
530,6903,50,8067,2736.77,1912.88,10.0364
531,6916,698,13690,3720.27,3023.64,9.93279
532,6929,96,12786,2970.37,3005.43,9.79827
533,6942,49,14612,2621.33,3000.65,9.4873
534,6955,81,10104,3050.5,2584.9,9.0406
535,6968,132,10343,2681,2518.93,8.87419
536,6981,376,13472,3528.5,3163.7,8.59697
537,6994,191,8768,2737.13,2452.74,8.43478
538,7007,56,9741,3221.4,2230.99,8.19596
539,7020,292,12371,3003.43,3086.71,7.96754
540,7033,108,14933,3023.17,3624.97,7.89656
541,7046,269,14823,4871.63,4366.34,7.93847
542,7059,506,12907,4848.8,3962.84,7.71897
543,7072,49,17104,4256.6,4542.06,7.63278
544,7085,233,19586,4762.4,4647.28,7.2045
545,7098,518,19353,5103.73,4880.35,6.95839
546,7111,285,12400,3598.17,2765.69,6.72883
547,7124,413,10972,3324.4,2195.22,6.74839
548,7137,294,10031,2738.2,2587.53,6.68091
549,7150,83,18826,3779.53,4399.68,6.59059
550,7163,237,12725,4095.8,3204.78,6.6924
551,7176,218,9250,3486.27,3120.2,6.66528
552,7189,726,10556,3197.37,2441.2,6.71938
553,7202,105,9563,3121.9,2421.61,6.73875
554,7215,366,11066,2996.43,2661.45,6.85798
555,7228,306,9479,1994.23,1909.6,7.09429
556,7241,109,10326,3130.07,2934.99,7.13903
557,7254,194,6233,2320.73,1561.9,7.22438
558,7267,70,14831,2962.4,3005.82,7.25415
559,7280,165,9380,2141,2017.11,7.34762
560,7293,132,10010,2034.87,2199.11,7.47723
561,7306,30,7946,2521.53,2188.97,7.55529
562,7319,84,8308,2819.77,2440.76,7.4026
563,7332,125,5868,1928.87,1613.23,7.17099
564,7345,124,6015,2188.07,1638.09,7.1424
565,7358,207,14481,3529,3938.02,7.04293
566,7371,198,9371,2533.13,2285.04,6.83785
567,7384,218,6623,2169.37,1843.26,6.69929
568,7397,365,10564,3405.73,2641.14,6.53558
569,7410,193,8765,2705.83,2551.94,6.33619
570,7423,137,9654,2824.27,2525.15,6.16708
571,7436,83,7801,2489.5,1944.1,6.15942
572,7449,33,7001,2047.93,1685.7,6.24361
573,7462,108,7824,2360.07,1987.76,6.2548
574,7475,108,11359,3040.43,2722.77,6.00284
575,7488,559,5849,2120.27,1480.55,6.00662
576,7501,155,6191,1778.67,1562.83,5.99646
577,7514,50,9499,2189.37,2078.69,6.31486
578,7527,45,4468,1607.93,1175.61,6.55691
