generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize
0,13,0,4,0.833333,1.26173,9.65252
1,26,0,10,1.73333,2.21178,9.75156
2,39,0,5,2.16667,1.5775,9.62127
3,52,0,8,2.56667,2.23889,9.54499
4,65,0,9,2.66667,2.08993,9.34946
5,78,0,7,2.5,1.79559,9.36631
6,91,0,17,5.73333,3.79594,9.43277
7,104,0,9,3.53333,2.58288,9.79539
8,117,0,9,3.5,2.35987,9.6623
9,130,0,12,3.8,2.84544,9.37864
10,143,1,12,6.33333,2.82029,9.06187
11,156,3,26,12.7667,7.03039,8.90726
12,169,10,56,28.7667,14.5049,9.08088
13,182,5,51,26.1333,12.272,9.04124
14,195,6,33,18.4333,7.58257,9.21775
15,208,11,60,30.7667,14.512,9.40262
16,221,9,109,47.4333,25.4025,9.51939
17,234,12,63,35.7,12.6577,9.43638
18,247,19,103,45.9667,24.0323,9.55858
19,260,11,109,41.2667,17.925,10.017
20,273,30,102,58.1667,19.3374,10.25
21,286,21,140,58.6333,26.5466,10.5875
22,299,17,125,55.6333,26.1712,11.0204
23,312,19,83,46.9,18.4042,11.4603
24,325,26,132,62,28.7798,11.6942
25,338,9,165,68.3333,37.0231,11.8664
26,351,15,239,80.9333,44.8037,11.5419
27,364,38,196,94.4,43.6021,11.5313
28,377,30,190,80.1333,36.2651,11.5294
29,390,19,139,69.6,29.98,11.4741
30,403,6,116,65.7333,29.0955,11.2264
31,416,3,136,41.7667,27.1251,11.3445
32,429,7,136,56.2667,30.8857,11.2229
33,442,8,241,96.0667,57.1211,11.0286
34,455,22,124,64.9667,27.2454,10.7462
35,468,31,170,80.1667,41.5726,10.2156
36,481,9,287,129.267,76.145,10.0371
37,494,59,307,139.2,64.2658,9.64502
38,507,55,469,166.267,97.6574,9.64698
39,520,45,251,118.2,60.554,9.5673
40,533,42,594,142.2,105.616,9.65976
41,546,51,478,171.633,107.054,9.48552
42,559,44,588,178.5,132.161,9.19765
43,572,21,450,193.833,114.363,8.90044
44,585,39,350,184.833,85.5901,8.85701
45,598,57,466,174.367,110.483,9.01118
46,611,57,529,209.567,125.078,9.22173
47,624,78,523,209.033,109.314,9.20593
48,637,61,971,258.7,183.065,9.43349
49,650,30,432,181.4,94.2848,9.1794
50,663,62,684,237.133,141.531,8.92652
51,676,44,518,186.467,114.691,8.69459
52,689,56,333,144.067,63.5246,8.58713
53,702,18,420,157.267,106.493,8.34905
54,715,42,382,131.967,77.0985,8.40247
55,728,40,323,122.8,71.7911,8.31082
56,741,44,274,157.633,66.4532,8.15229
57,754,39,503,192.533,115.277,7.74983
58,767,41,545,236.367,133.912,7.54801
59,780,44,1045,302,237.23,7.41759
60,793,54,755,314,205.924,7.48033
61,806,39,879,334.5,224.482,7.82589
62,819,33,687,337.1,185.501,7.88697
63,832,58,1275,266.633,231.849,8.09463
64,845,57,1680,295.733,299.331,8.215
65,858,102,1371,425.333,339.184,8.30623
66,871,44,1482,408.4,310.158,8.21159
67,884,44,1059,310.833,232.085,8.36826
68,897,38,1209,360.267,256.433,8.39501
69,910,150,1976,621.533,445.525,8.44255
70,923,84,1521,442.7,341.386,8.2396
71,936,59,2747,566.1,546.304,8.29195
72,949,125,1078,388.067,234.393,8.05684
73,962,77,1785,469.833,362.547,7.71962
74,975,66,1818,478.9,433.027,7.46912
75,988,77,2062,588.867,482.595,7.34012
76,1001,85,1507,451.3,358.983,7.21406
77,1014,54,2052,589.5,453.214,6.975
78,1027,138,1350,472.8,295.586,6.93173
79,1040,69,2283,676.867,572.651,6.8084
80,1053,98,2696,951.867,788.049,6.73564
81,1066,22,5195,714.667,966.971,6.98692
82,1079,126,3129,1326.37,805.517,7.15454
83,1092,32,3497,1357.77,909.89,7.20028
84,1105,146,3203,1592.53,842.886,7.26556
85,1118,87,2840,974.067,815.108,7.32166
86,1131,88,2774,875.733,670.084,7.33191
87,1144,46,4644,951.7,877.804,7.17806
88,1157,34,3665,1086.87,945.17,7.07958
89,1170,7,5565,1157.53,1239.72,6.99634
