generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,50,0,4,1.6,1.4527,-0.977458,-1.73554,4.2515,-6.86093,-1.434,2.16952,-3.16478,-5.62318,-4.14646,0.443695,2.21654,-0.326991,6.11497,-1.56853,-0.33654,-1.98563,-2.97485,0.899166,-2.44383,-4.75869,-2.36635,-3.95064,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
1,100,0,12,2.6,3.06931,-0.0267061,-0.0159033,2.01184,-4.5099,-1.77405,-2.38722,-7.46326,-14.1894,-8.7609,-7.20726,6.39275,0.0378378,5.96336,-1.88465,-2.92568,-6.49263,-5.48134,-2.75483,-5.74119,-7.52368,0.336708,-6.13542,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,5,5,5,6,12,12
2,150,3,25,12,5.07869,1.04427,1.23856,0.450214,-0.917185,-5.41205,-5.17897,-5.49185,-18.8443,-13.5337,-14.0715,5.97737,0.153525,2.43338,-3.87499,-2.71201,-3.02964,-7.15266,-2.67629,-3.88368,-8.57079,-2.99024,-8.23447,3,5,6,7,7,7,8,9,9,10,10,10,10,11,11,11,11,12,12,12,14,14,15,16,18,18,19,19,21,25
3,200,8,45,22.2333,9.0732,0.974011,0.577621,-2.84976,-8.42965,-5.65657,-6.17804,-3.47901,-20.0358,-10.6503,-16.1465,5.54079,1.60244,0.0514131,-6.33125,-2.59759,-9.00111,-7.66381,-4.19263,-4.99414,-9.7366,-5.91793,-7.13271,8,8,11,13,13,13,14,15,16,17,18,18,18,19,22,22,23,24,26,26,26,27,28,30,31,31,32,34,39,45
4,250,16,97,53.8333,20.5646,3.5781,-1.0412,-6.74643,-8.75928,0.514884,-3.59338,-6.22305,-17.0986,-11.5494,-17.939,5.14391,-2.3642,-3.54776,-4.59862,1.04261,-7.43041,-6.80092,-5.39737,-5.10257,-9.89376,-13.335,-12.2055,16,17,23,30,34,37,38,38,38,44,44,48,48,54,56,56,57,60,61,61,62,65,65,65,69,74,81,85,92,97
5,300,15,67,37.3333,14.972,-0.915466,-2.78265,-4.94252,-7.25178,1.56484,-7.87902,-3.22357,-17.937,-10.3022,-20.4309,-1.05734,-6.73434,-1.18353,-7.43933,0.335669,-4.67399,-5.39973,-7.37671,-10.1968,-10.8533,-17.4927,-15.9897,15,16,17,17,18,19,26,27,28,30,31,33,34,34,34,36,36,40,40,40,44,47,50,52,54,56,59,60,60,67
6,350,38,219,96.9667,45.9531,0.275513,-2.29041,-7.40712,-9.7308,-4.70238,-7.38049,-1.68532,-16.1577,-9.55441,-15.381,1.24368,-6.77624,-1.16361,-6.44548,-1.00901,-5.39952,-6.99225,-5.89334,-13.1327,-13.803,-20.8808,-20.5297,38,42,47,49,51,57,62,63,71,71,73,74,76,77,83,93,94,96,98,100,102,114,117,121,149,149,161,165,197,219
7,400,32,347,103.4,63.6632,3.64143,-0.966927,-6.8106,-8.47181,-6.15976,-8.57698,-3.46586,-12.6948,-11.3763,-14.6214,1.9491,-7.42161,-3.018,-7.87934,-3.05538,-4.06749,-7.57994,-4.76645,-12.5852,-15.555,-25.3851,-21.9034,32,39,42,44,51,53,56,56,63,68,73,74,76,76,80,84,87,111,113,120,126,130,134,134,153,155,157,184,184,347
8,450,33,241,104.733,54.1269,2.8045,-1.00413,-6.10382,-8.06354,-10.1625,-6.13157,-2.28469,-12.7314,-10.7504,-18.1717,-1.8625,-5.04861,-1.54764,-8.3882,-3.57678,-6.12535,-9.76368,-5.36789,-14.2986,-12.6373,-26.6034,-26.2706,33,41,41,50,51,55,58,58,61,69,77,77,80,85,91,92,95,102,110,119,135,135,140,149,151,183,183,187,193,241
9,500,59,407,170.667,89.3626,1.44105,-3.07638,-6.73206,-7.77051,-9.47765,-4.62743,-3.91884,-11.9917,-8.76254,-17.1286,-0.184686,-4.52313,-0.0426422,-8.73462,-6.50479,-5.90638,-10.5536,-5.35104,-14.8235,-12.1852,-22.3575,-30.4541,59,62,70,74,102,109,110,111,119,122,124,129,137,140,142,145,151,161,162,178,186,190,190,204,244,293,311,323,365,407
