generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,50,0,8,2.3,2.0869,0.110885,4.44817,-2.03616,3.41606,-0.176239,-0.239564,-5.74227,-5.80651,3.87769,1.83866,5.40965,-2.57615,-1.4359,-0.0507921,-5.59702,-0.03187,-2.30627,-1.44707,5.9223,-4.84922,-2.74784,-5.64084,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,5,6,7,8
1,100,0,10,4.2,2.86958,-2.18337,2.51568,-5.16204,2.89139,0.984963,-1.66392,-10.5603,-6.97678,2.22552,-0.666791,9.38167,-1.55852,0.398616,-3.69772,-4.03704,-0.337678,-7.83606,-4.08012,7.65322,-2.0217,-0.289385,-11.6426,0,0,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,6,6,7,8,9,9,10,10
2,150,0,18,4.2,3.36718,1.52125,4.13438,-8.88135,1.74109,1.48404,-4.90706,-13.1972,-12.7683,1.77448,-0.0169316,9.76373,-4.67765,1.70097,-3.85157,-8.4501,-4.35801,-10.6575,-1.26897,5.96203,0.929045,2.93345,-9.75076,0,0,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,7,7,8,18
3,200,1,16,9,3.85961,6.01525,5.84336,-7.37248,3.81178,1.45462,-3.38545,-14.4795,-14.0723,-0.502572,-3.47314,7.92411,-7.03351,2.38996,-2.78651,-8.35893,-4.96483,-13.4663,0.143012,-2.74087,-1.4836,2.17048,-9.88281,1,3,3,5,5,6,6,6,6,7,7,7,8,8,9,9,10,10,11,11,11,12,12,12,12,13,14,14,16,16
4,250,3,21,9.8,5.02682,-0.439993,3.72793,-4.88519,4.53663,0.0368808,-5.78014,-17.9956,-14.4705,-0.987633,-4.36697,7.75258,-7.01422,2.90393,-7.5202,-9.17087,-6.04655,-12.0334,1.11973,-6.75654,-3.41051,2.30534,-14.7222,3,4,4,5,5,5,5,6,6,6,6,6,7,8,8,9,9,9,12,13,13,13,14,15,15,15,15,18,19,21
5,300,2,16,8.2,3.76371,0.0391686,4.49938,0.112256,4.6837,0.110818,-7.06378,-16.4685,-13.6171,-1.91184,-4.01446,6.6191,-6.07175,1.12976,-11.2185,-14.2896,-4.56075,-12.2351,0.755035,-9.11203,-2.71623,2.65058,-16.9202,2,2,3,3,3,5,5,6,6,6,7,7,7,7,8,9,9,9,9,10,10,10,10,12,12,12,13,13,15,16
6,350,8,44,21.8,8.72729,2.70285,4.59421,-5.22981,4.9568,1.18262,-7.04844,-12.8312,-14.3108,-2.99539,-5.0245,6.32942,-11.1749,-1.35944,-8.36183,-13.379,-7.37729,-12.3615,-5.24976,-8.774,-4.52571,3.55514,-18.1517,8,12,13,13,15,15,16,17,17,17,18,18,18,18,19,21,21,21,22,22,22,22,23,25,30,34,35,36,42,44
7,400,10,57,29.4,9.98827,-1.25481,3.84399,-7.30645,6.16296,2.35107,-9.0317,-14.8865,-15.3492,-4.21591,-6.29253,5.25242,-9.71234,-4.02886,-7.80951,-14.8624,-8.13489,-11.9248,-7.09437,-7.72109,-4.20434,3.21378,-18.5889,10,14,16,18,18,22,24,24,24,25,27,27,27,27,28,28,30,30,31,31,33,35,36,37,38,38,38,39,50,57
8,450,8,98,33.2,18.0257,-2.48659,3.12361,-9.63078,4.6354,2.38527,-13.2527,-14.471,-13.6742,-6.68452,-4.81027,6.06828,-10.9222,-6.90047,-10.0487,-16.0206,-12.8765,-13.5739,-6.94961,-10.2832,-3.08551,2.69003,-20.307,8,10,14,18,18,19,21,21,22,22,22,27,27,28,31,33,34,35,36,36,36,37,39,42,42,49,53,55,63,98
9,500,20,113,53.2667,20.4432,-0.831045,3.76389,-11.4257,3.4888,1.54146,-10.4209,-13.3565,-12.9914,-7.74296,-6.01574,5.84068,-12.5739,-7.66825,-10.0336,-16.1316,-11.4619,-13.8898,-8.33294,-11.0599,-2.85359,0.850985,-25.0244,20,26,28,33,34,37,39,40,40,41,41,44,45,45,46,52,53,55,55,58,63,66,68,70,70,74,74,78,90,113
