generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,50,2,16,7.13333,4.23233,2.1981,0.489837,-9.1337,1.35889,-4.88374,-0.195358,-0.49315,-4.47481,-0.140461,-1.09396,2.21137,-4.40251,-1.80053,-4.39333,-0.518312,2.56583,-5.47045,-0.287074,-4.66463,-2.15867,-0.6037,-4.97805,2,2,2,2,2,3,3,4,4,5,5,5,6,6,6,6,7,8,8,8,8,9,10,10,11,12,13,15,16,16
1,100,1,21,7.76667,5.75765,0.581925,-4.7017,-3.76629,2.49852,-7.62422,-1.72616,0.39669,-3.77346,1.04308,-3.05009,-0.50051,-6.09644,-1.62133,-6.4275,-0.346303,6.18543,-9.55285,-3.30683,-6.43915,1.88462,0.356563,-8.46853,1,1,2,2,2,3,3,3,3,3,4,4,4,4,6,7,7,8,10,10,11,11,11,12,12,16,17,17,18,21
2,150,3,24,10.1333,4.76144,0.427351,-6.21385,-4.74722,1.29848,-5.07844,0.922953,-2.21266,-4.84296,-3.11056,-7.56144,3.0897,-9.90461,-2.56712,-3.22363,-0.245348,7.7015,-10.5612,-1.5114,-9.62078,-0.299308,1.10717,-7.41875,3,3,4,5,6,6,6,6,7,7,8,9,9,9,9,9,10,10,11,11,12,13,15,15,15,15,15,16,16,24
3,200,6,38,14.6,8.20261,1.92761,-6.45841,-5.31635,0.195137,-4.38579,0.314372,-3.00803,-11.6301,-2.86137,-9.32487,4.3126,-12.6677,-0.729834,-4.39737,-0.402983,3.73379,-14.0156,-1.79535,-7.5364,-1.64068,-0.445866,-11.5203,6,6,7,7,7,8,8,8,8,9,11,11,11,11,11,12,12,14,15,16,17,17,18,20,21,21,28,28,32,38
4,250,9,75,25.7,12.8684,1.18799,-2.43277,-4.29917,-1.74583,-5.32337,0.383772,-3.20732,-10.2635,-4.0042,-14.7907,3.70864,-14.8644,-0.102221,-7.54688,0.00502853,1.61859,-14.4744,-6.09968,-11.5209,-2.37308,-1.54467,-16.6384,9,11,11,12,13,15,16,16,17,18,19,20,21,25,25,27,28,29,29,30,30,31,31,32,32,34,35,38,42,75
5,300,26,151,76.2333,35.9287,2.82861,-7.15277,-3.22178,-3.55323,-4.87595,-0.679413,-4.30287,-11.5353,-4.47616,-12.523,3.82816,-14.685,-2.97042,-4.57359,-1.95184,-4.68353,-14.3309,-11.6142,-11.921,-2.46226,-2.00093,-20.7782,26,27,35,35,37,37,45,45,47,51,52,62,66,68,74,76,80,84,85,88,89,93,99,99,104,120,122,145,145,151
6,350,26,228,111.767,52.0694,2.40469,-9.29426,-8.75304,-6.97912,-4.03946,-1.63254,-6.57004,-10.7372,-5.2579,-10.1331,0.573463,-17.2662,-3.32703,-7.68605,-1.27823,-6.47927,-14.6051,-12.35,-11.8356,-4.23476,-5.13857,-20.7882,26,39,53,55,59,63,65,71,71,81,81,86,88,92,107,113,114,115,123,127,134,138,151,154,162,179,189,194,195,228
7,400,28,194,101.833,40.4936,3.86336,-8.45707,-11.8235,-6.0183,-4.31129,-1.6544,-6.59161,-11.1179,-5.96212,-11.2434,-0.120177,-18.5196,-7.77854,-6.97828,-2.25517,-7.58773,-14.7649,-11.9723,-12.7894,-3.34145,-9.35903,-20.5283,28,40,44,46,63,68,71,72,78,79,81,90,92,95,97,99,100,100,115,117,120,128,136,142,144,146,152,158,160,194
8,450,31,204,104.933,51.73,4.74867,-8.03754,-10.0924,-8.38618,-3.52111,-3.7831,-7.99494,-11.5842,-5.87274,-11.3479,-1.37052,-18.4463,-8.3985,-6.34378,-3.6543,-6.92514,-13.8879,-11.7308,-13.0008,-3.67071,-11.2245,-20.3167,31,32,46,50,58,58,59,60,64,64,71,73,88,90,92,95,97,104,119,125,129,133,145,161,168,170,176,185,201,204
9,500,34,339,120.533,59.5684,4.6057,-8.2982,-10.6397,-7.29275,-5.46235,-4.94089,-5.488,-11.8216,-7.20715,-11.8772,-0.549368,-17.6487,-8.29727,-6.94353,-3.12507,-6.25843,-14.5003,-10.7662,-12.1402,-4.27724,-9.21144,-19.6032,34,56,57,59,66,73,77,82,86,92,97,97,99,105,105,112,118,118,129,132,138,142,147,159,160,161,164,199,213,339
