generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,50,0,9,2.86667,2.34496,-4.6952,0.295692,3.95035,1.57465,3.66608,3.43616,-0.266891,-1.0425,-5.1947,-5.03964,-2.4579,0.400398,3.77586,-4.52441,-1.22792,-3.59071,0.583873,-4.7703,-0.499873,-6.72244,-2.16515,-2.26495,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,5,5,5,6,6,7,7,9
1,100,1,12,5.7,2.74364,-1.74405,-0.773076,4.20414,0.470511,8.23981,-0.691044,-4.87625,-7.15762,-4.51805,-6.55426,0.811843,-6.0136,3.06799,-1.16164,-2.03963,-10.5069,-1.4791,-7.49821,0.844508,-9.15909,-5.52889,-6.0609,1,2,2,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,6,6,6,8,8,8,8,9,9,9,11,12
2,150,0,23,7.73333,6.16963,-3.66335,0.302304,0.215861,-2.25815,8.76668,-2.3939,-3.50132,-7.24862,-5.97286,-4.32177,-1.4814,-9.8542,1.94856,1.10933,-2.70909,-9.28322,-3.69086,-9.98884,0.439555,-8.54943,-3.82591,-8.77943,0,1,2,2,2,3,3,3,3,4,4,4,4,5,6,6,6,7,8,9,9,11,11,12,14,14,15,19,22,23
3,200,4,27,11.7333,5.81279,-3.69196,-1.25562,-3.00681,-3.05135,1.1769,-5.01774,-4.64436,-8.78593,-7.83776,-5.71847,-0.484286,-16.4591,2.85184,-2.06296,-0.647566,-13.7082,-3.60712,-11.6153,-0.51659,-6.61057,-4.17414,-9.56427,4,4,4,5,6,6,7,7,8,9,9,9,10,11,11,11,11,12,12,12,12,14,15,18,18,19,20,20,21,27
4,250,3,21,11.0667,5.27148,-5.32551,-0.47973,-4.35957,0.0242347,-4.75077,-4.27236,-5.6603,-10.3542,-4.86712,-4.33496,-1.25422,-18.6893,2.08627,-3.24355,1.10766,-14.3881,-5.83189,-12.9592,1.8743,-9.73206,-5.84982,-11.783,3,4,5,6,6,6,6,6,7,8,8,8,10,10,10,11,11,11,11,11,12,14,16,16,17,19,19,20,20,21
5,300,6,39,21.2,8.16806,-4.41201,-1.69469,-2.84965,1.4852,-8.11964,-2.8158,-8.77868,-12.1183,-5.69648,-6.60381,0.784769,-19.7164,4.40535,-3.05689,-1.61548,-13.9461,-7.19139,-15.6401,-0.698167,-11.5926,-8.90188,-13.1352,6,10,10,11,12,13,15,16,16,18,18,19,19,20,21,21,22,23,23,23,23,24,24,28,29,30,31,34,38,39
6,350,15,64,43.4,13.0532,-4.91756,-2.39758,-6.54601,0.029785,-9.80701,-5.76641,-7.00963,-10.1156,-8.86269,-7.18209,1.31465,-18.3213,4.66279,-3.60979,-4.59101,-15.0517,-6.62761,-15.6956,-5.93127,-15.1639,-11.9024,-15.1524,15,17,18,27,29,31,33,37,40,40,42,43,43,44,44,44,45,45,50,50,50,52,54,54,54,58,58,59,62,64
7,400,20,127,53.2,23.5114,-4.92789,-1.51186,-7.53015,-1.80416,-10.5089,-5.67495,-7.65921,-11.3606,-7.03232,-8.88462,2.79404,-20.2065,4.78996,-5.51735,-7.1806,-13.8413,-7.75095,-16.8831,-7.85934,-11.7664,-14.7232,-16.4191,20,23,24,27,28,29,31,40,41,44,45,47,47,50,52,52,52,52,52,55,58,61,63,69,74,76,78,82,97,127
8,450,34,161,75.4667,30.01,-2.10525,-1.45404,-9.97793,-4.38877,-9.49415,-6.77092,-5.93361,-8.92067,-7.37855,-10.6768,1.06784,-16.443,3.58943,-4.55821,-11.9919,-12.5025,-8.02343,-16.6876,-6.54704,-12.8276,-16.2901,-18.9274,34,37,37,39,45,47,47,48,49,67,68,68,68,71,73,78,78,78,79,79,82,83,86,99,100,105,110,111,137,161
9,500,25,170,88.6667,41.1367,-3.46515,-2.75289,-9.64012,-4.9847,-7.3359,-10.6169,-6.87838,-11.2046,-8.7095,-9.54151,0.537697,-18.7147,0.594798,-2.7488,-10.5095,-13.3124,-10.1045,-15.617,-7.63066,-11.2389,-15.7369,-20.586,25,31,36,39,42,43,44,56,64,67,68,69,70,71,76,97,99,100,103,104,107,107,123,127,135,141,144,148,154,170
