generation,agents,score,stepsize
0,13,0.666667,0.939431
1,26,8,0.900389
2,39,6.53333,0.899378
3,52,11.9333,0.902593
4,65,12.8333,0.911288
5,78,24.1333,0.91245
6,91,114.067,0.926349
7,104,121.9,0.971128
8,117,1043.4,0.99716
9,130,236.067,1.00601
10,143,192.333,1.01904
11,156,331.7,1.05644
12,169,928.933,1.09264
13,182,517.433,1.12974
14,195,529.367,1.1608
15,208,609.767,1.19412
16,221,705.1,1.22306
17,234,661.2,1.25692
18,247,914.8,1.26936
19,260,357.7,1.27967
20,273,200.967,1.31915
21,286,261.7,1.36528
22,299,235.933,1.36082
23,312,300.5,1.35732
24,325,567.267,1.37369
25,338,415.7,1.39911
26,351,644.367,1.45423
27,364,625.3,1.53341
28,377,994.267,1.61841
29,390,1185.43,1.69524
30,403,1129.07,1.73278
31,416,1197.5,1.7905
32,429,2400.9,1.81039
33,442,2413.17,1.7926
34,455,2817.63,1.77849
35,468,1945.77,1.75582
36,481,1450.57,1.75405
37,494,3205.83,1.73283
38,507,5978.37,1.74431
39,520,9444.4,1.74169
40,533,9902.7,1.72292
41,546,7226.47,1.73206
42,559,4845.8,1.7198
43,572,7297.27,1.65008
44,585,6380.97,1.60213
45,598,5471.33,1.54803
46,611,9939.93,1.50801
47,624,8455.03,1.45251
48,637,6494.37,1.41361
49,650,7789.87,1.40441
50,663,3321.3,1.39716
51,676,7257.13,1.3848
52,689,9398.67,1.38488
53,702,14277.1,1.38663
54,715,11388.3,1.35069
55,728,18793.2,1.34195
56,741,23748.3,1.2995
57,754,41241.4,1.27606
58,767,29363.7,1.26211
59,780,28802.1,1.25669
60,793,22783.2,1.26998
61,806,30285.3,1.24678
62,819,34749.3,1.21834
63,832,27209.8,1.19279
64,845,23297.9,1.19022
65,858,28545.5,1.19305
66,871,23636.1,1.18442
67,884,30892.1,1.15166
68,897,22936.2,1.15744
69,910,17131.6,1.14537
70,923,24686,1.09858
71,936,25983.2,1.06337
72,949,20973.7,1.03936
73,962,20445.6,0.985531
74,975,29525.1,0.942898
75,988,35109.9,0.919185
76,1001,32521,0.877808
77,1014,40030.4,0.827226
78,1027,36242.5,0.779325
79,1040,35271.9,0.738521
80,1053,24255.2,0.714924
81,1066,36964,0.685398
82,1079,38247.8,0.662813
83,1092,29704.9,0.645683
84,1105,46267,0.626637
85,1118,33494.6,0.597005
86,1131,43121.6,0.56838
87,1144,49247.5,0.545349
