generation,agents,score,stepsize
0,13,0.166667,0.959956
1,26,1.76667,0.940143
2,39,0.333333,0.923066
3,52,3.6,0.894957
4,65,4.26667,0.885027
5,78,1.33333,0.8623
6,91,2.5,0.851157
7,104,3.4,0.854492
8,117,7.23333,0.872552
9,130,7.36667,0.867027
10,143,13.7,0.869875
11,156,9.86667,0.85793
12,169,8.8,0.841936
13,182,8.73333,0.845022
14,195,7.93333,0.863863
15,208,12.5667,0.882054
16,221,12.3,0.86408
17,234,14.2,0.831225
18,247,9.33333,0.816409
19,260,5.5,0.813013
20,273,9.3,0.805796
21,286,10.2333,0.795313
22,299,11.0333,0.780086
23,312,11.6667,0.780517
24,325,13.2667,0.777976
25,338,11.8667,0.792741
26,351,13.1667,0.774583
27,364,16.5667,0.76595
28,377,21.9667,0.780957
29,390,21.7,0.799723
30,403,20.6333,0.810966
31,416,18.5,0.853076
32,429,24.3667,0.899165
33,442,20.3333,0.945746
34,455,22.1,0.957074
35,468,20.6,0.973656
36,481,14.4333,0.984996
37,494,15.0667,0.997125
38,507,14.9333,0.985116
39,520,16.9333,0.979476
40,533,16.5667,0.952615
41,546,18.4333,0.930694
42,559,15.3333,0.901901
43,572,19.7667,0.866519
44,585,16.8333,0.84201
45,598,20.3667,0.844851
46,611,19.8667,0.864565
47,624,23.9,0.856941
48,637,32.8333,0.870848
49,650,32.5667,0.882059
50,663,31.6667,0.890479
51,676,34.8667,0.895964
52,689,30.9,0.895959
53,702,21.7333,0.907475
54,715,24.4333,0.946918
55,728,29.0667,0.951102
56,741,30.3667,0.9598
57,754,32.6,0.941139
58,767,34.8333,0.927168
59,780,36.9333,0.917472
60,793,48.1667,0.923893
61,806,44.0333,0.924718
62,819,59.8,0.919506
63,832,67.3667,0.919585
64,845,59.0667,0.920323
65,858,54.9667,0.895272
66,871,50.1,0.874139
67,884,55.2333,0.873787
68,897,79.7,0.861902
69,910,71.1,0.854097
70,923,83.9667,0.85109
71,936,79.3667,0.8341
72,949,105.767,0.810363
73,962,96.5,0.793657
74,975,117.833,0.781332
75,988,142.5,0.777337
76,1001,171.567,0.770844
77,1014,129.333,0.766785
78,1027,151.3,0.758346
79,1040,118.767,0.74766
80,1053,84.4667,0.7412
81,1066,87.6333,0.744335
82,1079,120.933,0.74902
83,1092,128.933,0.726451
84,1105,160.1,0.705769
85,1118,134.533,0.688999
86,1131,161.233,0.683937
87,1144,212.267,0.688192
88,1157,227.8,0.710594
89,1170,215.833,0.728992
90,1183,253.067,0.752798
91,1196,227.467,0.788543
92,1209,241.433,0.813057
93,1222,224.133,0.834859
94,1235,245.067,0.851107
95,1248,338.667,0.867127
96,1261,324.767,0.885084
97,1274,320.033,0.907539
98,1287,375.233,0.917321
99,1300,412.533,0.906691
100,1313,337.1,0.886504
101,1326,512.867,0.882401
102,1339,684.833,0.881784
103,1352,388.467,0.892072
104,1365,393.5,0.885175
105,1378,357.833,0.866415
106,1391,477.233,0.856881
107,1404,269.7,0.8457
108,1417,434.667,0.824091
109,1430,465.867,0.819337
110,1443,382,0.80665
111,1456,330.9,0.790834
112,1469,493.433,0.760376
113,1482,470.633,0.724924
114,1495,422.733,0.703171
115,1508,476.567,0.684366
116,1521,483.233,0.655488
117,1534,631.733,0.635051
118,1547,528.067,0.63594
119,1560,482.433,0.633663
120,1573,562.767,0.623413
121,1586,428.6,0.603331
122,1599,495.033,0.60438
123,1612,420.867,0.592934
124,1625,471.667,0.566464
125,1638,434.533,0.547436
126,1651,496.833,0.531622
127,1664,477.267,0.522171
128,1677,381.567,0.501902
129,1690,541,0.490895
130,1703,593.6,0.481349
131,1716,342.6,0.467211
132,1729,483.167,0.461819
133,1742,408.733,0.462268
134,1755,414.2,0.465658
135,1768,493.7,0.46772
136,1781,561.933,0.474623
137,1794,571.933,0.477995
138,1807,547.667,0.490267
139,1820,585.433,0.497497
140,1833,676.767,0.510147
141,1846,712.4,0.534273
142,1859,876.833,0.53581
143,1872,745.633,0.524678
144,1885,639.367,0.5147
145,1898,666.933,0.500299
146,1911,820.2,0.493799
147,1924,601.633,0.498887
148,1937,587.533,0.513776
149,1950,724.3,0.518379
150,1963,756.033,0.525168
151,1976,717.033,0.527075
152,1989,728.433,0.528996
153,2002,699.633,0.522795
154,2015,871.567,0.506301
155,2028,1234.17,0.501744
156,2041,1181.33,0.489959
157,2054,1025.87,0.477215
158,2067,1111.7,0.469363
159,2080,1042.17,0.462352
160,2093,1190.97,0.467318
161,2106,909.6,0.496038
162,2119,1467.6,0.516692
163,2132,881.633,0.530685
164,2145,834.167,0.550026
165,2158,767.267,0.563398
166,2171,885.7,0.569527
167,2184,649.3,0.580584
168,2197,606.7,0.587709
169,2210,624.8,0.596527
170,2223,759.4,0.590327
171,2236,674.867,0.587682
172,2249,664.667,0.572228
173,2262,952.667,0.57249
174,2275,1083.37,0.550341
175,2288,1107.7,0.538081
176,2301,1073.5,0.544929
177,2314,981.367,0.543257
178,2327,1303.07,0.54388
179,2340,750.1,0.54355
180,2353,939.5,0.519669
181,2366,1284.4,0.50362
182,2379,902.233,0.495414
183,2392,1082.57,0.494164
184,2405,967.233,0.496771
185,2418,925.967,0.497534
186,2431,1133.37,0.507587
187,2444,1151.3,0.528872
188,2457,1186.47,0.543119
189,2470,918.7,0.539433
190,2483,903.033,0.542953
191,2496,707.667,0.552678
192,2509,687.3,0.559932
193,2522,1144.43,0.552548
194,2535,1031.47,0.546688
195,2548,846.533,0.537659
196,2561,1013.4,0.525562
197,2574,1282.3,0.515558
198,2587,906.433,0.50827
199,2600,874.867,0.498795
200,2613,932.4,0.492411
201,2626,738.267,0.486652
202,2639,699.9,0.487288
203,2652,716.633,0.48266
204,2665,600.567,0.486511
205,2678,642.333,0.512317
206,2691,731.9,0.532708
207,2704,926.833,0.55234
208,2717,432.667,0.569956
209,2730,439.6,0.572608
210,2743,766.467,0.567781
211,2756,509.467,0.567534
212,2769,736.767,0.596523
213,2782,449.933,0.616512
214,2795,612.467,0.627171
215,2808,529.433,0.653639
216,2821,604.933,0.650396
217,2834,586.867,0.66913
218,2847,408.367,0.668681
219,2860,760.433,0.649093
220,2873,619.267,0.630795
221,2886,624.233,0.604828
222,2899,634.4,0.577307
223,2912,903.467,0.559616
224,2925,1008.53,0.556662
225,2938,940.433,0.56175
226,2951,797.1,0.558748
227,2964,1133.17,0.5482
228,2977,1383.23,0.550901
229,2990,1326.93,0.558239
230,3003,1256.93,0.560853
231,3016,1125.5,0.546772
232,3029,917.8,0.517686
233,3042,1235.3,0.503442
234,3055,1146.83,0.473526
235,3068,1094.3,0.459726
236,3081,814.367,0.452569
237,3094,1234.57,0.447548
238,3107,948.9,0.452657
239,3120,1134.97,0.451036
240,3133,945.367,0.461607
241,3146,693.333,0.463769
242,3159,785.533,0.461898
243,3172,973.867,0.454287
244,3185,743.167,0.431244
245,3198,958,0.427922
246,3211,782.933,0.417363
247,3224,1011.67,0.403621
248,3237,1058.17,0.395995
249,3250,843.2,0.403539
250,3263,1099.97,0.405966
251,3276,787,0.424896
252,3289,753.633,0.439093
253,3302,825.133,0.439644
254,3315,745.067,0.449289
255,3328,834.8,0.457593
256,3341,818.967,0.467848
257,3354,748.733,0.460566
258,3367,854.6,0.452413
259,3380,972.367,0.437256
260,3393,835.1,0.426699
261,3406,922.833,0.409717
262,3419,388,0.406868
263,3432,631.967,0.412772
264,3445,1047.37,0.418217
265,3458,833.3,0.431541
266,3471,922.033,0.441435
267,3484,847.933,0.447438
268,3497,739.967,0.445761
269,3510,698.5,0.458677
270,3523,621.167,0.453544
271,3536,841.767,0.441442
272,3549,562.733,0.425766
273,3562,714.2,0.405592
274,3575,719.267,0.388832
275,3588,868,0.382953
276,3601,411.433,0.387683
277,3614,581.2,0.389321
278,3627,611.8,0.387565
279,3640,657.367,0.398827
280,3653,621.533,0.399613
281,3666,678.733,0.395013
282,3679,845.067,0.385504
283,3692,595.033,0.380751
284,3705,729.733,0.375384
285,3718,664.467,0.376224
286,3731,755.4,0.381306
287,3744,822.8,0.382965
288,3757,703.567,0.383689
289,3770,1087.07,0.376735
290,3783,891.633,0.363359
291,3796,763.1,0.360032
292,3809,924.133,0.352249
293,3822,1051.03,0.343096
294,3835,975.5,0.328175
295,3848,743.467,0.319092
296,3861,1045.5,0.309345
297,3874,753.3,0.303952
298,3887,894.833,0.30342
299,3900,589.733,0.314076
300,3913,639.767,0.323027
301,3926,887.633,0.341637
302,3939,868.6,0.354061
303,3952,898.967,0.361645
304,3965,949.133,0.359858
305,3978,582.467,0.35388
306,3991,871.867,0.349722
307,4004,696.9,0.344297
308,4017,660.2,0.349899
309,4030,628.333,0.353316
310,4043,613.567,0.362958
311,4056,664.967,0.363281
312,4069,768.3,0.357746
313,4082,1005.9,0.35372
314,4095,967.133,0.358459
315,4108,1084.3,0.359332
316,4121,957.667,0.349935
317,4134,947.567,0.326223
318,4147,718.133,0.319711
319,4160,1065.7,0.312832
320,4173,1016.77,0.298014
321,4186,863.533,0.294136
322,4199,725.1,0.2927
323,4212,1131.27,0.301787
324,4225,1134.83,0.312969
325,4238,1181.67,0.320464
326,4251,781,0.319247
327,4264,1070.73,0.308663
328,4277,883.167,0.290658
329,4290,815.5,0.282681
330,4303,1193.47,0.281417
331,4316,877.533,0.275445
332,4329,941.367,0.268952
333,4342,868.133,0.261259
334,4355,752.467,0.257376
335,4368,919.867,0.264195
336,4381,963.1,0.266377
337,4394,974.9,0.271929
338,4407,979.1,0.273581
339,4420,1077.93,0.278477
340,4433,923.733,0.284217
341,4446,768.367,0.282055
342,4459,851.433,0.272483
343,4472,720.767,0.264424
344,4485,1323.63,0.26034
345,4498,980.5,0.256861
346,4511,1016.03,0.261456
347,4524,1271.73,0.263621
348,4537,1037.13,0.265507
349,4550,888.967,0.278925
350,4563,1188.77,0.293908
351,4576,736.567,0.311982
352,4589,951.8,0.312887
353,4602,758.867,0.320075
354,4615,730.167,0.326498
355,4628,796.2,0.318804
356,4641,943.833,0.31879
357,4654,1090.8,0.319858
358,4667,931.467,0.319002
359,4680,1450.23,0.314381
360,4693,845.933,0.310815
361,4706,1419.17,0.315712
362,4719,1659.93,0.315384
363,4732,1401,0.32152
364,4745,1238.1,0.324413
365,4758,1488.5,0.328451
366,4771,1112.8,0.33055
367,4784,1206.17,0.334035
368,4797,1285.4,0.329027
369,4810,954.233,0.325074
370,4823,1213.8,0.32645
371,4836,1330.57,0.323919
372,4849,1314.07,0.323782
373,4862,1487.97,0.325513
374,4875,1059.63,0.325547
375,4888,1391.37,0.329039
376,4901,1288.97,0.335092
377,4914,1558.77,0.340895
378,4927,1467.57,0.336355
379,4940,1697.17,0.330961
380,4953,1495.77,0.322402
381,4966,1460.3,0.324081
382,4979,1633.2,0.314339
383,4992,1113.7,0.31261
384,5005,1130.03,0.308587
385,5018,1773.53,0.308596
386,5031,1313.17,0.298967
387,5044,1366.63,0.283777
388,5057,1275.43,0.28137
389,5070,1486.23,0.285091
390,5083,1532.83,0.284594
391,5096,1344.57,0.286295
392,5109,1275.27,0.289876
393,5122,1283.03,0.290917
394,5135,1255.43,0.297678
395,5148,1038.97,0.296072
396,5161,1380.87,0.291874
397,5174,1360.4,0.282167
398,5187,996.567,0.275833
399,5200,1826.6,0.266815
400,5213,1131.37,0.261669
401,5226,906.6,0.261014
402,5239,1218.23,0.261136
403,5252,1435.27,0.259335
404,5265,1079.5,0.252044
405,5278,1397.2,0.256989
406,5291,1316.47,0.273654
407,5304,1613.43,0.278622
408,5317,1323.7,0.272906
409,5330,1573.2,0.263759
410,5343,1303.97,0.258415
411,5356,1204.43,0.255696
412,5369,1264.73,0.247849
413,5382,1283.37,0.240314
414,5395,1335.67,0.23321
415,5408,1092.1,0.222803
416,5421,1381.17,0.212283
417,5434,1282.33,0.209027
418,5447,1257.33,0.208056
419,5460,1179.8,0.209698
420,5473,1406.57,0.210125
421,5486,1326.73,0.215781
422,5499,1146.57,0.216001
423,5512,977.533,0.212958
424,5525,1331.33,0.211725
425,5538,794.033,0.20594
426,5551,1357.73,0.200051
427,5564,1141.23,0.198132
428,5577,1453.87,0.195957
429,5590,1093.93,0.191833
430,5603,1118.4,0.191083
431,5616,1138.67,0.193312
432,5629,1250.17,0.186279
433,5642,788.967,0.185601
434,5655,1019.2,0.182255
435,5668,1292.43,0.183578
436,5681,1186.73,0.190802
437,5694,1128.3,0.197635
438,5707,1211.27,0.207434
439,5720,1373.43,0.210511
440,5733,1180.43,0.216308
441,5746,1045.23,0.220287
442,5759,1230.23,0.218693
443,5772,1260.4,0.217978
444,5785,1283.47,0.218877
445,5798,1405.9,0.217123
446,5811,1031.27,0.212986
447,5824,1234.7,0.212695
448,5837,1187.23,0.217396
449,5850,708.867,0.222158
450,5863,1359.93,0.22926
451,5876,1155.17,0.234981
452,5889,1297.83,0.235609
453,5902,1253.7,0.239272
454,5915,1194.77,0.234954
455,5928,1189.9,0.232128
456,5941,900.567,0.233473
457,5954,1021.8,0.240126
458,5967,1215.87,0.242496
459,5980,1214.43,0.241636
460,5993,1134.07,0.237813
461,6006,1030.1,0.244064
