generation,agents,score,stepsize
0,13,0.3,0.19092
1,26,0.433333,0.178196
2,39,0.366667,0.173679
3,52,0.266667,0.171725
4,65,1.06667,0.166121
5,78,1.7,0.165297
6,91,0.8,0.16206
7,104,1.73333,0.156073
8,117,1.2,0.152956
9,130,1.9,0.155926
10,143,2.5,0.156175
11,156,3.83333,0.153002
12,169,2.36667,0.151182
13,182,6.7,0.150067
14,195,7.76667,0.150318
15,208,19.2333,0.154467
16,221,33.6,0.159408
17,234,28.4,0.16429
18,247,21.6333,0.171643
19,260,13.9,0.174534
20,273,23.5333,0.176278
21,286,42.6333,0.176959
22,299,43.8,0.180981
23,312,53.6333,0.182073
24,325,52.2,0.179541
25,338,60.0667,0.179391
26,351,70.8,0.177995
27,364,97.3333,0.176827
28,377,131.733,0.178878
29,390,114.8,0.183158
30,403,120.667,0.187386
31,416,117.1,0.186869
32,429,103.533,0.188289
33,442,116.367,0.18729
34,455,104.9,0.185325
35,468,127.4,0.183874
36,481,152.933,0.177468
37,494,146.2,0.173599
38,507,153.833,0.172483
39,520,399.867,0.17161
40,533,389.233,0.171083
41,546,515.3,0.165528
42,559,643.133,0.163151
43,572,611.3,0.158183
44,585,569.667,0.158401
45,598,745.967,0.162952
46,611,619.167,0.165775
47,624,566.3,0.165403
48,637,1364.47,0.164812
49,650,1026,0.163493
50,663,1604.2,0.166049
51,676,2207.33,0.166202
52,689,2006.27,0.166496
53,702,2100.03,0.1587
54,715,9965.07,0.153804
55,728,4395.97,0.146374
56,741,3459.87,0.138066
57,754,2552.03,0.13527
58,767,3732,0.129822
59,780,3357.43,0.12776
60,793,3632.7,0.123818
61,806,4065.6,0.118525
62,819,2132,0.117202
63,832,1902.77,0.113554
64,845,2226.43,0.11089
65,858,1575.23,0.105335
66,871,1799.57,0.100029
67,884,2049.77,0.0985388
68,897,2417.5,0.0999228
69,910,2313.13,0.09987
70,923,2480,0.100494
71,936,1859.17,0.0984947
72,949,2326.23,0.0956634
73,962,2073.57,0.0911653
74,975,4239.53,0.0871971
75,988,3467.73,0.0842307
76,1001,4975.23,0.0827307
77,1014,6111.57,0.0844889
78,1027,6559,0.0862482
79,1040,5733.1,0.085274
80,1053,8998.1,0.0849009
81,1066,8974.37,0.0840734
82,1079,7618.83,0.0831827
83,1092,12368,0.0811634
84,1105,8110.5,0.0796068
85,1118,9472.03,0.0794764
86,1131,10802.6,0.0783086
87,1144,29063.4,0.0762522
88,1157,24291,0.0763257
89,1170,22434.5,0.0769356
90,1183,31683.7,0.0763868
91,1196,41312.1,0.0753288
92,1209,23927.8,0.0763081
93,1222,16048.5,0.0765725
94,1235,19537.7,0.075873
95,1248,17386.9,0.0735922
96,1261,14943.2,0.0734193
97,1274,15601.4,0.0723814
98,1287,24288.1,0.0725225
99,1300,25509.3,0.0736847
100,1313,28343.5,0.0734247
101,1326,42021.1,0.0749267
102,1339,41341.7,0.0743623
103,1352,31043.8,0.0736999
104,1365,32620.2,0.0722377
105,1378,35797.6,0.0722589
106,1391,41960.2,0.0713655
107,1404,42698.9,0.0704992
108,1417,75113.1,0.0719934
109,1430,55504.6,0.0726284
110,1443,58699,0.0709974
111,1456,53422.1,0.0694523
112,1469,51259.7,0.067578
113,1482,69782.8,0.0664951
114,1495,42500.6,0.0678629
115,1508,28241.1,0.0694564
116,1521,53107.7,0.0687797
117,1534,33702.8,0.0690412
118,1547,43906.8,0.0697699
119,1560,50574,0.0679775
120,1573,33955.4,0.0652773
121,1586,57506.6,0.0626206
122,1599,59966.4,0.0632844
123,1612,42186.5,0.0648693
124,1625,28775.2,0.0672559
125,1638,41434,0.0690897
126,1651,22989.5,0.0676925
127,1664,20465.9,0.0663938
128,1677,28877,0.0641091
129,1690,33045.6,0.061449
130,1703,31540.6,0.0574536
131,1716,30166.2,0.0547757
132,1729,59380.4,0.0536695
133,1742,56423.9,0.0532883
134,1755,50710,0.052352
135,1768,55254.8,0.0520803
136,1781,40715.9,0.0513355
137,1794,41596.6,0.0495748
138,1807,37856.4,0.0475987
139,1820,59530.7,0.0473707
140,1833,70140.2,0.0462556
141,1846,63504.8,0.043978
142,1859,47553.1,0.0440134
143,1872,37872.7,0.0432753
144,1885,35465.6,0.041623
145,1898,39928.9,0.0390177
146,1911,52467.4,0.0365351
147,1924,37639.7,0.0358237
148,1937,33201.2,0.0353877
149,1950,38223.7,0.0346554
150,1963,54604.2,0.0336348
151,1976,55523.1,0.0336463
152,1989,42114.5,0.0336277
153,2002,48576.6,0.0329841
154,2015,62350.9,0.0324108
155,2028,51159,0.0321476
156,2041,39499.2,0.0321953
157,2054,46664.5,0.0323472
158,2067,40695.4,0.0315284
159,2080,57780,0.031053
160,2093,77207.2,0.0319547
161,2106,67927.7,0.03218
162,2119,65107.6,0.0315987
163,2132,60914.5,0.0318175
164,2145,42359.2,0.0318685
165,2158,36273.5,0.0312408
166,2171,50744.6,0.0317674
167,2184,60702.2,0.0323211
168,2197,49840.3,0.0318554
169,2210,72259.7,0.0314981
170,2223,61064.6,0.0324478
171,2236,66325.9,0.0330741
172,2249,34718.4,0.0336198
173,2262,65886.3,0.0349357
174,2275,55911.3,0.0352449
175,2288,57378.8,0.0356513
176,2301,72301.7,0.0348799
177,2314,54341.1,0.0344034
178,2327,72554.6,0.0337471
179,2340,80441,0.0334179
180,2353,72953.7,0.0346213
181,2366,91185.8,0.035056
