generation,agents,score,stepsize
0,13,1.7,0.0927516
1,26,3.1,0.0901597
2,39,5.1,0.08849
3,52,13.8333,0.0862595
4,65,15.4,0.088564
5,78,24.1333,0.090699
6,91,13.6333,0.0950503
7,104,13.5333,0.0969324
8,117,25.0667,0.0971563
9,130,33.5,0.0988116
10,143,88.8333,0.102314
11,156,128.7,0.104937
12,169,116.333,0.109256
13,182,87.4333,0.117086
14,195,88.4667,0.126605
15,208,63.3667,0.135888
16,221,65.6,0.143164
17,234,54.5,0.152598
18,247,74.9667,0.151657
19,260,66.2667,0.147497
20,273,64.5667,0.142011
21,286,89.1,0.137604
22,299,87.4333,0.138809
23,312,79.2333,0.145234
24,325,176.3,0.152116
25,338,147.933,0.157419
26,351,193.7,0.160177
27,364,147.167,0.161283
28,377,225,0.161699
29,390,145.733,0.165083
30,403,153.467,0.166283
31,416,176.333,0.168967
32,429,297.9,0.166176
33,442,253.8,0.168529
34,455,336.567,0.169351
35,468,241.4,0.172465
36,481,360.567,0.17001
37,494,424.1,0.164584
38,507,328.033,0.164912
39,520,356.833,0.168004
40,533,433.7,0.169295
41,546,447.833,0.167
42,559,326.167,0.158661
43,572,426.233,0.152654
44,585,516.6,0.149163
45,598,385.867,0.143872
46,611,623.033,0.139484
47,624,420.467,0.135519
48,637,396.333,0.132281
49,650,419.7,0.129211
50,663,422.467,0.125524
51,676,381.4,0.124001
52,689,414.567,0.124161
53,702,405.333,0.120154
54,715,511.5,0.118015
55,728,333.167,0.116865
56,741,745.467,0.115
57,754,653.5,0.112745
58,767,420.467,0.108935
59,780,549.8,0.105533
60,793,736.067,0.104658
61,806,640.9,0.101759
62,819,682.233,0.0986953
63,832,774.3,0.0974453
64,845,924.5,0.0948191
65,858,701.233,0.093101
66,871,991.867,0.0935375
67,884,888.233,0.0945671
68,897,935.8,0.0963935
69,910,708.267,0.0978348
70,923,954.467,0.100202
71,936,713.767,0.102759
72,949,650.6,0.105767
73,962,482.733,0.107534
74,975,466.533,0.108586
75,988,492.1,0.10559
76,1001,456.8,0.104695
77,1014,523.833,0.103329
78,1027,617.133,0.104306
79,1040,680.3,0.104186
80,1053,990.033,0.10487
81,1066,548.133,0.105161
82,1079,962.1,0.105582
83,1092,750,0.104761
84,1105,633.333,0.102857
85,1118,737.667,0.103507
86,1131,749.3,0.100404
87,1144,1000.6,0.0983553
88,1157,1139.3,0.0962615
89,1170,1518.13,0.0946007
90,1183,836.567,0.0948713
91,1196,941.733,0.0940028
92,1209,1470.67,0.0938123
93,1222,911.933,0.0943826
94,1235,1108.8,0.0955266
95,1248,1247.93,0.0957827
96,1261,1042.43,0.0950266
97,1274,976.567,0.0959213
98,1287,1463.93,0.0987741
