generation,agents,score,stepsize
0,13,0.633333,0.928867
1,26,1.23333,0.888697
2,39,1.43333,0.862645
3,52,0.766667,0.877376
4,65,2.83333,0.886769
5,78,3.83333,0.920584
6,91,4.36667,0.947731
7,104,3.53333,0.960732
8,117,6.36667,0.966205
9,130,8.46667,0.973509
10,143,20.2,1.01775
11,156,12.8,1.06997
12,169,13.0333,1.09992
13,182,21.7667,1.13673
14,195,31.3333,1.12847
15,208,48.5333,1.10457
16,221,68.3667,1.09447
17,234,52.2667,1.12197
18,247,56.2333,1.15881
19,260,76,1.15247
20,273,105.1,1.13598
21,286,87.3,1.11251
22,299,69.6,1.09586
23,312,97.7333,1.10968
24,325,89.3333,1.16436
25,338,110.967,1.23005
26,351,80.8667,1.31855
27,364,118.3,1.34853
28,377,98.1667,1.37655
29,390,101.933,1.42002
30,403,109.967,1.45606
31,416,143.967,1.47664
32,429,251.733,1.47977
33,442,246.767,1.44585
34,455,243.033,1.43332
35,468,271.2,1.43974
36,481,308.3,1.36011
37,494,203.067,1.30056
38,507,152.067,1.27719
39,520,276.5,1.24834
40,533,209.967,1.20255
41,546,284.667,1.17871
42,559,475.867,1.16372
43,572,437.6,1.16469
44,585,511.4,1.13457
45,598,865.2,1.17238
46,611,613.033,1.16916
47,624,855.467,1.16559
48,637,1092.3,1.20713
49,650,1062.1,1.22144
50,663,520,1.19974
51,676,691.367,1.13616
52,689,1117.1,1.10431
53,702,2415.47,1.07564
54,715,2186.87,1.0372
55,728,1919.33,0.980178
56,741,2349.3,0.950713
57,754,4796.53,0.913261
58,767,13974.9,0.903861
59,780,29111.5,0.897578
60,793,28188.9,0.888235
61,806,13582.4,0.879681
62,819,13669.1,0.863752
63,832,11692.8,0.858283
64,845,10691.7,0.828172
65,858,11178.2,0.82047
66,871,7991.93,0.799638
67,884,7098.2,0.790006
68,897,4601.93,0.782385
69,910,9297.9,0.76743
70,923,9746.37,0.75546
71,936,9167.53,0.757984
72,949,6860.97,0.734841
73,962,5600.93,0.712669
74,975,6758.47,0.70295
75,988,3937.47,0.712331
76,1001,5759.63,0.70542
77,1014,5030.93,0.6848
78,1027,9991.43,0.649679
79,1040,16955.5,0.63797
80,1053,17066.1,0.619155
81,1066,13323.8,0.615513
82,1079,12045.1,0.60852
83,1092,12773.7,0.596582
84,1105,24403,0.589938
85,1118,24273.8,0.587086
86,1131,16054.8,0.585573
87,1144,15580.5,0.59012
88,1157,27256.7,0.603973
89,1170,24945.3,0.58827
90,1183,27017.6,0.573164
91,1196,43094.4,0.564467
92,1209,30917.2,0.560135
93,1222,40788.9,0.548107
94,1235,42111.9,0.530327
95,1248,28926.8,0.535773
96,1261,34325.8,0.532777
97,1274,40211.3,0.528561
98,1287,52725.3,0.528603
99,1300,32981,0.530718
100,1313,34242.1,0.53545
101,1326,32668.3,0.533862
102,1339,69184.3,0.542877
103,1352,54031.6,0.545387
104,1365,52687.5,0.544125
105,1378,83091.7,0.540443
106,1391,95298.6,0.53515
107,1404,53230.8,0.514863
108,1417,49466.1,0.508351
